trade_date,listed_count,active_count,delisted_count,suspended_count,st_count,invalid_count,universe_hash
1994-02-24,230,230,0,,,0,fbaf629fdff8547762d988b4c81d125887565f54cbbf569d592cad17d699250b
1994-02-25,230,230,0,,,0,fbaf629fdff8547762d988b4c81d125887565f54cbbf569d592cad17d699250b
1994-02-28,230,230,0,,,0,fbaf629fdff8547762d988b4c81d125887565f54cbbf569d592cad17d699250b
1994-03-01,230,230,0,,,0,fbaf629fdff8547762d988b4c81d125887565f54cbbf569d592cad17d699250b
1994-03-02,230,230,0,,,0,fbaf629fdff8547762d988b4c81d125887565f54cbbf569d592cad17d699250b
1994-03-03,230,230,0,,,0,fbaf629fdff8547762d988b4c81d125887565f54cbbf569d592cad17d699250b
1994-03-04,230,230,0,,,0,fbaf629fdff8547762d988b4c81d125887565f54cbbf569d592cad17d699250b
1994-03-07,230,230,0,,,0,fbaf629fdff8547762d988b4c81d125887565f54cbbf569d592cad17d699250b
1994-03-08,230,230,0,,,0,fbaf629fdff8547762d988b4c81d125887565f54cbbf569d592cad17d699250b
1994-03-09,230,230,0,,,0,fbaf629fdff8547762d988b4c81d125887565f54cbbf569d592cad17d699250b
1994-03-10,230,230,0,,,0,fbaf629fdff8547762d988b4c81d125887565f54cbbf569d592cad17d699250b
1994-03-11,238,238,0,,,0,acd6dc1e627072c0e5fd8556bd6d0d932ab5f09ec9afb9385da10f52f8d88bf4
1994-03-14,238,238,0,,,0,acd6dc1e627072c0e5fd8556bd6d0d932ab5f09ec9afb9385da10f52f8d88bf4
1994-03-15,238,238,0,,,0,acd6dc1e627072c0e5fd8556bd6d0d932ab5f09ec9afb9385da10f52f8d88bf4
1994-03-16,238,238,0,,,0,acd6dc1e627072c0e5fd8556bd6d0d932ab5f09ec9afb9385da10f52f8d88bf4
1994-03-17,238,238,0,,,0,acd6dc1e627072c0e5fd8556bd6d0d932ab5f09ec9afb9385da10f52f8d88bf4
1994-03-18,238,238,0,,,0,acd6dc1e627072c0e5fd8556bd6d0d932ab5f09ec9afb9385da10f52f8d88bf4
1994-03-21,238,238,0,,,0,acd6dc1e627072c0e5fd8556bd6d0d932ab5f09ec9afb9385da10f52f8d88bf4
1994-03-22,238,238,0,,,0,acd6dc1e627072c0e5fd8556bd6d0d932ab5f09ec9afb9385da10f52f8d88bf4
1994-03-23,238,238,0,,,0,acd6dc1e627072c0e5fd8556bd6d0d932ab5f09ec9afb9385da10f52f8d88bf4
1994-03-24,243,243,0,,,0,43805d7f1ef1b1e672b5581dc65c7f7736bb296f2a8050c43cc2dc02c86889fd
1994-03-25,243,243,0,,,0,43805d7f1ef1b1e672b5581dc65c7f7736bb296f2a8050c43cc2dc02c86889fd
1994-03-28,243,243,0,,,0,43805d7f1ef1b1e672b5581dc65c7f7736bb296f2a8050c43cc2dc02c86889fd
1994-03-29,243,243,0,,,0,43805d7f1ef1b1e672b5581dc65c7f7736bb296f2a8050c43cc2dc02c86889fd
1994-03-30,243,243,0,,,0,43805d7f1ef1b1e672b5581dc65c7f7736bb296f2a8050c43cc2dc02c86889fd
1994-03-31,243,243,0,,,0,43805d7f1ef1b1e672b5581dc65c7f7736bb296f2a8050c43cc2dc02c86889fd
1994-04-01,243,243,0,,,0,43805d7f1ef1b1e672b5581dc65c7f7736bb296f2a8050c43cc2dc02c86889fd
1994-04-04,246,246,0,,,0,c1f0eee68e9e0fc27cc0a12edb4b679dc90b39fb27308b9d57ea2b4885f371c3
1994-04-05,246,246,0,,,0,c1f0eee68e9e0fc27cc0a12edb4b679dc90b39fb27308b9d57ea2b4885f371c3
1994-04-06,246,246,0,,,0,c1f0eee68e9e0fc27cc0a12edb4b679dc90b39fb27308b9d57ea2b4885f371c3
1994-04-07,246,246,0,,,0,c1f0eee68e9e0fc27cc0a12edb4b679dc90b39fb27308b9d57ea2b4885f371c3
1994-04-08,250,250,0,,,0,8b94ee3454b5856398446b454b83b899b62cc34337d602efe9575067d302c9d6
1994-04-11,250,250,0,,,0,8b94ee3454b5856398446b454b83b899b62cc34337d602efe9575067d302c9d6
1994-04-12,250,250,0,,,0,8b94ee3454b5856398446b454b83b899b62cc34337d602efe9575067d302c9d6
1994-04-13,250,250,0,,,0,8b94ee3454b5856398446b454b83b899b62cc34337d602efe9575067d302c9d6
1994-04-14,250,250,0,,,0,8b94ee3454b5856398446b454b83b899b62cc34337d602efe9575067d302c9d6
1994-04-15,250,250,0,,,0,8b94ee3454b5856398446b454b83b899b62cc34337d602efe9575067d302c9d6
1994-04-18,250,250,0,,,0,8b94ee3454b5856398446b454b83b899b62cc34337d602efe9575067d302c9d6
1994-04-19,250,250,0,,,0,8b94ee3454b5856398446b454b83b899b62cc34337d602efe9575067d302c9d6
1994-04-20,250,250,0,,,0,8b94ee3454b5856398446b454b83b899b62cc34337d602efe9575067d302c9d6
1994-04-21,250,250,0,,,0,8b94ee3454b5856398446b454b83b899b62cc34337d602efe9575067d302c9d6
1994-04-22,250,250,0,,,0,8b94ee3454b5856398446b454b83b899b62cc34337d602efe9575067d302c9d6
1994-04-25,255,255,0,,,0,6cd6d22f6bdc6fba343be924add399311e41df169d679e5a9e0ba497ba8260e7
1994-04-26,255,255,0,,,0,6cd6d22f6bdc6fba343be924add399311e41df169d679e5a9e0ba497ba8260e7
1994-04-27,255,255,0,,,0,6cd6d22f6bdc6fba343be924add399311e41df169d679e5a9e0ba497ba8260e7
1994-04-28,255,255,0,,,0,6cd6d22f6bdc6fba343be924add399311e41df169d679e5a9e0ba497ba8260e7
1994-04-29,255,255,0,,,0,6cd6d22f6bdc6fba343be924add399311e41df169d679e5a9e0ba497ba8260e7
1994-05-03,255,255,0,,,0,6cd6d22f6bdc6fba343be924add399311e41df169d679e5a9e0ba497ba8260e7
1994-05-04,255,255,0,,,0,6cd6d22f6bdc6fba343be924add399311e41df169d679e5a9e0ba497ba8260e7
1994-05-05,255,255,0,,,0,6cd6d22f6bdc6fba343be924add399311e41df169d679e5a9e0ba497ba8260e7
1994-05-06,258,258,0,,,0,a106f936867335ecae820e1787528e0221ad0f72b8948e068de57e8b81209557
1994-05-09,262,262,0,,,0,738c80b42172a439f85afda07c5cbda985bc3a7514cb402742843c261db2a220
1994-05-10,262,262,0,,,0,738c80b42172a439f85afda07c5cbda985bc3a7514cb402742843c261db2a220
1994-05-11,262,262,0,,,0,738c80b42172a439f85afda07c5cbda985bc3a7514cb402742843c261db2a220
1994-05-12,262,262,0,,,0,738c80b42172a439f85afda07c5cbda985bc3a7514cb402742843c261db2a220
1994-05-13,262,262,0,,,0,738c80b42172a439f85afda07c5cbda985bc3a7514cb402742843c261db2a220
1994-05-16,262,262,0,,,0,738c80b42172a439f85afda07c5cbda985bc3a7514cb402742843c261db2a220
1994-05-17,262,262,0,,,0,738c80b42172a439f85afda07c5cbda985bc3a7514cb402742843c261db2a220
1994-05-18,262,262,0,,,0,738c80b42172a439f85afda07c5cbda985bc3a7514cb402742843c261db2a220
1994-05-19,262,262,0,,,0,738c80b42172a439f85afda07c5cbda985bc3a7514cb402742843c261db2a220
1994-05-20,265,265,0,,,0,e5a2a3d605180226dd95ccebbfbec573ed0e0697bd2ad5a1a93c21dbd1b2c01a
1994-05-23,265,265,0,,,0,e5a2a3d605180226dd95ccebbfbec573ed0e0697bd2ad5a1a93c21dbd1b2c01a
1994-05-24,265,265,0,,,0,e5a2a3d605180226dd95ccebbfbec573ed0e0697bd2ad5a1a93c21dbd1b2c01a
1994-05-25,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-05-26,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-05-27,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-05-30,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-05-31,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-01,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-02,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-03,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-06,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-07,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-08,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-09,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-10,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-13,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-14,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-15,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-16,269,269,0,,,0,2c9eb9d852b8cf99263329b1bf690a924827eee412b3b8b73a75ffa43d2207c1
1994-06-17,271,271,0,,,0,e8f44753818615b6f8759631abe8a42466560b23be7984b43c01166204ebe317
1994-06-20,271,271,0,,,0,e8f44753818615b6f8759631abe8a42466560b23be7984b43c01166204ebe317
1994-06-21,271,271,0,,,0,e8f44753818615b6f8759631abe8a42466560b23be7984b43c01166204ebe317
1994-06-22,271,271,0,,,0,e8f44753818615b6f8759631abe8a42466560b23be7984b43c01166204ebe317
1994-06-23,271,271,0,,,0,e8f44753818615b6f8759631abe8a42466560b23be7984b43c01166204ebe317
1994-06-24,271,271,0,,,0,e8f44753818615b6f8759631abe8a42466560b23be7984b43c01166204ebe317
1994-06-27,271,271,0,,,0,e8f44753818615b6f8759631abe8a42466560b23be7984b43c01166204ebe317
1994-06-28,271,271,0,,,0,e8f44753818615b6f8759631abe8a42466560b23be7984b43c01166204ebe317
1994-06-29,271,271,0,,,0,e8f44753818615b6f8759631abe8a42466560b23be7984b43c01166204ebe317
1994-06-30,271,271,0,,,0,e8f44753818615b6f8759631abe8a42466560b23be7984b43c01166204ebe317
1994-07-01,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-04,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-05,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-06,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-07,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-08,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-11,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-12,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-13,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-14,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-15,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-18,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-19,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-20,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-21,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-22,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-25,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-26,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-27,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-28,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-07-29,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-08-01,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-08-02,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-08-03,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-08-04,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-08-05,273,273,0,,,0,b60f22a97f37d1d252a7707991afc36d0befa308c1af0b4f52934df90c579e69
1994-08-08,276,276,0,,,0,f69accb50c29ae5492a965d08a890838179f9bacad97d065412c3cda9ad77a7e
1994-08-09,278,278,0,,,0,abb893e0572b2220ee8c06866ba28972ee39349f35bd51e9d2101fe82f17e8c3
1994-08-10,278,278,0,,,0,abb893e0572b2220ee8c06866ba28972ee39349f35bd51e9d2101fe82f17e8c3
1994-08-11,278,278,0,,,0,abb893e0572b2220ee8c06866ba28972ee39349f35bd51e9d2101fe82f17e8c3
1994-08-12,278,278,0,,,0,abb893e0572b2220ee8c06866ba28972ee39349f35bd51e9d2101fe82f17e8c3
1994-08-15,280,280,0,,,0,94e46b6485cfd8bc1b925e980828cab14d8399214edf5e7c600dab434e020932
1994-08-16,280,280,0,,,0,94e46b6485cfd8bc1b925e980828cab14d8399214edf5e7c600dab434e020932
1994-08-17,280,280,0,,,0,94e46b6485cfd8bc1b925e980828cab14d8399214edf5e7c600dab434e020932
1994-08-18,281,281,0,,,0,9fdfd2217e449d7eceaf297e39a34bf3001759d41658f04e72563eec45581647
1994-08-19,281,281,0,,,0,9fdfd2217e449d7eceaf297e39a34bf3001759d41658f04e72563eec45581647
1994-08-22,281,281,0,,,0,9fdfd2217e449d7eceaf297e39a34bf3001759d41658f04e72563eec45581647
1994-08-23,281,281,0,,,0,9fdfd2217e449d7eceaf297e39a34bf3001759d41658f04e72563eec45581647
1994-08-24,282,282,0,,,0,b69a8d115741ee52253888a9425f4b25611e6f7de054d190d571598e6ef73a3a
1994-08-25,282,282,0,,,0,b69a8d115741ee52253888a9425f4b25611e6f7de054d190d571598e6ef73a3a
1994-08-26,282,282,0,,,0,b69a8d115741ee52253888a9425f4b25611e6f7de054d190d571598e6ef73a3a
1994-08-29,282,282,0,,,0,b69a8d115741ee52253888a9425f4b25611e6f7de054d190d571598e6ef73a3a
1994-08-30,282,282,0,,,0,b69a8d115741ee52253888a9425f4b25611e6f7de054d190d571598e6ef73a3a
1994-08-31,282,282,0,,,0,b69a8d115741ee52253888a9425f4b25611e6f7de054d190d571598e6ef73a3a
1994-09-01,282,282,0,,,0,b69a8d115741ee52253888a9425f4b25611e6f7de054d190d571598e6ef73a3a
1994-09-02,282,282,0,,,0,b69a8d115741ee52253888a9425f4b25611e6f7de054d190d571598e6ef73a3a
1994-09-05,282,282,0,,,0,b69a8d115741ee52253888a9425f4b25611e6f7de054d190d571598e6ef73a3a
1994-09-06,282,282,0,,,0,b69a8d115741ee52253888a9425f4b25611e6f7de054d190d571598e6ef73a3a
1994-09-07,283,283,0,,,0,cd5bfbc8ed1018d6ae5ef450d8f573911a0e72770c5e93a10d54031135a6bb9b
1994-09-08,283,283,0,,,0,cd5bfbc8ed1018d6ae5ef450d8f573911a0e72770c5e93a10d54031135a6bb9b
1994-09-09,283,283,0,,,0,cd5bfbc8ed1018d6ae5ef450d8f573911a0e72770c5e93a10d54031135a6bb9b
1994-09-12,285,285,0,,,0,cf27d269e557df26026813941d4c5cd4460b7c0f25d878a75f7213359ac43317
1994-09-13,285,285,0,,,0,cf27d269e557df26026813941d4c5cd4460b7c0f25d878a75f7213359ac43317
1994-09-14,285,285,0,,,0,cf27d269e557df26026813941d4c5cd4460b7c0f25d878a75f7213359ac43317
1994-09-15,285,285,0,,,0,cf27d269e557df26026813941d4c5cd4460b7c0f25d878a75f7213359ac43317
1994-09-16,285,285,0,,,0,cf27d269e557df26026813941d4c5cd4460b7c0f25d878a75f7213359ac43317
1994-09-19,285,285,0,,,0,cf27d269e557df26026813941d4c5cd4460b7c0f25d878a75f7213359ac43317
1994-09-20,285,285,0,,,0,cf27d269e557df26026813941d4c5cd4460b7c0f25d878a75f7213359ac43317
1994-09-21,286,286,0,,,0,58ae35527ee56811f55a12adde3ce8bd920a6a2c1c6067f78d48c45540031d4c
1994-09-22,286,286,0,,,0,58ae35527ee56811f55a12adde3ce8bd920a6a2c1c6067f78d48c45540031d4c
1994-09-23,286,286,0,,,0,58ae35527ee56811f55a12adde3ce8bd920a6a2c1c6067f78d48c45540031d4c
1994-09-26,286,286,0,,,0,58ae35527ee56811f55a12adde3ce8bd920a6a2c1c6067f78d48c45540031d4c
1994-09-27,286,286,0,,,0,58ae35527ee56811f55a12adde3ce8bd920a6a2c1c6067f78d48c45540031d4c
1994-09-28,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-09-29,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-09-30,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-05,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-06,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-07,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-10,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-11,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-12,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-13,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-14,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-17,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-18,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-19,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-20,288,288,0,,,0,b9b336f368e12e863c87fe7a6b1fced36232ca174c3bb465d9187d41ac58d3fc
1994-10-21,289,289,0,,,0,511caa469a72024cf3705fa969ce76a81ebc5439826ba8ab961edd25e5108508
1994-10-24,289,289,0,,,0,511caa469a72024cf3705fa969ce76a81ebc5439826ba8ab961edd25e5108508
1994-10-25,289,289,0,,,0,511caa469a72024cf3705fa969ce76a81ebc5439826ba8ab961edd25e5108508
1994-10-26,289,289,0,,,0,511caa469a72024cf3705fa969ce76a81ebc5439826ba8ab961edd25e5108508
1994-10-27,289,289,0,,,0,511caa469a72024cf3705fa969ce76a81ebc5439826ba8ab961edd25e5108508
1994-10-28,289,289,0,,,0,511caa469a72024cf3705fa969ce76a81ebc5439826ba8ab961edd25e5108508
1994-10-31,289,289,0,,,0,511caa469a72024cf3705fa969ce76a81ebc5439826ba8ab961edd25e5108508
1994-11-01,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-02,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-03,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-04,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-07,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-08,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-09,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-10,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-11,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-14,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-15,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-16,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-17,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-18,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-21,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-22,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-23,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-24,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-25,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-28,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-29,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-11-30,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-01,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-02,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-05,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-06,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-07,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-08,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-09,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-12,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-13,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-14,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-15,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-16,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-19,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-20,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-21,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-22,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-23,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-26,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-27,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-28,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-29,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1994-12-30,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-03,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-04,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-05,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-06,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-09,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-10,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-11,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-12,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-13,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-16,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-17,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-18,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-19,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
1995-01-20,290,290,0,,,0,9dc8d43be8c74aa2b03e69c2ddf7eac8d6d986130436eff1cc7668a3a896d62f
