entry_time,entry_price,exit_time,exit_price,side,gross_pnl,spread_cost,commission,slippage,net_pnl
2018-12-12,,,,,,,,,39.6700693337433
2018-12-13,,,,,,,,,-57.08069188928564
2018-12-14,,,,,,,,,-10.82531778653869
2018-12-17,,,,,,,,,36.178901887799896
2018-12-18,,,,,,,,,-54.03302460382927
2018-12-19,,,,,,,,,-1.483269466646819
2018-12-20,,,,,,,,,-53.9139230323862
2018-12-21,,,,,,,,,-53.889146601893344
2018-12-24,,,,,,,,,-53.24567254249544
2018-12-26,,,,,,,,,16.985756231250214
2018-12-27,,,,,,,,,-29.70808224751204
2018-12-28,,,,,,,,,-52.16921814811328
2018-12-31,,,,,,,,,-41.86717485486921
2019-01-02,,,,,,,,,-18.012732556394514
2019-01-03,,,,,,,,,95.05149073352108
2019-01-04,,,,,,,,,8.08465266905238
2019-01-07,,,,,,,,,13.443629199910013
2019-01-08,,,,,,,,,39.963991910265285
2019-01-09,,,,,,,,,84.71621750951525
2019-01-10,,,,,,,,,-29.054096150155136
2019-01-11,,,,,,,,,-56.59977535490907
2019-01-14,,,,,,,,,10.107117209019634
2019-01-15,,,,,,,,,19.852820250922477
2019-01-16,,,,,,,,,-56.26778668492456
2019-01-17,,,,,,,,,-57.479664753588644
2019-01-18,,,,,,,,,12.960375116089146
2019-01-21,,,,,,,,,49.46186826498871
2019-01-22,,,,,,,,,-57.348025250226875
2019-01-23,,,,,,,,,14.520086484191754
2019-01-24,,,,,,,,,-37.20966034884198
2019-01-25,,,,,,,,,-56.063198994608086
2019-01-28,,,,,,,,,-56.03543297476126
2019-01-29,,,,,,,,,10.717191653517954
2019-01-30,,,,,,,,,38.65447568407669
2019-01-31,,,,,,,,,-57.14645968037141
2019-02-01,,,,,,,,,30.684413810831714
2019-02-04,,,,,,,,,-54.16661433286501
2019-02-05,,,,,,,,,-57.26120622725555
2019-02-06,,,,,,,,,-54.46068422690981
2019-02-07,,,,,,,,,-53.065720852169704
2019-02-08,,,,,,,,,26.927120193301757
2019-02-11,,,,,,,,,-36.725137718107
2019-02-12,,,,,,,,,104.55996479256204
2019-02-13,,,,,,,,,5.567278835789069
2019-02-14,,,,,,,,,-56.41503225705879
2019-02-15,,,,,,,,,85.62014940101372
2019-02-18,,,,,,,,,-55.08381849966491
2019-02-19,,,,,,,,,-55.30573927438118
2019-02-20,,,,,,,,,-55.81866716682019
2019-02-21,,,,,,,,,-55.943892425601845
2019-02-22,,,,,,,,,58.29217259111836
2019-02-25,,,,,,,,,-51.926778444572584
2019-02-26,,,,,,,,,-4.330140389223418
2019-02-27,,,,,,,,,86.15825405435689
2019-02-28,,,,,,,,,-42.743034682199394
2019-03-01,,,,,,,,,-54.68342760251639
2019-03-04,,,,,,,,,10.96202057767124
2019-03-05,,,,,,,,,54.7674264996154
2019-03-06,,,,,,,,,-52.16936920210757
2019-03-07,,,,,,,,,23.164261378464747
2019-03-08,,,,,,,,,-42.54179806222718
2019-03-11,,,,,,,,,-55.180830903407006
2019-03-12,,,,,,,,,-16.403578761888216
2019-03-13,,,,,,,,,51.12404958699067
2019-03-14,,,,,,,,,-38.96510890646796
2019-03-15,,,,,,,,,-37.513153339129374
2019-03-18,,,,,,,,,-45.17348364206211
2019-03-19,,,,,,,,,-34.156691651423735
2019-03-20,,,,,,,,,-45.0342157298121
2019-03-21,,,,,,,,,-47.148833780429605
2019-03-22,,,,,,,,,-44.72497252603102
2019-03-25,,,,,,,,,-34.065256276092995
2019-03-26,,,,,,,,,113.11001218821649
2019-03-27,,,,,,,,,-42.200507408907654
2019-03-28,,,,,,,,,-40.316441667065824
2019-03-29,,,,,,,,,31.559651737616893
2019-04-01,,,,,,,,,-40.017243590265956
2019-04-02,,,,,,,,,-21.10612469706188
2019-04-03,,,,,,,,,-42.68435126261538
2019-04-04,,,,,,,,,-35.996725724382244
2019-04-05,,,,,,,,,4.830350098505364
2019-04-08,,,,,,,,,-39.80139334093053
2019-04-09,,,,,,,,,-41.098608262041346
2019-04-10,,,,,,,,,-27.752047761605695
2019-04-11,,,,,,,,,-32.510847988455744
2019-04-12,,,,,,,,,70.8344204191277
2019-04-15,,,,,,,,,-46.01614436843658
2019-04-16,,,,,,,,,-34.07621792992047
2019-04-17,,,,,,,,,-42.39585482524866
2019-04-18,,,,,,,,,53.08795987200058
2019-04-22,,,,,,,,,-24.797076918975428
2019-04-23,,,,,,,,,-42.52169573249535
2019-04-24,,,,,,,,,27.876049926703637
2019-04-25,,,,,,,,,-37.16583322239008
2019-04-26,,,,,,,,,-47.78859886413175
2019-04-29,,,,,,,,,-51.55818017599792
2019-04-30,,,,,,,,,99.18253674640192
2019-05-01,,,,,,,,,-13.515789894224943
2019-05-02,,,,,,,,,-42.43119326860856
2019-05-03,,,,,,,,,-46.201652687454484
2019-05-06,,,,,,,,,34.572688831170026
2019-05-07,,,,,,,,,-48.222313942222584
2019-05-08,,,,,,,,,-49.20912144336477
2019-05-09,,,,,,,,,-18.80300128263557
2019-05-10,,,,,,,,,-48.43887735980167
2019-05-13,,,,,,,,,54.74147259248173
2019-05-14,,,,,,,,,-50.78812917694098
2019-05-15,,,,,,,,,-50.212773737759846
2019-05-16,,,,,,,,,46.03498302295114
2019-05-17,,,,,,,,,-13.288923285862671
2019-05-20,,,,,,,,,-50.06343709279051
2019-05-21,,,,,,,,,-48.731206901897245
2019-05-22,,,,,,,,,-42.91084277714009
2019-05-23,,,,,,,,,-43.842471221338045
2019-05-24,,,,,,,,,-6.38890972368571
2019-05-27,,,,,,,,,-8.541963736999959
2019-05-28,,,,,,,,,-5.183820080432325
2019-05-29,,,,,,,,,-47.984939503509075
2019-05-30,,,,,,,,,-45.96812071209685
2019-05-31,,,,,,,,,-44.491329323901496
2019-06-03,,,,,,,,,87.03238370518982
2019-06-04,,,,,,,,,-45.55375745365186
2019-06-05,,,,,,,,,-46.46094389952579
2019-06-06,,,,,,,,,-0.47431533309422713
2019-06-07,,,,,,,,,-44.49716773443417
2019-06-10,,,,,,,,,-22.259803965840934
2019-06-11,,,,,,,,,-2.5294034628380446
2019-06-12,,,,,,,,,-45.66643205617573
2019-06-13,,,,,,,,,21.204756906695387
2019-06-14,,,,,,,,,10.467139624499815
2019-06-17,,,,,,,,,-46.4625698186633
2019-06-18,,,,,,,,,50.58852996599321
2019-06-19,,,,,,,,,-46.36238791936414
2019-06-20,,,,,,,,,10.076293600292594
2019-06-21,,,,,,,,,-16.037417462347374
2019-06-24,,,,,,,,,-9.284764023613006
2019-06-25,,,,,,,,,-3.143648089511668
2019-06-26,,,,,,,,,-13.734821906109083
2019-06-27,,,,,,,,,-46.967105626999384
2019-06-28,,,,,,,,,8.202856894024762
2019-07-01,,,,,,,,,-18.576685057616487
2019-07-02,,,,,,,,,-44.09235643373142
2019-07-03,,,,,,,,,-0.7502638596900697
2019-07-04,,,,,,,,,15.302271697189019
2019-07-05,,,,,,,,,-11.199604736357038
2019-07-08,,,,,,,,,-46.26396820560871
2019-07-09,,,,,,,,,56.422579942488305
2019-07-10,,,,,,,,,25.749471673403193
2019-07-11,,,,,,,,,-46.351984758018986
2019-07-12,,,,,,,,,-45.862402328470566
2019-07-15,,,,,,,,,-41.84228464164157
2019-07-16,,,,,,,,,26.021002674027386
2019-07-17,,,,,,,,,19.28839614503951
2019-07-18,,,,,,,,,6.238429245756394
2019-07-19,,,,,,,,,-15.980207993830485
2019-07-22,,,,,,,,,-42.41093666113116
2019-07-23,,,,,,,,,-45.4622299404484
2019-07-24,,,,,,,,,-18.210555090836827
2019-07-25,,,,,,,,,33.94325038002927
2019-07-26,,,,,,,,,6.023340886744792
2019-07-29,,,,,,,,,-5.265830766974605
2019-07-30,,,,,,,,,-27.899762173647122
2019-07-31,,,,,,,,,-1.756889898662381
2019-08-01,,,,,,,,,-44.05908943406694
2019-08-02,,,,,,,,,14.46705691626141
2019-08-05,,,,,,,,,-29.913951006557795
2019-08-06,,,,,,,,,-30.328689605441458
2019-08-07,,,,,,,,,-42.91649241928486
2019-08-08,,,,,,,,,-40.99488910725171
2019-08-09,,,,,,,,,34.750490918192206
2019-08-12,,,,,,,,,-43.76914456467293
2019-08-13,,,,,,,,,-42.07247589094447
2019-08-14,,,,,,,,,-42.491199362902805
2019-08-15,,,,,,,,,-41.01595326941533
2019-08-16,,,,,,,,,-41.63451064415695
2019-08-19,,,,,,,,,-43.048683920148235
2019-08-20,,,,,,,,,-43.00629250145486
2019-08-21,,,,,,,,,-3.863658470758268
2019-08-22,,,,,,,,,24.890700215988495
2019-08-23,,,,,,,,,-41.84783769834098
2019-08-26,,,,,,,,,50.69978599529105
2019-08-27,,,,,,,,,42.25244225459275
2019-08-28,,,,,,,,,14.852126777452275
2019-08-29,,,,,,,,,8.079837317870066
2019-08-30,,,,,,,,,-42.645229679995545
2019-09-02,,,,,,,,,-15.282586379869699
2019-09-03,,,,,,,,,-41.325242562039314
2019-09-04,,,,,,,,,90.8406091332996
2019-09-05,,,,,,,,,46.47443116582949
2019-09-06,,,,,,,,,-42.5122370197583
2019-09-09,,,,,,,,,-41.7823424178487
2019-09-10,,,,,,,,,15.063882768661745
2019-09-11,,,,,,,,,-17.504203166804466
2019-09-12,,,,,,,,,-42.45927164973162
2019-09-13,,,,,,,,,-41.44855603423548
2019-09-16,,,,,,,,,42.42858102698057
2019-09-17,,,,,,,,,-39.05748419449666
2019-09-18,,,,,,,,,-38.92807106765943
2019-09-19,,,,,,,,,63.841797277318186
2019-09-20,,,,,,,,,-42.760841385492455
2019-09-23,,,,,,,,,-40.86423483072761
2019-09-24,,,,,,,,,-38.05198803081182
2019-09-25,,,,,,,,,-41.0120999342317
2019-09-26,,,,,,,,,-41.94429354255847
2019-09-27,,,,,,,,,-40.788567512484185
2019-09-30,,,,,,,,,-40.26611425955193
2019-10-01,,,,,,,,,0.6492657233635222
2019-10-02,,,,,,,,,-39.730436097619084
2019-10-03,,,,,,,,,-39.64249061103234
2019-10-04,,,,,,,,,-39.68873153633171
2019-10-07,,,,,,,,,36.260690025159036
2019-10-08,,,,,,,,,-39.335517729762124
2019-10-09,,,,,,,,,44.5722686459512
2019-10-10,,,,,,,,,33.45623195327053
2019-10-11,,,,,,,,,-39.05808869940295
2019-10-14,,,,,,,,,-39.00546889894762
2019-10-15,,,,,,,,,-40.281670663388
2019-10-16,,,,,,,,,-8.647382870978536
2019-10-17,,,,,,,,,-38.92795340537453
2019-10-18,,,,,,,,,32.96469051780821
2019-10-21,,,,,,,,,-40.30692202823142
2019-10-22,,,,,,,,,58.84323931848708
2019-10-23,,,,,,,,,-37.1675120948934
2019-10-24,,,,,,,,,-36.98410587040985
2019-10-25,,,,,,,,,-33.369547941929866
2019-10-28,,,,,,,,,15.374191738651094
2019-10-29,,,,,,,,,-31.824947986856223
2019-10-30,,,,,,,,,-33.28901287743817
2019-10-31,,,,,,,,,-36.52077555003365
2019-11-01,,,,,,,,,52.62114119682381
2019-11-04,,,,,,,,,36.359007680888524
2019-11-05,,,,,,,,,10.172108400957462
2019-11-06,,,,,,,,,-31.755262289429204
2019-11-07,,,,,,,,,32.57167518924875
2019-11-08,,,,,,,,,-38.890744701610295
2019-11-11,,,,,,,,,-39.33373227217474
2019-11-12,,,,,,,,,-38.86226445650057
2019-11-13,,,,,,,,,-35.238923149181
2019-11-14,,,,,,,,,-6.553102338199345
2019-11-15,,,,,,,,,-33.994774605830685
2019-11-18,,,,,,,,,-32.50914369201037
2019-11-19,,,,,,,,,-33.15162067703735
2019-11-20,,,,,,,,,42.08744658678898
2019-11-21,,,,,,,,,56.49458388876819
2019-11-22,,,,,,,,,-31.59591832538417
2019-11-25,,,,,,,,,-37.828195888319605
2019-11-26,,,,,,,,,-28.3026271894654
2019-11-27,,,,,,,,,-22.506042100929502
2019-11-28,,,,,,,,,-8.113772486371507
2019-11-29,,,,,,,,,-11.439196021190103
2019-12-02,,,,,,,,,7.569911501218724
2019-12-03,,,,,,,,,-26.862300273387557
2019-12-04,,,,,,,,,44.52527947456021
2019-12-05,,,,,,,,,9.331467088479563
2019-12-06,,,,,,,,,-30.477080484541418
2019-12-09,,,,,,,,,-31.45427691836424
2019-12-10,,,,,,,,,-24.800980347691343
2019-12-11,,,,,,,,,-25.35604292030246
2019-12-12,,,,,,,,,-19.928697345665984
2019-12-13,,,,,,,,,-6.184456584989942
2019-12-16,,,,,,,,,7.329051358766874
2019-12-17,,,,,,,,,-17.78887529873316
2019-12-18,,,,,,,,,-24.770643148501073
2019-12-19,,,,,,,,,-19.73140942033838
2019-12-20,,,,,,,,,-21.56485676755206
2019-12-23,,,,,,,,,-23.443652993898784
2019-12-24,,,,,,,,,2.8440680254841073
2019-12-26,,,,,,,,,-24.063406137666735
2019-12-27,,,,,,,,,-19.747472324542382
2019-12-30,,,,,,,,,32.174939584342766
2019-12-31,,,,,,,,,-22.325072895794573
2020-01-02,,,,,,,,,-31.570082779527375
2020-01-03,,,,,,,,,4.436212300891208
2020-01-06,,,,,,,,,-34.210103719706964
2020-01-07,,,,,,,,,-34.98903644064603
2020-01-08,,,,,,,,,-32.0299702043235
2020-01-09,,,,,,,,,-33.04713621766359
