signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2010-01-07,2010-01-08,2010-02-05,209,202,-0.05236180145421143,-52361.80145421147
2010-02-05,2010-02-08,2010-03-15,242,235,0.06931532313859923,65685.84795068146
2010-03-12,2010-03-15,2010-04-13,242,236,0.09279383746864256,94030.2268736607
2010-04-13,2010-04-14,2010-05-13,223,215,-0.1874840194187244,-207611.23009193304
2010-05-12,2010-05-13,2010-06-10,171,160,0.021136840637183685,19017.725320186
2010-06-10,2010-06-11,2010-07-14,203,193,-0.07649392557511192,-70279.6178544974
2010-08-20,2010-08-23,2010-09-20,268,257,0.01426716644928594,12105.421806744765
2010-09-20,2010-09-21,2010-10-29,247,244,0.12473252200518092,107343.13359803474
2010-10-28,2010-10-29,2010-11-26,278,269,0.07620975687538856,73765.68757805601
2010-11-30,2010-12-01,2010-12-29,269,259,-0.030344131669584495,-31609.342186843278
2011-01-14,2011-01-17,2011-02-21,277,269,0.045151243107786954,45606.64087286161
2011-02-18,2011-02-21,2011-03-21,291,277,0.032399985823388544,34204.428268027725
2011-03-21,2011-03-22,2011-04-21,302,291,-0.03341826731226727,-36422.47332178033
2011-04-22,2011-04-25,2011-05-24,216,203,-0.13982935701855792,-147306.68257555924
2011-05-23,2011-05-24,2011-06-22,188,186,-0.0514688245175553,-46639.39996286854
2011-07-08,2011-07-11,2011-08-08,296,286,-0.05271520598275037,-45310.2253425736
2011-08-08,2011-08-09,2011-09-06,327,314,0.014126910759158617,11502.389820275828
2011-09-05,2011-09-06,2011-10-12,321,308,-0.09752019667648348,-80524.4479210159
2011-10-18,2011-10-19,2011-11-16,315,307,0.08955861778887253,66738.74894155387
2011-11-30,2011-12-01,2011-12-29,327,313,-0.18255294616573903,-148221.13187986554
2011-12-28,2011-12-29,2012-02-06,327,312,0.08832399534684288,58621.863277355325
2012-02-28,2012-02-29,2012-03-28,365,350,-0.02323482419921552,-16783.344436284387
2012-03-27,2012-03-28,2012-05-02,338,322,0.009967275099268091,7032.435039983364
2012-04-27,2012-05-02,2012-05-30,224,214,-0.022761361080333997,-16219.401124031749
2012-06-01,2012-06-04,2012-07-03,247,242,-0.02751226177113808,-19158.588581679855
2012-07-05,2012-07-06,2012-08-03,326,324,-0.0804018241985115,-54448.6671139386
2012-08-30,2012-08-31,2012-09-28,436,431,0.007669795888817887,4776.428247576114
2012-10-11,2012-10-12,2012-11-09,442,441,-0.05744931104184747,-36051.43178922264
2012-11-13,2012-11-14,2012-12-12,449,439,-0.044502934272915295,-26322.73761527182
2012-12-11,2012-12-12,2013-01-14,450,442,0.1457840729141675,82391.39288420521
2013-01-11,2013-01-14,2013-02-18,446,437,0.08268704155097195,53544.146498119226
2013-02-19,2013-02-20,2013-03-20,449,446,-0.0363010266128887,-25450.504326427937
2013-03-26,2013-03-27,2013-04-26,448,444,-0.05195825311163982,-35105.35935194744
2013-04-25,2013-04-26,2013-05-29,444,433,0.09992448058076775,64005.63978612074
2013-05-28,2013-05-29,2013-07-01,444,427,-0.16716360669124453,-117774.41196442558
2013-07-08,2013-07-09,2013-08-06,445,428,0.12359710891928777,72523.24342926114
2013-08-28,2013-08-29,2013-09-30,440,432,0.023920958631347355,15770.9588835279
2013-10-10,2013-10-11,2013-11-08,440,428,-0.053378857463568075,-36034.2283155109
2013-11-25,2013-11-26,2013-12-24,437,427,-0.027153365434840038,-17351.851278479327
2013-12-23,2013-12-24,2014-01-22,438,419,0.014669751790448382,9119.883673438802
2014-01-27,2014-01-28,2014-03-04,439,429,0.01977726789227674,12475.488013273687
2014-03-04,2014-03-05,2014-04-02,437,427,-0.025976682144602914,-16710.14636915305
2014-04-02,2014-04-03,2014-05-06,424,413,-0.0319158545656939,-19997.348029674264
2014-05-07,2014-05-08,2014-06-06,429,419,0.020688078196482884,12548.71293116745
2014-06-09,2014-06-10,2014-07-08,430,406,0.05137312040718767,31805.924451588653
2014-07-09,2014-07-10,2014-08-07,420,404,0.08014933140797287,52170.96271871275
2014-08-06,2014-08-07,2014-09-04,423,400,0.09890081515945548,69536.4666768196
2014-09-10,2014-09-11,2014-10-16,417,403,0.04825455195039652,37282.88671037322
2014-10-15,2014-10-16,2014-11-13,417,399,-0.007234805491102114,-5859.558037570445
2014-11-13,2014-11-14,2014-12-12,425,392,0.05182562250875766,41670.534471044084
2014-12-16,2014-12-17,2015-01-16,415,388,-0.06392112650452708,-54059.5852671531
2015-01-19,2015-01-20,2015-02-17,417,407,0.123621279970205,97866.48021280055
2015-02-25,2015-02-26,2015-03-26,422,401,0.17925315491092286,159451.09164526768
2015-03-25,2015-03-26,2015-04-24,420,397,0.16413681795223667,172176.44846965955
