signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2010-01-04,2010-01-05,2010-02-02,214,207,-0.1041340303007523,-104134.03030075226
2010-02-01,2010-02-02,2010-03-09,242,236,0.06625933903827708,59359.48701915727
2010-03-08,2010-03-09,2010-04-07,241,233,0.03234383778428174,30895.65721951658
2010-04-06,2010-04-07,2010-05-06,243,238,-0.10212405669012503,-100706.68854312552
2010-05-05,2010-05-06,2010-06-03,175,168,-0.09853642554557795,-87245.57260489499
2010-06-02,2010-06-03,2010-07-06,181,174,-0.12466874785373372,-99506.71145316807
2010-07-05,2010-07-06,2010-08-03,229,227,0.22616611500349748,158013.70220615342
2010-08-02,2010-08-03,2010-08-31,280,275,0.010796824523796378,9249.378756507766
2010-08-30,2010-08-31,2010-10-08,268,259,-0.0030867357313892896,-2672.882324382779
2010-09-30,2010-10-08,2010-11-05,251,245,0.13405171653371495,115720.4579753963
2010-11-04,2010-11-05,2010-12-03,293,279,-0.017668833707842335,-17297.30757148692
2010-12-02,2010-12-03,2010-12-31,272,262,-0.036223522546776854,-34835.273808423546
2010-12-30,2010-12-31,2011-01-31,262,256,-0.04650567550001461,-43103.330352190766
2011-01-28,2011-01-31,2011-03-07,298,286,0.11018457342855603,97374.17183104437
2011-03-04,2011-03-07,2011-04-06,307,287,-0.030746809713915857,-30166.03501006204
2011-04-01,2011-04-06,2011-05-05,288,270,-0.07064186585984178,-67176.53075762559
2011-05-04,2011-05-05,2011-06-02,200,192,-0.07630114990838754,-67432.5522138928
2011-06-01,2011-06-02,2011-07-01,203,197,0.050554634912459706,41269.56541604572
2011-06-30,2011-07-01,2011-07-29,284,277,0.024793366250271953,21262.92739570979
2011-07-28,2011-07-29,2011-08-26,330,324,-0.04504782397093421,-39591.110457967734
2011-08-25,2011-08-26,2011-09-26,328,321,-0.08539588514675156,-71670.82983178459
2011-09-23,2011-09-26,2011-10-31,310,302,-0.028560253013750758,-21923.03564336174
2011-10-28,2011-10-31,2011-11-28,338,322,-0.013114364674515877,-9779.164786148933
2011-11-25,2011-11-28,2011-12-26,334,322,-0.15284371401191832,-112478.34517108637
2011-12-23,2011-12-26,2012-02-01,335,316,0.0032712764333571176,2039.3986083290074
2012-01-31,2012-02-01,2012-02-29,324,317,0.16234264820370825,101539.70056394662
2012-02-28,2012-02-29,2012-03-28,367,356,-0.033694324956305755,-24495.944270238047
2012-03-27,2012-03-28,2012-05-02,340,327,0.01102439099639052,7744.735017771833
2012-04-27,2012-05-02,2012-05-30,225,211,-0.02170478142758303,-15415.904288211721
2012-05-29,2012-05-30,2012-06-28,247,227,-0.03572084628802774,-24820.198986237636
2012-06-27,2012-06-28,2012-07-26,334,322,-0.06528889560401863,-43744.71786410641
2012-07-25,2012-07-26,2012-08-23,400,397,0.0016136025458510783,1010.555732644978
2012-08-22,2012-08-23,2012-09-20,440,436,-0.02711964900263575,-17011.710284283152
2012-09-19,2012-09-20,2012-10-25,441,439,-0.0056778993867465655,-3465.062226562877
2012-10-24,2012-10-25,2012-11-22,448,447,-0.08885827043831485,-53919.80264865968
2012-11-21,2012-11-22,2012-12-20,453,444,0.029355685152658406,16230.376589660882
2012-12-19,2012-12-20,2013-01-22,450,446,0.17350229339448453,98743.16941455961
2013-01-21,2013-01-22,2013-02-26,447,442,-0.00698327325841841,-4663.85266573017
2013-02-25,2013-02-26,2013-03-26,451,445,-0.029596603137303057,-19628.369226493058
2013-03-25,2013-03-26,2013-04-25,449,446,-0.04973861276403113,-32010.19547833735
2013-04-24,2013-04-25,2013-05-28,443,430,0.0662167910199436,40495.416558165685
2013-05-27,2013-05-28,2013-06-28,443,430,-0.18194150866098746,-118635.6050746896
2013-06-27,2013-06-28,2013-07-26,444,434,0.0801598875131928,42758.7217842096
2013-07-25,2013-07-26,2013-08-23,445,437,0.045988772171526415,26497.65706657688
2013-08-22,2013-08-23,2013-09-24,442,432,0.04549860901168423,27420.843033742043
2013-09-23,2013-09-24,2013-10-29,438,424,-0.03741181410534122,-23573.002932687406
2013-10-28,2013-10-29,2013-11-26,439,429,0.012215489440805971,7408.96498505678
2013-11-25,2013-11-26,2013-12-24,437,422,-0.0344798397464795,-21168.24664668599
2013-12-23,2013-12-24,2014-01-22,438,421,0.012114999782345759,7181.322086474975
2014-01-21,2014-01-22,2014-02-26,437,426,0.017293222674739095,10374.968571033329
2014-02-25,2014-02-26,2014-03-26,438,427,0.0009049917406114272,552.3338029264705
2014-03-25,2014-03-26,2014-04-24,430,409,-0.04550985921805506,-27800.67588392098
2014-04-23,2014-04-24,2014-05-26,430,417,-0.046639934829399765,-27194.385154275922
2014-05-23,2014-05-26,2014-06-24,433,413,-0.0017264567239346773,-959.6966126344632
2014-06-23,2014-06-24,2014-07-22,426,403,0.03206236598840917,17791.943628946552
2014-07-21,2014-07-22,2014-08-19,419,398,0.1164239311225459,66676.9964013584
2014-08-18,2014-08-19,2014-09-17,423,412,0.03198172863093385,20448.6593271608
2014-09-16,2014-09-17,2014-10-22,418,398,0.029305316913766033,19336.654441882158
2014-10-21,2014-10-22,2014-11-19,422,406,0.006435641336189235,4370.90092564316
2014-11-18,2014-11-19,2014-12-17,426,406,0.07365757394279449,50348.0376949904
2014-12-16,2014-12-17,2015-01-16,417,394,-0.052006823957029824,-38167.284548353404
2015-01-15,2015-01-16,2015-02-13,420,403,0.07498439842037774,52168.34426011669
2015-02-12,2015-02-13,2015-03-20,425,413,0.16451113423764907,123036.3954939259
2015-03-19,2015-03-20,2015-04-20,425,394,0.14261460835992223,124206.96837610367
2015-04-17,2015-04-20,2015-05-19,406,381,0.1201046586744261,119520.27223010908
2015-05-18,2015-05-19,2015-06-16,403,373,0.2184354368080612,243480.07073039608
2015-06-15,2015-06-16,2015-07-15,381,254,-0.19165658874393499,-260295.46356530907
2015-07-14,2015-07-15,2015-08-12,231,211,0.13290002162306247,145902.85819739685
2015-08-11,2015-08-12,2015-09-11,374,359,-0.22412971554371264,-278759.56177267653
2015-09-10,2015-09-11,2015-10-16,413,380,0.1573220983191299,151813.07683567714
2015-10-15,2015-10-16,2015-11-13,425,413,0.10764542744372219,120217.94072153163
2015-11-12,2015-11-13,2015-12-11,430,417,-0.0473527748903656,-58576.02416661335
2015-12-10,2015-12-11,2016-01-11,449,430,-0.1415555031315291,-166814.31686984398
2016-01-08,2016-01-11,2016-02-15,458,440,-0.12011490139439829,-121511.02198566415
2016-02-05,2016-02-15,2016-03-14,469,450,0.03073816620413594,27360.41634179093
2016-03-11,2016-03-14,2016-04-12,471,446,0.19604398443421145,179864.98475214036
2016-04-11,2016-04-12,2016-05-11,459,445,-0.09498542775469987,-104231.08018855727
2016-05-10,2016-05-11,2016-06-08,455,436,0.03324057409993486,33011.43046240718
2016-06-07,2016-06-08,2016-07-08,473,462,0.029364180378829152,30131.11222975538
2016-07-07,2016-07-08,2016-08-05,480,472,-0.056570057445920696,-59752.069464823464
2016-08-04,2016-08-05,2016-09-02,484,478,0.011859433242155992,11817.889422772685
2016-09-01,2016-09-02,2016-10-11,500,480,-0.012463489186422705,-12567.121484646806
2016-10-10,2016-10-11,2016-11-08,491,478,0.028877092143791083,28754.299499502988
