signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2010-01-04,2010-01-05,2010-02-02,134,133,-0.07837565020567672,-78375.65020567668
2010-02-01,2010-02-02,2010-03-09,126,122,0.061534183862452796,56711.40219235746
2010-03-08,2010-03-09,2010-04-07,137,136,0.047459318127208716,46431.14768875786
2010-04-06,2010-04-07,2010-05-06,152,148,-0.1097814110778389,-112500.35627223179
2010-05-05,2010-05-06,2010-06-03,99,95,-0.09801342464502982,-89414.36810803204
2010-06-02,2010-06-03,2010-07-06,42,38,-0.09959397433744421,-81951.11842985777
2010-07-05,2010-07-06,2010-08-03,25,22,0.18857707058623374,139716.9508979061
2010-08-02,2010-08-03,2010-08-31,91,89,0.05913290191379561,52073.49827658478
2010-08-30,2010-08-31,2010-10-08,152,149,0.014371192512258268,13403.889187846216
2010-09-30,2010-10-08,2010-11-05,164,163,0.1344734153396716,127224.6790333991
2010-11-04,2010-11-05,2010-12-03,167,163,-0.04092183029058494,-43922.2219263888
2010-12-02,2010-12-03,2010-12-31,168,162,-0.053454385395560244,-55025.8295240592
2010-12-30,2010-12-31,2011-01-31,166,159,-0.026809401951993772,-26122.33121030673
2011-01-28,2011-01-31,2011-03-07,164,158,0.12438672345005486,117949.67215068615
2011-03-04,2011-03-07,2011-04-06,180,172,-0.02936478362368211,-31308.713616255205
2011-04-01,2011-04-06,2011-05-05,197,179,-0.0942149971392654,-97502.21964189608
2011-05-04,2011-05-05,2011-06-02,119,116,-0.08852075579154695,-82978.3323374776
2011-06-01,2011-06-02,2011-07-01,33,33,0.01953442714555731,16690.411814844352
2011-06-30,2011-07-01,2011-07-29,22,22,0.043360816374238276,37771.629256323096
2011-07-28,2011-07-29,2011-08-26,111,111,-0.012175293083623195,-11065.784670622554
2011-08-25,2011-08-26,2011-09-26,193,191,-0.0690679062320756,-62009.60511102853
2011-09-23,2011-09-26,2011-10-31,204,195,-0.020006977885543287,-16721.767082952545
2011-10-28,2011-10-31,2011-11-28,201,190,-0.02236184337050473,-18316.026464276132
2011-11-25,2011-11-28,2011-12-26,205,200,-0.16200028838140668,-129723.18177941232
2011-12-23,2011-12-26,2012-02-01,218,207,0.034636513660535995,23242.33975695446
2012-01-31,2012-02-01,2012-02-29,202,197,0.16322398750785583,113322.84218614106
2012-02-28,2012-02-29,2012-03-28,216,209,-0.025695136718975053,-20751.416980370763
2012-03-27,2012-03-28,2012-05-02,224,215,-0.028638835528401296,-22534.454535337863
2012-04-27,2012-05-02,2012-05-30,147,136,-0.009780149470837718,-7475.115769672091
2012-05-29,2012-05-30,2012-06-28,56,55,-0.07078851558277999,-53575.5779233668
2012-06-27,2012-06-28,2012-07-26,48,48,-0.09863165080590064,-69364.127822796
2012-07-25,2012-07-26,2012-08-23,155,152,0.021487144890423027,13620.706797798164
2012-08-22,2012-08-23,2012-09-20,290,288,-0.008229406476574108,-5328.713262816658
2012-09-19,2012-09-20,2012-10-25,378,373,0.008230676000740011,5285.676393968635
2012-10-24,2012-10-25,2012-11-22,413,408,-0.08423455054727236,-54540.01267205586
2012-11-21,2012-11-22,2012-12-20,416,409,0.01850700137863104,10973.502908188151
2012-12-19,2012-12-20,2013-01-22,421,418,0.1622811444619201,98003.43690968968
2013-01-21,2013-01-22,2013-02-26,419,414,0.0027654823333753686,1941.133145152824
2013-02-25,2013-02-26,2013-03-26,419,414,-0.019131607371570047,-13465.896508979844
2013-03-25,2013-03-26,2013-04-25,418,412,-0.04899011930078645,-33822.29320340976
2013-04-24,2013-04-25,2013-05-28,415,402,0.062108235569524606,40778.267809461104
2013-05-27,2013-05-28,2013-06-28,406,398,-0.1978429720872633,-137965.01932862366
2013-06-27,2013-06-28,2013-07-26,403,395,0.06874918874756286,38456.993527006474
2013-07-25,2013-07-26,2013-08-23,404,398,0.06035884634701527,36084.814731460414
2013-08-22,2013-08-23,2013-09-24,405,395,0.054533817564279774,34570.2336121517
2013-09-23,2013-09-24,2013-10-29,401,392,-0.03356414238216676,-22437.397384778014
2013-10-28,2013-10-29,2013-11-26,399,384,0.020438193513130365,13204.211345408927
2013-11-25,2013-11-26,2013-12-24,394,385,-0.032534665421039,-21448.800527385436
2013-12-23,2013-12-24,2014-01-22,396,386,-0.00811493704646804,-5175.796983456239
2014-01-21,2014-01-22,2014-02-26,394,384,0.03074161587585844,19448.2316999326
2014-02-25,2014-02-26,2014-03-26,394,389,0.027087036609510617,17663.01077565609
2014-03-25,2014-03-26,2014-04-24,390,372,-0.026951184712420306,-18050.463055400993
2014-04-23,2014-04-24,2014-05-26,378,373,-0.04405505467439241,-28710.506865409552
2014-05-23,2014-05-26,2014-06-24,373,354,-0.0009668012716380625,-602.30325375346
2014-06-23,2014-06-24,2014-07-22,378,362,0.03689712151613178,22964.151498470572
2014-07-21,2014-07-22,2014-08-19,370,350,0.12037148675221498,77681.42975781078
2014-08-18,2014-08-19,2014-09-17,368,352,0.03629068179498862,26239.210319365142
2014-09-16,2014-09-17,2014-10-22,361,349,0.02882199372356742,21595.399645835045
2014-10-21,2014-10-22,2014-11-19,359,346,0.015047228239325916,11599.358587405412
2014-11-18,2014-11-19,2014-12-17,359,342,0.11338638176590843,88720.62909747765
2014-12-16,2014-12-17,2015-01-16,356,336,-0.04836156132311664,-42131.79225415492
2015-01-15,2015-01-16,2015-02-13,354,342,0.08789548023284577,72869.8943465586
2015-02-12,2015-02-13,2015-03-20,353,337,0.20232315201223927,182479.61301615043
2015-03-19,2015-03-20,2015-04-20,359,342,0.14648239913985317,158845.68554698466
2015-04-17,2015-04-20,2015-05-19,346,333,0.0367574259796557,45698.554401538335
2015-05-18,2015-05-19,2015-06-16,329,307,0.20385461990469533,262757.47736794595
2015-06-15,2015-06-16,2015-07-15,296,217,-0.20869060168832598,-323825.80995824793
2015-07-14,2015-07-15,2015-08-12,186,172,0.0664139292321615,81548.14156417223
2015-08-11,2015-08-12,2015-09-11,187,183,-0.23204632029512107,-303847.3046005897
2015-09-10,2015-09-11,2015-10-16,200,189,0.16467417479189828,165592.7138317041
2015-10-15,2015-10-16,2015-11-13,321,305,0.10871504560852663,127323.86865237518
2015-11-12,2015-11-13,2015-12-11,358,351,-0.041061460162632346,-53318.08020205144
2015-12-10,2015-12-11,2016-01-11,371,354,-0.10240125341399098,-127507.62615600019
2016-01-08,2016-01-11,2016-02-15,377,366,-0.14838219293231392,-165842.14664091985
2016-02-05,2016-02-15,2016-03-14,397,379,0.028341477172125984,26976.173200849094
2016-03-11,2016-03-14,2016-04-12,406,383,0.18287688220305243,179000.40813426895
2016-04-11,2016-04-12,2016-05-11,400,387,-0.09238260587249514,-106960.87936381274
2016-05-10,2016-05-11,2016-06-08,394,382,0.02721388679831316,28597.504740335513
2016-06-07,2016-06-08,2016-07-08,399,383,0.0346714172620759,37425.70959334844
2016-07-07,2016-07-08,2016-08-05,411,402,-0.04109908169675358,-45902.14904952631
2016-08-04,2016-08-05,2016-09-02,426,415,0.022725282233957866,24337.94586168439
2016-09-01,2016-09-02,2016-10-11,438,415,-0.01307575675472794,-14321.894164047902
2016-10-10,2016-10-11,2016-11-08,434,419,0.031646907690272785,34209.65738870064
2016-11-07,2016-11-08,2016-12-06,447,433,-0.015460741852208026,-17241.651159511646
2016-12-05,2016-12-06,2017-01-04,443,428,-0.06590068480572742,-72355.490327938
