signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2010-01-04,2010-01-05,2010-02-02,211,207,-0.0554175026414393,-55417.50264143932
2010-02-01,2010-02-02,2010-03-09,242,236,0.07546244842345518,71280.5079886188
2010-03-08,2010-03-09,2010-04-07,238,234,0.051492531239965667,52309.35753836506
2010-04-06,2010-04-07,2010-05-06,241,229,-0.055838827356851084,-59645.49215852562
2010-05-05,2010-05-06,2010-06-03,173,163,-0.09173881825006092,-92521.06329392863
2010-06-02,2010-06-03,2010-07-06,178,173,-0.11276252814335086,-103291.13064014667
2010-07-05,2010-07-06,2010-08-03,227,221,0.20283671909616108,164848.3786019776
2010-08-02,2010-08-03,2010-08-31,278,274,0.049099943832802806,47998.29111291375
2010-08-30,2010-08-31,2010-10-08,265,258,-0.007875566535271883,-8076.8766204254935
2010-09-30,2010-10-08,2010-11-05,247,243,0.10144349130118213,103217.17697011132
2010-11-04,2010-11-05,2010-12-03,291,277,0.026735145060970966,29962.121098804986
2010-12-02,2010-12-03,2010-12-31,270,260,-0.040090982756658344,-46131.24127984862
2010-12-30,2010-12-31,2011-01-31,260,257,-0.05214795241572168,-57599.109642741736
2011-01-28,2011-01-31,2011-03-07,293,281,0.08723952339637764,91333.97232976416
2011-03-04,2011-03-07,2011-04-06,303,282,-0.02371523423540567,-26994.27776127914
2011-04-01,2011-04-06,2011-05-05,286,265,-0.07993564584303736,-88830.33388392522
2011-05-04,2011-05-05,2011-06-02,196,189,-0.08754510737134147,-89509.86275640072
2011-06-01,2011-06-02,2011-07-01,200,197,0.02286443249169845,21330.981653429684
2011-06-30,2011-07-01,2011-07-29,282,275,0.03638813596377566,34723.884415360866
2011-07-28,2011-07-29,2011-08-26,322,316,-0.03078685289768135,-30447.821332196007
2011-08-25,2011-08-26,2011-09-26,326,316,-0.07100465862914496,-68060.80262078554
2011-09-23,2011-09-26,2011-10-31,306,300,-0.017320726844049283,-15423.746240062173
2011-10-28,2011-10-31,2011-11-28,335,317,0.004407187430859993,3856.5332079497166
2011-11-25,2011-11-28,2011-12-26,332,319,-0.13087393114128365,-115026.66124427447
2011-12-23,2011-12-26,2012-02-01,332,316,-0.005584597050037665,-4265.991496899398
2012-01-31,2012-02-01,2012-02-29,319,312,0.15215776808678827,115581.97596054804
2012-02-28,2012-02-29,2012-03-28,364,351,-0.021015708024787583,-18392.97429576458
2012-03-27,2012-03-28,2012-05-02,337,325,0.006570285895469485,5629.47544241685
2012-04-27,2012-05-02,2012-05-30,221,208,-0.014253543491960063,-12292.794241163996
2012-05-29,2012-05-30,2012-06-28,232,215,-0.03827973614742697,-32543.325298306067
2012-06-27,2012-06-28,2012-07-26,328,310,-0.06236994126052675,-50993.766814665636
