timestamp_utc,open,high,low,close,tick_volume,real_volume,spread
2020-05-18T00:00:00Z,880.9,880.9,880.9,880.9,2,0,190
2020-05-19T00:00:00Z,912.4,912.5,891.8,896.5,15973,0,30
2020-05-20T00:00:00Z,900.7,907.7,900.1,902.4,11970,0,30
2020-05-21T00:00:00Z,897.5,903.6,890.0,892.9,12425,0,30
2020-05-22T00:00:00Z,886.3,900.4,883.5,897.6,9865,0,20
2020-05-25T00:00:00Z,902.0,911.0,893.0,910.1,4012,0,20
2020-05-26T00:00:00Z,917.4,917.7,907.9,915.0,10418,0,20
2020-05-27T00:00:00Z,916.3,924.2,902.3,921.7,13909,0,20
2020-05-28T00:00:00Z,923.5,933.5,919.3,923.4,13930,0,20
2020-05-29T00:00:00Z,917.6,921.1,906.5,916.1,16508,0,20
2020-06-01T00:00:00Z,922.8,923.9,913.2,916.1,9985,0,20
2020-06-02T00:00:00Z,916.6,1055.3,915.2,928.8,9691,0,20
2020-06-03T00:00:00Z,936.0,1069.3,934.8,938.5,8583,0,20
2020-06-04T00:00:00Z,934.4,943.5,932.5,934.1,11503,0,20
2020-06-05T00:00:00Z,942.7,1075.1,941.3,952.7,11475,0,20
2020-06-08T00:00:00Z,952.4,961.5,944.9,958.5,9413,0,20
2020-06-09T00:00:00Z,958.8,959.5,946.4,951.4,11250,0,20
2020-06-10T00:00:00Z,955.3,1095.1,940.3,942.7,14750,0,20
2020-06-11T00:00:00Z,932.9,934.4,904.6,907.0,21890,0,20
2020-06-12T00:00:00Z,911.1,932.3,910.4,917.9,25088,0,20
2020-06-15T00:00:00Z,891.7,923.2,888.8,919.3,19946,0,20
2020-06-16T00:00:00Z,926.8,948.9,922.6,928.4,16130,0,20
2020-06-17T00:00:00Z,929.2,936.3,921.9,923.1,15382,0,30
2020-06-18T00:00:00Z,917.2,930.0,915.1,925.2,16280,0,20
2020-06-19T00:00:00Z,927.9,936.8,918.5,920.0,14742,0,30
2020-06-22T00:00:00Z,920.1,930.3,919.7,927.8,11892,0,20
2020-06-23T00:00:00Z,925.2,938.2,925.2,929.2,11529,0,20
2020-06-24T00:00:00Z,928.5,931.7,919.0,922.5,4170,0,30
2020-09-16T00:00:00Z,981.1,982.0,979.8,980.6,419,0,30
2020-09-22T00:00:00Z,950.2,962.9,949.0,961.0,8747,0,30
2020-09-23T00:00:00Z,961.6,968.6,942.9,944.1,13018,0,30
2020-09-24T00:00:00Z,942.2,949.8,940.8,943.2,4478,0,30
2020-12-15T00:00:00Z,1028.0,1028.7,1027.5,1028.4,76,0,20
2021-01-11T00:00:00Z,1063.4,1066.0,1063.3,1065.3,84,0,30
2021-01-18T00:00:00Z,1060.0,1064.8,1059.6,1060.9,3170,0,10
2021-01-19T00:00:00Z,1066.1,1067.3,1059.6,1060.1,6752,0,0
2021-01-20T00:00:00Z,1061.6,1064.3,1057.2,1062.4,6234,0,10
