timestamp_utc,open,high,low,close,tick_volume,real_volume,spread
2022-12-23T00:00:00Z,79.27,80.3,78.58,79.32,22589,0,3
2022-12-26T00:00:00Z,79.34,81.04,79.34,80.96,647,0,3
2022-12-27T00:00:00Z,80.95,81.16,79.14,79.74,33157,0,3
2022-12-28T00:00:00Z,79.74,79.86,77.3,78.58,36788,0,3
2022-12-29T00:00:00Z,78.58,78.81,76.79,78.58,33811,0,3
2022-12-30T00:00:00Z,78.58,80.56,77.7,80.45,31129,0,3
2023-01-02T00:00:00Z,80.47,80.59,80.16,80.44,772,0,3
2023-01-03T00:00:00Z,80.44,81.48,76.6,77.07,48325,0,3
2023-01-04T00:00:00Z,77.07,77.4,72.73,73.36,45003,0,3
2023-01-05T00:00:00Z,73.36,74.9,72.45,73.95,43928,0,3
2023-01-06T00:00:00Z,73.94,75.45,73.23,73.68,40976,0,3
2023-01-08T00:00:00Z,73.78,74.14,73.77,74.08,671,0,3
2023-01-09T00:00:00Z,74.08,76.72,74.04,74.68,41131,0,3
2023-01-10T00:00:00Z,74.69,75.9,73.83,74.58,40800,0,3
2023-01-11T00:00:00Z,74.58,77.8,74.29,77.69,39725,0,3
2023-01-12T00:00:00Z,77.69,79.14,77.09,78.32,41319,0,3
2023-01-13T00:00:00Z,78.32,80.09,77.96,80.06,34932,0,3
2023-01-15T00:00:00Z,80.16,80.18,79.76,79.76,479,0,3
2023-01-16T00:00:00Z,79.76,79.9,78.52,78.74,20844,0,3
2023-01-17T00:00:00Z,78.75,81.22,78.67,80.66,35379,0,3
2023-01-18T00:00:00Z,80.66,82.36,78.92,79.11,31063,0,3
2023-01-19T00:00:00Z,79.11,81.17,78.12,80.73,32449,0,3
2023-01-20T00:00:00Z,80.73,81.02,80.42,80.64,5667,0,3
2023-01-23T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-01-24T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-01-25T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-01-26T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-01-27T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-01-30T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-01-31T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-02-02T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-02-03T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-02-06T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-02-07T00:00:00Z,80.64,80.64,80.64,80.64,3,0,3
2023-02-08T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-02-09T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-02-10T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-02-13T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-02-14T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-02-15T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-02-16T00:00:00Z,80.64,80.64,80.64,80.64,8,0,3
2023-02-17T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-02-20T00:00:00Z,80.64,80.64,80.64,80.64,8,0,3
2023-02-21T00:00:00Z,80.64,80.64,80.64,80.64,5,0,3
2023-02-22T00:00:00Z,80.64,80.64,80.64,80.64,5,0,3
2023-02-23T00:00:00Z,80.64,80.64,80.64,80.64,3,0,3
2023-02-24T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-02-27T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-02-28T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-03-01T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-03-02T00:00:00Z,80.64,80.64,80.64,80.64,3,0,3
2023-03-03T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-03-06T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-03-07T00:00:00Z,80.64,80.64,80.64,80.64,4,0,3
2023-03-08T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-03-09T00:00:00Z,80.64,80.64,80.64,80.64,5,0,3
2023-03-10T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-03-14T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-03-15T00:00:00Z,80.64,80.64,80.64,80.64,3,0,3
2023-03-16T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-03-17T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-03-21T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-03-22T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-03-23T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-03-24T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-04-05T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-04-06T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-04-07T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-04-10T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-04-11T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-04-13T00:00:00Z,80.64,80.64,80.64,80.64,4,0,3
2023-04-14T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-04-17T00:00:00Z,80.64,80.64,80.64,80.64,4,0,3
2023-04-18T00:00:00Z,80.64,80.64,80.64,80.64,7,0,3
2023-04-19T00:00:00Z,80.64,80.64,80.64,80.64,6,0,3
2023-04-20T00:00:00Z,80.64,80.64,80.64,80.64,6,0,3
2023-04-24T00:00:00Z,80.64,80.64,80.64,80.64,4,0,3
2023-04-25T00:00:00Z,80.64,80.64,80.64,80.64,3,0,3
2023-04-26T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-04-27T00:00:00Z,80.64,80.64,80.64,80.64,7,0,3
2023-04-28T00:00:00Z,80.64,80.64,80.64,80.64,3,0,3
2023-05-01T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-05-02T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-05-03T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
2023-05-04T00:00:00Z,80.64,80.64,80.64,80.64,5,0,3
2023-05-05T00:00:00Z,80.64,80.64,80.64,80.64,2,0,3
2023-05-07T00:00:00Z,80.64,80.64,80.64,80.64,3,0,3
2023-05-08T00:00:00Z,80.64,80.64,80.64,80.64,3,0,3
2023-05-09T00:00:00Z,80.64,80.64,80.64,80.64,1,0,3
