timestamp_utc,open,high,low,close,tick_volume,real_volume,spread
1999-08-01T00:00:00Z,1.6099999999999999,1.6181999999999999,1.6018,1.6078000000000001,307,0,160
1999-08-02T00:00:00Z,1.6052,1.611,1.5917,1.5936,271,0,160
1999-08-03T00:00:00Z,1.5937000000000001,1.612,1.5918,1.6051,291,0,160
1999-08-04T00:00:00Z,1.6055000000000001,1.6179000000000001,1.6024,1.6087,279,0,160
1999-08-05T00:00:00Z,1.6095000000000002,1.6205,1.6019999999999999,1.6151,315,0,160
1999-08-08T00:00:00Z,1.5899999999999999,1.6192,1.5809,1.6098,569,0,160
1999-08-10T00:00:00Z,1.6021,1.6042,1.5828,1.5842,250,0,160
1999-08-11T00:00:00Z,1.5822,1.611,1.5763,1.5824,693,0,160
1999-08-12T00:00:00Z,1.5853000000000002,1.611,1.5589,1.56,790,0,160
1999-08-15T00:00:00Z,1.5617,1.5699,1.56,1.5676999999999999,139,0,160
1999-08-16T00:00:00Z,1.5689,1.5708,1.5497,1.5529,263,0,160
1999-08-17T00:00:00Z,1.5509,1.5685,1.5509,1.5601,261,0,160
1999-08-18T00:00:00Z,1.5604,1.5899999999999999,1.5566,1.5893000000000002,380,0,160
1999-08-19T00:00:00Z,1.588,1.5997,1.5852,1.5949,222,0,160
1999-08-22T00:00:00Z,1.5955,1.5966,1.5686,1.5706,312,0,160
1999-08-23T00:00:00Z,1.5703,1.5774,1.5577999999999999,1.5695000000000001,385,0,160
1999-08-24T00:00:00Z,1.5699999999999998,1.5739,1.554,1.5585,284,0,160
1999-08-25T00:00:00Z,1.5584,1.5729,1.5579,1.568,205,0,160
1999-08-26T00:00:00Z,1.5662,1.5702,1.5551,1.5572,213,0,160
1999-08-29T00:00:00Z,1.5579,1.5681,1.5526,1.5681,209,0,160
1999-08-30T00:00:00Z,1.5671,1.5856,1.5647,1.5745,345,0,160
1999-08-31T00:00:00Z,1.5751,1.5937999999999999,1.5703,1.5727,447,0,160
1999-09-01T00:00:00Z,1.5727,1.6031,1.5707,1.5974,402,0,160
1999-09-02T00:00:00Z,1.5972,1.6045,1.5769,1.5808,389,0,160
1999-09-06T00:00:00Z,1.5735000000000001,1.5817,1.5665,1.5762,278,0,160
1999-09-07T00:00:00Z,1.5756999999999999,1.5915,1.5722,1.5752000000000002,382,0,160
1999-09-08T00:00:00Z,1.5751,1.5812,1.5561,1.5561,313,0,160
1999-09-09T00:00:00Z,1.5561,1.5604,1.526,1.5283,411,0,160
1999-09-12T00:00:00Z,1.5274999999999999,1.5325,1.5181,1.5291000000000001,273,0,160
1999-09-13T00:00:00Z,1.5291000000000001,1.538,1.5182,1.5255,361,0,160
1999-09-14T00:00:00Z,1.5255,1.5375,1.5131000000000001,1.5349,395,0,160
1999-09-15T00:00:00Z,1.5350000000000001,1.5608,1.5299,1.5308000000000002,577,0,160
1999-09-16T00:00:00Z,1.5311,1.5342,1.5257,1.5327,155,0,160
1999-09-19T00:00:00Z,1.5302,1.5392000000000001,1.53,1.5310000000000001,177,0,160
1999-09-20T00:00:00Z,1.5309,1.549,1.5274,1.5483,259,0,160
1999-09-21T00:00:00Z,1.5483,1.5518,1.5287,1.5349,329,0,160
1999-09-22T00:00:00Z,1.5344,1.5474999999999999,1.5293,1.5465,244,0,160
1999-09-26T00:00:00Z,1.5354,1.5403,1.5262,1.5351,280,0,160
1999-09-27T00:00:00Z,1.5349,1.5439,1.5319,1.537,220,0,160
1999-09-28T00:00:00Z,1.5372,1.5603,1.5369000000000002,1.5588,253,0,160
1999-09-29T00:00:00Z,1.5581,1.5701,1.5561,1.5657,205,0,160
1999-09-30T00:00:00Z,1.5659999999999998,1.5867,1.5608,1.5838,341,0,160
1999-10-03T00:00:00Z,1.5796000000000001,1.5873,1.571,1.5756999999999999,288,0,160
1999-10-04T00:00:00Z,1.5755,1.5827,1.5636,1.5787,351,0,160
1999-10-05T00:00:00Z,1.5777999999999999,1.5888,1.5683,1.5683,316,0,160
1999-10-06T00:00:00Z,1.5692,1.5787,1.5663,1.5744,197,0,160
1999-10-07T00:00:00Z,1.5751,1.5767,1.5624,1.5628,164,0,160
1999-10-10T00:00:00Z,1.561,1.5683,1.561,1.5653000000000001,104,0,160
1999-10-11T00:00:00Z,1.5649,1.5892,1.5635,1.5888,276,0,160
1999-10-12T00:00:00Z,1.5883,1.6021,1.5855000000000001,1.6009,207,0,160
1999-10-13T00:00:00Z,1.6011,1.6032,1.5847,1.5936,296,0,160
1999-10-14T00:00:00Z,1.5941999999999998,1.6229,1.5927,1.6178,369,0,160
1999-10-17T00:00:00Z,1.6215000000000002,1.6245,1.6137000000000001,1.6153,155,0,160
1999-10-18T00:00:00Z,1.6146,1.6192,1.6069,1.6113,214,0,160
1999-10-19T00:00:00Z,1.6126,1.6160999999999999,1.5955,1.5987,274,0,160
1999-10-20T00:00:00Z,1.5993,1.6099,1.5963,1.5998,268,0,160
1999-10-21T00:00:00Z,1.6002999999999998,1.6026,1.5731000000000002,1.5777999999999999,366,0,160
1999-10-24T00:00:00Z,1.5784,1.5848,1.5686,1.5709,250,0,160
1999-10-25T00:00:00Z,1.5707,1.6026,1.5508,1.5604,934,0,160
1999-10-26T00:00:00Z,1.5608,1.5664,1.5432000000000001,1.5485,342,0,160
1999-10-27T00:00:00Z,1.5487,1.5526,1.5392000000000001,1.5492,264,0,160
1999-10-28T00:00:00Z,1.5493000000000001,1.554,1.5369000000000002,1.5469,319,0,160
1999-10-31T00:00:00Z,1.5505,1.5794000000000001,1.5382,1.5413000000000001,733,0,160
1999-11-01T00:00:00Z,1.5404,1.5491000000000001,1.5383,1.5463,158,0,160
1999-11-02T00:00:00Z,1.5465,1.5470000000000002,1.5354,1.5386,154,0,160
1999-11-03T00:00:00Z,1.5385,1.5421,1.5133,1.5183,375,0,160
1999-11-04T00:00:00Z,1.5179,1.5318,1.5106000000000002,1.529,314,0,160
1999-11-07T00:00:00Z,1.5318,1.5356999999999998,1.5192,1.5274999999999999,288,0,160
1999-11-08T00:00:00Z,1.5274,1.5367,1.5255,1.5335999999999999,163,0,160
1999-11-09T00:00:00Z,1.5322,1.5379,1.5271,1.5333999999999999,205,0,160
1999-11-10T00:00:00Z,1.5328,1.5341,1.5234,1.5243,130,0,160
1999-11-11T00:00:00Z,1.5239,1.5253,1.5046,1.509,266,0,160
1999-11-14T00:00:00Z,1.5065,1.5143,1.5045,1.5137,125,0,160
1999-11-15T00:00:00Z,1.5129000000000001,1.5197,1.505,1.5061,227,0,160
1999-11-16T00:00:00Z,1.5067,1.5311,1.5051,1.5295999999999998,292,0,160
1999-11-17T00:00:00Z,1.5282,1.5390000000000001,1.502,1.5081,540,0,160
1999-11-18T00:00:00Z,1.5074,1.5184,1.4965,1.5053999999999998,419,0,160
1999-11-21T00:00:00Z,1.5053999999999998,1.5119,1.5042,1.5072,137,0,160
1999-11-22T00:00:00Z,1.5078,1.5184,1.5006,1.5074999999999998,354,0,160
1999-11-23T00:00:00Z,1.5063,1.5076,1.4907,1.4907,183,0,160
1999-11-25T00:00:00Z,1.4926,1.5074999999999998,1.4792,1.4928,565,0,160
1999-11-28T00:00:00Z,1.4894,1.5074999999999998,1.472,1.4883,700,0,160
1999-11-29T00:00:00Z,1.4892,1.4934,1.4717,1.4865,408,0,160
1999-11-30T00:00:00Z,1.4859,1.4943,1.4785,1.4843,301,0,160
1999-12-01T00:00:00Z,1.4845,1.4973,1.4751,1.4837,437,0,160
1999-12-02T00:00:00Z,1.4836,1.4874,1.4766,1.4817,198,0,160
1999-12-05T00:00:00Z,1.4822,1.5154999999999998,1.4719,1.5057,638,0,160
1999-12-06T00:00:00Z,1.5055,1.5488,1.4997,1.5137,901,0,160
1999-12-07T00:00:00Z,1.5135999999999998,1.5211000000000001,1.5104,1.5182,169,0,160
1999-12-08T00:00:00Z,1.5182,1.5201,1.496,1.5055,356,0,160
1999-12-09T00:00:00Z,1.506,1.5101,1.4946,1.4957,208,0,160
1999-12-12T00:00:00Z,1.4952,1.5015,1.4946,1.4984,107,0,160
1999-12-13T00:00:00Z,1.499,1.4997,1.4835,1.4884,219,0,160
1999-12-14T00:00:00Z,1.4881,1.4946,1.4837,1.491,190,0,160
1999-12-15T00:00:00Z,1.4909,1.5074,1.4906,1.4984,262,0,160
1999-12-19T00:00:00Z,1.4882,1.5005,1.4849999999999999,1.498,213,0,160
1999-12-21T00:00:00Z,1.4884,1.4938,1.4816,1.4888,241,0,160
1999-12-22T00:00:00Z,1.4928,1.5034,1.4862,1.4935,338,0,160
1999-12-26T00:00:00Z,1.4856,1.4904,1.4764,1.4764,189,0,160
1999-12-27T00:00:00Z,1.4765,1.5133,1.4565000000000001,1.4593,965,0,160
1999-12-28T00:00:00Z,1.4588999999999999,1.4675,1.4546000000000001,1.4598,250,0,160
1999-12-29T00:00:00Z,1.4595,1.4658,1.4543,1.4658,168,0,160
1999-12-30T00:00:00Z,1.4655,1.468,1.4522,1.4546000000000001,208,0,160
2000-01-02T00:00:00Z,1.4574,1.4855,1.45,1.4812,473,0,160
2000-01-03T00:00:00Z,1.4808,1.4978,1.4601,1.4964,599,0,160
2000-01-04T00:00:00Z,1.4957,1.5118,1.4929000000000001,1.4958,378,0,160
2000-01-05T00:00:00Z,1.4956,1.5190000000000001,1.495,1.5059,378,0,160
2000-01-06T00:00:00Z,1.5066000000000002,1.5082,1.4961,1.4987,164,0,160
