timestamp_utc,open,high,low,close,tick_volume,real_volume,spread
1999-06-13T00:00:00Z,1.2259,1.2259,1.2259,1.2259,1,0,240
1999-06-14T00:00:00Z,1.2317,1.2357,1.2281,1.2317,153,0,240
1999-06-15T00:00:00Z,1.2397,1.2397,1.2333,1.2358,90,0,240
1999-06-16T00:00:00Z,1.2367,1.2367,1.2254,1.2293,153,0,240
1999-06-17T00:00:00Z,1.2283,1.2394,1.2208,1.2382,274,0,240
1999-06-20T00:00:00Z,1.23,1.2406,1.2269,1.2386,189,0,240
1999-06-21T00:00:00Z,1.2255,1.2307,1.2255,1.2307,53,0,240
1999-06-22T00:00:00Z,1.2309,1.2328999999999999,1.2169,1.2181,193,0,240
1999-06-23T00:00:00Z,1.2183,1.2193,1.2163,1.2176,54,0,240
1999-06-24T00:00:00Z,1.2186,1.2226,1.2121,1.2222,175,0,240
1999-06-27T00:00:00Z,1.2272,1.2374,1.2272,1.2295,182,0,240
1999-06-28T00:00:00Z,1.2302,1.231,1.2175,1.2233,202,0,240
1999-06-29T00:00:00Z,1.2386,1.2437,1.218,1.2268,397,0,240
1999-06-30T00:00:00Z,1.2451,1.2535,1.2444,1.2481,153,0,240
1999-07-01T00:00:00Z,1.25,1.2508,1.2378,1.2451,212,0,240
1999-07-04T00:00:00Z,1.2529,1.2597,1.2516,1.258,112,0,240
1999-07-05T00:00:00Z,1.2582,1.2604,1.2570000000000001,1.2596,55,0,240
1999-07-06T00:00:00Z,1.2650000000000001,1.2650000000000001,1.2650000000000001,1.2650000000000001,1,0,240
1999-07-07T00:00:00Z,1.2694,1.2694,1.2694,1.2694,1,0,240
1999-07-08T00:00:00Z,1.2643,1.2694,1.2597,1.2621,173,0,240
1999-07-11T00:00:00Z,1.2623,1.2631000000000001,1.2579,1.2603,85,0,240
1999-07-12T00:00:00Z,1.2609,1.2626,1.2594,1.2612,62,0,240
1999-07-13T00:00:00Z,1.259,1.2675,1.259,1.2658,103,0,240
1999-07-14T00:00:00Z,1.2601,1.2633,1.2585,1.2633,65,0,240
1999-07-15T00:00:00Z,1.258,1.263,1.258,1.2615,66,0,240
1999-07-18T00:00:00Z,1.2593,1.2623,1.2556,1.2565,107,0,240
1999-07-19T00:00:00Z,1.2438,1.2623,1.2356,1.2356,453,0,240
1999-07-20T00:00:00Z,1.2354,1.2365,1.2248999999999999,1.2264,143,0,240
1999-07-21T00:00:00Z,1.2255,1.2309,1.2248,1.2302,76,0,240
1999-07-22T00:00:00Z,1.2218,1.2425,1.2218,1.2425,208,0,240
1999-07-25T00:00:00Z,1.2425,1.2425,1.2345,1.2345,81,0,240
1999-07-26T00:00:00Z,1.2288000000000001,1.2288000000000001,1.2288000000000001,1.2288000000000001,1,0,240
1999-07-27T00:00:00Z,1.2324,1.2324,1.2324,1.2324,1,0,240
1999-07-28T00:00:00Z,1.2328999999999999,1.2328999999999999,1.2328999999999999,1.2328999999999999,1,0,240
1999-07-29T00:00:00Z,1.232,1.232,1.232,1.232,1,0,240
1999-08-01T00:00:00Z,1.2319,1.2319,1.2319,1.2319,1,0,240
1999-08-02T00:00:00Z,1.2342,1.2342,1.2342,1.2342,1,0,240
1999-08-03T00:00:00Z,1.2247,1.2247,1.2247,1.2247,1,0,240
1999-08-04T00:00:00Z,1.2425,1.2425,1.2349999999999999,1.2349999999999999,76,0,240
1999-08-05T00:00:00Z,1.2338,1.2338,1.2338,1.2338,1,0,240
1999-08-08T00:00:00Z,1.2375,1.2375,1.2375,1.2375,1,0,240
1999-08-09T00:00:00Z,1.2347,1.2347,1.2347,1.2347,1,0,240
1999-08-10T00:00:00Z,1.2318,1.2318,1.2318,1.2318,1,0,240
1999-08-11T00:00:00Z,1.2299,1.2299,1.2299,1.2299,1,0,240
1999-08-12T00:00:00Z,1.2288999999999999,1.2288999999999999,1.2288999999999999,1.2288999999999999,1,0,240
1999-08-15T00:00:00Z,1.2291,1.2291,1.2291,1.2291,1,0,240
1999-08-16T00:00:00Z,1.2339,1.2339,1.2339,1.2339,1,0,240
1999-08-17T00:00:00Z,1.227,1.227,1.227,1.227,1,0,240
1999-08-18T00:00:00Z,1.2425,1.2425,1.2197,1.2197,229,0,240
1999-08-19T00:00:00Z,1.2018,1.2018,1.2018,1.2018,1,0,240
1999-08-22T00:00:00Z,1.2008,1.2008,1.2008,1.2008,1,0,240
1999-08-23T00:00:00Z,1.2107,1.2107,1.2107,1.2107,1,0,240
1999-08-24T00:00:00Z,1.2218,1.2218,1.2218,1.2218,1,0,240
1999-08-25T00:00:00Z,1.2425,1.2425,1.2327,1.2327,99,0,240
1999-08-26T00:00:00Z,1.2315,1.2315,1.2315,1.2315,1,0,240
1999-08-29T00:00:00Z,1.2334,1.2334,1.2334,1.2334,1,0,240
1999-08-30T00:00:00Z,1.2348,1.2348,1.2348,1.2348,1,0,240
1999-08-31T00:00:00Z,1.2388,1.2388,1.2388,1.2388,1,0,240
