signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2015-03-03,2015-03-04,2015-04-01,169,162,0.147883393857154,145541.09849381284
2015-03-31,2015-04-01,2015-04-30,163,156,0.16083249425601354,181692.83858064096
2015-04-29,2015-04-30,2015-05-29,166,154,0.011360788299191071,14898.482539284276
2015-05-28,2015-05-29,2015-06-29,160,141,-0.0787116925667628,-104394.81571230106
2015-06-26,2015-06-29,2015-07-27,161,144,-0.07862633669990737,-96073.42684069579
2015-07-24,2015-07-27,2015-08-24,155,143,-0.1385040383592,-155931.36133688514
2015-08-21,2015-08-24,2015-09-23,154,148,-0.09364677844275049,-90827.45008910948
2015-09-22,2015-09-23,2015-10-28,157,150,0.09218027104556681,81032.59437163302
2015-10-27,2015-10-28,2015-11-25,158,156,0.052924385392875584,50812.658007968916
2015-11-24,2015-11-25,2015-12-23,163,162,0.02032360354096685,20545.371022793697
2015-12-22,2015-12-23,2016-01-21,166,165,-0.1946422229223227,-200765.1203014583
2016-01-20,2016-01-21,2016-02-25,167,163,0.0005941822676671649,493.58249767811503
2016-02-24,2016-02-25,2016-03-24,167,162,0.014248481515911404,11843.133400923922
2016-03-23,2016-03-24,2016-04-22,167,163,-0.019405430245778232,-16359.33629315591
2016-04-21,2016-04-22,2016-05-23,164,160,-0.042332178182722946,-34994.71842411545
2016-05-20,2016-05-23,2016-06-22,164,164,-0.027054044976819625,-21418.003774935496
2016-06-21,2016-06-22,2016-07-20,165,161,0.0571733383154418,44038.148445767816
2016-07-19,2016-07-20,2016-08-17,166,166,0.03903943582263336,31789.612532884814
2016-08-16,2016-08-17,2016-09-14,167,163,-0.03791269165601141,-32077.340309825377
2016-09-13,2016-09-14,2016-10-21,165,163,0.02644083079655357,21523.02526020049
2016-10-20,2016-10-21,2016-11-18,166,163,0.03299365811799948,27567.196874769987
2016-11-17,2016-11-18,2016-12-16,164,162,-0.034641359064052524,-29898.86589658307
2016-12-15,2016-12-16,2017-01-16,178,173,-0.0025671286116004666,-2138.9277186689433
2017-01-13,2017-01-16,2017-02-20,179,176,0.03872330058478046,32181.369774811785
2017-02-17,2017-02-20,2017-03-20,180,178,0.01394860882646154,12041.010279020877
2017-03-17,2017-03-20,2017-04-19,179,175,0.02822591934226759,24705.637900245027
2017-04-18,2017-04-19,2017-05-18,179,177,-0.04396261019086911,-39565.80378041079
2017-05-17,2017-05-18,2017-06-19,177,175,0.01595777400229892,13730.41647816135
2017-06-16,2017-06-19,2017-07-17,177,175,0.01983790206681646,17341.345871919184
2017-07-14,2017-07-17,2017-08-14,181,179,-0.013684010330154206,-12199.206985359197
2017-08-11,2017-08-14,2017-09-11,181,181,0.030254482969041874,26602.595809291233
2017-09-08,2017-09-11,2017-10-16,183,182,0.02239224624455849,20285.067388345138
2017-10-13,2017-10-16,2017-11-13,183,182,0.026689257000516386,24719.109666960547
2017-11-10,2017-11-13,2017-12-11,183,181,-0.039937958504870474,-37977.04941881506
2017-12-08,2017-12-11,2018-01-09,182,180,0.05179006076660864,47280.393020700314
2018-01-08,2018-01-09,2018-02-06,181,177,-0.015880519285071615,-15248.545480377623
2018-02-05,2018-02-06,2018-03-13,179,177,0.004232105487497417,3999.15312080516
2018-03-12,2018-03-13,2018-04-12,181,179,-0.040367300535049,-38306.75450053718
2018-04-11,2018-04-12,2018-05-14,180,179,0.006188480786222472,5635.529602797935
2018-05-11,2018-05-14,2018-06-11,180,179,-0.021186144937904494,-19412.52234428178
2018-06-08,2018-06-11,2018-07-10,179,179,-0.09721496605970537,-87189.31519121653
2018-07-09,2018-07-10,2018-08-07,180,180,-0.05355285851187408,-43360.785984980874
2018-08-06,2018-08-07,2018-09-04,184,184,-0.00495019056663204,-3793.436081543099
2018-09-03,2018-09-04,2018-10-10,185,182,-0.013568289287595903,-10346.19758201437
2018-10-09,2018-10-10,2018-11-07,186,185,-0.03481680828757716,-26188.56214018946
2018-11-06,2018-11-07,2018-12-05,188,187,-0.0030779500888051814,-2234.5702978291083
2018-12-04,2018-12-05,2019-01-04,189,188,-0.07360114237073401,-53269.4491157782
2019-01-03,2019-01-04,2019-02-01,189,189,0.06742312331615263,45206.46295086562
2019-01-31,2019-02-01,2019-03-08,190,189,0.15093308227066604,108022.12313441443
2019-03-07,2019-03-08,2019-04-08,189,186,0.09841512599048396,81066.2706307614
2019-04-04,2019-04-08,2019-05-09,189,186,-0.12015651959046691,-108715.67995623627
2019-05-08,2019-05-09,2019-06-06,188,188,-0.020100326313767347,-16001.230246608495
2019-06-05,2019-06-06,2019-07-05,188,187,0.05207634844666864,40623.03844409541
2019-07-04,2019-07-05,2019-08-02,188,187,-0.04552393046709702,-37361.03409499768
2019-08-01,2019-08-02,2019-08-30,190,190,0.019230968792188108,15064.174728342798
2019-08-29,2019-08-30,2019-09-30,320,320,0.013857838863379879,11064.003370748134
2019-09-27,2019-09-30,2019-11-04,324,323,0.01555010719093719,12587.145219086087
2019-11-01,2019-11-04,2019-12-02,325,324,-0.022864558073159458,-18795.679188728798
2019-11-29,2019-12-02,2019-12-30,326,322,0.04061743158550457,32625.89510729781
2019-12-27,2019-12-30,2020-02-05,327,324,-0.05969587065588089,-49898.25581890927
2020-02-04,2020-02-05,2020-03-04,330,329,0.08665973918565695,68112.4960109106
2020-03-03,2020-03-04,2020-04-01,333,333,-0.0784815504378018,-67030.20825560833
2020-03-31,2020-04-01,2020-04-30,335,331,0.04156271274960055,32712.287528464803
2020-04-29,2020-04-30,2020-06-02,335,331,0.03397933047118018,27855.26346134441
2020-06-01,2020-06-02,2020-07-02,334,331,0.03497588252458983,29646.470173689653
2020-07-02,2020-07-03,2020-07-31,333,331,0.08031562912905454,70458.6967270542
2020-07-30,2020-07-31,2020-08-28,340,339,0.031282361587722685,29647.271531021222
2020-08-27,2020-08-28,2020-09-25,343,339,-0.03755542942755763,-36705.86994594976
2020-09-24,2020-09-25,2020-11-02,347,344,0.011257008289101922,10589.159793235594
2020-10-30,2020-11-02,2020-11-30,356,355,0.04686260318703761,44578.604614642216
2020-11-27,2020-11-30,2020-12-28,362,359,0.014558712844011223,14498.154599304311
2020-12-25,2020-12-28,2021-01-26,366,362,0.061905309637086514,62545.321814396884
2021-01-25,2021-01-26,2021-03-02,368,367,-0.021845888671028102,-23438.101987028494
2021-03-01,2021-03-02,2021-03-30,372,370,-0.019286314143492356,-20239.941116946633
2021-03-29,2021-03-30,2021-04-28,377,371,0.02664759616786272,27425.86174405634
2021-04-27,2021-04-28,2021-05-31,381,381,0.03067033133420738,32407.244558907812
2021-05-28,2021-05-31,2021-06-29,383,381,0.0016549700575754223,1802.3268567405175
2021-06-28,2021-06-29,2021-07-27,390,388,-0.046019436069023034,-50199.900483986596
2021-07-26,2021-07-27,2021-08-24,402,401,0.012722638761190952,13239.704334271606
2021-08-23,2021-08-24,2021-09-23,409,404,0.02830977443553051,29835.135727272136
2021-09-22,2021-09-23,2021-10-28,414,405,-0.03750686089551403,-40646.79344703036
2021-10-27,2021-10-28,2021-11-25,422,419,0.03727480366454983,38880.20801694726
2021-11-24,2021-11-25,2021-12-23,427,426,0.004297171989301907,4649.323655864922
2021-12-22,2021-12-23,2022-01-21,434,431,-0.034826835754932506,-37842.803387655644
2022-01-20,2022-01-21,2022-02-25,438,438,-0.0529226865526119,-55502.99315847503
2022-02-24,2022-02-25,2022-03-25,445,442,-0.07513690656341376,-74629.96986927616
2022-03-24,2022-03-25,2022-04-26,451,448,-0.1267963529836743,-116478.07026221638
2022-04-25,2022-04-26,2022-05-27,453,450,0.08559041916953225,68655.93703584326
2022-05-26,2022-05-27,2022-06-27,454,452,0.0711460418134624,61954.04839866108
2022-06-24,2022-06-27,2022-07-25,461,461,-0.022021537125578416,-20540.701178316842
2022-07-22,2022-07-25,2022-08-22,468,468,0.005184772682354621,4729.624322441407
2022-08-19,2022-08-22,2022-09-20,471,470,-0.04232119299340942,-38806.1651878641
2022-09-19,2022-09-20,2022-10-25,474,473,-0.021963615570790962,-19287.08244460204
2022-10-24,2022-10-25,2022-11-22,481,479,0.03716141338892931,31916.108901569503
2022-11-21,2022-11-22,2022-12-20,606,604,-0.034671023793175215,-30883.80002408242
2022-12-19,2022-12-20,2023-01-18,611,609,0.049250110021940685,42349.33676845569
2023-01-17,2023-01-18,2023-02-22,616,616,0.03134520837250476,28280.663404726656
2023-02-21,2023-02-22,2023-03-22,619,619,-0.030406408125243756,-28293.560773308505
2023-03-21,2023-03-22,2023-04-20,622,621,0.006926129766442246,6248.889535622206
2023-04-19,2023-04-20,2023-05-23,624,623,-0.04359704816605636,-39606.54139992269
2023-05-22,2023-05-23,2023-06-20,621,620,-0.037443790598250426,-32533.482186000678
2023-06-19,2023-06-20,2023-07-20,625,625,-0.026599361328773163,-22245.801166587276
2023-07-19,2023-07-20,2023-08-17,636,636,-0.041888963495776976,-34101.07605322474
2023-08-16,2023-08-17,2023-09-14,641,641,-0.010141275826515583,-7910.007710809587
2023-09-13,2023-09-14,2023-10-20,648,647,-0.056549490062902996,-43660.25018326461
2023-10-19,2023-10-20,2023-11-17,653,653,0.028041918695643764,20426.04932510422
2023-11-16,2023-11-17,2023-12-15,656,654,-0.017932940216775717,-13428.854697144008
2023-12-14,2023-12-15,2024-01-15,659,657,-0.04696446244127517,-34538.06273831986
2024-01-12,2024-01-15,2024-02-20,660,659,-0.061821308742328274,-43328.72487476794
2024-02-19,2024-02-20,2024-03-19,663,661,0.07779334239705227,51152.36402908026
