signal_date,exit,capital_ret,equity
2010-01-04,2010-02-02,0.055612285383035726,1055612.2853830357
2010-02-01,2010-03-09,0.01180078204088076,1068069.3358825168
2010-03-08,2010-04-07,-0.007290591036993036,1060282.4791554445
2010-04-06,2010-05-06,0.015795275352587707,1077029.932865229
2010-05-05,2010-06-03,-0.033430037622027425,1041024.7816894946
2010-06-02,2010-07-06,-0.017256424069351017,1023060.4165899571
2010-07-05,2010-08-03,-0.0124484823337698,1010324.8670676578
2010-08-02,2010-08-31,0.03637749424683093,1047077.9541068417
2010-08-30,2010-10-08,-0.014312020495804947,1032092.152966959
2010-09-30,2010-11-05,-0.07961490494977677,949922.2343090841
2010-11-04,2010-12-03,0.07078951813925152,1017166.7715455854
2010-12-02,2010-12-31,-0.015763669421209,1001132.4908127023
2010-12-30,2011-01-31,-0.017815976498535665,983296.3378844628
2011-01-28,2011-03-07,0.0021147740577370094,985375.7874708886
2011-03-04,2011-04-06,0.004758223272371161,990064.4254748635
2011-04-01,2011-05-05,-0.0034956082861938853,986603.5480653078
2011-05-04,2011-06-02,-0.052206115177599335,935096.8096003822
2011-06-01,2011-07-01,-0.039944928737230316,897744.4341784836
2011-06-30,2011-07-29,0.020450702211739898,916103.9382641147
2011-07-28,2011-08-26,0.0016990361808947863,917660.4320006856
2011-08-25,2011-09-26,0.001167299312905587,918731.6163924405
2011-09-23,2011-10-31,-0.029449758705153095,891675.1919748879
2011-10-28,2011-11-28,0.02703650060699508,915782.9688439593
2011-11-25,2011-12-26,-0.031123986389310604,887280.1521860975
2011-12-23,2012-02-01,-0.07130947384334563,824008.6713820632
2012-01-31,2012-02-29,0.02103425399566343,841341.0790705426
2012-02-28,2012-03-28,0.010392497706502777,850084.7143051699
2012-03-27,2012-05-02,-0.026540654451190655,827522.9096485572
2012-04-27,2012-05-30,-0.019294562168725556,811556.2174222984
2012-05-29,2012-06-28,0.0060057994784398355,816430.2613296179
2012-06-27,2012-07-26,-0.019616163638859638,800415.0317236593
2012-07-25,2012-08-23,0.013796009187903871,811457.5648554553
2012-08-22,2012-09-20,-5.675492258493467e-05,811411.5106441809
2012-09-19,2012-10-25,-0.025073290200206082,791066.7543660117
2012-10-24,2012-11-22,-0.0006081568003282745,790585.6617398304
2012-11-21,2012-12-20,-0.06516261932612967,739069.0292191815
2012-12-19,2013-01-22,0.00938243350814745,746003.2952437615
2013-01-21,2013-02-26,0.01924763048177943,760362.0910088032
2013-02-25,2013-03-26,-0.0006269840058363025,759885.3561390964
2013-03-25,2013-04-25,-0.00332588077621742,757358.0680409843
2013-04-24,2013-05-28,0.0036931966140167777,760155.1402934716
2013-05-27,2013-06-28,-0.0012643377229201724,759194.0474743269
2013-06-27,2013-07-26,-0.005647873236281114,754906.2157324527
2013-07-25,2013-08-23,0.01297377159687245,764700.1965524249
2013-08-22,2013-09-24,0.01368407489710366,775164.4113158782
2013-09-23,2013-10-29,0.026941728846573667,796048.6806970644
2013-10-28,2013-11-26,0.012708609891168891,806165.352834423
2013-11-25,2013-12-24,0.01110974433059492,815121.6437925972
2013-12-23,2014-01-22,0.0008913561358038224,815848.2074712182
2014-01-21,2014-02-26,0.04122084471512365,849478.1597425012
2014-02-25,2014-03-26,0.02835626273442571,873566.1856273161
2014-03-25,2014-04-24,-0.010051005937966215,864785.9667083694
2014-04-23,2014-05-26,-0.006698897924804987,858992.8537905863
2014-05-23,2014-06-24,-0.006505457126390241,853404.712608376
2014-06-23,2014-07-22,0.029269731844909896,878383.6397016057
2014-07-21,2014-08-19,0.0021325963680088045,880256.8774613517
2014-08-18,2014-09-17,0.04441432261283919,919352.8903990907
2014-09-16,2014-10-22,0.03199967143863096,948771.8808280174
2014-10-21,2014-11-19,-0.0036999748809390595,945261.4487012124
2014-11-18,2014-12-17,-0.15127895402005975,802263.2854662066
2014-12-16,2015-01-16,-0.0950362178157188,726019.217123086
2015-01-15,2015-02-13,0.07450926558704754,780114.3757930103
2015-02-12,2015-03-20,0.0707829806266264,835333.1965413198
2015-03-19,2015-04-20,-0.02690678755689263,812857.0636827624
2015-04-17,2015-05-19,0.07725708537296015,875656.0312477153
2015-05-18,2015-06-16,0.12141911217969359,981977.4091366068
2015-06-15,2015-07-15,-0.06875997325500985,914456.6687473499
2015-07-14,2015-08-12,0.00843655889303153,922171.5362883623
2015-08-11,2015-09-11,-0.05283746232999989,873446.3324779279
2015-09-10,2015-10-16,0.024878331477279463,895176.2198649277
2015-10-15,2015-11-13,0.024067088004193438,916720.504727678
2015-11-12,2015-12-11,0.011344367939769857,927120.1194312403
2015-12-10,2016-01-11,-0.00207472685600657,925196.5984207122
2016-01-08,2016-02-15,-0.023505601592485326,903449.2957835123
2016-02-05,2016-03-14,-0.015705903712517007,889259.8081347952
2016-03-11,2016-04-12,0.04461564445904388,928934.7075662549
2016-04-11,2016-05-11,-0.027997869760374126,902926.5146079237
2016-05-10,2016-06-08,-0.02740253711726208,878184.03727722
2016-06-07,2016-07-08,0.0006873463148137238,878787.6538389708
2016-07-07,2016-08-05,-0.0008204250183531489,878066.6744619415
