signal_date,exit,capital_ret,equity
2010-01-04,2010-02-02,-0.03567912019373931,964320.8798062607
2010-02-01,2010-03-09,0.051634679744688494,1014113.2796061732
2010-03-08,2010-04-07,0.02925315846913512,1043779.2960801469
2010-04-06,2010-05-06,-0.08978979693296885,950058.5650422734
2010-05-05,2010-06-03,-0.11529338470873707,840523.0974070239
2010-06-02,2010-07-06,-0.1088378154325007,749042.3996646844
2010-07-05,2010-08-03,0.15158741021927757,862587.797174287
2010-08-02,2010-08-31,0.03870284522481504,895972.3991811377
2010-08-30,2010-10-08,0.006203948670319814,901530.9659556807
2010-09-30,2010-11-05,0.09710482595063663,989073.9734939164
2010-11-04,2010-12-03,-0.01655613106726672,972698.7351535289
2010-12-02,2010-12-31,-0.04426228800323062,929644.8635977852
2010-12-30,2011-01-31,-0.028953800027232024,902728.1121208316
2011-01-28,2011-03-07,0.08434351015845687,978867.3698158197
2011-03-04,2011-04-06,0.0028361271732351145,981643.5621623476
2011-04-01,2011-05-05,-0.04744382594104346,935070.6358629713
2011-05-04,2011-06-02,-0.10385817869428926,837955.9026717321
2011-06-01,2011-07-01,-0.01755483270901692,823245.7269827966
2011-06-30,2011-07-29,0.0038706301222919404,826432.2066917042
2011-07-28,2011-08-26,-0.0253687699206514,805466.6381851261
2011-08-25,2011-09-26,-0.07770248221591503,742879.8810560335
2011-09-23,2011-10-31,-0.009762182325184665,735627.752211453
2011-10-28,2011-11-28,-0.01071206839739336,727747.6574147432
2011-11-25,2011-12-26,-0.1207525031901232,639870.3060911647
2011-12-23,2012-02-01,-0.034733967763623474,617645.0715064943
2012-01-31,2012-02-29,0.10586867281933321,683034.335500289
2012-02-28,2012-03-28,-0.028158165586875228,663801.3415797505
2012-03-27,2012-05-02,0.01807363449951649,675798.6444077516
2012-04-27,2012-05-30,-0.02525804888169292,658729.2892131188
2012-05-29,2012-06-28,-0.05827093164939057,620344.5198259295
2012-06-27,2012-07-26,-0.0562476962145414,585451.5697264051
2012-07-25,2012-08-23,-0.007026516497343094,581337.8846133271
2012-08-22,2012-09-20,-0.024314949829435162,567202.6831150041
2012-09-19,2012-10-25,0.004546119530182358,569781.2543102851
2012-10-24,2012-11-22,-0.05185339987770521,540236.1590877135
2012-11-21,2012-12-20,0.0073619181134998435,544213.3334528689
