signal_date,exit,capital_ret,equity
2012-01-04,2012-02-09,0.05256433498809909,1052564.334988099
2012-02-08,2012-03-08,0.07042576728399008,1126691.9858953988
2012-03-07,2012-04-10,-0.04831786154098894,1072252.638521563
2012-04-09,2012-05-10,0.0325560341169433,1107160.9320032536
2012-05-09,2012-06-07,-0.06401241083774245,1036288.8915603635
2012-06-06,2012-07-06,-0.06059619367803637,973493.7291809741
2012-07-05,2012-08-03,-0.06462328150657393,910583.3698752276
2012-08-02,2012-08-31,-0.014030739648802859,897807.2116839787
2012-08-30,2012-09-28,-0.018071523169497117,881582.46785629
2012-09-27,2012-11-02,0.03211539519875317,909894.837211787
2012-11-01,2012-11-30,-0.11619649015499112,804168.2507176304
2012-11-29,2012-12-28,0.12867578858363338,907645.2345326424
2012-12-27,2013-01-30,0.0823537163665673,982393.1927388101
2013-01-29,2013-03-06,0.029279707818236522,1011157.3783848269
2013-03-05,2013-04-03,-0.024776028414724593,986104.9144462061
2013-04-02,2013-05-08,0.002262107517890577,988335.5897866037
2013-05-07,2013-06-05,0.023206929570092294,1011271.824210397
2013-06-04,2013-07-08,-0.1339903815478415,875771.1266358641
2013-07-05,2013-08-05,0.0400681222667727,910861.6312156192
2013-08-02,2013-09-02,0.07815637476572457,982051.2742246264
2013-08-30,2013-10-09,0.047103801135806256,1028309.6221508683
2013-10-08,2013-11-06,-0.005559430986204705,1022592.8057740703
2013-11-05,2013-12-04,0.02736866896356771,1050579.8097598266
2013-12-03,2014-01-02,0.005433451986555982,1056288.0847142017
2013-12-31,2014-01-30,-0.014745783871720652,1040712.2889107324
2014-01-29,2014-03-06,0.025866201748205864,1067631.5629375344
2014-03-05,2014-04-03,0.011773783581989994,1080201.6259048628
2014-04-02,2014-05-06,-0.02333017657964076,1055000.3312308872
2014-05-05,2014-06-04,-0.015414527716962168,1038737.9993837244
2014-06-03,2014-07-02,0.011894300121921164,1051093.0608964383
2014-07-01,2014-07-30,0.06684990702656401,1121358.5342936318
2014-07-29,2014-08-27,0.036925240611671795,1162764.9679843758
2014-08-26,2014-09-25,0.09892857772673946,1277795.652497548
2014-09-24,2014-10-30,0.0323118132202338,1319083.5469546753
2014-10-29,2014-11-27,0.06094986899467725,1399481.516334597
2014-11-26,2014-12-25,-0.025939998789531238,1363178.9674949062
2014-12-24,2015-01-26,0.06494331521860386,1451708.3288802986
2015-01-23,2015-03-02,0.07852080403583295,1565697.634089495
2015-02-27,2015-03-30,0.1781751023845679,1844665.9703466664
2015-03-27,2015-04-28,0.15278933633678138,2126511.2597189783
2015-04-27,2015-05-27,0.1802593158968191,2509834.7246428044
2015-05-26,2015-06-25,0.009830577925026951,2534507.850482344
2015-06-24,2015-07-23,-0.1712824337569493,2100391.177475634
2015-07-22,2015-08-20,-0.012956348394465134,2073177.7776155989
2015-08-19,2015-09-21,-0.24241639042116414,1570605.5040646545
2015-09-18,2015-10-26,0.21725549127948973,1911828.1744564916
2015-10-23,2015-11-23,0.0778693432543609,2060700.9788166021
2015-11-20,2015-12-21,0.0047698857003624084,2070530.2869481824
2015-12-18,2016-01-19,-0.1968310092190435,1662985.720949576
2016-01-18,2016-02-23,0.03802644857709869,1726223.1619517144
2016-02-22,2016-03-22,0.00969739901717892,1742963.0367458563
2016-03-21,2016-04-20,0.047689597140127216,1826084.241798399
2016-04-19,2016-05-19,-0.09957723265134777,1644247.8264118799
2016-05-18,2016-06-20,0.009867644425534117,1660472.6793103698
2016-06-17,2016-07-18,0.055274236528185305,1752254.0389351607
