signal_date,exit,capital_ret,equity
2024-03-01,2024-04-01,0.06786287129931767,1067862.8712993176
2024-03-29,2024-05-06,0.007028605681521416,1075368.4583436176
2024-04-30,2024-06-03,-0.026072125843211613,1047331.3165698623
2024-05-31,2024-07-02,-0.09841817957113475,944254.8749852167
2024-07-01,2024-07-30,-0.038393822058156224,908001.3213374877
2024-07-29,2024-08-27,-0.010708721451291203,898277.7881098802
2024-08-26,2024-09-26,0.042567016380564704,936514.793430651
2024-09-25,2024-10-31,0.22493033559126685,1147165.3802031933
2024-10-30,2024-11-28,0.06612646455609927,1223023.371057184
2024-11-27,2024-12-26,-0.020091333566090275,1198451.20055015
2024-12-25,2025-01-24,-0.01576952542283272,1179552.19387505
2025-01-23,2025-03-03,0.07270816491470988,1265315.2693128248
2025-02-28,2025-03-31,0.024620797682168405,1296468.3405627343
2025-03-28,2025-04-29,-0.02136966998425882,1268763.239979869
2025-04-28,2025-05-30,0.10685643827753388,1404338.7608215818
2025-05-29,2025-06-30,0.03179860267752277,1448994.771101592
2025-06-27,2025-07-28,0.07610461981477967,1559269.9672698826
2025-07-25,2025-08-25,0.05979089004390459,1652500.1064316789
2025-08-22,2025-09-22,-0.017173231602670036,1624121.3393804908
2025-09-19,2025-10-28,0.03858062665581774,1686780.9584188762
2025-10-27,2025-11-25,0.006910430342432772,1698437.3407349717
2025-11-24,2025-12-23,0.006568734601366311,1709593.92486331
2025-12-22,2026-01-22,0.09286402079858624,1868353.6906589533
2026-01-21,2026-02-27,0.026093368307098075,1917105.3316372433
2026-02-26,2026-03-27,-0.09898260390003144,1727345.2539611557
2026-03-26,2026-04-27,0.05541153206400118,1823060.1008866245
2026-04-24,2026-05-28,-0.03448037874215071,1760200.2981383502
2026-05-27,2026-06-26,-0.10327049112676889,1578423.5488681179
2026-06-25,2026-07-24,-0.043975500335633244,1509011.5835650966
2026-07-23,2026-08-21,0.1360366541557949,1714292.4704756301
