signal_date,exit,capital_ret,equity
2011-12-19,2012-01-19,0.001545343568697597,1001545.3435686976
2012-01-18,2012-02-23,-0.005739318760446872,995797.1555889156
2012-02-22,2012-03-22,0.004526422829222602,1000304.5545672481
2012-03-21,2012-04-24,-0.0028896428502463013,997414.031663074
2012-04-23,2012-05-24,-0.005951112614884704,991478.3084369809
2012-05-23,2012-06-21,0.0001712497533988798,991648.098852801
2012-06-20,2012-07-20,-0.02205782068075971,969774.5029098897
2012-07-19,2012-08-17,4.504823984410877e-05,969818.1895442916
2012-08-16,2012-09-14,-0.008601435957805357,961476.3604962116
2012-09-13,2012-10-19,-0.021608572846681582,940700.2285200668
2012-10-18,2012-11-16,-0.0016496726104457612,939148.3811184372
2012-11-15,2012-12-14,-0.019195405274453705,921121.0473300216
2012-12-13,2013-01-16,0.013567294308223316,933618.1676726468
2013-01-15,2013-02-20,-0.009204793475096756,925024.4052546219
2013-02-19,2013-03-20,-0.027664863136663442,899433.7316851793
2013-03-19,2013-04-19,-0.010319159059240215,890152.3319446739
2013-04-18,2013-05-22,-0.002548324434787398,887883.9350064964
2013-05-21,2013-06-24,-0.023123998566372594,867352.508166301
2013-06-21,2013-07-22,-0.018221241509640496,851548.2686410103
2013-07-19,2013-08-19,0.005666251973761242,856373.3556989502
2013-08-16,2013-09-16,-0.005717725035562518,851476.8483232816
2013-09-13,2013-10-23,0.02066618777130786,869073.628753652
2013-10-22,2013-11-20,-0.025555792619469775,846863.7633261735
2013-11-19,2013-12-18,0.009905815320499004,855252.6393673053
2013-12-17,2014-01-16,0.0013968144810412655,856447.2686389224
2014-01-15,2014-02-20,0.04814913565756115,897684.4643601656
2014-02-19,2014-03-20,0.009206927860413307,905949.3804649434
2014-03-19,2014-04-18,-0.033655454685673394,875459.2421431915
2014-04-17,2014-05-20,-0.04674011592858985,834540.1756746634
2014-05-19,2014-06-18,0.010285883160633752,843124.1584145079
2014-06-17,2014-07-16,0.012320323262964533,853511.7205969895
2014-07-15,2014-08-13,-0.008755875829616011,846038.4779523204
2014-08-12,2014-09-11,0.024959717612105928,867155.3594509861
2014-09-10,2014-10-16,0.018615860518242915,883298.2026701726
2014-10-15,2014-11-13,-0.04608977242509317,842587.1895256105
2014-11-12,2014-12-11,-0.11246435672943393,747826.1632671511
2014-12-10,2015-01-12,-0.08995572917153041,680554.9154569065
2015-01-09,2015-02-09,0.10437742782224138,751589.4870240814
2015-02-06,2015-03-16,0.04355149736166,784322.3345852621
2015-03-13,2015-04-14,-0.004553379799115326,780751.0171109666
2015-04-13,2015-05-13,-0.02239353987808651,763267.2380744355
2015-05-12,2015-06-10,0.07757868269458301,822480.5049481828
2015-06-09,2015-07-09,-0.03103619472048888,796953.839842805
2015-07-08,2015-08-06,0.155657310773347,921005.5313632288
2015-08-05,2015-09-07,-0.0746146804439902,852284.9979534141
2015-09-02,2015-10-12,0.12620682414335224,959849.180810138
2015-10-09,2015-11-09,0.048572644970479695,1006471.5942948346
2015-11-06,2015-12-07,0.02208345497085641,1028697.9644268907
2015-12-04,2016-01-05,-0.027640647497722104,1000264.0866105427
2016-01-05,2016-02-03,-0.05607186151696936,944177.4172657186
2016-02-02,2016-03-09,-0.012561574325971516,932317.0624618315
2016-03-08,2016-04-07,0.08353828272456462,1010201.2288147034
2016-04-06,2016-05-06,-0.00586303026416634,1004278.3884372648
2016-05-05,2016-06-03,-0.027517657658264322,976642.9995506548
2016-06-02,2016-07-05,0.02000318282569629,996178.968026103
2016-07-04,2016-08-02,-0.0061887353568021615,990013.8800249771
2016-08-01,2016-08-30,0.0081333566321833,998066.0159820318
2016-08-29,2016-09-29,-0.008686164097208446,989396.6507873648
2016-09-28,2016-11-03,-0.004871747507231003,984576.5601202288
2016-11-02,2016-12-01,-0.03820821808527168,946957.6441895085
2016-11-30,2016-12-29,0.010606953534107233,957001.9799201944
2016-12-28,2017-02-03,-0.04498333448537853,913952.8397542748
2017-01-26,2017-03-03,0.019025734414688807,931341.4637509903
2017-03-02,2017-03-31,-0.026367884209321884,906783.9598754639
2017-03-30,2017-05-03,-0.03851216776624894,871861.7438849964
2017-05-02,2017-06-02,-0.12011630658692411,767136.9313550959
2017-06-01,2017-06-30,0.009347912317816558,774308.0601251622
2017-06-29,2017-07-28,-0.007415814848883331,768565.934915276
2017-07-27,2017-08-25,0.005645392946444647,772904.7916231243
2017-08-24,2017-09-22,0.01780622229768622,786667.3061577125
2017-09-21,2017-10-27,-0.033920117112686554,759983.4590041211
2017-10-26,2017-11-24,-0.11861433418657792,669838.5270215349
2017-11-23,2017-12-22,-0.004925430977356893,666539.2835907158
2017-12-21,2018-01-22,-0.04365946425189051,637438.5355663063
2018-01-19,2018-02-26,-0.03935645760662226,612351.2128644637
2018-02-23,2018-03-26,0.044741616161984465,639748.7957867711
2018-03-23,2018-04-25,0.023474148077978377,654766.3537517781
2018-04-24,2018-05-25,-0.004353479206784972,651915.8420454174
2018-05-24,2018-06-25,-0.10370491423281233,584308.9655590857
2018-06-22,2018-07-23,0.06003148855273863,619385.9025363085
2018-07-20,2018-08-20,0.0177953566574243,630408.0955805228
2018-08-17,2018-09-17,-0.021688452264403517,616735.5196924311
2018-09-14,2018-10-23,-0.09946780967215167,555390.1884016088
2018-10-22,2018-11-20,0.12838595833723676,626694.4899906479
2018-11-19,2018-12-18,-0.014212514656974568,617787.5853662106
2018-12-17,2019-01-17,0.012349535003210508,625416.9747762395
2019-01-16,2019-02-21,-0.016276801114403674,615237.1870642346
2019-02-20,2019-03-21,0.08572750021821761,667979.9331525394
2019-03-20,2019-04-19,-0.00847673510379747,662317.644204553
2019-04-18,2019-05-22,-0.027925613023965012,643822.0179735525
2019-05-21,2019-06-20,-0.049076510331078155,612225.4800570979
2019-06-19,2019-07-18,-0.016142113965203646,602342.8665856147
2019-07-17,2019-08-15,-0.04608322315673253,574584.9658478838
2019-08-14,2019-09-12,0.05693185301399839,607297.1526675889
2019-09-11,2019-10-18,-0.04289764636911833,581245.5341714822
2019-10-17,2019-11-15,-0.042578363749672075,556497.0503896564
2019-11-14,2019-12-13,0.02950856204050545,572918.478126438
2019-12-12,2020-01-13,0.023447966205656937,586352.2512401432
2020-01-10,2020-02-18,0.004430470670873425,588950.0676920632
2020-02-17,2020-03-17,0.044327863108023335,615056.965670178
2020-03-16,2020-04-15,-0.021900364216362947,601586.99410819
2020-04-14,2020-05-18,0.016760840128929675,611670.0975400807
2020-05-15,2020-06-15,-0.0184775654673257,600367.9232683784
2020-06-12,2020-07-15,-0.007799966379432505,595685.0736515953
2020-07-14,2020-08-12,0.017543802633692707,606135.6550155756
2020-08-11,2020-09-09,-0.01658698903172457,596081.689554095
2020-09-08,2020-10-15,-0.0343494497035571,575606.6115395452
2020-10-14,2020-11-12,-0.060583648881514435,540734.2626921551
2020-11-11,2020-12-10,-0.021554361888915234,529079.0807083526
2020-12-09,2021-01-08,-0.15203153038435013,448642.37837391667
2021-01-07,2021-02-05,-0.07278686934573282,415987.10419625556
2021-02-04,2021-03-12,0.09548227534948146,455706.4994209559
2021-03-11,2021-04-12,0.03230507288743321,470428.13110002695
2021-04-09,2021-05-13,-0.00015313512610617757,470356.0920288471
2021-05-12,2021-06-10,0.011442880384330452,475738.32052797434
2021-06-09,2021-07-09,0.02892646454319561,489499.74818856624
2021-07-08,2021-08-06,0.021849753260545897,500195.1969075858
2021-08-05,2021-09-03,0.04085133747985073,520628.83970225794
2021-09-02,2021-10-12,-0.028533940015777165,505773.24761971005
2021-10-11,2021-11-09,0.01660881485056922,514173.5418457969
2021-11-08,2021-12-07,0.05317095348688746,541512.639323468
2021-12-06,2022-01-05,0.03319351596862304,559487.3477640627
2022-01-04,2022-02-09,-0.0418099247701735,536095.2238441833
2022-02-08,2022-03-09,0.028108243244594846,551163.9187982611
2022-03-08,2022-04-08,-0.014889345069474588,542957.4490214299
2022-04-07,2022-05-11,-0.04419115020395619,518963.534837367
2022-05-10,2022-06-09,0.006645839355560665,522412.48312129005
2022-06-08,2022-07-07,-0.031622424229688806,505892.5339571435
2022-07-06,2022-08-04,0.060833186111131254,536667.5886275902
2022-08-03,2022-09-01,-0.0021347296468060785,535521.9484156669
2022-08-31,2022-09-30,-0.029502163672121808,519722.8922434944
2022-09-29,2022-11-04,0.10780135675454636,575749.72516374
2022-11-03,2022-12-02,-0.0422191449528692,551442.0640604774
2022-12-01,2022-12-30,-0.04796830898807882,524990.3207426005
2022-12-29,2023-02-06,0.04803391115716844,550207.6591675238
2023-02-03,2023-03-06,0.013058725737953846,557392.6700875141
2023-03-03,2023-04-03,-0.004351039592766044,554967.4325112457
2023-03-31,2023-05-05,-0.03364319874936488,536296.5528798451
2023-05-04,2023-06-02,0.03976389224566192,557621.7912202793
2023-06-01,2023-07-04,-0.02416928869847642,544144.4691637148
2023-07-03,2023-08-01,-0.0433434267777377,520559.38320800633
2023-07-31,2023-08-29,-0.014887357238590741,512809.62970628834
2023-08-28,2023-09-26,0.0296881419565935,528033.9947897168
2023-09-25,2023-11-01,0.021144186528220126,539198.8440687917
2023-10-31,2023-11-29,0.05358493940302167,568091.7814543972
2023-11-28,2023-12-27,-0.02235251625829538,555393.5006732339
2023-12-26,2024-01-25,-0.08245759296824812,509597.08945751
