signal_date,exit,capital_ret,equity
2010-03-16,2010-04-15,0.11432012686242388,1114320.126862424
2010-04-14,2010-05-14,-0.20329591963112748,887783.3919084528
2010-05-13,2010-06-11,-0.02329897093904476,867098.9524602112
2010-06-10,2010-07-14,-0.13515417372501537,749906.910002625
2010-07-13,2010-08-11,0.09507580828637918,821204.9156106656
2010-08-10,2010-09-08,0.06355867767758916,873399.6141492157
2010-09-07,2010-10-18,0.017462619649354805,888651.4594129967
2010-10-15,2010-11-15,0.10332296684270403,980469.5646886464
2010-11-12,2010-12-13,-0.037854616705897515,943354.2651255594
2010-12-10,2011-01-11,-0.026209144947171525,918629.7564543511
2011-01-10,2011-02-15,0.007631034249991675,925639.8515889158
2011-02-14,2011-03-15,0.04492560555932945,967224.7824513956
2011-03-14,2011-04-14,-0.003313765188891704,964019.6266374749
2011-04-13,2011-05-13,-0.11388232847600954,854234.8268594259
2011-05-12,2011-06-13,-0.1152358278338429,755796.3694217805
2011-06-10,2011-07-11,0.052614656487349976,795562.3357732937
2011-07-08,2011-08-08,-0.03672941016807363,766341.8004284058
2011-08-05,2011-09-05,-0.039863580754954886,735792.6721811305
2011-09-02,2011-10-11,-0.09100427868533567,668832.390787331
2011-10-10,2011-11-08,0.05346569054318495,704591.976418425
2011-11-07,2011-12-06,-0.11028643778645963,626885.0372463157
2011-12-05,2012-01-05,-0.13404766827802117,542852.5597250666
2012-01-04,2012-02-09,0.028158766742146346,558138.6183297419
2012-02-08,2012-03-08,0.08970857762989914,608208.4399004201
2012-03-07,2012-04-10,-0.07956590670996011,559815.7839110929
2012-04-09,2012-05-10,0.060980315022572285,593953.5267685996
2012-05-09,2012-06-07,-0.0554440746307967,561022.3231032165
2012-06-06,2012-07-06,-0.08043734455810325,515895.17719497555
2012-07-05,2012-08-03,-0.07863053672579401,475330.062517886
2012-08-02,2012-08-31,-0.005819333111834135,472563.95854602545
2012-08-30,2012-09-28,-0.009701804851877438,467979.2352401812
2012-09-27,2012-11-02,0.01738240866341023,476113.8415531163
2012-11-01,2012-11-30,-0.14855470975039597,405384.88801304705
2012-11-29,2012-12-28,0.13761898834466946,461173.5461916197
2012-12-27,2013-01-30,0.09143736815622994,503342.041518657
2013-04-17,2013-05-21,0.07102867571194049,539093.7601578718
2013-05-20,2013-06-21,-0.13119448830612257,468367.6301449362
2013-06-20,2013-07-19,0.06002235332423411,496480.15752712975
2013-07-18,2013-08-16,0.056738540139506854,524649.7168734515
2013-08-15,2013-09-13,0.061232695063464515,556775.4330018965
2013-09-12,2013-10-22,0.08975506291017066,606748.8470178192
2013-10-21,2013-11-19,-0.04669397442002643,578417.3318757886
2013-11-18,2013-12-17,-0.011440741725531334,571799.8085722268
2013-12-16,2014-01-15,-0.07072990614928132,531356.4617757362
2014-01-14,2014-02-19,0.12202972140942481,596197.742775327
2014-02-18,2014-03-19,-0.04513936375691496,569285.7559931398
2014-03-18,2014-04-17,0.021439517322595414,581490.9678202616
2014-04-16,2014-05-19,-0.11677504411813233,513587.3343987551
2014-05-16,2014-06-17,0.05047122186304409,539508.7146992441
2014-06-16,2014-07-15,0.036246403846046826,559063.9654506946
2014-07-14,2014-08-12,0.06753579413094957,596820.7943274049
2014-08-11,2014-09-10,0.09122141299927855,651263.6304933026
2014-09-09,2014-10-15,0.044929035363199255,680524.2771785017
2014-10-14,2014-11-12,-0.0027888847744579337,678626.3733832296
2014-11-11,2014-12-10,0.04085102317132949,706348.9550869832
2014-12-09,2015-01-09,0.05495238761330512,745164.5166571761
2015-01-08,2015-02-06,0.026040274806330865,764568.8054468556
2015-02-05,2015-03-13,0.11597779866967595,853241.8124340856
2015-03-12,2015-04-13,0.2550924544499389,1070897.360607211
2015-04-10,2015-05-12,0.060679958316074645,1135879.367809651
2015-05-11,2015-06-09,0.23051932754421678,1397721.5158484818
2015-06-08,2015-07-08,-0.026000564300993068,1361379.9677007818
2015-07-07,2015-08-05,0.005709183524370998,1369152.3357827878
2015-08-04,2015-09-02,-0.22040955514389804,1067378.0785286746
2015-09-01,2015-10-09,0.12345604380464303,1199152.3533476263
2015-10-08,2015-11-06,0.1739508346277563,1407745.906058284
2015-11-05,2015-12-04,0.06248417007040108,1495707.7406683406
2015-12-03,2016-01-04,0.027312539990362206,1536559.3181492388
2015-12-31,2016-02-01,-0.2782279704767249,1109045.5375434759
2016-01-29,2016-03-07,-0.004908152084913242,1103602.173376118
2016-03-04,2016-04-05,0.1383492542287048,1256284.7110278818
2016-04-01,2016-05-04,0.005084256858556513,1262671.985186225
2016-05-03,2016-06-01,-0.07590163849078324,1166833.1126341806
2016-05-31,2016-07-01,0.0015755741681426905,1168671.5447449805
2016-06-30,2016-07-29,-0.031096920283124496,1132329.45888089
2016-07-28,2016-08-26,0.02054948044726168,1155598.2409560212
2016-08-25,2016-09-27,-0.01743579508377291,1135449.4668275437
2016-09-26,2016-11-01,0.05053693390988445,1192831.6014906208
2016-10-31,2016-11-29,0.030635270150529692,1229374.319846375
2016-11-28,2016-12-27,-0.06862495374022493,1145008.564017497
2016-12-26,2017-01-25,-0.06488650072812208,1070712.9649946697
2017-01-24,2017-03-01,0.05087644118613088,1125187.0301854487
2017-02-28,2017-03-29,0.008481732734959113,1134730.565852324
2017-03-28,2017-04-28,-0.12481596731071876,993098.0726384269
2017-04-27,2017-05-31,-0.06488457123652858,928661.3299994597
2017-05-26,2017-06-28,-0.004613314027219428,924377.1236592369
2017-06-27,2017-07-26,-0.04390377942769641,883793.4743140934
2017-07-25,2017-08-23,0.02936187690297798,909743.309514559
2017-08-22,2017-09-20,0.040237372962353746,946348.9903595024
2017-09-19,2017-10-25,-0.02220951511411906,925331.0381548817
2017-10-24,2017-11-22,-0.07148243396470788,859186.1233244807
2017-11-21,2017-12-20,-0.033020590005099715,830815.290608112
2017-12-19,2018-01-18,0.008884899628753606,838197.0010751989
2018-01-17,2018-02-22,-0.10782058475119327,747822.1102825743
2018-02-14,2018-03-22,0.10188843556677307,824016.5351815086
2018-03-21,2018-04-23,-0.06467257992300879,770725.2599521017
2018-04-20,2018-05-23,0.0300274746807494,793868.1931811274
2018-05-22,2018-06-21,-0.16742208262084546,660957.1269522954
2018-06-20,2018-07-19,-0.0016746270791981877,659850.270249312
2018-07-18,2018-08-16,-0.07188967777307675,612413.8469426114
2018-08-15,2018-09-13,-0.03150605563599729,593119.1022085823
2018-09-12,2018-10-19,-0.14501683922811992,507106.8447204735
2018-10-18,2018-11-16,0.1826043232206762,599706.7469012281
2018-11-15,2018-12-14,-0.03644528288357218,577850.264863226
2018-12-13,2019-01-15,-0.025147959716835033,563318.5096800831
2019-01-14,2019-02-19,0.08816355059355052,612982.6696085467
2019-02-18,2019-03-19,0.17364096286333908,719421.5705779147
