signal_date,exit,capital_ret,equity
2012-01-04,2012-02-09,-0.0452237470121721,954776.2529878279
2012-02-08,2012-03-08,0.048482164186597385,1001065.872046648
2012-03-07,2012-04-10,-0.03380151454375953,967228.3294134018
2012-04-09,2012-05-10,-0.04935561982116086,919490.1757066174
2012-05-09,2012-06-07,-0.041945929891036945,880921.3052609304
2012-06-06,2012-07-06,0.01052531977029117,890193.2836912641
2012-07-05,2012-08-03,-0.05607151268105105,840278.799696183
2012-08-02,2012-08-31,0.05683310766281595,888034.4551860979
2012-08-30,2012-09-28,-0.028044004325321458,863130.4130838244
2012-09-27,2012-11-02,-0.006955376788869719,857127.0158428937
2012-11-01,2012-11-30,-0.05472910010819938,810217.2255873858
2012-11-29,2012-12-28,0.007869827283285197,816593.495214701
2012-12-27,2013-01-30,-0.013033428473158998,805950.4823031733
2013-01-29,2013-03-06,0.04650935433866268,843434.7188640278
2013-03-05,2013-04-03,-0.001997972216757807,841749.5597290886
2013-04-02,2013-05-08,-0.0029942473382126855,839229.153350428
2013-05-07,2013-06-05,0.011828461186983075,849155.9428178181
2013-06-04,2013-07-08,0.025356732494994053,870687.7629063841
2013-07-05,2013-08-05,0.050577609418678,914725.0685042858
2013-08-02,2013-09-02,-0.009111846658045198,906390.2339458048
2013-08-30,2013-10-09,0.02535779945408067,929374.2957253397
2013-10-08,2013-11-06,-0.007738972376689884,922181.8937231157
2013-11-05,2013-12-04,-0.0025731244341044464,919809.004959688
2013-12-03,2014-01-02,0.05279011650027176,968365.829489509
2013-12-31,2014-01-30,0.08445403949559724,1050148.2354994027
2014-01-29,2014-03-06,0.05389763751300186,1106748.744431268
2014-03-05,2014-04-03,-0.05250603811917562,1048637.75266781
2014-04-02,2014-05-06,-0.019014728783585292,1028698.1902086032
2014-05-05,2014-06-04,-0.02701118788687118,1000911.8301139942
2014-06-03,2014-07-02,0.023626820311196506,1024560.1940714483
2014-07-01,2014-07-30,-0.04765222880894213,975737.6172750215
2014-07-29,2014-08-27,0.04638670911172466,1020998.8742969253
2014-08-26,2014-09-25,0.04034160549698463,1062187.6080966773
2014-09-24,2014-10-30,0.024449312111291893,1088157.3644477795
2014-10-29,2014-11-27,-0.07232401179563848,1009457.4583859474
2014-11-26,2014-12-25,-0.20316307682211832,804372.9752192228
2014-12-24,2015-01-26,-0.032511169899502576,778221.8687593023
2015-01-23,2015-03-02,0.060426461468146224,825247.062525555
2015-02-27,2015-03-30,0.08196860251424311,892891.4109697591
2015-03-27,2015-04-28,-0.03278281372372477,863619.9181684238
2015-04-27,2015-05-27,0.12122617150109839,968313.2544800738
2015-05-26,2015-06-25,0.012965181187115732,980867.6112702936
2015-06-24,2015-07-23,-0.0589941707988413,923002.1398799624
