signal_date,exit,capital_ret,equity
2012-01-04,2012-02-09,0.0482379716534429,1048237.9716534428
2012-02-08,2012-03-08,0.09351409547663292,1146262.9974168749
2012-03-07,2012-04-10,-0.08181013552568017,1052487.066250128
2012-04-09,2012-05-10,0.006302493538653975,1059120.3591846863
2012-05-09,2012-06-07,-0.07518076113592376,979494.8844466286
2012-06-06,2012-07-06,-0.03987106844286492,940441.376869421
2012-07-05,2012-08-03,-0.10143587219305239,845046.8855602362
2012-08-02,2012-08-31,0.012529007020895433,855634.4839224061
2012-08-30,2012-09-28,-0.01714509083883775,840964.5529707144
2012-09-27,2012-11-02,0.02245698253319195,859850.0792478113
2012-11-01,2012-11-30,-0.14025308079615662,739253.4566104864
2012-11-29,2012-12-28,0.1664377595942781,862293.1457010616
2012-12-27,2013-01-30,0.08065139008834343,931838.2865655026
2013-01-29,2013-03-06,0.041412884141973194,970428.3975660946
2013-03-05,2013-04-03,-0.05236836093614583,919608.6529796678
2013-04-02,2013-05-08,0.01812928005787251,936280.495793179
2013-05-07,2013-06-05,0.025459758562625057,960117.9711629683
2013-06-04,2013-07-08,-0.10776699912801324,856648.9386018589
2013-07-05,2013-08-05,0.08682345303336625,931026.1574886404
2013-08-02,2013-09-02,0.02172282631108069,951250.6769988389
2013-08-30,2013-10-09,0.07981327641770819,1027173.1102246793
2013-10-08,2013-11-06,-0.0311209181410671,995206.5399446718
2013-11-05,2013-12-04,0.027556401681651632,1022630.8511155939
2013-12-03,2014-01-02,0.018202604193039873,1041245.3957340425
2013-12-31,2014-01-30,0.06033024290915856,1104063.9833867203
2014-01-29,2014-03-06,0.0382409288338208,1146284.4156033965
2014-03-05,2014-04-03,-0.04635434036757746,1093149.157644467
2014-04-02,2014-05-06,-0.03632281032549356,1053442.908133874
2014-05-05,2014-06-04,-0.03006013938456309,1021776.2674816902
2014-06-03,2014-07-02,0.03695406723455541,1059535.0563688816
2014-07-01,2014-07-30,0.01735908940957298,1077927.620144966
2014-07-29,2014-08-27,0.05677142705932381,1139123.1094072566
2014-08-26,2014-09-25,0.10248261765055688,1255863.427485554
2014-09-24,2014-10-30,0.030160062289740663,1293740.3466859255
2014-10-29,2014-11-27,0.02694832510003109,1328604.4821434447
2014-11-26,2014-12-25,-0.05829084525512873,1251159.0038695508
2014-12-24,2015-01-26,0.05819677731898176,1323972.4258083862
2015-01-23,2015-03-02,0.07967898680776786,1429465.207258221
2015-02-27,2015-03-30,0.19888526152284114,1713764.7688415747
2015-03-27,2015-04-28,0.14815442369585985,1967666.6005195668
2015-04-27,2015-05-27,0.21917974861434253,2398939.2713782834
2015-05-26,2015-06-25,-0.035139574305380616,2314641.5665975907
2015-06-24,2015-07-23,-0.18967895795069667,1875602.7662159917
2015-07-22,2015-08-20,-0.024018813292831287,1830553.013562732
2015-08-19,2015-09-21,-0.2738184334315683,1329313.8550755482
2015-09-18,2015-10-26,0.2836341514284728,1706352.662342013
2015-10-23,2015-11-23,0.12703400495995987,1923117.474913409
2015-11-20,2015-12-21,0.022555961448030848,1966495.2385375903
2015-12-18,2016-01-19,-0.23648934890304107,1501440.0599549052
2016-01-18,2016-02-23,0.05450926468985773,1583282.4535989428
2016-02-22,2016-03-22,-0.021257168695617334,1549626.3513899792
2016-03-21,2016-04-20,0.06370686401610204,1648348.1866337492
2016-04-19,2016-05-19,-0.1515219577093163,1398587.242408402
2016-05-18,2016-06-20,0.04066770734889569,1455464.5790845659
2016-06-17,2016-07-18,0.0660182351307479,1551551.7818910456
2016-07-15,2016-08-15,-0.03557296381441033,1496358.4864976516
2016-08-12,2016-09-12,0.019060713603013646,1524880.1470562222
2016-09-09,2016-10-19,0.026690660955027257,1565580.206058352
2016-10-18,2016-11-16,0.026931123546055424,1607743.0400089684
2016-11-15,2016-12-14,-0.08379545156483748,1473021.4859711924
2016-12-13,2017-01-12,0.00527874550758578,1480797.1915228402
2017-01-11,2017-02-16,-0.023021049109105074,1446707.686656168
2017-02-15,2017-03-16,0.03369231535294137,1495450.6182585119
2017-03-15,2017-04-17,-0.04460729425583965,1428742.612484777
2017-04-14,2017-05-16,-0.11384064754343315,1266093.6283066138
2017-05-15,2017-06-15,-0.03292955763732064,1224401.7251990468
2017-06-14,2017-07-13,0.002774208822112767,1227798.4712669041
2017-07-12,2017-08-10,-0.011721889154020504,1213406.3536832377
2017-08-09,2017-09-07,0.05911978409609042,1285142.6753338152
2017-09-06,2017-10-12,0.016051265645794288,1305770.841808345
2017-10-11,2017-11-09,-0.03169090018908305,1264389.7883907817
2017-11-08,2017-12-07,-0.08649014404615407,1155032.5334623768
2017-12-06,2018-01-05,0.024365921849749617,1183175.9659066394
2018-01-04,2018-02-02,-0.08644297234128107,1080898.7186109032
2018-02-01,2018-03-09,0.039623662341838006,1123727.8844628672
2018-03-08,2018-04-10,0.00785168640943823,1132551.043421211
2018-04-09,2018-05-10,-0.007563460397240762,1123985.038456441
2018-05-09,2018-06-07,-0.058658255788395564,1058054.0365683334
2018-06-06,2018-07-06,-0.1680182502941331,880281.6486274773
2018-07-05,2018-08-03,0.0005466106132780979,880762.8199192911
2018-08-02,2018-08-31,-0.031740140306293574,852807.284438486
2018-08-30,2018-10-08,-0.0276555822774468,829222.4024168914
2018-09-28,2018-11-05,-0.05317013162933981,785132.5381303879
2018-11-02,2018-12-03,0.041515653990112034,817727.8289197875
2018-11-30,2019-01-02,-0.06507401996905027,764514.9918514132
2018-12-28,2019-01-30,0.004021735890847422,767589.6692332329
2019-01-29,2019-03-06,0.241167288821724,952707.1886897755
2019-03-05,2019-04-03,0.07814743719249972,1027158.8138807527
2019-04-02,2019-05-07,-0.12983415300482026,893798.5192791093
2019-05-06,2019-06-04,-0.014907575213948254,880474.1506268404
2019-06-03,2019-07-03,0.029910286190986346,906809.3844558548
2019-07-02,2019-07-31,-0.043350416056130436,867498.82035609
