signal_date,exit,capital_ret,equity
2012-01-04,2012-02-09,-0.039533825562700055,960466.1744373
2012-02-08,2012-03-08,0.03190547429653393,991110.3032784995
2012-03-07,2012-04-10,-0.007917985069987081,983262.70669443
2012-04-09,2012-05-10,-0.013631262443776722,969859.5946882999
2012-05-09,2012-06-07,-0.007466466919271376,962618.1701082218
2012-06-06,2012-07-06,0.04255143964909924,1003578.9590787083
2012-07-05,2012-08-03,-0.03282718803178937,970634.2838842841
2012-08-02,2012-08-31,0.058264987036424395,1027188.277851911
2012-08-30,2012-09-28,-0.018134633242827006,1008560.5951617355
2012-09-27,2012-11-02,0.015874295114396166,1024570.783690084
2012-11-01,2012-11-30,-0.03984496517225737,983746.7964974402
2012-11-29,2012-12-28,-0.00519169732769717,978639.4808829337
2012-12-27,2013-01-30,0.0015789419076050193,980184.6957717367
2013-01-29,2013-03-06,0.033856938753317765,1013370.7489834198
2013-03-05,2013-04-03,0.019283126786887286,1032911.7056181901
2013-04-02,2013-05-08,-0.010359198140696569,1022211.5685978464
2013-05-07,2013-06-05,0.02472432193499021,1047485.0565055308
2013-06-04,2013-07-08,0.0065763035203933035,1054373.6361701877
2013-07-05,2013-08-05,0.04919988252726179,1106248.6952096028
2013-08-02,2013-09-02,0.024255796447415576,1133081.638380826
2013-08-30,2013-10-09,0.025703014130136738,1162205.2517427267
2013-10-08,2013-11-06,0.006723449723035247,1170019.2803206665
2013-11-05,2013-12-04,0.006019768458427076,1177062.5254800925
2013-12-03,2014-01-02,0.0588326504868982,1246312.2336428885
2013-12-31,2014-01-30,0.04613963455800908,1303816.6246483475
2014-01-29,2014-03-06,0.06566729330491311,1389434.7333549524
2014-03-05,2014-04-03,-0.01850498611098851,1363723.2629120941
2014-04-02,2014-05-06,-0.0016613704607036286,1361457.6133665177
2014-05-05,2014-06-04,0.0025756700378288862,1364964.27894904
2014-06-03,2014-07-02,0.03758670434592498,1416268.7877446462
2014-07-01,2014-07-30,-0.019442947598093674,1388732.3479197114
2014-07-29,2014-08-27,0.06484342382380805,1478782.5081337013
2014-08-26,2014-09-25,0.0710780971389494,1583891.5548942075
2014-09-24,2014-10-30,0.037780111947422805,1643731.1551506883
2014-10-29,2014-11-27,-0.05934701479324781,1546180.6179698382
2014-11-26,2014-12-25,-0.22165276566266312,1203465.407782818
2014-12-24,2015-01-26,-0.03464966506183106,1161765.7344896432
2015-01-23,2015-03-02,0.06725157208700251,1239896.306530883
2015-02-27,2015-03-30,0.08940835266601563,1350753.3927744864
2015-03-27,2015-04-28,-0.009846007192557127,1337453.865153858
2015-04-27,2015-05-27,0.17661889234938635,1573673.4853857378
2015-05-26,2015-06-25,0.046526404407842614,1646890.854372694
2015-06-24,2015-07-23,-0.06642516559064834,1537495.8566612634
2015-07-22,2015-08-20,0.07248430199846091,1648940.1706568808
2015-08-19,2015-09-21,-0.09393876181023633,1494040.7727262138
2015-09-18,2015-10-26,0.1835623483845668,1768290.4055501304
2015-10-23,2015-11-23,0.10743997758347466,1958275.4870835098
2015-11-20,2015-12-21,0.04731659878869247,2050934.4226235717
2015-12-18,2016-01-19,-0.05254005452449512,1943178.2162327652
2016-01-18,2016-02-23,0.07251140479044872,2084080.7984500013
2016-02-22,2016-03-22,-0.026874144480528054,2028072.9099633617
2016-03-21,2016-04-20,0.07620358813417176,2182619.342700281
2016-04-19,2016-05-19,-0.067288194865981,2035754.8270504053
2016-05-18,2016-06-20,0.053264019422009284,2144187.3116968675
2016-06-17,2016-07-18,0.031830432618416594,2212437.7214430985
2016-07-15,2016-08-15,-0.018168535411696204,2172240.9683548873
2016-08-12,2016-09-12,0.04376467496966213,2267308.388290723
2016-09-09,2016-10-19,0.020618742091032823,2314057.435189725
2016-10-18,2016-11-16,0.014823568148714491,2348360.0232802993
2016-11-15,2016-12-14,-0.058944073140190414,2209938.118308566
2016-12-13,2017-01-12,0.05082598243303843,2322260.394287819
2017-01-11,2017-02-16,-0.047087181978424555,2212911.6965007004
2017-02-15,2017-03-16,0.01733641094646619,2251275.643059478
2017-03-15,2017-04-17,-0.035265883348043287,2171882.4188470514
2017-04-14,2017-05-16,-0.08786374448301232,1981052.6969503274
2017-05-15,2017-06-15,-0.05541763785044905,1871267.4360280787
2017-06-14,2017-07-13,-0.01873974967013478,1836200.3527110375
2017-07-12,2017-08-10,-0.028396102320312512,1784059.419614861
2017-08-09,2017-09-07,0.023730586618323977,1826396.1962042681
2017-09-06,2017-10-12,0.0015522176066957282,1829231.1605368187
2017-10-11,2017-11-09,-0.06757458347979625,1705621.6267752787
2017-11-08,2017-12-07,-0.07313244446316332,1580885.3478799653
2017-12-06,2018-01-05,-0.008650013178967741,1567210.6687863667
2018-01-04,2018-02-02,-0.08925872818045602,1427323.4376996537
2018-02-01,2018-03-09,0.046982441350748416,1494382.5773999263
2018-03-08,2018-04-10,0.05418170293655649,1575350.7702821747
2018-04-09,2018-05-10,-0.015204355119156162,1551398.5777335684
2018-05-09,2018-06-07,-0.0262326055818638,1510701.3507436193
2018-06-06,2018-07-06,-0.026852037625455544,1470135.9412326252
2018-07-05,2018-08-03,0.01118511106597999,1486579.575017401
2018-08-02,2018-08-31,-0.015115138415504478,1464109.7189753512
2018-08-30,2018-10-08,-0.025829475921546025,1426292.532242576
2018-09-28,2018-11-05,-0.019241533041221864,1398848.4773569824
2018-11-02,2018-12-03,0.0589492569105073,1481309.555627571
2018-11-30,2019-01-02,0.016192728038172934,1505295.9984021948
2018-12-28,2019-01-30,-0.033936764780088335,1454211.1221800114
2019-01-29,2019-03-06,0.010070753551299327,1468856.1240030448
2019-03-05,2019-04-03,0.05212110458833849,1545414.527667429
2019-04-02,2019-05-07,-0.045689724392129184,1474804.9638267118
2019-05-06,2019-06-04,0.027794915527926657,1515797.0432164422
2019-06-03,2019-07-03,-0.037388465928227706,1459123.717112036
2019-07-02,2019-07-31,-0.016743665509245196,1434692.6376561054
2019-07-30,2019-08-28,-0.010851557792732558,1419123.9875837723
2019-08-27,2019-09-26,0.0005565395936136079,1419913.7862711095
2019-09-25,2019-10-31,-0.010365714701261998,1405195.3650622345
2019-10-30,2019-11-28,-0.02697554317429032,1367289.4568236854
2019-11-27,2019-12-26,0.019662923036310148,1394174.364181568
2019-12-25,2020-02-03,0.007721601342715891,1404939.6228240125
2020-01-23,2020-03-02,-0.0027115354312751416,1401130.079257923
2020-02-28,2020-03-30,0.07800375314507886,1510423.4840845026
2020-03-27,2020-04-28,-0.03360026004825749,1459672.8622362681
2020-04-27,2020-05-29,0.007882395535626814,1471178.581089035
2020-05-28,2020-06-30,-0.03226794018713327,1423706.6786298624
2020-06-29,2020-07-28,-0.0008864130727243846,1422444.6864182
2020-07-27,2020-08-25,0.03534288231047763,1472717.9815634424
2020-08-24,2020-09-22,0.0072705836674795635,1483425.500867001
2020-09-21,2020-10-28,-0.032960625331285645,1434530.868726049
2020-10-27,2020-11-25,-0.02687345395631246,1395980.0694764308
2020-11-24,2020-12-23,-0.053168050453807195,1321758.5307099987
2020-12-22,2021-01-21,-0.11798691149912732,1165808.3239239014
2021-01-20,2021-02-25,-0.0023427776963563427,1163077.0941843858
2021-02-24,2021-03-25,0.11276058639673181,1294226.349349224
2021-03-24,2021-04-23,0.006408146073024368,1302519.9408474108
2021-04-22,2021-05-26,-0.04468733117989654,1244313.8008823434
2021-05-25,2021-06-24,0.04232187194311915,1296975.4902203418
2021-06-23,2021-07-22,0.005877921095800671,1304599.0098150445
2021-07-21,2021-08-19,0.04100753476598226,1358097.3990657008
2021-08-18,2021-09-16,0.05840338769839161,1437414.8879955122
2021-09-15,2021-10-25,-0.05322129753388671,1360913.8025618647
2021-10-22,2021-11-22,0.04762135739778889,1425722.3651412472
2021-11-19,2021-12-20,0.037110114743580766,1478631.0857041283
2021-12-17,2022-01-18,0.07603595091114014,1591060.2063524132
2022-01-17,2022-02-22,0.013255118761771906,1612149.8983447438
2022-02-21,2022-03-22,0.025650465182361505,1653502.2931809833
2022-03-21,2022-04-21,0.018140220753162052,1683497.189795146
2022-04-20,2022-05-24,-0.004563390141782446,1675814.7353155164
2022-05-23,2022-06-22,-0.03050765078686298,1624689.5645870313
2022-06-21,2022-07-20,0.03657580951751202,1684113.900626456
2022-07-19,2022-08-17,0.05527465511355047,1777202.7156555196
2022-08-16,2022-09-15,0.01632702835734879,1806219.1547907847
2022-09-14,2022-10-20,0.04122538021818152,1880681.2262043972
2022-10-19,2022-11-17,0.02087075579320774,1919932.4648013797
2022-11-16,2022-12-15,-0.025605816331509178,1870771.0267387738
2022-12-14,2023-01-13,-0.02720910284791188,1819869.0254673448
2023-01-12,2023-02-17,0.059463304344456916,1928084.45119576
2023-02-16,2023-03-17,0.019600451386130764,1965875.776749777
2023-03-16,2023-04-17,-0.03666185101830427,1893803.1319020833
2023-04-14,2023-05-18,0.032024371112782286,1954450.986212665
2023-05-17,2023-06-15,0.014314522825398055,1982428.019465928
2023-06-14,2023-07-17,0.01284701450218188,2007896.3009815386
2023-07-14,2023-08-14,0.006157363603215484,2020259.6485842334
2023-08-11,2023-09-11,0.032692191458518816,2086306.363811669
2023-09-08,2023-10-17,0.008167205377875849,2103345.6563660884
2023-10-16,2023-11-14,0.0343027382287075,2175496.171820903
2023-11-13,2023-12-12,0.031215808293677604,2243406.043264094
2023-12-11,2024-01-10,0.022443302925950148,2293755.484678977
2024-01-09,2024-02-07,-0.19574479061719083,1844764.7976034577
