signal_date,exit,capital_ret,equity
2012-01-04,2012-02-09,0.0549319968881159,1054931.996888116
2012-02-08,2012-03-08,0.07374585733230288,1132728.8614259083
2012-03-07,2012-04-10,-0.05146299281528122,1074435.244168685
2012-04-09,2012-05-10,0.049994403246323316,1128150.9930277162
2012-05-09,2012-06-07,-0.03423492436691822,1089528.8291069486
2012-06-06,2012-07-06,-0.00219328035014954,1087139.1869351468
2012-07-05,2012-08-03,-0.07417190346055957,1006504.0041136019
2012-08-02,2012-08-31,0.014213570989846547,1020810.0202276353
2012-08-30,2012-09-28,-0.005416099581831202,1015281.2115039512
2012-09-27,2012-11-02,0.04911428366323767,1065146.0209237118
2012-11-01,2012-11-30,-0.12324254856565109,933874.7107105113
2012-11-29,2012-12-28,0.15279471552629897,1076565.8314707286
2012-12-27,2013-01-30,0.09721642600907665,1181225.7139698027
2013-01-29,2013-03-06,0.026469210200233295,1212491.82568679
2013-03-05,2013-04-03,-0.027112877569370863,1179617.6832630811
2013-04-02,2013-05-08,0.009464632054950295,1190782.3306006792
2013-05-07,2013-06-05,0.04070697465140238,1239255.476747779
2013-06-04,2013-07-08,-0.13107930684153424,1076814.727856105
2013-07-05,2013-08-05,0.08490104838433377,1168237.4271667793
2013-08-02,2013-09-02,0.061489210779255954,1240071.424566053
2013-08-30,2013-10-09,0.07988620752286457,1339136.027732111
2013-10-08,2013-11-06,-0.013764588355548502,1320703.3715582942
2013-11-05,2013-12-04,0.03800855298575767,1370901.3956346363
2013-12-03,2014-01-02,0.02521368727193174,1405466.8747048227
2013-12-31,2014-01-30,0.014903663849494375,1426413.4805570228
2014-01-29,2014-03-06,0.05203140400916739,1500631.776648008
2014-03-05,2014-04-03,-0.0062470192073244,1491257.3011161666
2014-04-02,2014-05-06,-0.015720646439911556,1467813.7723343826
2014-05-05,2014-06-04,0.004787599171326207,1474841.076334472
2014-06-03,2014-07-02,0.05325201079131614,1553379.3292469117
2014-07-01,2014-07-30,0.05173341612590754,1633740.9484882255
2014-07-29,2014-08-27,0.07850585534681986,1761999.1790644184
2014-08-26,2014-09-25,0.1387723554549838,2006515.9554529355
2014-09-24,2014-10-30,0.04584335621460056,2098501.3811490443
2014-10-29,2014-11-27,0.04168566220404979,2185978.800858355
2014-11-26,2014-12-25,-0.0834452940414917,2003569.1570522622
2014-12-24,2015-01-26,0.05545450344498959,2114676.089774292
2015-01-23,2015-03-02,0.08787174072445403,2300496.358851141
2015-02-27,2015-03-30,0.20959870515268153,2782677.4168747985
2015-03-27,2015-04-28,0.17513890196782178,3270032.484196905
2015-04-27,2015-05-27,0.2853022779799548,4202980.201006733
2015-05-26,2015-06-25,0.004722163183827677,4222827.359374284
2015-06-24,2015-07-23,-0.20575102533197698,3353976.3003831003
2015-07-22,2015-08-20,0.0199809224576879,3420991.8407659777
2015-08-19,2015-09-21,-0.2614815810935762,2526465.485334266
2015-09-18,2015-10-26,0.3292412450599518,3358282.127326715
2015-10-23,2015-11-23,0.1713917607322244,3933864.0141648003
2015-11-20,2015-12-21,0.05514292483877026,4150788.781823833
2015-12-18,2016-01-19,-0.22036563739716164,3236097.566216236
2016-01-18,2016-02-23,0.08317935188668746,3505274.064416189
2016-02-22,2016-03-22,0.005986865779031181,3526259.669758568
2016-03-21,2016-04-20,0.09581816753884365,3864139.4095809623
2016-04-19,2016-05-19,-0.13156174509272078,3355766.485574935
2016-05-18,2016-06-20,0.08218411964213401,3631557.199916489
2016-06-17,2016-07-18,0.08724827662052936,3948404.3070580782
2016-07-15,2016-08-15,-0.008658301275109359,3914217.83301163
2016-08-12,2016-09-12,0.044976356124049044,4090265.0882162643
2016-09-09,2016-10-19,0.042099696761412675,4262464.008103962
2016-10-18,2016-11-16,0.05198851353999001,4484063.175902995
2016-11-15,2016-12-14,-0.07605885605133555,4143010.460281895
2016-12-13,2017-01-12,0.04320841811919629,4322023.388521959
2017-01-11,2017-02-16,-0.026522334025437133,4207393.240545828
2017-02-15,2017-03-16,0.03747999663948631,4365086.325062483
2017-03-15,2017-04-17,-0.03787158218463915,4199773.599559834
2017-04-14,2017-05-16,-0.12416353644106648,3678314.857186658
2017-05-15,2017-06-15,-0.022403343833363842,3595908.3047137344
2017-06-14,2017-07-13,0.015652297974207086,3652192.53298704
2017-07-12,2017-08-10,-0.012505991230800872,3606518.2451963075
2017-08-09,2017-09-07,0.06398386697975744,3837277.2288570167
2017-09-06,2017-10-12,0.01725302622431557,3903481.8735164558
2017-10-11,2017-11-09,-0.04113271953088771,3742921.0484191994
2017-11-08,2017-12-07,-0.09285481765928483,3395372.7969551357
2017-12-06,2018-01-05,0.02434045446167854,3478017.713899844
2018-01-04,2018-02-02,-0.08377275249580085,3186654.5967773013
2018-02-01,2018-03-09,0.02958920038222823,3280945.1581902932
2018-03-08,2018-04-10,0.012116711808652036,3320699.425132077
2018-04-09,2018-05-10,-0.00959241304023739,3288845.9046637313
2018-05-09,2018-06-07,-0.03717891301423504,3166570.188857015
2018-06-06,2018-07-06,-0.1576241204315285,2667442.348053729
2018-07-05,2018-08-03,0.02162190741651626,2725117.5395422415
2018-08-02,2018-08-31,-0.024920746751143086,2657205.575472211
2018-08-30,2018-10-08,-0.019308510664884704,2605898.8932794146
2018-09-28,2018-11-05,-0.04701439643765526,2483384.129634329
2018-11-02,2018-12-03,0.06939160225571328,2655710.1334060654
2018-11-30,2019-01-02,-0.05262564521926616,2515951.674120228
2018-12-28,2019-01-30,0.016276623607628382,2556902.8725348655
2019-01-29,2019-03-06,0.2131558953584447,3101921.793674614
2019-03-05,2019-04-03,0.09633656489649756,3400750.283854808
2019-04-02,2019-05-07,-0.11169741018339197,3020895.284467791
2019-05-06,2019-06-04,0.016690012916009467,3071314.0657834704
2019-06-03,2019-07-03,0.03955102699730073,3192787.691316462
2019-07-02,2019-07-31,-0.03477344715552755,3081763.4572536503
2019-07-30,2019-08-28,-0.019796515739123333,3020755.278467873
2019-08-27,2019-09-26,0.02046167329219628,3082564.98607156
2019-09-25,2019-10-31,-0.00378917170180626,3070884.618057359
2019-10-30,2019-11-28,-0.0364032509486758,2959094.4346717885
2019-11-27,2019-12-26,0.055573929174584036,3123542.9392051445
2019-12-25,2020-02-03,-0.004802270184199209,3108542.8420791337
2020-01-23,2020-03-02,0.007456572739369172,3131721.917894542
2020-02-28,2020-03-30,0.016457848009196363,3183263.3212263198
2020-03-27,2020-04-28,0.011408127799850565,3219578.3960154466
2020-04-27,2020-05-29,0.012721068491667209,3260534.873305451
2020-05-28,2020-06-30,0.04008015546049859,3391217.6179119106
2020-06-29,2020-07-28,0.10644977729101157,3752211.9780839887
2020-07-27,2020-08-25,0.08778216680161255,4081589.275819166
2020-08-24,2020-09-22,-0.012743938292037682,4029573.753954684
2020-09-21,2020-10-28,-0.025624885881141424,3926316.3863599524
2020-10-27,2020-11-25,0.03254710296358154,4054106.6100544073
2020-11-24,2020-12-23,-0.06291930939468171,3799025.02193737
2020-12-22,2021-01-21,-0.03303494973361287,3673524.4213009314
2021-01-20,2021-02-25,0.00021678761329191332,3674320.7958925944
2021-02-24,2021-03-25,0.028871226161766517,3780402.942581692
2021-03-24,2021-04-23,0.04773434642209007,3960858.0062579745
2021-04-22,2021-05-26,-0.0036508090809560523,3946397.6698803506
2021-05-25,2021-06-24,0.021043642286512343,4029444.2507656384
2021-06-23,2021-07-22,0.008434603765581139,4063431.0164163457
2021-07-21,2021-08-19,-2.0313181476994124e-05,4063348.47520469
2021-08-18,2021-09-16,0.06739733219866806,4337207.322227011
2021-09-15,2021-10-25,-0.04470289987785414,4143321.5775520015
2021-10-22,2021-11-22,0.04954721375385329,4348611.617405923
2021-11-19,2021-12-20,0.05435605821702394,4584985.003644866
2021-12-17,2022-01-18,0.058279385963696306,4852195.114310045
2022-01-17,2022-02-22,-0.01611944935705667,4773980.400894366
2022-02-21,2022-03-22,-0.042512028564809734,4571028.809723703
2022-03-21,2022-04-21,-0.023713690315816383,4462632.848105241
2022-04-20,2022-05-24,-0.0016502241978103571,4455268.503393354
2022-05-23,2022-06-22,0.03536053856783883,4612809.197137672
2022-06-21,2022-07-20,0.03641546388006156,4780786.783841656
2022-07-19,2022-08-17,0.04249635351508774,4983952.78908805
2022-08-16,2022-09-15,-0.0028637970101974553,4969679.759991694
2022-09-14,2022-10-20,-0.029761789772724923,4821773.1957370555
