signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2012-11-29,2012-11-30,2012-12-28,466,455,0.1462819999061602,107765.60880687123
2012-12-28,2012-12-31,2013-01-31,464,454,0.06592469188361472,55670.981603457476
2013-01-30,2013-01-31,2013-03-07,465,451,0.00837854254422954,7541.813214297756
2013-03-28,2013-03-29,2013-05-03,464,454,-0.029791779016072883,-27041.285067359917
2013-05-30,2013-05-31,2013-07-03,466,458,-0.16248138537371692,-143086.76080080657
2013-07-30,2013-07-31,2013-08-28,462,449,0.10314837465164972,76076.88051135978
2013-08-29,2013-08-30,2013-10-08,462,443,0.03320482551127357,27016.273181721685
2013-09-30,2013-10-08,2013-11-05,463,452,-0.028174474137941385,-23684.62328633573
2013-11-28,2013-11-29,2013-12-27,458,450,-0.06388302793376444,-52189.65876253019
2013-12-30,2013-12-31,2014-01-29,462,445,-0.006280530729352418,-4803.1420259187
2014-01-29,2014-01-30,2014-03-06,462,447,0.05155758437042168,39181.89564965165
2014-03-28,2014-03-31,2014-04-29,460,429,-0.05983585316146833,-47817.562077050796
2014-04-29,2014-04-30,2014-05-30,456,434,0.010505831180947611,7893.326107480447
2014-05-29,2014-05-30,2014-06-30,455,440,0.005898794996186618,4478.491508545005
2014-06-27,2014-06-30,2014-07-28,454,443,0.05585719369307207,42658.13383554807
2014-07-30,2014-07-31,2014-08-28,453,436,0.04790168674418105,38625.910453160526
2014-08-28,2014-08-29,2014-09-29,452,437,0.12239466638067786,103421.529268299
2014-09-29,2014-09-30,2014-11-04,453,432,0.024093820457871784,22850.71145903389
2014-11-27,2014-11-28,2014-12-26,449,416,0.004333809072358585,4209.238912593923
2014-12-30,2014-12-31,2015-01-30,457,434,0.06961625093157009,67908.24647242494
2015-01-29,2015-01-30,2015-03-06,457,438,0.09133905539383291,95300.76645487826
2015-03-30,2015-03-31,2015-04-29,449,419,0.11025943415816464,125549.600278266
2015-04-29,2015-04-30,2015-05-29,457,405,0.1198229945000473,151483.1111308867
2015-05-28,2015-05-29,2015-06-29,446,409,-0.029227643473663245,-41377.78410544712
2015-06-29,2015-06-30,2015-07-28,448,356,-0.1492230680465645,-205081.64582359768
2015-07-30,2015-07-31,2015-08-28,437,394,-0.11644693668698336,-136155.3162748689
2015-08-28,2015-08-31,2015-09-30,449,422,-0.08790409219480833,-90813.05069742457
2015-09-29,2015-09-30,2015-11-04,461,433,0.17804408250621928,167767.26448381227
2015-11-27,2015-11-30,2015-12-28,485,463,0.10146649132539642,112632.53640373074
2015-12-30,2015-12-31,2016-01-29,493,471,-0.3301883373281199,-403714.39990178647
2016-01-28,2016-01-29,2016-03-04,498,468,0.10777247097532361,88261.85615594487
2016-03-30,2016-03-31,2016-04-29,495,466,-0.019327971716915582,-17534.850436903886
2016-04-28,2016-04-29,2016-05-30,493,473,-0.07996853360371425,-71147.34610799688
2016-05-30,2016-05-31,2016-06-30,498,481,0.04488793051012774,36742.765163997305
2016-06-29,2016-06-30,2016-07-28,503,487,0.01371715787376826,11732.109382848837
2016-07-28,2016-07-29,2016-08-26,514,498,0.030046808322586216,26051.162635279703
2016-08-30,2016-08-31,2016-09-30,520,499,-0.011825019665215097,-10560.575750103919
2016-09-29,2016-09-30,2016-11-04,520,500,0.042474232419757785,37483.92992983095
2016-11-29,2016-11-30,2016-12-28,532,514,-0.0295671637331264,-27201.60773276782
2016-12-29,2016-12-30,2017-02-06,539,526,-0.020377724106430017,-18193.073264212813
2017-02-27,2017-02-28,2017-03-28,549,539,-0.005942799703102408,-5197.5674680980155
2017-03-30,2017-03-31,2017-05-03,564,540,-0.05872778594267425,-51058.02904048306
2017-05-26,2017-05-31,2017-06-28,572,556,0.02458585212772424,20119.673178568482
2017-06-29,2017-06-30,2017-07-28,582,566,0.006806682503373018,5707.152859179769
2017-07-28,2017-07-31,2017-08-28,588,575,0.010488042819458254,8853.694909426966
2017-08-30,2017-08-31,2017-09-28,601,592,-0.0008799195617804623,-750.5925548350206
2017-09-28,2017-09-29,2017-11-03,613,597,-0.03139121430686609,-26753.898985129897
2017-11-29,2017-11-30,2017-12-28,624,613,-0.03616249557934614,-29852.84765351948
2017-12-28,2017-12-29,2018-01-29,627,603,0.029906095866123028,23795.285154187237
2018-01-30,2018-01-31,2018-03-07,634,605,-0.05297756276651422,-43413.099721392966
2018-03-29,2018-03-30,2018-05-03,632,609,-0.04717492242725618,-36610.04683212761
2018-05-30,2018-05-31,2018-06-29,644,626,-0.1353505232952219,-100083.43622281367
2018-06-28,2018-06-29,2018-07-27,647,636,0.049827121965333676,31857.24052401958
2018-07-30,2018-07-31,2018-08-28,661,659,-0.051652078458997774,-34669.52903773147
2018-08-30,2018-08-31,2018-10-08,670,662,-0.013065311678222336,-8316.634418017347
2018-09-28,2018-10-08,2018-11-05,675,669,-0.06071448207955987,-38142.44643773616
