signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2010-01-04,2010-01-05,2010-02-02,296,293,-0.05237372258954376,-52373.72258954379
2010-02-01,2010-02-02,2010-03-09,296,296,0.0750823768643365,71150.03328708012
2010-03-08,2010-03-09,2010-04-07,302,293,0.02614297338022631,26633.841970970854
2010-04-06,2010-04-07,2010-05-06,307,294,-0.11493974536427021,-120159.17674894107
2010-05-05,2010-05-06,2010-06-03,311,304,-0.14567988650216745,-134790.45715798205
2010-06-02,2010-06-03,2010-07-06,318,311,-0.13412653936758845,-106021.73388820002
2010-07-05,2010-07-06,2010-08-03,322,315,0.1854689018954383,126942.10984511464
2010-08-02,2010-08-03,2010-08-31,328,319,0.049000019685975005,39757.67981403053
2010-08-30,2010-08-31,2010-10-08,330,326,0.01304534148327341,11103.39335436339
2010-09-30,2010-10-08,2010-11-05,339,327,0.12400776320725981,106924.69778107945
2010-11-04,2010-11-05,2010-12-03,345,330,-0.028911902249531773,-28020.451901297085
2010-12-02,2010-12-03,2010-12-31,349,337,-0.04977050167473762,-46841.31920844724
2010-12-30,2010-12-31,2011-01-31,351,338,-0.05349883672144462,-47844.27153315942
2011-01-28,2011-01-31,2011-03-07,359,347,0.10581867624888619,89571.34262532019
2011-03-04,2011-03-07,2011-04-06,364,351,-0.03768171218793037,-35271.287128340686
2011-04-01,2011-04-06,2011-05-05,368,356,-0.10675896943945495,-96164.28175059799
2011-05-04,2011-05-05,2011-06-02,376,368,-0.12092755724483861,-97297.87682957039
2011-06-01,2011-06-02,2011-07-01,383,369,-0.013589618683399585,-9611.917181343073
2011-06-30,2011-07-01,2011-07-29,382,372,0.0014234612956987025,993.1298755571479
2011-07-28,2011-07-29,2011-08-26,395,387,-0.02595602975385003,-18134.951928714407
2011-08-25,2011-08-26,2011-09-26,400,384,-0.1035935662014521,-70500.06079326256
2011-09-23,2011-09-26,2011-10-31,405,392,-0.042109048614166755,-25688.402767679305
2011-10-28,2011-10-31,2011-11-28,409,392,-0.003209761394319832,-1875.644347303547
2011-11-25,2011-11-28,2011-12-26,412,396,-0.15316544423171974,-89215.91100567032
2011-12-23,2011-12-26,2012-02-01,414,401,-0.02923984660270018,-14422.985969358298
2012-01-31,2012-02-01,2012-02-29,420,412,0.146575169462144,70186.3144369722
2012-02-28,2012-02-29,2012-03-28,420,408,-0.03024110389029855,-16603.215516277472
2012-03-27,2012-03-28,2012-05-02,424,407,-0.04251657637696116,-22636.882852081268
2012-04-27,2012-05-02,2012-05-30,412,406,-0.0583122911390096,-29726.905802419293
2012-05-29,2012-05-30,2012-06-28,428,422,-0.10093188758389549,-48453.47157466883
2012-06-27,2012-06-28,2012-07-26,436,426,-0.05665792556540772,-24453.992096689763
2012-07-25,2012-07-26,2012-08-23,446,441,-0.005225551870125966,-2127.602373059839
2012-08-22,2012-08-23,2012-09-20,451,443,-0.02098497139078137,-8499.459443184838
2012-09-19,2012-09-20,2012-10-25,459,456,0.0002805297302288512,111.2374890744104
2012-10-24,2012-10-25,2012-11-22,463,458,-0.0734793431488795,-29144.684871801175
2012-11-21,2012-11-22,2012-12-20,466,451,0.01226496089376794,4507.288662371924
2012-12-19,2012-12-20,2013-01-22,464,450,0.14785182094218063,55000.936809527164
2013-01-21,2013-01-22,2013-02-26,463,453,0.0072463998873584234,3094.222452598624
2013-02-25,2013-02-26,2013-03-26,465,450,-0.004013308288814965,-1726.1060805236339
2013-03-25,2013-03-26,2013-04-25,464,454,-0.04228118627296218,-18111.968723205908
2013-04-24,2013-04-25,2013-05-28,465,451,0.07633252855252004,31315.99128998944
2013-05-27,2013-05-28,2013-06-28,465,453,-0.1745082753488022,-77058.22602111101
2013-06-27,2013-06-28,2013-07-26,464,445,0.0802187659321052,29240.96364755422
