signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2010-01-04,2010-01-05,2010-02-02,296,290,-0.04248590668905072,-42485.906689050724
2010-02-01,2010-02-02,2010-03-09,296,285,0.07787899639890883,74570.23662486777
2010-03-08,2010-03-09,2010-04-07,302,296,0.02849965456016701,29414.046880132286
2010-04-06,2010-04-07,2010-05-06,307,304,-0.09926666185920796,-105371.40043548692
2010-05-05,2010-05-06,2010-06-03,311,301,-0.11405837004472863,-109054.28448175034
2010-06-02,2010-06-03,2010-07-06,318,304,-0.12017320420272892,-101795.43957809918
2010-07-05,2010-07-06,2010-08-03,322,309,0.1993452328161307,148567.46737641876
2010-08-02,2010-08-03,2010-08-31,328,319,0.03804793231714121,34008.94339706667
2010-08-30,2010-08-31,2010-10-08,330,322,0.01636453745985955,15183.896026971284
2010-09-30,2010-10-08,2010-11-05,339,333,0.10095992251003172,95208.99889291264
2010-11-04,2010-11-05,2010-12-03,345,331,-0.048704386217796936,-50567.16135081125
2010-12-02,2010-12-03,2010-12-31,349,335,-0.058410126629160564,-57690.47862810874
2010-12-30,2010-12-31,2011-01-31,351,337,-0.03424562003860765,-31848.047127144528
2011-01-28,2011-01-31,2011-03-07,359,348,0.1281875879479062,115130.51187911781
2011-03-04,2011-03-07,2011-04-06,364,352,-0.00337781402978643,-3422.6422927591484
2011-04-01,2011-04-06,2011-05-05,368,351,-0.04327788163616875,-43704.11426154536
2011-05-04,2011-05-05,2011-06-02,376,371,-0.06900900946910504,-66672.68366021954
2011-06-01,2011-06-02,2011-07-01,383,372,0.009698496641111998,8723.52561381401
2011-06-30,2011-07-01,2011-07-29,382,367,-0.002124856903012118,-1929.78540986008
2011-07-28,2011-07-29,2011-08-26,395,383,-0.03902935539576091,-35370.9654160646
2011-08-25,2011-08-26,2011-09-26,400,385,-0.0832920047919613,-72538.56697167631
2011-09-23,2011-09-26,2011-10-31,405,395,-0.033204558759772906,-26509.06370680849
2011-10-28,2011-10-31,2011-11-28,409,396,-0.021728530327835838,-16771.10283141979
2011-11-25,2011-11-28,2011-12-26,412,398,-0.15984486014989718,-120695.01504112862
