signal_date,exit,capital_ret,equity
2016-03-28,2016-04-27,0.03956232839578866,1039562.3283957887
2016-04-26,2016-05-26,-0.09748164510948543,938224.0824299201
2016-05-25,2016-06-27,0.03320009201652341,969373.2082987117
2016-06-24,2016-07-25,0.08320130833786643,1050026.3274968397
2016-07-22,2016-08-22,0.01368540049671263,1064396.3583207263
2016-08-19,2016-09-21,-0.003726663433876398,1060429.7113330213
2016-09-20,2016-10-26,0.04254726911207829,1105548.0996355508
2016-10-25,2016-11-23,0.040879238636777115,1150742.064224988
2016-11-22,2016-12-21,-0.0714835494135293,1068482.9370147344
2016-12-20,2017-01-19,-0.0590637922506011,1005374.282799584
2017-01-18,2017-02-23,0.07463212696990973,1080407.5039257645
2017-02-22,2017-03-23,0.019448616716196687,1101419.9353669195
2017-03-22,2017-04-24,-0.09159838976577783,1000531.6428313826
2017-04-21,2017-05-23,-0.08016200839386023,920327.0168804105
2017-05-22,2017-06-22,-0.010922644911106838,910274.6116729275
2017-06-21,2017-07-20,-0.056894938697490294,858484.5934439145
2017-07-19,2017-08-17,0.038340834631852116,891399.6092751405
2017-08-16,2017-09-14,0.05255721193298468,938249.0874567938
2017-09-13,2017-10-19,-0.0038872994330241273,934601.8323110875
2017-10-18,2017-11-16,-0.02747126391210386,908927.1387229338
2017-11-15,2017-12-14,-0.060365516828873256,854059.282234135
2017-12-13,2018-01-12,0.003426030680696579,856985.3155382028
2018-01-11,2018-02-09,-0.15256881164253222,726236.0843514387
2018-02-08,2018-03-16,0.12273966277023218,815374.0564363082
2018-03-15,2018-04-17,-0.0007529847110568921,814760.0922380192
2018-04-16,2018-05-17,-0.004787905010006477,810859.0983104395
2018-05-16,2018-06-14,-0.0801068729808283,745903.7115167362
2018-06-13,2018-07-13,-0.10414721920865333,668219.9141648546
2018-07-12,2018-08-10,-0.026634379290474297,650422.2915215397
2018-08-09,2018-09-07,-0.04280280179119822,622582.3950969663
2018-09-06,2018-10-15,-0.09439434955002146,563814.1348704937
2018-10-12,2018-11-12,0.04974357717581879,591860.2668012416
2018-11-09,2018-12-10,0.03623423253060176,613305.8693341417
2018-12-07,2019-01-09,-0.019360426931569585,601432.0058641953
2019-01-08,2019-02-13,0.023834308741253363,615766.7219788338
2019-02-12,2019-03-13,0.2050912720964182,742055.1023041143
2019-03-12,2019-04-11,0.07783803034389725,799815.2098741056
2019-04-10,2019-05-14,-0.1305835846096941,695372.4727433901
2019-05-13,2019-06-12,-0.01386508111026008,685731.0770069609
2019-06-11,2019-07-10,-0.0063529066886233165,681374.6914612465
2019-07-09,2019-08-07,-0.06657085256495865,636014.9973344856
2019-08-06,2019-09-04,0.061594963590906104,675190.3179385735
2019-09-03,2019-10-10,-0.005134657748350424,671723.4467409591
2019-10-09,2019-11-07,-0.009724020101975928,665191.5944418814
2019-11-06,2019-12-05,-0.01779958474023413,653351.4602881217
2019-12-04,2020-01-03,0.07527986092765104,702535.6673554892
2020-01-02,2020-02-10,-0.06906006477928894,654018.5086581581
2020-02-07,2020-03-09,0.10638960559222799,723599.2798443168
2020-03-06,2020-04-07,-0.06615166932912087,675731.9795572655
2020-04-03,2020-05-08,0.015284760136056397,686060.3807810609
2020-05-07,2020-06-05,0.024299991720807546,702731.6423540148
2020-06-04,2020-07-07,0.09447553814346854,769122.5924358538
2020-07-06,2020-08-04,0.08075620565841457,831234.0146871365
