date,equity,cash,invested
2010-06-23,831622.9798219885,22969.861991341095,808653.1178306474
2010-06-24,830800.2041878093,22969.861991341095,807830.3421964681
2010-06-25,820864.6453382054,22969.861991341095,797894.7833468643
2010-06-28,812873.5869129404,22969.861991341095,789903.7249215993
2010-06-29,774903.5668868676,22969.861991341095,751933.7048955265
2010-06-30,762757.08660905,22969.861991341095,739787.2246177089
2010-07-01,753552.0318216747,22969.861991341095,730582.1698303336
2010-07-02,751038.8158649217,22969.861991341095,728068.9538735806
2010-07-05,747860.4508771991,22969.861991341095,724890.588885858
2010-07-06,743307.4400370663,743307.4400370663,0.0
2010-07-06,760392.1626293863,15221.312765264995,745170.8498641213
2010-07-07,766451.1418746858,15221.312765264995,751229.8291094208
2010-07-08,765408.3287681676,15221.312765264995,750187.0160029026
2010-07-09,784489.1346033504,15221.312765264995,769267.8218380854
2010-07-12,790539.0707741327,15221.312765264995,775317.7580088677
2010-07-13,777797.4976040114,15221.312765264995,762576.1848387464
2010-07-14,786022.7640700352,15221.312765264995,770801.4513047702
2010-07-15,769144.4328982447,15221.312765264995,753923.1201329797
2010-07-16,771367.8858022699,15221.312765264995,756146.5730370049
2010-07-19,785974.5006485144,15221.312765264995,770753.1878832494
2010-07-20,802457.2933601995,15221.312765264995,787235.9805949345
2010-07-21,804385.3065692418,15221.312765264995,789163.9938039768
2010-07-22,813164.0009558437,15221.312765264995,797942.6881905787
2010-07-23,814078.6665722658,15221.312765264995,798857.3538070008
2010-07-26,822317.0611880897,15221.312765264995,807095.7484228247
2010-07-27,819495.1139130911,15221.312765264995,804273.8011478261
2010-07-28,835314.6405398261,15221.312765264995,820093.3277745611
2010-07-29,841940.2977359501,15221.312765264995,826718.9849706851
2010-07-30,839495.016034365,15221.312765264995,824273.7032691
2010-08-02,853400.3773378266,15221.312765264995,838179.0645725616
2010-08-03,852552.2179628111,852552.2179628111,0.0
2010-08-03,836229.1308597141,11482.184753704383,824746.9461060098
2010-08-04,841983.5062289617,11482.184753704383,830501.3214752574
2010-08-05,843965.2995760379,11482.184753704383,832483.1148223336
2010-08-06,858423.2022670499,11482.184753704383,846941.0175133456
2010-08-09,867002.4523138225,11482.184753704383,855520.2675601181
2010-08-10,840105.028689848,11482.184753704383,828622.8439361437
2010-08-11,847829.3862677279,11482.184753704383,836347.2015140236
2010-08-12,838027.8952398755,11482.184753704383,826545.7104861712
2010-08-13,853219.7344188902,11482.184753704383,841737.5496651859
2010-08-16,873237.5077300074,11482.184753704383,861755.322976303
2010-08-17,879522.0193526369,11482.184753704383,868039.8345989325
2010-08-18,876661.2336854959,11482.184753704383,865179.0489317916
2010-08-19,877973.6362511739,11482.184753704383,866491.4514974696
2010-08-20,862159.0386744308,11482.184753704383,850676.8539207265
2010-08-23,867887.4102669162,11482.184753704383,856405.2255132118
2010-08-24,876675.3397842994,11482.184753704383,865193.155030595
2010-08-25,858574.0130573384,11482.184753704383,847091.8283036341
2010-08-26,862100.2191049552,11482.184753704383,850618.0343512509
2010-08-27,865309.3799735694,11482.184753704383,853827.1952198651
2010-08-30,883055.4539875595,11482.184753704383,871573.2692338552
2010-08-31,878023.541439053,878023.541439053,0.0
2010-08-31,879331.9074629707,11629.450879989192,867702.4565829815
2010-09-01,869981.8312060288,11629.450879989192,858352.3803260396
2010-09-02,883916.9329009195,11629.450879989192,872287.4820209303
2010-09-03,888204.0116437438,11629.450879989192,876574.5607637546
2010-09-06,897926.710478339,11629.450879989192,886297.2595983498
2010-09-07,902824.6730504441,11629.450879989192,891195.2221704549
2010-09-08,906039.140636601,11629.450879989192,894409.6897566118
2010-09-09,890965.5323587852,11629.450879989192,879336.081478796
2010-09-10,898342.5928333743,11629.450879989192,886713.1419533851
2010-09-13,910147.2139186028,11629.450879989192,898517.7630386136
2010-09-14,908476.9919284671,11629.450879989192,896847.5410484779
2010-09-15,898645.3926499999,11629.450879989192,887015.9417700107
2010-09-16,878574.3802578204,11629.450879989192,866944.9293778312
2010-09-17,879160.0706108176,11629.450879989192,867530.6197308284
2010-09-20,873017.9944212013,11629.450879989192,861388.5435412121
2010-09-21,873749.5285470418,11629.450879989192,862120.0776670526
2010-09-27,889078.2030219338,11629.450879989192,877448.7521419446
2010-09-28,883862.9082178606,11629.450879989192,872233.4573378714
2010-09-29,878161.6884838863,11629.450879989192,866532.2376038971
2010-09-30,890185.263891766,11629.450879989192,878555.8130117768
2010-10-08,894902.482169509,894902.482169509,0.0
2010-10-08,909066.0298413358,14387.499713337927,894678.5301279979
2010-10-11,922534.0236086469,14387.499713337927,908146.523895309
2010-10-12,926722.94398543,14387.499713337927,912335.4442720921
2010-10-13,931977.3471940196,14387.499713337927,917589.8474806816
2010-10-14,914233.1908258029,14387.499713337927,899845.6911124649
2010-10-15,927391.5245955703,14387.499713337927,913004.0248822323
2010-10-18,930742.4251058745,14387.499713337927,916354.9253925366
2010-10-19,948492.6014533422,14387.499713337927,934105.1017400043
2010-10-20,944781.9512480887,14387.499713337927,930394.4515347508
2010-10-21,944204.132493106,14387.499713337927,929816.632779768
2010-10-22,946121.6768741918,14387.499713337927,931734.1771608539
2010-10-25,966419.5850418544,14387.499713337927,952032.0853285164
2010-10-26,963920.6223355659,14387.499713337927,949533.1226222279
2010-10-27,955851.3454627004,14387.499713337927,941463.8457493624
2010-10-28,956508.2060353638,14387.499713337927,942120.7063220259
2010-10-29,956750.6377133912,14387.499713337927,942363.1380000532
2010-11-01,978214.2441480665,14387.499713337927,963826.7444347285
2010-11-02,977713.8992313726,14387.499713337927,963326.3995180347
2010-11-03,971267.9615136519,14387.499713337927,956880.4618003139
2010-11-04,986490.6063932575,14387.499713337927,972103.1066799195
2010-11-05,991741.1214630663,991741.1214630663,0.0
2010-11-05,997056.3707252103,40542.87603464801,956513.4946905622
2010-11-08,1015433.703774164,40542.87603464801,974890.8277395159
2010-11-09,1016196.0248580595,40542.87603464801,975653.1488234114
2010-11-10,1017474.9126311827,40542.87603464801,976932.0365965347
2010-11-11,1013177.228386211,40542.87603464801,972634.3523515629
2010-11-12,958427.0575043871,40542.87603464801,917884.1814697391
2010-11-15,979653.6088443673,40542.87603464801,939110.7328097193
2010-11-16,954974.0765033944,40542.87603464801,914431.2004687464
2010-11-17,932605.1588870162,40542.87603464801,892062.2828523682
2010-11-18,942459.2531112964,40542.87603464801,901916.3770766484
2010-11-19,958340.9965187456,40542.87603464801,917798.1204840975
2010-11-22,965814.7697282903,40542.87603464801,925271.8936936422
2010-11-23,952946.6953862108,40542.87603464801,912403.8193515628
2010-11-24,970797.5900187313,40542.87603464801,930254.7139840833
2010-11-25,979930.5620670026,40542.87603464801,939387.6860323546
2010-11-26,974207.442769303,40542.87603464801,933664.566734655
2010-11-29,981560.9363628936,40542.87603464801,941018.0603282455
2010-11-30,958461.0036429144,40542.87603464801,917918.1276082663
2010-12-01,961912.3128115841,40542.87603464801,921369.436776936
2010-12-02,966700.6546562029,40542.87603464801,926157.7786215548
2010-12-03,964377.2637557893,964377.2637557893,0.0
2010-12-03,959416.1388207431,32944.564910911606,926471.5739098315
2010-12-06,951316.5283222599,32944.564910911606,918371.9634113483
2010-12-07,959682.5032030581,32944.564910911606,926737.9382921465
2010-12-08,954663.9524500862,32944.564910911606,921719.3875391746
2010-12-09,944311.3743483725,32944.564910911606,911366.8094374608
2010-12-10,952914.3693855677,32944.564910911606,919969.8044746561
2010-12-13,974893.8159878118,32944.564910911606,941949.2510769002
2010-12-14,981127.3671003443,32944.564910911606,948182.8021894327
2010-12-15,977270.5475502815,32944.564910911606,944325.9826393699
2010-12-16,976565.6351201884,32944.564910911606,943621.0702092767
2010-12-17,979641.974507829,32944.564910911606,946697.4095969175
2010-12-20,965943.5408593732,32944.564910911606,932998.9759484616
2010-12-21,980490.5719023539,32944.564910911606,947546.0069914423
2010-12-22,972107.4888470919,32944.564910911606,939162.9239361803
2010-12-23,960555.3354537725,32944.564910911606,927610.7705428608
2010-12-24,952658.1672455581,32944.564910911606,919713.6023346465
2010-12-27,931055.6815888184,32944.564910911606,898111.1166779068
2010-12-28,914492.816874963,32944.564910911606,881548.2519640514
2010-12-29,924670.1941420215,32944.564910911606,891725.6292311099
2010-12-30,922213.1230339778,32944.564910911606,889268.5581230662
2010-12-31,920661.3816510778,920661.3816510778,0.0
2010-12-31,931892.6742200674,25495.23826111058,906397.4359589568
2011-01-04,945105.0245818283,25495.23826111058,919609.7863207177
2011-01-05,944994.3246748457,25495.23826111058,919499.086413735
2011-01-06,943793.296844255,25495.23826111058,918298.0585831443
2011-01-07,946066.037015447,25495.23826111058,920570.7987543364
2011-01-10,928245.8702577703,25495.23826111058,902750.6319966597
2011-01-11,930204.3144701164,25495.23826111058,904709.0762090058
2011-01-12,936929.316231222,25495.23826111058,911434.0779701114
2011-01-13,936650.0407085957,25495.23826111058,911154.802447485
2011-01-14,924289.5316866195,25495.23826111058,898794.2934255089
2011-01-17,893326.6189572738,25495.23826111058,867831.3806961632
2011-01-18,895922.4165526147,25495.23826111058,870427.178291504
2011-01-19,911082.2987388318,25495.23826111058,885587.0604777212
2011-01-20,886508.6952312822,25495.23826111058,861013.4569701715
2011-01-21,896686.2889214817,25495.23826111058,871191.0506603711
2011-01-24,889754.5311528465,25495.23826111058,864259.2928917359
2011-01-25,882323.2436004529,25495.23826111058,856828.0053393423
2011-01-26,892598.261048781,25495.23826111058,867103.0227876704
2011-01-27,901093.4088550786,25495.23826111058,875598.170593968
2011-01-28,904712.0943691545,25495.23826111058,879216.8561080439
2011-01-31,901515.3979004552,901515.3979004552,0.0
2011-01-31,910476.1874967809,40731.11737501406,869745.0701217669
2011-02-01,909825.6991134123,40731.11737501406,869094.5817383983
2011-02-09,904791.2865263312,40731.11737501406,864060.1691513171
2011-02-10,922500.1053855421,40731.11737501406,881768.988010528
2011-02-11,930434.9678212819,40731.11737501406,889703.8504462679
2011-02-14,946978.2188155935,40731.11737501406,906247.1014405794
2011-02-15,945170.0850021599,40731.11737501406,904438.9676271459
2011-02-16,956526.5334965889,40731.11737501406,915795.4161215749
2011-02-17,957266.8108388155,40731.11737501406,916535.6934638015
2011-02-18,951751.4770672561,40731.11737501406,911020.359692242
2011-02-21,965564.1950977433,40731.11737501406,924833.0777227292
2011-02-22,941881.7799117337,40731.11737501406,901150.6625367196
2011-02-23,951938.5884375158,40731.11737501406,911207.4710625018
2011-02-24,960333.4086227487,40731.11737501406,919602.2912477346
2011-02-25,960166.8457679094,40731.11737501406,919435.7283928954
2011-02-28,971610.8689704875,40731.11737501406,930879.7515954735
2011-03-01,975790.6198568004,40731.11737501406,935059.5024817864
2011-03-02,975980.1953150732,40731.11737501406,935249.0779400592
2011-03-03,966731.8810199448,40731.11737501406,926000.7636449307
2011-03-04,979033.0197237926,40731.11737501406,938301.9023487784
2011-03-07,979178.3018754605,979178.3018754605,0.0
2011-03-07,986191.1840520146,29142.211365337636,957048.972686677
2011-03-08,989051.7748493725,29142.211365337636,959909.5634840349
2011-03-09,989781.0958238611,29142.211365337636,960638.8844585235
2011-03-10,983089.2299144424,29142.211365337636,953947.0185491048
2011-03-11,981983.6169451165,29142.211365337636,952841.405579779
2011-03-14,991246.5387109771,29142.211365337636,962104.3273456395
2011-03-15,979519.2323730041,29142.211365337636,950377.0210076665
2011-03-16,991500.6756101056,29142.211365337636,962358.464244768
2011-03-17,977859.3917575647,29142.211365337636,948717.1803922271
2011-03-18,982067.7526493034,29142.211365337636,952925.5412839658
2011-03-21,977992.2772553676,29142.211365337636,948850.06589003
2011-03-22,979677.7654210791,29142.211365337636,950535.5540557415
2011-03-23,991323.9443959828,29142.211365337636,962181.7330306452
2011-03-24,991102.2189855294,29142.211365337636,961960.0076201918
2011-03-25,998970.5359507661,29142.211365337636,969828.3245854285
2011-03-28,1000887.2243838181,29142.211365337636,971745.0130184805
2011-03-29,992543.0956500825,29142.211365337636,963400.8842847449
2011-03-30,986132.7361873894,29142.211365337636,956990.5248220518
2011-03-31,974752.828621309,29142.211365337636,945610.6172559714
2011-04-01,987491.0129818599,29142.211365337636,958348.8016165223
2011-04-06,982626.1524886393,982626.1524886393,0.0
2011-04-06,987732.5228317444,34886.13559130567,952846.3872404387
2011-04-07,992184.8355033901,34886.13559130567,957298.6999120844
2011-04-08,999753.6175914194,34886.13559130567,964867.4820001137
2011-04-11,994636.859565172,34886.13559130567,959750.7239738663
2011-04-12,1002805.6174272405,34886.13559130567,967919.4818359348
2011-04-13,1012944.0361814434,34886.13559130567,978057.9005901377
2011-04-14,1010763.9536668756,34886.13559130567,975877.8180755699
2011-04-15,1011422.4399470221,34886.13559130567,976536.3043557164
2011-04-18,1014904.0106294471,34886.13559130567,980017.8750381414
2011-04-19,1003905.7215494487,34886.13559130567,969019.585958143
2011-04-20,1008276.8098846369,34886.13559130567,973390.6742933312
2011-04-21,1013674.5668442706,34886.13559130567,978788.4312529649
2011-04-22,1010348.4794548618,34886.13559130567,975462.3438635562
2011-04-25,994450.9291709408,34886.13559130567,959564.7935796351
2011-04-26,977989.2453214749,34886.13559130567,943103.1097301692
2011-04-27,971915.0244668238,34886.13559130567,937028.8888755181
2011-04-28,946422.4708633253,34886.13559130567,911536.3352720196
2011-04-29,955959.6455434936,34886.13559130567,921073.5099521879
2011-05-03,965345.6007888251,34886.13559130567,930459.4651975194
2011-05-04,948654.8219365394,34886.13559130567,913768.6863452337
2011-05-05,943235.6445098928,943235.6445098928,0.0
2011-05-05,950505.847184599,21808.916636072503,928696.9305485266
2011-05-06,950711.5068422118,21808.916636072503,928902.5902061394
2011-05-09,955685.6676966256,21808.916636072503,933876.7510605531
2011-05-10,957647.8283983978,21808.916636072503,935838.9117623253
2011-05-11,956610.365254859,21808.916636072503,934801.4486187865
2011-05-12,947374.3592278777,21808.916636072503,925565.4425918052
2011-05-13,951815.7349899682,21808.916636072503,930006.8183538958
2011-05-16,948698.9218509601,21808.916636072503,926890.0052148877
2011-05-17,948664.5667702702,21808.916636072503,926855.6501341978
2011-05-18,953388.4432153412,21808.916636072503,931579.5265792687
2011-05-19,946783.7190369164,21808.916636072503,924974.8024008439
2011-05-20,941672.7990998288,21808.916636072503,919863.8824637564
2011-05-23,907118.5786058918,21808.916636072503,885309.6619698193
2011-05-24,907552.8330019829,21808.916636072503,885743.9163659104
2011-05-25,895351.4733794964,21808.916636072503,873542.5567434239
2011-05-26,890338.0555112504,21808.916636072503,868529.138875178
2011-05-27,868345.6813520191,21808.916636072503,846536.7647159466
2011-05-30,854307.3048300315,21808.916636072503,832498.388193959
2011-05-31,867652.2752075377,21808.916636072503,845843.3585714652
2011-06-01,870134.3686492145,21808.916636072503,848325.452013142
2011-06-02,859327.4279923076,859327.4279923076,0.0
2011-06-02,852073.6199940937,14564.871660890472,837508.7483332031
2011-06-03,858773.158434264,14564.871660890472,844208.2867733735
2011-06-07,861324.8156503757,14564.871660890472,846759.9439894852
2011-06-08,862492.2627524202,14564.871660890472,847927.3910915296
2011-06-09,847520.46048011,14564.871660890472,832955.5888192195
2011-06-10,845231.4241560731,14564.871660890472,830666.5524951826
2011-06-13,839657.4618294978,14564.871660890472,825092.5901686073
2011-06-14,848878.4525218871,14564.871660890472,834313.5808609966
2011-06-15,842058.6260933842,14564.871660890472,827493.7544324937
2011-06-16,823145.1332880221,14564.871660890472,808580.2616271316
2011-06-17,814025.1135982582,14564.871660890472,799460.2419373677
2011-06-20,804636.1579866626,14564.871660890472,790071.2863257721
2011-06-21,811655.7842505979,14564.871660890472,797090.9125897074
2011-06-22,809818.0282139684,14564.871660890472,795253.1565530779
2011-06-23,821650.5308934203,14564.871660890472,807085.6592325298
2011-06-24,837991.5582347577,14564.871660890472,823426.6865738672
2011-06-27,842847.6096451639,14564.871660890472,828282.7379842733
2011-06-28,842442.635674565,14564.871660890472,827877.7640136745
2011-06-29,833964.807075194,14564.871660890472,819399.9354143034
2011-06-30,843041.260335285,14564.871660890472,828476.3886743945
2011-07-01,841554.3234656194,841554.3234656194,0.0
2011-07-01,842412.1508113762,19072.052656441425,823340.0981549347
2011-07-04,858962.2994532983,19072.052656441425,839890.2467968569
2011-07-05,860742.4591442789,19072.052656441425,841670.4064878374
2011-07-06,859558.0448665344,19072.052656441425,840485.992210093
2011-07-07,859029.9127169689,19072.052656441425,839957.8600605275
2011-07-08,859021.3107250526,19072.052656441425,839949.2580686111
2011-07-11,862619.1481557644,19072.052656441425,843547.095499323
2011-07-12,849592.6660558609,19072.052656441425,830520.6133994195
2011-07-13,862217.4749933551,19072.052656441425,843145.4223369136
2011-07-14,867269.86507503,19072.052656441425,848197.8124185886
2011-07-15,871846.3209901422,19072.052656441425,852774.2683337007
2011-07-18,874156.3992046502,19072.052656441425,855084.3465482087
2011-07-19,865415.0307540181,19072.052656441425,846342.9780975766
2011-07-20,866426.1997165611,19072.052656441425,847354.1470601197
2011-07-21,858002.9390356609,19072.052656441425,838930.8863792195
2011-07-22,861921.1686215656,19072.052656441425,842849.1159651241
2011-07-25,833534.5090678275,19072.052656441425,814462.456411386
2011-07-26,837563.141981938,19072.052656441425,818491.0893254966
2011-07-27,846970.614313097,19072.052656441425,827898.5616566555
2011-07-28,842223.48593431,19072.052656441425,823151.4332778685
2011-07-29,839548.5862074447,839548.5862074447,0.0
2011-07-29,835398.432837245,11437.99163770758,823960.4411995375
2011-08-01,837194.6589956029,11437.99163770758,825756.6673578953
2011-08-02,831512.487873018,11437.99163770758,820074.4962353104
2011-08-03,833489.4037201378,11437.99163770758,822051.4120824302
2011-08-04,836155.6174675049,11437.99163770758,824717.6258297974
2011-08-05,819692.4582458388,11437.99163770758,808254.4666081312
2011-08-08,780185.9572631163,11437.99163770758,768747.9656254087
2011-08-09,776397.8919595625,11437.99163770758,764959.900321855
2011-08-10,786973.0280728776,11437.99163770758,775535.03643517
2011-08-11,802707.4422361408,11437.99163770758,791269.4505984333
2011-08-12,810817.354747419,11437.99163770758,799379.3631097114
2011-08-15,820576.2880097458,11437.99163770758,809138.2963720382
2011-08-16,813130.1264738904,11437.99163770758,801692.1348361828
2011-08-17,811910.4988371121,11437.99163770758,800472.5071994045
2011-08-18,799284.5495171931,11437.99163770758,787846.5578794855
2011-08-19,794491.6378809572,11437.99163770758,783053.6462432496
2011-08-22,791204.2367922182,11437.99163770758,779766.2451545106
2011-08-23,804583.9766616988,11437.99163770758,793145.9850239912
2011-08-24,801612.867184414,11437.99163770758,790174.8755467064
2011-08-25,817821.3009276818,11437.99163770758,806383.3092899743
2011-08-26,813110.589806342,813110.589806342,0.0
2011-08-26,817316.9944236227,26159.05382755371,791157.940596069
2011-08-29,810432.4880114881,26159.05382755371,784273.4341839344
2011-08-30,804443.3098772324,26159.05382755371,778284.2560496787
2011-08-31,803169.8489448237,26159.05382755371,777010.79511727
2011-09-01,799840.6192225196,26159.05382755371,773681.5653949658
2011-09-02,792027.4217521372,26159.05382755371,765868.3679245835
2011-09-05,776375.5642732795,26159.05382755371,750216.5104457258
2011-09-06,771901.8621401892,26159.05382755371,745742.8083126354
2011-09-07,787405.8487981346,26159.05382755371,761246.7949705808
2011-09-08,780820.1191690215,26159.05382755371,754661.0653414677
2011-09-09,778158.6333359756,26159.05382755371,751999.5795084218
2011-09-13,768689.4215747401,26159.05382755371,742530.3677471863
2011-09-14,773904.7967937378,26159.05382755371,747745.742966184
2011-09-15,773654.7288824104,26159.05382755371,747495.6750548567
2011-09-16,773316.8802678783,26159.05382755371,747157.8264403245
2011-09-19,761136.7601033751,26159.05382755371,734977.7062758213
2011-09-20,764017.3248019329,26159.05382755371,737858.2709743791
2011-09-21,782947.0525959826,26159.05382755371,756787.9987684288
2011-09-22,763518.1210217606,26159.05382755371,737359.0671942069
2011-09-23,759363.9012701277,26159.05382755371,733204.847442574
2011-09-26,753623.3285792139,753623.3285792139,0.0
2011-09-26,745257.972503034,13846.097900400648,731411.8746026334
2011-09-27,750094.1996489712,13846.097900400648,736248.1017485706
2011-09-28,740571.726835625,13846.097900400648,726725.6289352244
2011-09-29,724581.7635627902,13846.097900400648,710735.6656623896
2011-09-30,723514.2772214548,13846.097900400648,709668.1793210541
2011-10-10,719328.4761525973,13846.097900400648,705482.3782521967
2011-10-11,718741.0705716709,13846.097900400648,704894.9726712703
2011-10-12,740700.799015217,13846.097900400648,726854.7011148164
2011-10-13,747365.8763209225,13846.097900400648,733519.7784205219
2011-10-14,744049.798323886,13846.097900400648,730203.7004234854
2011-10-17,746184.3640776746,13846.097900400648,732338.2661772739
2011-10-18,728468.5193332067,13846.097900400648,714622.4214328061
