signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2013-03-01,2013-03-04,2013-04-01,24,23,-0.08654208499099858,-86542.08499099861
2013-03-29,2013-04-01,2013-05-06,150,148,-0.007100774590420356,-6486.258752314257
2013-05-03,2013-05-06,2013-06-03,411,404,0.09018174330637052,81792.2850906942
2013-05-31,2013-06-03,2013-07-04,408,396,-0.1313486088300968,-129872.76815734198
2013-07-03,2013-07-04,2013-08-01,409,398,0.03130569361812263,26888.18391919718
2013-07-31,2013-08-01,2013-08-29,407,394,0.08477827264550974,75094.84384077124
2013-08-28,2013-08-29,2013-09-30,408,392,0.026041415300574355,25022.52411854663
2013-09-27,2013-09-30,2013-11-04,407,392,-0.02525219519140398,-24896.05653999711
2013-11-01,2013-11-04,2013-12-02,407,380,0.04812011853313747,46243.46608001855
2013-11-29,2013-12-02,2013-12-30,405,381,-0.004798246354066449,-4833.005496540456
2013-12-27,2013-12-30,2014-01-28,407,392,0.03655240420483863,36640.53677073191
2014-01-27,2014-01-28,2014-03-04,409,397,0.042791437096306506,44462.51400043501
2014-03-03,2014-03-04,2014-04-01,405,377,-0.06498483437037883,-70411.98951766675
2014-03-31,2014-04-01,2014-04-30,406,383,-0.049532442443033786,-50181.42593319237
2014-04-29,2014-04-30,2014-05-30,402,389,0.012334411757646713,11877.061198496376
2014-05-29,2014-05-30,2014-06-30,401,377,0.02893591211162838,28206.664209060487
2014-06-27,2014-06-30,2014-07-28,399,367,0.014369671376310622,14412.844907963416
2014-07-25,2014-07-28,2014-08-25,400,378,0.10646877600139582,108323.17831320735
2014-08-22,2014-08-25,2014-09-23,402,378,0.04347515602540786,48941.74444945273
2014-09-22,2014-09-23,2014-10-28,398,383,0.0186308408533149,21885.31819289131
2014-10-27,2014-10-28,2014-11-25,400,375,0.051228788122124724,61298.70680951467
2014-11-24,2014-11-25,2014-12-23,400,376,-0.07119487813722458,-89553.63669643179
2014-12-22,2014-12-23,2015-01-22,402,369,0.08660023724564025,101176.15230479045
2015-01-21,2015-01-22,2015-02-26,401,378,0.0667043184928846,84680.3851130316
2015-02-25,2015-02-26,2015-03-26,404,371,0.21887062661104562,296387.8576718634
2015-03-25,2015-03-26,2015-04-24,397,365,0.12005726164099939,198161.35851346748
2015-04-23,2015-04-24,2015-05-25,403,356,0.16142332275677296,298426.2668759029
2015-05-22,2015-05-25,2015-06-23,402,342,-0.040259353861127,-86442.65691142413
2015-06-19,2015-06-23,2015-07-21,394,320,-0.20543248963867078,-423335.14419119316
2015-07-20,2015-07-21,2015-08-18,372,337,0.0952769193752867,156003.27080275328
2015-08-17,2015-08-18,2015-09-17,392,368,-0.32276165884941876,-578831.1200249766
2015-09-16,2015-09-17,2015-10-22,414,380,0.127369425125603,154695.13625680516
2015-10-21,2015-10-22,2015-11-19,413,395,0.20500454049647154,280699.2182094781
2015-11-18,2015-11-19,2015-12-17,434,422,0.043945025767505586,72506.36447852128
2015-12-16,2015-12-17,2016-01-15,444,431,-0.19811442197505513,-341240.15246965503
2016-01-14,2016-01-15,2016-02-19,449,442,-0.01108829754488072,-15315.151939024683
2016-02-18,2016-02-19,2016-03-18,450,432,-0.01748107249667774,-23877.12475177343
2016-03-17,2016-03-18,2016-04-18,449,424,0.09922844374032014,133165.29643821507
2016-04-15,2016-04-18,2016-05-17,439,426,-0.0950786835029368,-140257.46895613847
2016-05-16,2016-05-17,2016-06-16,447,425,0.0007114339820371018,949.7039889204316
2016-06-15,2016-06-16,2016-07-14,450,429,0.06035331924247411,80623.87698590034
2016-07-13,2016-07-14,2016-08-11,455,450,-0.05057974178905755,-71645.63341195509
2016-08-10,2016-08-11,2016-09-08,464,454,0.02640892279682472,35515.85709469137
2016-09-07,2016-09-08,2016-10-17,471,458,0.006111414210647981,8435.945228844648
2016-10-14,2016-10-17,2016-11-14,472,459,0.03678175717577581,51082.31615801016
2016-11-11,2016-11-14,2016-12-12,480,461,-0.028994084352608085,-41747.92097336636
2016-12-09,2016-12-12,2017-01-10,486,465,-0.025544854431130526,-35715.008890284225
2017-01-09,2017-01-10,2017-02-14,487,469,-0.02732848864876347,-37232.72289670049
2017-02-13,2017-02-14,2017-03-14,490,475,0.02508446128698405,33241.46520193666
2017-03-13,2017-03-14,2017-04-13,494,477,-0.034189334828922946,-46443.57918711635
2017-04-12,2017-04-13,2017-05-12,512,485,-0.11808237393955301,-154921.64595372113
2017-05-11,2017-05-12,2017-06-13,521,507,-0.06708309442128146,-77619.01674817945
2017-06-12,2017-06-13,2017-07-11,527,517,0.026846067065203094,28978.685607747175
2017-07-10,2017-07-11,2017-08-08,532,518,-0.05298133276833794,-58725.43405300006
2017-08-07,2017-08-08,2017-09-05,536,531,0.0569283917290353,59757.27858846844
2017-09-04,2017-09-05,2017-10-10,556,543,0.007485523164641794,8304.808434976032
