signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2017-03-13,2017-03-14,2017-04-13,482,470,-0.02902845198079973,-45607.498647534754
2017-04-12,2017-04-13,2017-05-12,493,459,-0.11653111106020275,-177770.93996422342
2017-05-11,2017-05-12,2017-06-13,515,496,-0.056361441109500254,-75961.27246091841
2017-06-12,2017-06-13,2017-07-11,516,504,0.022227415503641268,28268.631773119792
2017-07-10,2017-07-11,2017-08-08,519,505,-0.046197201947715816,-60059.12729263143
2017-08-07,2017-08-08,2017-09-05,524,516,0.05002192056351551,62027.21749628312
2017-09-04,2017-09-05,2017-10-10,541,527,0.00952317211939846,12399.436149566201
2017-10-09,2017-10-10,2017-11-07,547,536,-0.01222946028111449,-16074.73735394748
2017-11-06,2017-11-07,2017-12-05,568,556,-0.08879145481084472,-115282.61940144282
2017-12-04,2017-12-05,2018-01-03,565,549,0.008458763941117775,10007.30999560305
2018-01-02,2018-01-03,2018-01-31,566,546,-0.023329245874100346,-27833.594297223724
2018-01-30,2018-01-31,2018-03-07,568,539,-0.03838851679096644,-44731.97858004249
2018-03-06,2018-03-07,2018-04-04,563,550,0.026931979520851135,30177.599602007074
2018-04-03,2018-04-04,2018-05-08,572,549,-0.028772709649881434,-33108.450658150716
2018-05-07,2018-05-08,2018-06-05,590,577,-0.06511867788926018,-72775.39081079268
2018-06-04,2018-06-05,2018-07-04,595,581,-0.1161541903146166,-121358.53825668746
2018-07-03,2018-07-04,2018-08-01,601,594,-0.0197394793131761,-18228.362430616166
2018-07-31,2018-08-01,2018-08-29,609,604,-0.06678203102321056,-60452.33736856899
2018-08-28,2018-08-29,2018-09-27,614,609,-0.0359585687781796,-30376.586155081866
2018-09-26,2018-09-27,2018-11-01,619,608,-0.09731912111449326,-79255.68863861868
2018-10-31,2018-11-01,2018-11-29,623,611,0.05898268688716346,43360.17847883538
2018-11-28,2018-11-29,2018-12-27,632,628,-0.02723712497745856,-21203.943204233772
2018-12-26,2018-12-27,2019-01-28,633,628,0.008588034835214087,6503.6349116930505
2019-01-25,2019-01-28,2019-03-04,634,625,0.1378960157836271,105324.13143072114
2019-03-01,2019-03-04,2019-04-01,635,621,0.08855929960498621,76968.48140228773
2019-03-29,2019-04-01,2019-04-30,636,616,-0.07008892467008876,-66310.18416454247
2019-04-29,2019-04-30,2019-05-31,639,626,-0.052373687831202886,-46077.1291813273
2019-05-30,2019-05-31,2019-07-01,640,633,0.008034011448365241,6697.94866503065
2019-06-28,2019-07-01,2019-07-29,641,635,-0.03422869767251502,-28765.69885174185
2019-07-26,2019-07-29,2019-08-26,642,637,-0.020029717495438693,-16256.748021254432
2019-08-23,2019-08-26,2019-09-24,645,643,0.08982777476704773,71446.73674745345
2019-09-23,2019-09-24,2019-10-29,653,643,-0.0093429944485528,-8098.707594797481
2019-10-28,2019-10-29,2019-11-26,655,648,-0.052854728279499774,-45387.55495191016
2019-11-25,2019-11-26,2019-12-24,658,652,0.03556664132824916,28927.599367415998
2019-12-23,2019-12-24,2020-01-22,660,651,0.05922458132021213,49882.65837269719
2020-01-21,2020-01-22,2020-02-27,666,659,0.007613024341882824,6791.92466446443
2020-02-26,2020-02-27,2020-03-26,672,665,-0.05492260602590571,-49371.980652695056
2020-03-25,2020-03-26,2020-04-24,675,667,0.02078447109584758,17657.76638514886
2020-04-23,2020-04-24,2020-05-27,680,668,-0.005157033867889682,-4472.298963367939
2020-05-26,2020-05-27,2020-06-24,674,665,0.04351114347254814,37539.2744388798
2020-06-23,2020-06-24,2020-07-24,678,670,0.11260872734049099,101380.52107013867
2020-07-23,2020-07-24,2020-08-21,682,678,0.02405586195247622,24096.049898600206
2020-08-20,2020-08-21,2020-09-18,687,685,-0.017229315388015976,-17673.257285433472
2020-09-17,2020-09-18,2020-10-26,695,693,-0.0230177487278328,-23204.040618874715
2020-10-23,2020-10-26,2020-11-23,704,701,0.015565267893232093,15330.066753368941
2020-11-20,2020-11-23,2020-12-21,717,714,-0.05169538402995977,-51706.72744591825
2020-12-18,2020-12-21,2021-01-19,726,722,-0.03486997137863623,-33074.610721424455
2021-01-18,2021-01-19,2021-02-23,731,726,0.005070367454768077,4641.607497663354
2021-02-22,2021-02-23,2021-03-23,738,736,0.0056846624048148,5230.342464982416
2021-03-22,2021-03-23,2021-04-21,746,742,0.005198327951648318,4810.065043932525
2021-04-20,2021-04-21,2021-05-24,758,750,-0.012211534150972536,-11358.19342504139
2021-05-21,2021-05-24,2021-06-22,764,755,0.045653348301908814,41944.55754940724
2021-06-21,2021-06-22,2021-07-20,775,771,-0.008015388867802287,-7700.435936747468
2021-07-19,2021-07-20,2021-08-17,786,785,0.03919797054532603,37355.90241303842
2021-08-16,2021-08-17,2021-09-14,797,795,0.02171930212873363,21509.970093133743
2021-09-13,2021-09-14,2021-10-21,805,800,-0.05478513958359277,-55435.54358664795
2021-10-20,2021-10-21,2021-11-18,814,812,0.059277314493583644,56694.979021606734
2021-11-17,2021-11-18,2021-12-16,821,816,0.03950653579870478,40025.30959168263
2021-12-15,2021-12-16,2022-01-14,828,823,-0.009964809273946718,-10494.505158653017
2022-01-13,2022-01-14,2022-02-18,836,831,-0.07810163694489525,-81433.62033815624
2022-02-17,2022-02-18,2022-03-18,843,838,-0.061355906691696216,-58977.047694615205
2022-03-17,2022-03-18,2022-04-19,849,845,-0.050894896557243996,-45919.99561048974
2022-04-18,2022-04-19,2022-05-20,855,852,-0.03444194955622604,-29493.725698929396
2022-05-19,2022-05-20,2022-06-20,858,855,0.04851589990844496,40114.77781462902
2022-06-17,2022-06-20,2022-07-18,867,864,0.0058530377001775324,5074.305865165195
2022-07-15,2022-07-18,2022-08-15,874,871,0.06015370257724584,52455.6431584456
2022-08-12,2022-08-15,2022-09-13,877,876,-0.033364331910104905,-30844.74040525034
2022-09-09,2022-09-13,2022-10-18,884,881,-0.0435613237661715,-38928.04303139425
2022-10-17,2022-10-18,2022-11-15,890,888,0.014651864818760796,12523.090976126841
2022-11-14,2022-11-15,2022-12-13,899,893,0.008521521457729442,7390.142832754529
2022-12-12,2022-12-13,2023-01-11,907,904,-0.016881778300158135,-14765.190456088516
2023-01-10,2023-01-11,2023-02-15,912,911,0.07808982398568931,67146.13979087619
2023-02-14,2023-02-15,2023-03-15,916,915,-0.035288207556109064,-32712.305415492738
2023-03-14,2023-03-15,2023-04-13,921,920,0.008377696852777339,7492.103731877753
2023-04-12,2023-04-13,2023-05-16,923,922,-0.05970577905954655,-53841.69721396477
2023-05-15,2023-05-16,2023-06-13,923,923,-0.0029953714333473824,-2539.90119520179
2023-06-12,2023-06-13,2023-07-13,931,928,-0.013904735624754139,-11755.09245426755
2023-07-12,2023-07-13,2023-08-10,936,933,-0.028108318546872235,-23432.415152834146
2023-08-09,2023-08-10,2023-09-07,942,938,-0.007571898133691191,-6134.862227786914
2023-09-06,2023-09-07,2023-10-13,950,949,-0.022459827803060883,-18059.491887182114
2023-10-12,2023-10-13,2023-11-10,955,951,0.00743201204628563,5841.711749706767
2023-11-09,2023-11-10,2023-12-08,959,954,-0.005921905195346633,-4689.331292440649
2023-12-07,2023-12-08,2024-01-08,962,957,-0.02509423155559065,-19753.491530494182
2024-01-05,2024-01-08,2024-02-05,964,958,-0.208322706534686,-159870.82598744077
2024-02-02,2024-02-05,2024-03-12,966,957,0.16176929567963105,98282.65795399284
