signal_date,exit,capital_ret,equity
2010-01-04,2010-02-02,-0.04295195628364379,957048.0437163562
2010-02-01,2010-03-09,0.081930210422404,1035459.1913223873
2010-03-08,2010-04-07,0.03918067717833962,1076029.1836289344
2010-04-06,2010-05-06,-0.10486542086004313,963190.9304299976
2010-05-05,2010-06-03,-0.10808701877624993,859082.4942474968
2010-06-02,2010-07-06,-0.14820956848499856,731758.2484820591
2010-07-05,2010-08-03,0.1798978760162091,863400.0031413229
2010-08-02,2010-08-31,0.019166652995943334,879948.491398229
2010-08-30,2010-10-08,-0.0021233101196272974,878080.0878616924
2010-09-30,2010-11-05,0.11588708899809519,979838.2331511757
2010-11-04,2010-12-03,-0.04857769677133561,932239.9485761966
2010-12-02,2010-12-31,-0.05777444963758893,878380.2986170326
2010-12-30,2011-01-31,-0.06572390936367867,820649.7114838858
2011-01-28,2011-03-07,0.11204911529481865,912602.7856226033
2011-03-04,2011-04-06,-0.025800219020377768,889057.4338749333
2011-04-01,2011-05-05,-0.11014282724101077,791134.1345283102
2011-05-04,2011-06-02,-0.08980258427393106,720088.2447403481
2011-06-01,2011-07-01,0.019340072813387676,734014.8038256909
2011-06-30,2011-07-29,0.014204339146099532,744440.9990374887
2011-07-28,2011-08-26,-0.03137072774524097,721087.3431342884
2011-08-25,2011-09-26,-0.09669255779001851,651363.5635366254
2011-09-23,2011-10-31,-0.04063585019647209,624894.8513453108
2011-10-28,2011-11-28,-0.00106267773417279,624230.7895005869
2011-11-25,2011-12-26,-0.16888919361663612,518804.95483115665
2011-12-23,2012-02-01,-0.057383622435071335,489034.0471856813
2012-01-31,2012-02-29,0.14225256927752095,558600.3968620289
2012-02-28,2012-03-28,-0.02466519665273692,544822.40822313
2012-03-27,2012-05-02,-0.0063972416164346235,541337.0476396789
2012-04-27,2012-05-30,-0.044586255386593,517200.8557833919
2012-05-29,2012-06-28,-0.06940115800729385,481306.51746966114
2012-06-27,2012-07-26,-0.05951110700783524,452663.4338049556
2012-07-25,2012-08-23,0.0009025350142151112,453071.97840361943
2012-08-22,2012-09-20,-0.016614487506713793,445544.4196787904
2012-09-19,2012-10-25,-0.018144096803765053,437460.4185977611
2012-10-24,2012-11-22,-0.0804954444306174,402246.84778193035
2012-11-21,2012-12-20,0.008544971173824578,405684.0355009887
2012-12-19,2013-01-22,0.1376576468096684,461529.54517630476
2013-01-21,2013-02-26,0.013110555602267482,467580.4539404279
2013-02-25,2013-03-26,0.004486058436845797,469678.04718073155
2013-03-25,2013-04-25,-0.032129388874859055,454587.57855687744
2013-04-24,2013-05-28,0.04503143339348159,475058.3088221656
2013-05-27,2013-06-28,-0.18938159498417995,385091.00858693675
2013-06-27,2013-07-26,0.1125969075847344,428451.06529251224
2013-07-25,2013-08-23,0.059380435911671414,453892.67631640163
2013-08-22,2013-09-24,0.06549873926468441,483622.0743765994
2013-09-23,2013-10-29,-0.017490358607769263,475163.3508651194
2013-10-28,2013-11-26,0.02568717696217071,487368.9559447298
2013-11-25,2013-12-24,-0.04384483923687099,466000.34242229146
2013-12-23,2014-01-22,0.008508040149394214,469965.09204525175
2014-01-21,2014-02-26,0.05303065609578139,494887.64921852574
2014-02-25,2014-03-26,-0.004721736657019249,492550.92006410455
2014-03-25,2014-04-24,-0.04475754142930288,470505.55185329414
2014-04-23,2014-05-26,-0.05214985476999112,445968.7556556703
2014-05-23,2014-06-24,-0.008967365157174001,441969.5909750154
2014-06-23,2014-07-22,0.03187248513057983,456056.26019153505
2014-07-21,2014-08-19,0.1175257866545345,509654.6309292703
2014-08-18,2014-09-17,0.044775934332448086,532474.8932159874
2014-09-16,2014-10-22,0.041810315083431915,554737.8362753645
2014-10-21,2014-11-19,0.009239381879393216,559863.2709876609
2014-11-18,2014-12-17,0.10831947711822654,620507.3677587443
2014-12-16,2015-01-16,-0.05241269868372345,587984.9020613749
2015-01-15,2015-02-13,0.03291851479703478,607340.4917603153
2015-02-12,2015-03-20,0.19793748237681497,727555.9396448488
2015-03-19,2015-04-20,0.12503794715791638,818528.0407805897
2015-04-17,2015-05-19,0.12362822625811276,919721.2106048223
2015-05-18,2015-06-16,0.22792053614244168,1129344.5620274488
2015-06-15,2015-07-15,-0.22007065991334285,880808.958992523
2015-07-14,2015-08-12,0.03285148423686013,909744.840624551
2015-08-11,2015-09-11,-0.25556856149748863,677242.6603763725
2015-09-10,2015-10-16,0.12865953648544393,764376.3871485655
2015-10-15,2015-11-13,0.18446213918542576,905374.8906648171
2015-11-12,2015-12-11,-0.015180774150283183,891630.5989282972
2015-12-10,2016-01-11,-0.14532168374743992,762057.3390112987
2016-01-08,2016-02-15,-0.1271286791049927,665177.9961005267
2016-02-05,2016-03-14,0.020160678489749007,678588.4358183648
2016-03-11,2016-04-12,0.1663851305607491,791495.461309018
2016-04-11,2016-05-11,-0.11120271989497044,703479.0132269309
2016-05-10,2016-06-08,0.017763276122782834,715975.1051854637
2016-06-07,2016-07-08,0.03785811850281395,743080.5755626396
2016-07-07,2016-08-05,-0.03827582881060432,714638.5506599187
2016-08-04,2016-09-02,0.02750691423080931,734296.051978951
2016-09-01,2016-10-11,0.005645252187539196,738441.3383726865
2016-10-10,2016-11-08,0.024429461736132474,756481.0627928405
2016-11-07,2016-12-06,-0.020659530160596185,740852.519460152
2016-12-05,2017-01-04,-0.03937379811471908,711682.341926147
2017-01-03,2017-02-08,-0.04229542707399914,681581.4333333567
2017-02-07,2017-03-08,0.04415881367370633,711679.2608513822
2017-03-07,2017-04-07,-0.019335865615333292,697918.3263023401
2017-04-06,2017-05-08,-0.11986210356413274,614264.3675957829
2017-05-05,2017-06-07,-0.07182428310826472,570145.2697542642
2017-06-06,2017-07-05,0.025501140159863267,584684.6241897508
2017-07-04,2017-08-02,-0.04414839600975651,558871.735860206
2017-08-01,2017-08-30,0.03130117684022338,576365.0788953688
2017-08-29,2017-09-27,0.013887504837936326,584369.3517169459
2017-09-26,2017-11-01,-0.016593589517879703,574672.5665677254
2017-10-31,2017-11-29,-0.07310872439643668,532658.9882803326
2017-11-28,2017-12-27,-0.03054195162473372,516390.5432277951
2017-12-26,2018-01-25,0.01624191108469719,524777.7125158794
2018-01-24,2018-03-01,-0.0731087395851252,486411.8753914783
2018-02-28,2018-03-29,0.033484736572247265,502699.2489045747
2018-03-28,2018-05-02,-0.03488777956868383,485161.18831944896
2018-04-27,2018-05-30,-0.021913526198002464,474529.5959089567
2018-05-29,2018-06-28,-0.14254012544638817,406890.08778007014
2018-06-27,2018-07-26,0.02999838846962688,419096.13469773723
2018-07-25,2018-08-23,-0.11855074833915835,369411.9743032718
2018-08-22,2018-09-20,-0.016521353965038954,363308.78831688355
2018-09-19,2018-10-26,-0.11155418043568777,322780.1741911108
2018-10-25,2018-11-23,0.12810520241688472,364129.9937420204
2018-11-22,2018-12-21,-0.06989301906870515,338679.8491459219
2018-12-20,2019-01-22,0.015038739489413366,343773.1671675412
2019-01-21,2019-02-26,0.13445607150078853,389995.5567122727
2019-02-25,2019-03-26,0.10386187728547358,430501.22736540274
2019-03-25,2019-04-24,0.022631899898904795,440244.28804949217
2019-04-23,2019-05-27,-0.15405268738604916,372423.47236911
2019-05-24,2019-06-25,0.0190636651724434,379523.2287487134
2019-06-24,2019-07-23,-0.08276185737435637,348113.18142075714
2019-07-22,2019-08-20,0.01738108437697905,354163.7659997699
2019-08-19,2019-09-18,0.05234533085387083,372702.5855074807
2019-09-17,2019-10-23,-0.04395196567296489,356321.57426303066
2019-10-22,2019-11-20,-0.01638874341392227,350481.911409589
2019-11-19,2019-12-18,0.05320414382406824,369129.0014319591
2019-12-17,2020-01-16,0.06848142975751137,394407.48321498215
2020-01-15,2020-02-21,0.008222427149746414,397650.47001303214
2020-02-20,2020-03-20,-0.08521519317933601,363764.60839301784
2020-03-19,2020-04-20,0.02986555674614877,374628.6409472201
2020-04-17,2020-05-21,0.019752759279463517,382028.59031104314
2020-05-20,2020-06-18,-0.001783769193443585,381347.1394806316
2020-06-17,2020-07-20,0.0875196204914952,414722.4964034938
2020-07-17,2020-08-17,0.04476510737813921,433287.5934871261
2020-08-14,2020-09-14,-0.051356324852525836,411035.5350814321
2020-09-11,2020-10-20,0.0330674826463655,424627.4455047769
2020-10-19,2020-11-17,-0.03043540926049082,411703.73541760223
2020-11-16,2020-12-15,-0.028698480059649145,399888.4639762371
2020-12-14,2021-01-13,-0.04570794468783612,381610.3841835075
2021-01-12,2021-02-10,-0.05280606781265118,361459.04035830137
2021-02-09,2021-03-17,0.03940884687146484,375703.7243300883
2021-03-16,2021-04-15,0.008546726590655584,378914.7613410286
2021-04-14,2021-05-18,-0.003626697182532279,377540.5522436532
2021-05-17,2021-06-16,0.04456797775162902,394366.7711763861
2021-06-15,2021-07-14,0.07007204638285547,422000.85785811476
2021-07-13,2021-08-11,0.015764140589225484,428653.33871016384
2021-08-10,2021-09-08,0.07154242670817856,459320.23877805175
2021-09-07,2021-10-15,-0.0780911333943316,423451.40074091865
2021-10-14,2021-11-12,0.05214031383569151,445530.2896697133
2021-11-11,2021-12-10,0.03728592195721392,462142.2972799131
2021-12-09,2022-01-10,-0.010205176303702657,457426.0536587734
2022-01-07,2022-02-14,-0.08812591780842749,417114.962850607
2022-02-11,2022-03-14,-0.029585080467283698,404774.58311056375
2022-03-11,2022-04-13,-0.03703591170033027,389783.3873919429
2022-04-12,2022-05-16,-0.06154294158841089,365794.9711495476
2022-05-13,2022-06-14,0.036221033871435715,379044.44318955624
2022-06-13,2022-07-12,0.03936987930469171,393967.3771690432
2022-07-11,2022-08-09,0.00773325494356536,397014.0273361391
2022-08-08,2022-09-06,-0.02794123884118882,385920.9635750378
2022-09-05,2022-10-12,-0.11447643091962634,341742.1090479043
2022-10-11,2022-11-09,0.09148837025596834,373007.5376525345
2022-11-08,2022-12-07,0.0343461444020432,385818.908403799
2022-12-06,2023-01-05,-0.03871189997388247,370883.1254136386
2023-01-04,2023-02-09,0.07817581348507896,399877.2154507383
2023-02-08,2023-03-09,-0.0009606888721686024,399493.057859621
2023-03-08,2023-04-07,-0.02769764419256826,388428.04128562415
2023-04-06,2023-05-10,-0.053836085137171974,367516.5961853063
2023-05-09,2023-06-07,0.005594883562920261,369572.8087484039
2023-06-06,2023-07-07,0.005514775301914021,371610.9197463486
2023-07-06,2023-08-04,-0.04674298827097345,354240.71488327935
2023-08-03,2023-09-01,-0.01550277813290768,348748.99967480125
2023-08-31,2023-10-09,-0.017049459983857984,342803.0175604352
2023-09-28,2023-11-06,0.006179206492011868,344921.2681920259
2023-11-03,2023-12-04,0.03334844906040746,356423.8575341788
2023-12-01,2024-01-02,-0.029262754535100854,345993.9136807024
2023-12-29,2024-01-30,-0.11428330553850785,306452.58552906656
2024-01-29,2024-03-06,-0.025281119746861758,298705.12101757084
