signal_date,entry,exit,n_sel,n_fill,lo_ret,idx_ret,capital_ret,net_yuan,equity
2019-11-27,2019-11-28,2019-12-26,708,705,0.03597468406438664,0.02985378684339457,0.003003564692642364,1803.2624646836193,602177.3676407733
2019-12-25,2019-12-26,2020-02-03,711,137,-0.009848968584198148,-0.08858017813189378,0.005689974502580051,3426.3738679067465,605603.74150868
2020-01-23,2020-02-03,2020-03-02,717,118,0.008603165511173794,0.09036761897959034,-0.005709936469760748,-3457.9588898639195,602145.7826188161
2020-02-28,2020-03-02,2020-03-30,722,719,-0.010005464027286637,-0.07845617359228396,0.05559909471398093,33478.76039944764,635624.5430182638
2020-03-27,2020-03-30,2020-04-28,725,719,0.026517198868353464,0.04863757908493871,-0.020757549640030022,-13194.008004122996,622430.5350141408
2020-04-27,2020-04-28,2020-05-29,727,723,0.007893710096812168,0.000790019163831257,0.0037380397403606143,2326.670075496775,624757.2050896375
2020-05-28,2020-05-29,2020-06-30,718,713,0.026236452180567582,0.07597476018528648,-0.04412825661598552,-27569.44626888144,597187.7588207561
2020-06-29,2020-06-30,2020-07-28,721,718,0.09839580782257928,0.10597336561743353,-0.008373021509181344,-5000.265949625988,592187.4928711301
2020-07-27,2020-07-28,2020-08-25,725,720,0.07780790890547906,0.04412315250444965,0.026590134011555126,15746.344795410172,607933.8376665403
2020-08-24,2020-08-25,2020-09-22,729,725,-0.01430279935036427,-0.0241109114507434,0.005920616600938174,3599.3431715605548,611533.1808381008
2020-09-21,2020-09-22,2020-10-28,736,732,-0.029128494150259088,0.010480810962953946,-0.035923440692460874,-21968.37595330947,589564.8048847914
2020-10-27,2020-10-28,2020-11-25,748,747,0.04182589172082363,0.061609610886668165,-0.019059591410076737,-11236.86429086572,578327.9405939257
2020-11-24,2020-11-25,2020-12-23,759,756,-0.05776337095238471,-0.003094487006158886,-0.04878632959192248,-28214.497522033053,550113.4430718926
2020-12-22,2020-12-23,2021-01-21,767,761,-0.019601652596305086,0.103602354690294,-0.10633294129355447,-58495.18044695869,491618.2626249339
2021-01-20,2021-01-21,2021-02-25,771,770,0.005333034919881907,0.0002748973231190277,0.001986186594080326,976.4456026306725,492594.7082275646
2021-02-24,2021-02-25,2021-03-25,780,775,0.027020278994534852,-0.10745349414957228,0.11141553497640695,54882.702943721204,547477.4111712858
