signal_date,entry,exit,n_sel,n_fill,lo_ret,idx_ret,capital_ret,net_yuan,equity
2015-03-27,2015-03-30,2015-04-28,452,414,0.1674197872520875,0.2031247655675641,-0.017955684689860085,-23606.041492737597,1291077.4083713868
2015-04-27,2015-04-28,2015-05-27,455,405,0.2908273725396875,0.08414530731691094,0.18147750854765565,234301.51141340355,1525378.9197847904
2015-05-26,2015-05-27,2015-06-25,450,390,0.011501112005512848,-0.05941715856653451,0.051538919067707946,78616.3806943763,1603995.3004791667
2015-06-24,2015-06-25,2015-07-23,449,371,-0.20466064211136725,-0.1523182722410643,-0.0688966648434653,-110509.92662760639,1493485.3738515603
2015-07-22,2015-07-23,2015-08-20,433,395,0.02751219727540266,-0.07466583953084094,0.07916833097728145,118236.74438680941,1611722.1182383697
2015-08-19,2015-08-20,2015-09-21,448,413,-0.2654304700261536,-0.16261303398815097,-0.1003289009045655,-161702.30868643383,1450019.8095519359
2015-09-18,2015-09-21,2015-10-26,459,419,0.327593327969399,0.12167194191025876,0.1819312535228687,263803.9215847752,1713823.731136711
2015-10-23,2015-10-26,2015-11-23,463,440,0.1723104752606881,0.04419177248457684,0.1085654166357221,186061.987411045,1899885.718547756
2015-11-20,2015-11-23,2015-12-21,481,460,0.05549429803471795,-0.003269359163213692,0.04761238190583717,90458.08440894168,1990343.8029566978
2015-12-18,2015-12-21,2016-01-19,492,471,-0.22569837310937446,-0.16730017809202313,-0.05792585922964241,-115292.37494866084,1875051.428008037
2016-01-18,2016-01-19,2016-02-23,495,473,0.08315181143799033,-0.004947808599610526,0.0724841790468478,135911.56342978217,2010962.991437819
2016-02-22,2016-02-23,2016-03-22,497,470,0.006032913989589828,0.036702810214295,-0.026565273709209705,-53421.782286636764,1957541.2091511823
2016-03-21,2016-03-22,2016-04-20,500,465,0.10119119738484761,0.003877324305841201,0.08079311255798109,158155.84724783758,2115697.05639902
2016-04-19,2016-04-20,2016-05-19,493,479,-0.13415252025776503,-0.056656001282312074,-0.06949035375626861,-147020.5368902639,1968676.519508756
2016-05-18,2016-05-19,2016-06-20,496,474,0.07881529804274967,0.017831352071991935,0.050294836462062495,99014.26359539549,2067690.7831041515
2016-06-17,2016-06-20,2016-07-18,500,479,0.0861115888866657,0.049696459929821524,0.03050777981297747,63080.655132264365,2130771.438236416
2016-07-15,2016-07-18,2016-08-15,508,496,-0.00972782658488891,0.01032507470081434,-0.019099468246883276,-40696.60142596206,2090074.8368104538
2016-08-12,2016-08-15,2016-09-12,520,498,0.04591167791074069,-0.009565699098220914,0.04459324256267864,93203.21417203965,2183278.0509824934
2016-09-09,2016-09-12,2016-10-19,521,504,0.04346931514912389,0.015718839684950803,0.021782917720587353,47558.16614571586,2230836.2171282093
2016-10-18,2016-10-19,2016-11-16,526,507,0.05536240241204515,0.032837841904131304,0.01792124976323163,39979.37302801758,2270815.590156227
2016-11-15,2016-11-16,2016-12-14,531,518,-0.07326518746388255,-0.009620006817327664,-0.056558418178372885,-128433.73775402457,2142381.8524022023
2016-12-13,2016-12-14,2017-01-12,537,529,0.04134364635063603,-0.01962693526229542,0.04929443241470233,105607.49742972525,2247989.3498319276
2017-01-11,2017-01-12,2017-02-16,542,529,-0.030042945894172113,0.026747162202304997,-0.049987260642906525,-112370.82955252659,2135618.520279401
2017-02-15,2017-02-16,2017-03-16,549,539,0.03561618634829555,0.014740650470654648,0.015698088079039347,33525.12763457373,2169143.6479139747
2017-03-15,2017-03-16,2017-04-17,557,539,-0.04278108197522845,0.0009993462489954474,-0.03942759019040981,-85524.10681408271,2083619.541099892
2017-04-14,2017-04-17,2017-05-16,566,542,-0.12643865012085875,-0.02440055930535656,-0.08983014223697183,-187171.83974473737,1896447.7013551546
2017-05-15,2017-05-16,2017-06-15,566,551,-0.02844330343687007,0.04123352590587248,-0.060551603513429336,-114832.94929641183,1781614.7520587428
2017-06-14,2017-06-15,2017-07-13,575,565,0.009219050719463384,0.03557317850315078,-0.02415139463711178,-43028.480968270684,1738586.2710904721
2017-07-12,2017-07-13,2017-08-10,584,569,-0.016577490751751744,0.01876461498488924,-0.03188815509934281,-55440.30866612098,1683145.9624243511
2017-08-09,2017-08-10,2017-09-07,593,582,0.07022024404304505,0.034021841845281564,0.029031507122118442,48864.26399568771,1732010.2264200388
2017-09-06,2017-09-07,2017-10-12,605,591,0.018674026636457786,0.013066991372618242,0.00276006795701661,4780.465927166864,1736790.6923472057
2017-10-11,2017-10-12,2017-11-09,614,601,-0.04094880651364419,0.03614794388547482,-0.06714918338973874,-116624.0767100139,1620166.6156371918
2017-11-08,2017-11-09,2017-12-07,625,604,-0.0942078882142856,-0.009767330271303831,-0.0742921315432565,-120365.63133091107,1499800.9843062807
2017-12-06,2017-12-07,2018-01-05,624,611,0.022825157396947793,0.03241099216201504,-0.009842291705289379,-14761.478787422646,1485039.505518858
2018-01-04,2018-01-05,2018-02-02,630,597,-0.09141341280379378,0.019499968548437607,-0.09560335681302222,-141974.76172755356,1343064.7437913045
2018-02-01,2018-02-02,2018-03-09,632,592,0.030002289169838825,-0.02986990797211153,0.047114520455409516,63277.851344294846,1406342.5951355994
2018-03-08,2018-03-09,2018-04-10,629,614,0.02115089088657185,-0.05561303989413102,0.06186075515278833,86997.41493862029,1493340.0100742197
2018-04-09,2018-04-10,2018-05-10,635,619,-0.010355707029131356,0.0057295012329308115,-0.015807884999860786,-23606.54714494408,1469733.4629292756
2018-05-09,2018-05-10,2018-06-07,641,623,-0.04552919660981514,-0.009245809768107849,-0.03331305365749421,-48961.30971277761,1420772.153216498
2018-06-06,2018-06-07,2018-07-06,645,639,-0.16144087013247344,-0.1299422398061837,-0.030096274871258738,-42759.94925263384,1378012.2039638641
2018-07-05,2018-07-06,2018-08-03,653,642,0.020561975453131875,0.0058558854636605595,0.010306508991010275,14202.495169875678,1392214.6991337398
2018-08-02,2018-08-03,2018-08-31,663,661,-0.02531380973463404,-0.009885168089441732,-0.01544924195147179,-21508.661735312548,1370706.0373984273
2018-08-30,2018-08-31,2018-10-08,670,664,-0.020811656411649615,0.008453881645656969,-0.0271071498062962,-37155.93389615393,1333550.1035022733
2018-09-28,2018-10-08,2018-11-05,675,665,-0.04692371264851081,-0.027395018979283425,-0.019226582866718304,-25639.6115719073,1307910.491930366
2018-11-02,2018-11-05,2018-12-03,678,673,0.069197150659839,-0.00268545054703051,0.0587839230465635,76884.10970942746,1384794.6016397935
2018-11-30,2018-12-03,2019-01-02,690,688,-0.05090386268416258,-0.07471424759790102,0.0177449251820569,24573.076598614454,1409367.678238408
2018-12-28,2019-01-02,2019-01-30,692,678,0.011098098509864096,0.05455292717769211,-0.03826815486157299,-53933.90056772297,1355433.777670685
2019-01-29,2019-01-30,2019-03-06,693,679,0.21442261856534994,0.2015300189209408,0.01214958691554871,16467.960490080528,1371901.7381607655
2019-03-05,2019-03-06,2019-04-03,694,684,0.09365554972477974,0.03270064820579344,0.04992902004682058,68497.70938689681,1440399.4475476623
2019-04-02,2019-04-03,2019-05-07,695,675,-0.1148501300701451,-0.06221076175253992,-0.04851504020802225,-69881.03711338784,1370518.4104342745
2019-05-06,2019-05-07,2019-06-04,687,681,0.018817926330376933,-0.018828988701526383,0.029563793014914054,40517.72260920773,1411036.1330434822
2019-06-03,2019-06-04,2019-07-03,690,688,0.034960587361766216,0.0811769110489573,-0.04139369746250182,-58408.0027998602,1352628.130243622
2019-07-02,2019-07-03,2019-07-31,692,683,-0.034584350533632624,-0.017999001894363764,-0.01658293338063451,-22430.542172602145,1330197.5880710199
2019-07-30,2019-07-31,2019-08-28,694,687,-0.020379558151715105,-0.009837298243339565,-0.011338433230337137,-15082.356535498751,1315115.231535521
2019-08-27,2019-08-28,2019-09-26,695,689,0.020099627753801474,0.017254066057227124,0.0002488008859780205,327.201834769221,1315442.4333702903
2019-09-25,2019-09-26,2019-10-31,703,701,-0.005976914133168587,0.005704430200530464,-0.012225295767919975,-16081.672813624144,1299360.7605566662
2019-10-30,2019-10-31,2019-11-28,705,702,-0.03795346582700132,-0.007412602448001682,-0.028293225820867008,-36763.10742120328,1262597.653135463
2019-11-27,2019-11-28,2019-12-26,708,704,0.054450085451562824,0.02985378684339457,0.01874676922885146,23669.626832220005,1286267.279967683
2019-12-25,2019-12-26,2020-02-03,711,121,-0.006700662351876052,-0.08858017813189378,0.006723804400153279,8648.60959681985,1294915.8895645028
2020-01-23,2020-02-03,2020-03-02,717,88,0.00813554687582796,0.09036761897959034,-0.0027965748977050956,-3621.3292713956907,1291294.560293107
2020-02-28,2020-03-02,2020-03-30,722,718,0.015878349905194877,-0.07845617359228396,0.0775111797566776,100089.76478169905,1391384.325074806
2020-03-27,2020-03-30,2020-04-28,725,715,0.007928328847243371,0.04863757908493871,-0.03631721478424269,-50531.203381170286,1340853.1216936358
2020-04-27,2020-04-28,2020-05-29,727,713,0.011672002092874001,0.000790019163831257,0.006990689096652588,9373.48729803646,1350226.6089916723
2020-05-28,2020-05-29,2020-06-30,718,707,0.03754651386976726,0.07597476018528648,-0.03395569233470043,-45847.879317047074,1304378.7296746252
2020-06-29,2020-06-30,2020-07-28,721,712,0.08992041682515373,0.10597336561743353,-0.014808222591045653,-19315.530572047224,1285063.199102578
2020-07-27,2020-07-28,2020-08-25,725,717,0.08396927458406322,0.04412315250444965,0.03199207229067709,41111.83476377837,1326175.0338663564
2020-08-24,2020-08-25,2020-09-22,729,725,-0.008539607180249154,-0.0241109114507434,0.010819329945536024,14348.325256932294,1340523.3591232887
2020-09-21,2020-09-22,2020-10-28,736,732,-0.03452316512586484,0.010480810962953946,-0.04050891102172576,-54303.14147727005,1286220.2176460186
2020-10-27,2020-10-28,2020-11-25,748,746,0.03570695985167616,0.061609610886668165,-0.024187575601432035,-31110.548754403368,1255109.6688916152
2020-11-24,2020-11-25,2020-12-23,759,757,-0.0627739661488581,-0.003094487006158886,-0.053044922101891,-66577.19461568608,1188532.4742759292
2020-12-22,2020-12-23,2021-01-21,767,760,-0.038508469782025934,0.103602354690294,-0.12228590208198659,-145340.76577056758,1043191.7085053616
2021-01-20,2021-01-21,2021-02-25,771,764,-0.0046682627591112524,0.0002748973231190277,-0.006495070512899033,-6775.603705213871,1036416.1048001477
2021-02-24,2021-02-25,2021-03-25,780,772,0.02451159332478392,-0.10745349414957228,0.10894077164938555,112907.9702067785,1149324.0750069262
2021-03-24,2021-03-25,2021-04-23,789,785,0.043442477559340276,0.037674829274459753,0.0027600575396870414,3172.200578766875,1152496.275585693
2021-04-22,2021-04-23,2021-05-26,799,790,0.00018235996064031035,0.04662957890124053,-0.04132412703125407,-47625.902495350456,1104870.3730903426
2021-05-25,2021-05-26,2021-06-24,801,792,0.02742097859794157,-0.03183555759164258,0.047773498801512354,52783.52344465791,1157653.8965350005
2021-06-23,2021-06-24,2021-07-22,813,807,-0.0028657233238699176,-0.0011965341235242732,-0.0037257585489147284,-4313.1389016998,1153340.7576333007
2021-07-21,2021-07-22,2021-08-19,824,820,-0.002302467448355938,-0.05122524702012854,0.039067703639135164,45058.37491415348,1198399.1325474542
2021-08-18,2021-08-19,2021-09-16,834,831,0.07164423954831767,-0.004045790904030788,0.06201595051454317,74319.86130073434,1272718.9938481885
2021-09-15,2021-09-16,2021-10-25,842,839,-0.04576237871467226,0.01522769628440912,-0.054103730934899126,-68858.84599889792,1203860.1478492906
2021-10-22,2021-10-25,2021-11-22,851,846,0.060425645090041114,-0.009210872513104706,0.056842112383162585,68429.95381766022,1272290.1016669509
2021-11-19,2021-11-22,2021-12-20,858,849,0.05279855572352732,0.008085157668745513,0.03578623762410864,45530.47590505495,1317820.5775720058
2021-12-17,2021-12-20,2022-01-18,865,858,0.06607315956886128,-0.034081260878992325,0.08259903412008386,108850.70685101883,1426671.2844230246
2022-01-17,2022-01-18,2022-02-22,872,867,-0.030057401630431024,-0.03458519168075713,0.001376803280192563,1964.245704150293,1428635.530127175
2022-02-21,2022-02-22,2022-03-22,879,871,-0.040030978444181686,-0.07591396634448233,0.027617809813618263,39455.78436403,1468091.314491205
2022-03-21,2022-03-22,2022-04-21,887,883,-0.024420605910648985,-0.04793336735197773,0.017496020260538942,25685.75538265938,1493777.0698738643
2022-04-20,2022-04-21,2022-05-24,892,885,0.003868222045314784,0.0010225428714683016,0.00012728916487392402,190.1416357322596,1493967.2115095966
2022-05-23,2022-05-24,2022-06-22,892,881,0.035373494154837815,0.06884750806218798,-0.03001921876315406,-44847.72854728578,1449119.4829623108
2022-06-21,2022-06-22,2022-07-20,906,900,0.04021033326337409,-0.009376947759643595,0.03979520802138598,57668.01127232844,1506787.4942346392
2022-07-19,2022-07-20,2022-08-17,907,905,0.049338553939630936,-0.025332767845491322,0.06111171214988312,92082.36361871101,1598869.8578533502
2022-08-16,2022-08-17,2022-09-15,911,908,-0.00589561892003887,-0.024845967909682187,0.013729340288641437,21951.42835572036,1620821.2862090706
2022-09-14,2022-09-15,2022-10-20,917,913,-0.03346958017004531,-0.08141664521348979,0.03814670015844712,61828.983615445904,1682650.2698245165
2022-10-19,2022-10-20,2022-11-17,924,922,0.056659338539433834,0.019935514522577913,0.028940404444033927,48696.57934658439,1731346.8491711009
2022-11-16,2022-11-17,2022-12-15,932,931,0.007531260463216061,0.03490985981100536,-0.025554023514879565,-44242.87809613091,1687103.97107497
2022-12-14,2022-12-15,2023-01-13,941,938,-0.017351588073554525,0.019627427825836152,-0.03368812814630806,-56835.37477371888,1630268.596301251
2023-01-12,2023-01-13,2023-02-17,945,944,0.0890828887926629,0.013374534073690159,0.062050044861771625,101158.23953723,1731426.835838481
2023-02-16,2023-02-17,2023-03-17,950,949,-0.0038815542456757113,-0.028158053164048957,0.01829573047759053,31677.718730168417,1763104.5545686495
2023-03-16,2023-03-17,2023-04-17,954,953,-0.011585620685723885,0.029943391855276724,-0.037587091316742635,-66269.97189353663,1696834.5826751129
2023-04-14,2023-04-17,2023-05-18,958,954,0.005516431521253695,-0.030451801558408542,0.028158057206369283,47779.56524871173,1744614.1479238246
2023-05-17,2023-05-18,2023-06-15,952,948,-0.0100085636724776,-0.023641287901712715,0.009196577760254001,16044.479673020774,1760658.6275968454
2023-06-14,2023-06-15,2023-07-17,961,961,0.02119439764705988,0.002544056077711243,0.013536252317417417,23832.71942798863,1784491.347024834
2023-07-14,2023-07-17,2023-08-14,965,963,0.007440437164286218,-0.010493041565119765,0.01291323486758259,23043.555883300724,1807534.9029081347
2023-08-11,2023-08-14,2023-09-11,970,966,0.02558915190972333,-0.02611634282679276,0.041551143423380905,75105.14199350262,1882640.0449016374
2023-09-08,2023-09-11,2023-10-17,977,976,-0.017659990433344985,-0.028145367830657242,0.006573917085782673,12376.319557557348,1895016.3644591947
2023-10-16,2023-10-17,2023-11-14,982,978,0.039253993846437796,-0.014909360988089038,0.043680128587428466,82774.55847485876,1977790.9229340535
2023-11-13,2023-11-14,2023-12-12,987,986,-0.008931260374490324,-0.04777861550920104,0.030664914166955638,60648.78889195691,2038439.7118260104
2023-12-11,2023-12-12,2024-01-10,990,988,-0.009100744580854081,-0.03763343108504402,0.021876302323334026,44593.523403795436,2083033.2352298058
2024-01-09,2024-01-10,2024-02-07,992,990,-0.24641654770775878,0.00986083305146468,-0.2201307426172917,-458539.65296763694,1624493.5822621689
