signal_date,entry,exit,n_sel,n_fill,lo_ret,idx_ret,capital_ret,net_yuan,equity
2018-05-24,2018-05-25,2018-06-25,180,175,-0.16968427198174119,-0.051766071960959614,-0.10370491423281233,-67606.87648633169,584308.9655590857
2018-06-22,2018-06-25,2018-07-23,179,179,0.030893782381446133,-0.04245683711180981,0.06003148855273863,35076.936977222795,619385.9025363085
2018-07-20,2018-07-23,2018-08-20,181,180,-0.043277547353038126,-0.06729534024989492,0.0177953566574243,11022.193044214277,630408.0955805228
2018-08-17,2018-08-20,2018-09-17,185,184,-0.026887141128948078,-0.004104106577070055,-0.021688452264403517,-13672.575888091698,616735.5196924311
2018-09-14,2018-09-17,2018-10-23,185,183,-0.09954059502655177,0.014946060844731601,-0.09946780967215167,-61345.33129082224,555390.1884016088
2018-10-22,2018-10-23,2018-11-20,185,183,0.15221199357830995,-0.001542865697360063,0.12838595833723676,71304.30158903904,626694.4899906479
2018-11-19,2018-11-20,2018-12-18,189,189,-0.05320177320848496,-0.039206506572666555,-0.014212514656974568,-8906.904624437331,617787.5853662106
2018-12-17,2018-12-18,2019-01-17,189,189,0.014922956239779461,-0.002331247312855167,0.012349535003210508,7629.389410028933,625416.9747762395
2019-01-16,2019-01-17,2019-02-21,189,189,0.08493189091132192,0.10135572984999808,-0.016276801114403674,-10179.78771200485,615237.1870642346
2019-02-20,2019-02-21,2019-03-21,189,185,0.21420979528243178,0.11307946923892964,0.08572750021821761,52742.74608830479,667979.9331525394
2019-03-20,2019-03-21,2019-04-19,189,185,0.05285336960457854,0.06145906027685477,-0.00847673510379747,-5662.288947986439,662317.644204553
2019-04-18,2019-04-19,2019-05-22,188,188,-0.13148249276024881,-0.10135416922208873,-0.027925613023965012,-18495.626231000526,643822.0179735525
2019-05-21,2019-05-22,2019-06-20,187,184,-0.04006972512762719,0.015230061559040609,-0.049076510331078155,-31596.537916454603,612225.4800570979
2019-06-19,2019-06-20,2019-07-18,188,187,0.003579287765309358,0.019965366475393598,-0.016142113965203646,-9882.613471483113,602342.8665856147
2019-07-17,2019-07-18,2019-08-15,188,188,-0.09767298218710796,-0.04618276437510371,-0.04608322315673253,-27757.900737730903,574584.9658478838
2019-08-14,2019-08-15,2019-09-12,189,189,0.15999671942907767,0.09029272998139848,0.05693185301399839,32712.186819705064,607297.1526675889
2019-09-11,2019-09-12,2019-10-18,319,316,-0.05009600484808252,-0.002349994549635026,-0.04289764636911833,-26051.618496106705,581245.5341714822
2019-10-17,2019-10-18,2019-11-15,325,323,-0.05418449438470818,-0.006842979910657632,-0.042578363749672075,-24748.48378182575,556497.0503896564
2019-11-14,2019-11-15,2019-12-13,326,323,0.042361976073268304,0.0049916975609507475,0.02950856204050545,16421.427736781538,572918.478126438
2019-12-12,2019-12-13,2020-01-13,325,322,0.09055193391089911,0.06082739307535645,0.023447966205656937,13433.773113705218,586352.2512401432
2020-01-10,2020-01-13,2020-02-18,330,325,-0.015053094418595703,-0.02330252728027593,0.004430470670873425,2597.8164519199636,588950.0676920632
2020-02-17,2020-02-18,2020-03-17,333,328,-0.025044239431434412,-0.08109675342704725,0.044327863108023335,26106.89797811478,615056.965670178
2020-03-16,2020-03-17,2020-04-15,332,328,-0.001656062846848827,0.0216777457497499,-0.021900364216362947,-13469.971561988,601586.99410819
2020-04-14,2020-04-15,2020-05-18,335,334,0.046914677466357135,0.02455212845309296,0.016760840128929675,10083.103431890719,611670.0975400807
2020-05-15,2020-05-18,2020-06-15,334,330,-0.0018048004992305966,0.0174497912973286,-0.0184775654673257,-11302.1742717023,600367.9232683784
2020-06-12,2020-06-15,2020-07-15,335,330,0.20089978272977693,0.2105338478572525,-0.007799966379432505,-4682.849616783089,595685.0736515953
2020-07-14,2020-07-15,2020-08-12,334,330,-0.007944410762148468,-0.0316559923011831,0.017543802633692707,10450.58136398031,606135.6550155756
2020-08-11,2020-08-12,2020-09-09,341,339,-0.024180557570783745,-0.007419322365701531,-0.01658698903172457,-10053.965461480548,596081.689554095
2020-09-08,2020-09-09,2020-10-15,344,343,0.0002880288630759953,0.038092463721206116,-0.0343494497035571,-20475.0780145498,575606.6115395452
2020-10-14,2020-10-15,2020-11-12,348,347,-0.046588912996540444,0.02203177031583259,-0.060583648881514435,-34872.34884739015,540734.2626921551
2020-11-11,2020-11-12,2020-12-10,358,358,-0.019679575694907636,0.0029531582726056715,-0.021554361888915234,-11655.181983802468,529079.0807083526
2020-12-09,2020-12-10,2021-01-08,363,362,-0.05581710099155912,0.12065808338183315,-0.15203153038435013,-80436.70233443595,448642.37837391667
2021-01-07,2021-01-08,2021-02-05,368,367,-0.0886144568969055,-0.005716312390410261,-0.07278686934573282,-32655.274177661107,415987.10419625556
2021-02-04,2021-02-05,2021-03-12,370,367,0.053473299119028095,-0.062065262889693606,0.09548227534948146,39719.39522470033,455706.4994209559
2021-03-11,2021-03-12,2021-04-12,374,373,0.016207266506811147,-0.024582481998265404,0.03230507288743321,14721.631679071055,470428.13110002695
2021-04-09,2021-04-12,2021-05-13,379,377,-0.004321677095222021,-0.0068888278847337725,-0.00015313512610617757,-72.03907117986819,470356.0920288471
2021-05-12,2021-05-13,2021-06-10,379,378,0.06495015475886468,0.04889881518723649,0.011442880384330452,5382.228499127261,475738.32052797434
2021-06-09,2021-06-10,2021-07-09,386,385,0.003736527651290844,-0.033098633239567965,0.02892646454319561,13761.4276605919,489499.74818856624
2021-07-08,2021-07-09,2021-08-06,393,393,0.004708544652688662,-0.023722386261517014,0.021849753260545897,10695.448719019536,500195.1969075858
2021-08-05,2021-08-06,2021-09-03,404,400,0.03714424997381194,-0.013750647374894842,0.04085133747985073,20433.642794672167,520628.83970225794
2021-09-02,2021-09-03,2021-10-12,411,410,-0.021521726187364476,0.009351660591540245,-0.028533940015777165,-14855.592082547897,505773.24761971005
2021-10-11,2021-10-12,2021-11-09,418,418,0.009581863083172104,-0.01268325793694336,0.01660881485056922,8400.294226086873,514173.5418457969
2021-11-08,2021-11-09,2021-12-07,424,421,0.0800939502889424,0.014939535841095086,0.05317095348688746,27339.09747767105,541512.639323468
2021-12-06,2021-12-07,2022-01-05,429,429,0.03713228556595638,-0.004644248534222406,0.03319351596862304,17974.708440594724,559487.3477640627
2022-01-04,2022-01-05,2022-02-09,435,434,-0.10740939835659025,-0.06108074076036141,-0.0418099247701735,-23392.123919879436,536095.2238441833
2022-02-08,2022-02-09,2022-03-09,442,440,-0.034895335959108986,-0.07099812289096497,0.028108243244594846,15068.69495407783,551163.9187982611
2022-03-08,2022-03-09,2022-04-08,447,444,-0.03053407110386841,-0.01583048741176074,-0.014889345069474588,-8206.469776831218,542957.4490214299
2022-04-07,2022-04-08,2022-05-11,452,448,-0.1187524823655558,-0.07008433000016623,-0.04419115020395619,-23993.914184062858,518963.534837367
2022-05-10,2022-05-11,2022-06-09,450,448,0.08518461532016608,0.0749860257840238,0.006645839355560665,3448.948283923033,522412.48312129005
2022-06-08,2022-06-09,2022-07-07,456,456,0.016228611621662337,0.05070612481361514,-0.031622424229688806,-16519.949164146557,505892.5339571435
2022-07-06,2022-07-07,2022-08-04,462,461,-0.001439082190621277,-0.0758912430399884,0.060833186111131254,30775.054670446727,536667.5886275902
2022-08-03,2022-08-04,2022-09-01,469,469,-0.0054714828149979855,-0.005685375014671923,-0.0021347296468060785,-1145.6402119232807,535521.9484156669
2022-08-31,2022-09-01,2022-09-30,473,472,-0.08913023817596899,-0.057262449614995936,-0.029502163672121808,-15799.056172172539,519722.8922434944
2022-09-29,2022-09-30,2022-11-04,476,476,0.08087763257930636,-0.048672831857252796,0.10780135675454636,56026.83292024559,575749.72516374
2022-11-03,2022-11-04,2022-12-02,483,483,0.01876596036968814,0.06571020382420611,-0.0422191449528692,-24307.661103262566,551442.0640604774
2022-12-01,2022-12-02,2022-12-30,610,609,-0.05691322966793322,-0.0032060518731988896,-0.04796830898807882,-26451.743317876942,524990.3207426005
2022-12-29,2022-12-30,2023-02-06,614,613,0.11847741927964184,0.059342684708591165,0.04803391115716844,25217.338424923364,550207.6591675238
2023-02-03,2023-02-06,2023-03-06,617,617,0.024745741432518065,0.0066571958390089225,0.013058725737953846,7185.010919990251,557392.6700875141
2023-03-03,2023-03-06,2023-04-03,622,621,-0.019684866835724457,-0.017314791280878095,-0.004351039592766044,-2425.2375762683805,554967.4325112457
2023-03-31,2023-04-03,2023-05-05,623,620,-0.043861928468380884,-0.007027751365891288,-0.03364319874936488,-18670.879631400574,536296.5528798451
2023-05-04,2023-05-05,2023-06-02,619,617,-0.002298134537396357,-0.05196361281936157,0.03976389224566192,21325.238340434153,557621.7912202793
2023-06-01,2023-06-02,2023-07-04,622,621,-0.008363990780570485,0.017377447260585877,-0.02416928869847642,-13477.322056564502,544144.4691637148
2023-07-03,2023-07-04,2023-08-01,628,627,-0.017161146090893142,0.031159738993783437,-0.0433434267777377,-23585.085955708462,520559.38320800633
2023-07-31,2023-08-01,2023-08-29,638,638,-0.08116935662322777,-0.06638015753844917,-0.014887357238590741,-7749.753501717991,512809.62970628834
2023-08-28,2023-08-29,2023-09-26,644,642,0.029297252514727035,-0.00837285101721863,0.0296881419565935,15224.365083428449,528033.9947897168
2023-09-25,2023-09-26,2023-11-01,650,649,-0.0009042200718659688,-0.02854479471725968,0.021144186528220126,11164.84927907493,539198.8440687917
2023-10-31,2023-11-01,2023-11-29,655,652,0.041769537651075606,-0.02409478168264112,0.05358493940302167,28892.93738560553,568091.7814543972
2023-11-28,2023-11-29,2023-12-27,657,652,-0.0777259522747118,-0.05454860637475567,-0.02235251625829538,-12698.280781163368,555393.5006732339
2023-12-26,2023-12-27,2024-01-25,659,655,-0.11001155468696944,-0.015807365949989882,-0.08245759296824812,-45796.4112157239,509597.08945751
