signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan,equity
2012-01-04,2012-01-05,2012-02-09,417,401,0.07714282034526487,77142.82034526486,1077142.8203452649
2012-02-08,2012-02-09,2012-03-08,418,407,0.08334902295539659,89778.80165919801,1166921.6220044629
2012-03-07,2012-03-08,2012-04-10,423,414,-0.054514669460138165,-63614.346509461524,1103307.2754950013
2012-04-09,2012-04-10,2012-05-10,421,403,0.0586100187230012,64664.86007398553,1167972.1355689869
2012-05-09,2012-05-10,2012-06-07,421,400,-0.04323257279377479,-50494.44037208683,1117477.6951969
2012-06-06,2012-06-07,2012-07-06,430,421,-0.023834138657009007,-26634.118333437713,1090843.5768634623
2012-07-05,2012-07-06,2012-08-03,440,431,-0.0810419977147443,-88404.14266331226,1002439.4342001501
2012-08-02,2012-08-03,2012-08-31,447,443,0.016812068563148985,16853.080498177093,1019292.5146983272
2012-08-30,2012-08-31,2012-09-28,454,450,-0.0012678590297008352,-1292.3192186667584,1018000.1954796604
2012-09-27,2012-09-28,2012-11-02,460,454,0.04719896650776656,48048.557131344336,1066048.7526110047
2012-11-01,2012-11-02,2012-11-30,463,459,-0.1277980091651031,-136238.90825662785,929809.8443543769
2012-11-29,2012-11-30,2012-12-28,466,458,0.1490424252457927,138581.1142199894,1068390.9585743663
2012-12-27,2012-12-28,2013-01-30,464,457,0.08955051681887527,95674.96250494802,1164065.9210793143
2013-01-29,2013-01-30,2013-03-06,463,455,0.029345386925857753,34159.96486127749,1198225.8859405918
2013-03-05,2013-03-06,2013-04-03,464,458,-0.033472249697447776,-40107.31604814902,1158118.5698924428
2013-04-02,2013-04-03,2013-05-08,464,456,0.006684127511479732,7741.012194573646,1165859.5820870164
2013-05-07,2013-05-08,2013-06-05,468,459,0.044992595529812274,52455.048621397,1218314.6307084134
2013-06-04,2013-06-05,2013-07-08,466,457,-0.13107880523699833,-159695.22619601362,1058619.4045123998
2013-07-05,2013-07-08,2013-08-05,465,446,0.08826706425399844,93441.22699862556,1152060.6315110254
2013-08-02,2013-08-05,2013-09-02,464,453,0.0602497490829057,69411.36397683318,1221471.9954878585
2013-08-30,2013-09-02,2013-10-09,463,451,0.07530323435177722,91980.79193035513,1313452.7874182137
2013-10-08,2013-10-09,2013-11-06,463,445,-0.01351762605222584,-17754.763617573073,1295698.0238006406
2013-11-05,2013-11-06,2013-12-04,461,450,0.035484960345337324,45977.792994097574,1341675.8167947382
2013-12-03,2013-12-04,2014-01-02,460,450,0.011872319289542466,15928.803680044832,1357604.620474783
2013-12-31,2014-01-02,2014-01-30,461,451,0.00799557649056637,10854.831586952554,1368459.4520617356
2014-01-29,2014-01-30,2014-03-06,462,450,0.060761827851945505,83150.09764854284,1451609.5497102784
2014-03-05,2014-03-06,2014-04-03,460,439,-0.0012092744706917458,-1755.3943698769435,1449854.1553404015
2014-04-02,2014-04-03,2014-05-06,460,442,-0.022100098854331507,-32041.920157386223,1417812.2351830152
2014-05-05,2014-05-06,2014-06-04,455,438,0.004845126865832272,6869.48015139089,1424681.7153344061
2014-06-03,2014-06-04,2014-07-02,455,431,0.04612424340896015,65712.366218379,1490394.0815527851
2014-07-01,2014-07-02,2014-07-30,454,439,0.053777631344276156,80149.86347543681,1570543.945028222
2014-07-29,2014-07-30,2014-08-27,453,427,0.07348063862321141,115404.57206649147,1685948.5170947134
2014-08-26,2014-08-27,2014-09-25,453,430,0.14784740386714512,249263.11130611668,1935211.62840083
2014-09-24,2014-09-25,2014-10-30,451,423,0.04119532719076391,79721.67621534318,2014933.3046161733
2014-10-29,2014-10-30,2014-11-27,452,415,0.05052145592469004,101797.36414035596,2116730.668756529
2014-11-26,2014-11-27,2014-12-25,451,415,-0.08776815463760168,-185781.5446615771,1930949.1240949521
2014-12-24,2014-12-25,2015-01-26,454,425,0.054170437926907455,104600.35966680176,2035549.483761754
2015-01-23,2015-01-26,2015-03-02,453,428,0.08609684504363435,175254.38848208543,2210803.8722438393
2015-02-27,2015-03-02,2015-03-30,459,422,0.20709472725928268,457845.8249461041,2668649.6971899434
2015-03-27,2015-03-30,2015-04-28,452,414,0.1674197872520875,446784.76455388824,3115434.4617438316
2015-04-27,2015-04-28,2015-05-27,455,405,0.2908273725396875,906053.6188285542,4021488.080572386
2015-05-26,2015-05-27,2015-06-25,450,390,0.011501112005512848,46251.58484349772,4067739.6654158835
2015-06-24,2015-06-25,2015-07-23,449,371,-0.20466064211136725,-832506.2118658931,3235233.4535499904
2015-07-22,2015-07-23,2015-08-20,433,395,0.02751219727540266,89008.38100604946,3324241.83455604
2015-08-19,2015-08-20,2015-09-21,448,413,-0.2654304700261536,-882355.0726268128,2441886.761929227
2015-09-18,2015-09-21,2015-10-26,459,419,0.327593327969399,799945.810864815,3241832.572794042
2015-10-23,2015-10-26,2015-11-23,463,440,0.1723104752606881,558601.7113337205,3800434.2841277625
2015-11-20,2015-11-23,2015-12-21,481,460,0.05549429803471795,210902.43282474577,4011336.7169525083
2015-12-18,2015-12-21,2016-01-19,492,471,-0.22569837310937446,-905352.1710100803,3105984.545942428
2016-01-18,2016-01-19,2016-02-23,495,473,0.08315181143799033,258268.24129351648,3364252.7872359445
2016-02-22,2016-02-23,2016-03-22,497,470,0.006032913989589828,20296.247704632115,3384549.0349405766
2016-03-21,2016-03-22,2016-04-20,500,465,0.10119119738484761,342486.56945336703,3727035.6043939437
2016-04-19,2016-04-20,2016-05-19,493,479,-0.13415252025776503,-499991.21941987006,3227044.3849740736
2016-05-18,2016-05-19,2016-06-20,496,474,0.07881529804274967,254340.46499891346,3481384.849972987
2016-06-17,2016-06-20,2016-07-18,500,479,0.0861115888866657,299787.5809571403,3781172.4309301274
2016-07-15,2016-07-18,2016-08-15,508,496,-0.00972782658488891,-36782.589695651084,3744389.8412344763
2016-08-12,2016-08-15,2016-09-12,520,498,0.04591167791074069,171911.22036300646,3916301.0615974828
2016-09-09,2016-09-12,2016-10-19,521,504,0.04346931514912389,170238.92506542942,4086539.986662912
2016-10-18,2016-10-19,2016-11-16,526,507,0.05536240241204515,226240.67121454608,4312780.657877458
2016-11-15,2016-11-16,2016-12-14,531,518,-0.07326518746388255,-315976.6833899985,3996803.9744874598
2016-12-13,2016-12-14,2017-01-12,537,529,0.04134364635063603,165242.45005402574,4162046.4245414855
2017-01-11,2017-01-12,2017-02-16,542,529,-0.030042945894172113,-125040.13554153219,4037006.2889999533
2017-02-15,2017-02-16,2017-03-16,549,539,0.03561618634829555,143782.76827826304,4180789.0572782164
2017-03-15,2017-03-16,2017-04-17,557,539,-0.04278108197522845,-178858.6793805575,4001930.377897659
2017-04-14,2017-04-17,2017-05-16,566,542,-0.12643865012085875,-505998.6748590381,3495931.7030386208
2017-05-15,2017-05-16,2017-06-15,566,551,-0.02844330343687007,-99435.84622410126,3396495.8568145195
2017-06-14,2017-06-15,2017-07-13,575,565,0.009219050719463384,31312.46757242037,3427808.32438694
2017-07-12,2017-07-13,2017-08-10,584,569,-0.016577490751751744,-56824.460796302184,3370983.8635906377
2017-08-09,2017-08-10,2017-09-07,593,582,0.07022024404304505,236711.30956650153,3607695.173157139
2017-09-06,2017-09-07,2017-10-12,605,591,0.018674026636457786,67370.19575975649,3675065.3689168957
2017-10-11,2017-10-12,2017-11-09,614,601,-0.04094880651364419,-150489.54071677243,3524575.8282001233
2017-11-08,2017-11-09,2017-12-07,625,604,-0.0942078882142856,-332042.8456258504,3192532.982574273
2017-12-06,2017-12-07,2018-01-05,624,611,0.022825157396947793,72870.0678222049,3265403.050396478
2018-01-04,2018-01-05,2018-02-02,630,597,-0.09141341280379378,-298501.63701666053,2966901.4133798173
2018-02-01,2018-02-02,2018-03-09,632,592,0.030002289169838825,89013.83414262487,3055915.247522442
2018-03-08,2018-03-09,2018-04-10,629,614,0.02115089088657185,64635.32995895855,3120550.5774814007
2018-04-09,2018-04-10,2018-05-10,635,619,-0.010355707029131356,-32315.507549983915,3088235.069931417
2018-05-09,2018-05-10,2018-06-07,641,623,-0.04552919660981514,-140604.86167623382,2947630.208255183
2018-06-06,2018-06-07,2018-07-06,645,639,-0.16144087013247344,-475867.9856494805,2471762.2226057025
2018-07-05,2018-07-06,2018-08-03,653,642,0.020561975453131875,50824.314147197176,2522586.5367528996
