,net,gross,turnover,equity
2015-04-30,0.008591207011409764,0.00867864783273889,0.08744082132912588,1.0423438029505787
2015-05-31,-0.01334129604044304,-0.013212014331473069,0.1292817089699709,1.0284375856994938
2015-06-30,0.021769333023920295,0.02195673121147351,0.18739818755321305,1.0508259859969027
2015-07-31,-0.006765952152413519,-0.006608180171124792,0.1577719812887264,1.0437161476551349
2015-08-31,0.013973520927315375,0.014197106410219101,0.22358548290372504,1.0583005370865708
2015-09-30,-0.007908492969846526,-0.0077842858007227565,0.12420716912376868,1.0499309747290368
2015-10-30,0.018888638153561173,0.01908092259929915,0.19228444573797351,1.0697627409969093
2015-11-30,-0.00021935309525867425,-0.00014088685207510815,0.07846624318356608,1.0695280852284792
2015-12-31,0.009308390645388905,0.009508070186314338,0.19967954092543236,1.0794836704520006
2016-01-31,-0.003842105353540233,-0.0037569907827999243,0.08511457074030863,1.0753361804626977
2016-02-29,-0.01707566286474339,-0.016801905824196915,0.27375704054647704,1.056974102378856
2016-03-31,-0.017219045008323643,-0.016803420532640122,0.4156244756835186,1.0387740177373619
2016-04-29,0.0014912984463596709,0.0018184144836667815,0.32711603730711075,1.0403231398161326
2016-05-31,0.00937577143914573,0.009554888615017345,0.17911717587161552,1.050076971797903
2016-06-30,0.004368253629123322,0.00459552866293116,0.22727503380783856,1.0546639743408182
2016-07-31,-0.008441404439653626,-0.008141526582091675,0.2998778575619513,1.045761129185475
2016-08-31,0.0009672832845539321,0.0011510344117050273,0.18375112715109523,1.0467726764453724
2016-09-30,-0.0063994579940692955,-0.006318802801800032,0.08065519226926393,1.0400738986731208
2016-10-31,-0.012079952270957336,-0.011853507223414371,0.22644504754296405,1.027509855618881
2016-11-30,-0.004006730923416093,-0.003716295142851612,0.2904357805644804,1.023392900106258
2016-12-30,0.006775831742322022,0.007130040008605767,0.35420826628374535,1.030327238203665
2017-01-31,0.0044128908333941255,0.005584726920465281,1.1718360870711562,1.0348739598285301
2017-02-28,-0.007451873196768989,-0.007211772576821173,0.24010061994781498,1.0271622103052498
2017-03-31,-0.004471085933732199,-0.004217409598055899,0.2536763356762997,1.0225696797950927
2017-04-30,-0.0019533996098009716,-0.0016365361010908866,0.31686350871008506,1.0205721925815867
2017-05-31,-0.003570769291762239,-0.002648585455559756,0.922183836202483,1.0169279647362899
2017-06-30,-0.0034585579719191126,-0.0025490019149882297,0.909556056930883,1.0134108604169838
2017-07-31,-0.002768637653027583,-0.002535578977531678,0.23305867549590475,1.0106050929508463
2017-08-31,0.002281452039690931,0.0024462599762478496,0.16480793655691856,1.0129107400014812
2017-09-29,0.007841412045789076,0.008126257509376728,0.28484546358765217,1.020853390479438
2017-10-31,0.003775137100638493,0.003858606552638585,0.08346945200009252,1.0247072519881495
2017-11-30,0.00604668383352817,0.006468269412339931,0.4215855788117613,1.0309033327628454
2017-12-29,0.012847835589215425,0.012932683213198027,0.0848476239826019,1.0441482092905567
2018-01-31,-0.011587349669685613,-0.011336545941064221,0.25080372862139194,1.032049298882531
2018-02-28,-0.002332088004006652,-0.002112418018560002,0.21966998544665003,1.0296424690930635
2018-03-29,0.0008217527468412623,0.0009628272848690963,0.14107453802783396,1.030488580620305
2018-04-30,-0.005625401740094309,-0.0053742740432811305,0.25112769681317826,1.0246916683657363
2018-05-31,-0.0014448880996535839,-0.0012149468018267816,0.22994129782680223,1.0232111035683005
2018-06-29,0.005276037618117451,0.00573665505731048,0.4606174391930295,1.0286096038420023
2018-07-31,0.007620655746408809,0.007702434837290281,0.08177909088147091,1.0364482835303321
2018-08-31,0.0036487471457026443,0.003986998347501672,0.33825120179902735,1.0402300212465319
2018-09-30,-0.0066566134308843625,-0.006553650957474116,0.10296247341024682,1.033305612115893
2018-10-31,-0.001867881617459741,-0.0016514559846031462,0.21642563285659466,1.0313755195578038
2018-11-30,-0.009353788138571226,-0.00923818864549633,0.11559949307489545,1.0217282514565513
2018-12-31,-0.012800700210202614,-0.01248087414960417,0.3198260605984442,1.0086494144133615
2019-01-31,-0.003997139798012342,-0.002847571360387882,1.1495684376244606,1.0046177016967681
2019-02-28,0.0038775513627684836,0.0045812764753823875,0.7037251126139039,1.0085131584350437
2019-03-31,0.0028340458443538,0.0035321106552660977,0.6980648109122979,1.0113713309606829
2019-04-30,0.0028791835630959167,0.002994156564901591,0.1149730018056747,1.0142832546729712
2019-05-31,-0.0060909755609411965,-0.005901109527325864,0.18986603361533202,1.0081052801568862
2019-06-30,0.006242042186409884,0.006416998668542499,0.17495648213261591,1.014397915843968
2019-07-31,0.019592835625138662,0.019750317909395406,0.15748228425674368,1.0342728474675822
2019-08-30,-0.012310116326047848,-0.012025937463621544,0.2841788624263032,1.0215408284023835
2019-09-30,-0.008594692842213408,-0.008493892992070292,0.10079985014311647,1.0127609987564847
2019-10-31,0.002554235472495061,0.002778059662718434,0.22382419022337335,1.015347828824668
2019-11-29,-0.001736763574695484,-0.0015675614358309324,0.16920213886455154,1.0135844096999191
2019-12-31,0.004786211880314928,0.005227318389493426,0.44110650917849786,1.018435639443327
2020-01-31,0.002189410339285478,0.0026255466610135823,0.4361363217281043,1.020665412962221
2020-02-28,0.03711222155302116,0.03741675585113106,0.30453429810990185,1.0585445738995807
2020-03-31,0.00042230897272048845,0.0006179872723922435,0.19567829967175504,1.058991606771163
2020-04-30,-0.01095017861632779,-0.01088030037604521,0.06987824028258025,1.047395459523827
2020-05-31,-0.0032878232038602326,-0.002799949912716047,0.48787329114418526,1.0439518084283868
2020-06-30,-0.0019049563790469412,-0.001762371587052053,0.14258479199488824,1.0419631257715034
2020-07-31,-0.002271638460277273,-0.0019497276836633005,0.3219107766139725,1.03959616226081
2020-08-31,-0.003543285822975923,-0.003281351731478141,0.26193409149778163,1.0359125759174512
2020-09-30,-0.00046794860755945493,-0.00030720618264960695,0.16074242490984803,1.0354278220699973
2020-10-30,-0.0006019089452846532,-0.0004745548460820552,0.12735409920259805,1.0348045888016968
2020-11-30,0.00762340009241061,0.007812853597749005,0.1894535053383943,1.0426933181995945
2020-12-31,-0.0010488232105175092,-0.0009685992612737827,0.08022394924372656,1.0415997172460154
2021-01-31,-0.003501359245311275,-0.0034369282317270036,0.06443101358427163,1.0379527024461226
2021-02-28,-0.003940800156254026,-0.0036944614076914366,0.2463387485625891,1.0338623382741388
2021-03-31,0.007919364405187363,0.008330459882778439,0.41109547759107623,1.0420498708757309
2021-04-30,0.005009564289640951,0.005061762612137267,0.05219832249631617,1.047270086696895
2021-05-31,-0.0065379603650438795,-0.006318274148234879,0.219686216809001,1.0404230763785747
2021-06-30,-0.004316028067714056,-0.0030693696348225333,1.2466584328915224,1.0359325811786273
2021-07-30,0.0003194640669613078,0.0005642947424333428,0.244830675472035,1.0362635244141083
2021-08-31,0.0026734623039526605,0.0028340500189047314,0.16058771495207078,1.0390339358835905
2021-09-30,0.01010056113770415,0.010294778645709816,0.19421750800566778,1.049528761677132
2021-10-31,-0.011908021057766477,-0.011694521732602593,0.21349932516388467,1.0370309510823492
2021-11-30,0.0037712779879666342,0.004170893588973452,0.39961560100681753,1.0409418830810062
2021-12-31,0.012721334933950482,0.012852530299910089,0.1311953659596075,1.054184053422457
2022-01-31,0.005327510743241795,0.005423438786562335,0.09592804332054006,1.0598002302924192
2022-02-28,0.025924651831043248,0.026115694003955393,0.19104217291214598,1.0872751822732096
2022-03-31,0.014792655619957261,0.015044519821843846,0.2518642018865845,1.1033588696087036
2022-04-29,-0.005840057503730274,-0.00527542156911149,0.5646359346187836,1.096915190362938
2022-05-31,0.011524370636991415,0.011720841782205818,0.1964711452144039,1.1095564475740265
2022-06-30,-0.014541697728645882,-0.014407324819574768,0.1343729090711141,1.093421613100535
2022-07-31,0.024492644707512296,0.024733948560739107,0.24130385322680958,1.1202024001857214
2022-08-31,0.023523604110541704,0.023616905646556538,0.09330153601483401,1.146553597971369
2022-09-30,0.0005722068246644691,0.0007100766769341454,0.13786985226967624,1.1472096637649718
2022-10-31,-0.034438218305472904,-0.034325977178777924,0.11224112669497889,1.1077018069220856
2022-11-30,0.0032459191794768816,0.0034284678612980725,0.18254868182119077,1.1112973174623153
2022-12-30,-0.014889257560338496,-0.014736597512674301,0.1526600476641941,1.0947509254765055
2023-01-31,0.011107830309076562,0.011278004220777797,0.17017391170123425,1.1069112329874031
2023-02-28,-0.015097689486784171,-0.014781444583283024,0.3162449035011469,1.090199430902326
2023-03-31,0.003861368200979343,0.004133039235764687,0.2716710347853443,1.094409092317538
2023-04-30,0.01120420105566205,0.011766065356167886,0.5618643005058361,1.1066710718250083
2023-05-31,-0.011908101627374471,-0.011575385257626006,0.33271636974846536,1.0934927202336409
2023-06-30,0.0023083472022632635,0.0028738799163125256,0.5655327140492621,1.0960168810950874
2023-07-31,0.0005837036468735237,0.0007286584708512543,0.14495482397773063,1.0966566301456175
2023-08-31,-0.009429490126909194,-0.009349284731896565,0.08020539501262905,1.0863157172790499
2023-09-29,-0.0013042262827853578,-0.0010660280218416389,0.23819826094371893,1.0848989157691717
2023-10-31,-0.0025623517194099804,-0.002183673013199965,0.3786787062100153,1.0821190231669646
2023-11-30,-0.007492101583179069,-0.007310234964941208,0.18186661823786088,1.0740116775203072
2023-12-29,0.003956783352983295,0.004369466924810543,0.41268357182724813,1.0782613090468292
2024-01-31,0.015549225108963328,0.015970737265830016,0.42151215686668947,1.0950274368674837
