signal_date,exit,capital_ret,equity
2010-01-04,2010-02-02,-0.08491433517518376,915085.6648248163
2010-02-01,2010-03-09,0.09138216641137675,998708.1753285029
2010-03-08,2010-04-07,0.03668711462226337,1035347.8966309711
2010-04-06,2010-05-06,-0.07316217718517704,959599.5903693556
2010-05-05,2010-06-03,-0.09767929390965346,865866.5799460843
2010-06-02,2010-07-06,-0.10659013054920252,773573.7481514397
2010-07-05,2010-08-03,0.23187329938220946,952944.8454507764
2010-08-02,2010-08-31,0.020990834915974865,972947.9533856629
2010-08-30,2010-10-08,-0.01757464508966744,955848.7384141915
2010-09-30,2010-11-05,0.10935227040469453,1060372.9681232462
2010-11-04,2010-12-03,0.01572714468825187,1077049.6072164315
2010-12-02,2010-12-31,-0.03738671935873772,1036782.2558159921
2010-12-30,2011-01-31,-0.04641291400260683,988662.1701373758
2011-01-28,2011-03-07,0.10074126078450618,1088261.243646961
2011-03-04,2011-04-06,-0.029848750419618875,1055778.0053939987
2011-04-01,2011-05-05,-0.07689574628442464,974593.1677585458
2011-05-04,2011-06-02,-0.08341438347445729,893298.0795315484
2011-06-01,2011-07-01,0.04999047035891446,937954.4706980455
2011-06-30,2011-07-29,0.032045010003333374,968011.2310942356
2011-07-28,2011-08-26,-0.03434886754103028,934761.14153915
2011-08-25,2011-09-26,-0.07674181953572512,863025.8707061441
2011-09-23,2011-10-31,-0.01889768103079159,846716.6830802183
2011-10-28,2011-11-28,0.002638818809132859,848951.014989537
2011-11-25,2011-12-26,-0.15045303904187868,721223.7547866736
2011-12-23,2012-02-01,0.0014197212607720555,722247.691485118
2012-01-31,2012-02-29,0.17386027387356662,847817.8729312718
2012-02-28,2012-03-28,-0.02323482419921552,828118.9737007609
2012-03-27,2012-05-02,0.009967275099268091,836373.06332656
2012-04-27,2012-05-30,-0.022761361080333886,817336.0740343191
2012-05-29,2012-06-28,-0.02109735127674406,800092.4477692622
2012-06-27,2012-07-26,-0.06368745740197834,749136.5940843128
2012-07-25,2012-08-23,0.0182626575520497,762817.8191617834
2012-08-22,2012-09-20,-0.014177842081063208,752002.7085850866
2012-09-19,2012-10-25,-0.00011672958966979508,751914.927617483
2012-10-24,2012-11-22,-0.08354702234645983,689094.6743571884
2012-11-21,2012-12-20,0.01899974323501774,702187.2962345931
