signal_date,exit,capital_ret,equity
2010-01-04,2010-02-02,-0.1041340303007523,895865.9696992477
2010-02-01,2010-03-09,0.06625933903827708,955225.456718405
2010-03-08,2010-04-07,0.03234383778428174,986121.1139379216
2010-04-06,2010-05-06,-0.10212405669012503,885414.4253947961
2010-05-05,2010-06-03,-0.09853642554557795,798168.8527899011
2010-06-02,2010-07-06,-0.12466874785373372,698662.141336733
2010-07-05,2010-08-03,0.22616611500349748,856675.8435428864
2010-08-02,2010-08-31,0.010796824523796378,865925.2222993942
2010-08-30,2010-10-08,-0.0030867357313892896,863252.3399750114
2010-09-30,2010-11-05,0.13405171653371495,978972.7979504077
2010-11-04,2010-12-03,-0.017668833707842335,961675.4903789208
2010-12-02,2010-12-31,-0.036223522546776854,926840.2165704973
2010-12-30,2011-01-31,-0.04650567550001461,883736.8862183065
2011-01-28,2011-03-07,0.11018457342855603,981111.0580493509
2011-03-04,2011-04-06,-0.030746809713915857,950945.0230392888
2011-04-01,2011-05-05,-0.07064186585984178,883768.4922816632
2011-05-04,2011-06-02,-0.07630114990838754,816335.9400677704
2011-06-01,2011-07-01,0.050554634912459706,857605.5054838161
2011-06-30,2011-07-29,0.024793366250271953,878868.4328795259
2011-07-28,2011-08-26,-0.04504782397093421,839277.3224215582
2011-08-25,2011-09-26,-0.08539588514675156,767606.4925897736
2011-09-23,2011-10-31,-0.028560253013750758,745683.4569464119
2011-10-28,2011-11-28,-0.013114364674515877,735904.2921602629
2011-11-25,2011-12-26,-0.15284371401191832,623425.9469891766
2011-12-23,2012-02-01,0.0032712764333571176,625465.3455975056
2012-01-31,2012-02-29,0.16234264820370825,727005.0461614522
2012-02-28,2012-03-28,-0.033694324956305755,702509.1018912141
2012-03-27,2012-05-02,0.01102439099639052,710253.836908986
2012-04-27,2012-05-30,-0.02170478142758303,694837.9326207743
2012-05-29,2012-06-28,-0.03572084628802774,670017.7336345366
2012-06-27,2012-07-26,-0.06528889560401863,626273.0157704302
2012-07-25,2012-08-23,0.0016136025458510783,627283.5715030752
2012-08-22,2012-09-20,-0.02711964900263575,610271.861218792
2012-09-19,2012-10-25,-0.0056778993867465655,606806.7989922292
2012-10-24,2012-11-22,-0.08885827043831485,552886.9963435695
2012-11-21,2012-12-20,0.029355685152658406,569117.3729332304
2012-12-19,2013-01-22,0.17350229339448453,667860.54234779
2013-01-21,2013-02-26,-0.00698327325841841,663196.6896820598
2013-02-25,2013-03-26,-0.029596603137303057,643568.3204555667
2013-03-25,2013-04-25,-0.04973861276403113,611558.1249772294
2013-04-24,2013-05-28,0.0662167910199436,652053.5415353951
2013-05-27,2013-06-28,-0.18194150866098746,533417.9364607055
2013-06-27,2013-07-26,0.0801598875131928,576176.6582449151
2013-07-25,2013-08-23,0.045988772171526415,602674.315311492
2013-08-22,2013-09-24,0.04549860901168423,630095.158345234
2013-09-23,2013-10-29,-0.03741181410534122,606522.1554125466
2013-10-28,2013-11-26,0.012215489440805971,613931.1203976034
2013-11-25,2013-12-24,-0.0344798397464795,592762.8737509174
2013-12-23,2014-01-22,0.012114999782345759,599944.1958373924
2014-01-21,2014-02-26,0.017293222674739095,610319.1644084257
2014-02-25,2014-03-26,0.0009049917406114272,610871.4982113522
2014-03-25,2014-04-24,-0.04550985921805506,583070.8223274312
2014-04-23,2014-05-26,-0.046639934829399765,555876.4371731553
