signal_date,exit,capital_ret,equity
2013-07-31,2013-08-29,0.0743031063578814,1074303.1063578813
2013-08-28,2013-09-30,0.028304261071426362,1104710.461950079
2013-09-27,2013-11-04,-0.02214609300357062,1080245.4413177152
2013-11-01,2013-12-02,0.04715807964867569,1131187.7418794949
2013-11-29,2013-12-30,-0.0015736666408707745,1129407.6294655371
2013-12-27,2014-01-28,0.03211518448044881,1165678.7638394493
2014-01-27,2014-03-04,0.04889247658903639,1222671.6855108065
2014-03-03,2014-04-01,-0.06142794585286537,1147565.475417417
2014-03-31,2014-04-30,-0.04498996813004719,1095936.541251245
2014-04-29,2014-05-30,0.008110066474422917,1104824.6594525417
2014-05-29,2014-06-30,0.04031580809918278,1149366.5584062755
2014-06-27,2014-07-28,-0.011380659752849631,1136286.0086737499
2014-07-25,2014-08-25,0.11211662781920939,1263682.5642043997
2014-08-22,2014-09-23,0.038393989991768906,1312200.3799272364
2014-09-22,2014-10-28,0.019372671725633284,1337621.207125818
2014-10-27,2014-11-25,0.05266738184741748,1408070.2140087169
2014-11-24,2014-12-23,-0.05474771576935977,1330981.586148866
2014-12-22,2015-01-22,0.08452367456669307,1443481.0405907738
2015-01-21,2015-02-26,0.06839397914772105,1542206.4527810698
2015-02-25,2015-03-26,0.2149764547546218,1873744.5284996452
2015-03-25,2015-04-24,0.10987562254111416,2079623.37505155
2015-04-23,2015-05-25,0.16442235905642688,2421559.9563264144
2015-05-22,2015-06-23,-0.044337126589584996,2314194.9459985
2015-06-19,2015-07-21,-0.20301348253531293,1844382.170745724
2015-07-20,2015-08-18,0.10467341556624699,2037439.9521671678
2015-08-17,2015-09-17,-0.3270179538377074,1371160.5079422642
2015-09-16,2015-10-22,0.12310893902007147,1539962.6233012585
2015-10-21,2015-11-19,0.20998918017707546,1863338.1120716284
2015-11-18,2015-12-17,0.06204302539984785,1978945.2458873931
2015-12-16,2016-01-15,-0.20919627234163285,1564957.2772795544
2016-01-14,2016-02-19,0.0029409701630431773,1569559.7699384708
2016-02-18,2016-03-18,-0.031428040990400086,1520231.5811519616
2016-03-17,2016-04-18,0.11014862431103278,1687682.9984500364
2016-04-15,2016-05-17,-0.10206498190254376,1515429.6637560027
2016-05-16,2016-06-16,0.009255083101300743,1529455.0912282409
2016-06-15,2016-07-14,0.06361381750146222,1626749.5682783164
2016-07-13,2016-08-11,-0.03795784632648225,1565001.6581539367
2016-08-10,2016-09-08,0.026797493339278944,1606939.7796642773
2016-09-07,2016-10-17,0.004745982757503153,1614566.28815091
2016-10-14,2016-11-14,0.026601566256179154,1657516.2802401497
2016-11-11,2016-12-12,-0.022956395372143334,1619465.6811751926
2016-12-09,2017-01-10,-0.02226460919208173,1583408.9106838384
2017-01-09,2017-02-14,-0.024253513909007207,1545005.680644922
2017-02-13,2017-03-14,0.01690948189351693,1571130.9262271682
2017-03-13,2017-04-13,-0.02902845198079973,1525523.4275796334
2017-04-12,2017-05-12,-0.11653111106020275,1347752.48761541
2017-05-11,2017-06-13,-0.056361441109500254,1271791.2151544916
2017-06-12,2017-07-11,0.022227415503641268,1300059.8469276114
2017-07-10,2017-08-08,-0.046197201947715816,1240000.71963498
2017-08-07,2017-09-05,0.05002192056351551,1302027.937131263
2017-09-04,2017-10-10,0.00952317211939846,1314427.3732808293
2017-10-09,2017-11-07,-0.01222946028111449,1298352.6359268818
2017-11-06,2017-12-05,-0.08879145481084472,1183070.016525439
2017-12-04,2018-01-03,0.008458763941117775,1193077.326521042
2018-01-02,2018-01-31,-0.023329245874100346,1165243.7322238183
2018-01-30,2018-03-07,-0.03838851679096644,1120511.7536437758
2018-03-06,2018-04-04,0.026931979520851135,1150689.353245783
2018-04-03,2018-05-08,-0.028772709649881434,1117580.9025876322
2018-05-07,2018-06-05,-0.06511867788926018,1044805.5117768395
2018-06-04,2018-07-04,-0.1161541903146166,923446.973520152
2018-07-03,2018-08-01,-0.0197394793131761,905218.6110895359
2018-07-31,2018-08-29,-0.06678203102321056,844766.2737209669
2018-08-28,2018-09-27,-0.0359585687781796,814389.687565885
2018-09-26,2018-11-01,-0.09731912111449326,735133.9989272663
2018-10-31,2018-11-29,0.05898268688716346,778494.1774061017
2018-11-28,2018-12-27,-0.02723712497745856,757290.234201868
2018-12-26,2019-01-28,0.008588034835214087,763793.869113561
2019-01-25,2019-03-04,0.1378960157836271,869118.0005442821
2019-03-01,2019-04-01,0.08855929960498621,946086.4819465699
2019-03-29,2019-04-30,-0.07008892467008876,879776.2977820274
2019-04-29,2019-05-31,-0.052373687831202886,833699.1686007001
2019-05-30,2019-07-01,0.008034011448365241,840397.1172657307
2019-06-28,2019-07-29,-0.03422869767251502,811631.4184139889
2019-07-26,2019-08-26,-0.020029717495438693,795374.6703927345
2019-08-23,2019-09-24,0.08982777476704773,866821.4071401879
2019-09-23,2019-10-29,-0.0093429944485528,858722.6995453904
2019-10-28,2019-11-26,-0.052854728279499774,813335.1445934803
2019-11-25,2019-12-24,0.03556664132824916,842262.7439608963
2019-12-23,2020-01-22,0.05922458132021213,892145.4023335935
2020-01-21,2020-02-27,0.007613024341882824,898937.3269980579
