signal,n,n_elig,lo_ret,short_leg_ret,ls_ret,ew_ret,lo_minus_ew,eq_lo,eq_ls
2020-07-13,4,12,0.1291728812699765,-0.01301412247478962,0.11615875879518689,0.05422266984047989,0.07495021142949662,1.1291728812699766,1.116158758795187
2020-08-19,4,12,-0.02547818589149043,0.01929004096534103,-0.0061881449261494,-0.02067785382193203,-0.004800332069558402,1.1004036046973502,1.1092518066351713
2020-09-17,4,12,-0.02275098031744361,-0.036565388183891774,-0.059316368501335384,0.015127465206508836,-0.03787844552395245,1.0753683439456367,1.0434550177120274
2020-10-26,4,13,0.003001899361759424,-0.00851103370435536,-0.005509134342595936,0.018340410373639315,-0.015338511011879892,1.0785964914909834,1.037706483838996
2020-11-24,4,14,0.036641634685718454,-0.03102541849724017,0.005616216188478282,0.048674637746963914,-0.01203300306124546,1.1181180301054936,1.0435344677924214
2020-12-23,4,14,0.001291113052200526,-0.08744457047790288,-0.08615345742570235,0.040005715746831684,-0.03871460269463116,1.1195616468880634,0.9536303654492141
2021-01-22,4,14,0.09351363069951535,-0.12780610621333122,-0.03429247551381587,0.11120892582195145,-0.017695295122436103,1.224255921280495,0.9209280194928157
2021-03-01,4,14,-0.03416193169899285,0.036699758745878934,0.0025378270468860847,-0.0262400132071759,-0.007921918491816948,1.1824329741156232,0.9232651755289197
2021-03-30,4,13,0.053291479494571685,-0.021121126492591576,0.03217035300198011,0.04358451549286166,0.009706964001710026,1.2454465767094112,0.9529669421401202
2021-04-29,4,14,0.04099286480565555,0.002610433284342289,0.04360329808999784,0.004510759450827858,0.036482105354827696,1.2965009998511265,0.9945194437881696
2021-06-02,4,14,-0.007780436639524996,0.008974437737986445,0.0011940010984614483,0.0010652195861829178,-0.008845656225707915,1.286413655968704,0.995706901096494
2021-07-02,4,14,0.000570957917869091,-0.04865143527634442,-0.04808047735847533,0.02951323620176741,-0.02894227828389832,1.2871481440312342,0.9478328379826464
2021-08-02,4,14,-0.005859559673201293,0.00655447030082345,0.0006949106276221573,-0.013919581110323114,0.008060021437121822,1.279606022673033,0.9484914970949698
2021-08-31,4,13,0.021874642368555068,-0.04275011008788366,-0.02087546771932859,0.033167174753124036,-0.011292532384568968,1.3075969467916546,0.9286912934653061
2021-10-08,4,13,-0.08085121957477182,0.10981382978722454,0.028962610212452722,-0.07843275457763901,-0.002418464997132802,1.2018761389313013,0.9555886174056403
2021-11-08,4,13,-0.04911498502254486,-0.06179221333362162,-0.11090719835616648,-0.00634855988363807,-0.04276642513890679,1.1428460103687363,0.849606961068138
2021-12-07,5,15,0.045265921364687385,-0.036867213625311854,0.008398707739375531,0.03530662637980034,0.009959294984887047,1.194577988006034,0.8567425616274883
2022-01-06,4,13,0.0647373612934351,-0.09631110784024,-0.03157374654680489,0.08614646485791756,-0.02140910356448246,1.2719118148087656,0.8296919891308017
2022-02-11,5,15,0.039241813864707945,-0.023108200080543758,0.016133613784164186,0.06033322578296065,-0.021091411918252707,1.3218239414978141,0.8430779192432529
2022-03-14,5,15,0.021363937851190565,-0.028537111872658134,-0.007173174021467568,0.034960915443177025,-0.01359697759198646,1.3500633060341891,0.8370303746148643
2022-04-14,4,14,-0.0030621905846893787,0.02412342456743121,0.02106123398274183,-0.022883162434612,0.01982097184992262,1.3459291548897165,0.8546592671852901
2022-05-18,5,15,0.0035457499755173925,0.015732826847732067,0.01927857682324946,-0.006485639341796438,0.01003138931731383,1.3507014831577149,0.8711358815254238
2022-06-17,4,14,-0.13156603239834308,0.0822792671585083,-0.04928676523983477,-0.1394915845511215,0.007925552152778431,1.172995048064097,0.8282004118406837
2022-07-18,4,14,0.04330028444170952,-0.029790216455087067,0.013510067986622451,0.05353829019337094,-0.010238005751661422,1.2237860672939889,0.8393894557112
2022-08-16,5,17,-0.017613461337834597,-0.00664749378696084,-0.02426095512479544,-0.009506363544941825,-0.008107097792892773,1.2022309587119255,0.8190250657939642
2022-09-15,5,15,0.008905986134111882,-0.008453668657541276,0.0004523174765706066,0.0038688614343603453,0.005037124699751537,1.212938010960214,0.8193955251449723
2022-10-21,5,15,0.047955203239023685,-0.01542447582244873,0.03253072741657495,0.037173270061612126,0.010781933177411558,1.271104699792148,0.8460510576198246
2022-11-21,5,15,0.0263569157825876,-0.032548926215469835,-0.006192010432882235,0.022820123853549982,0.0035367919290376186,1.3046070993154208,0.8408123006442916
2022-12-20,5,16,0.043208193510570564,-0.07142685223728418,-0.028218658726713614,0.050342366598670196,-0.007134173088099632,1.3609768153179058,0.8170857052791874
2023-01-19,5,15,-0.020359106831103563,0.02370280120164156,0.0033436943705379973,-0.011708085502808293,-0.00865102132829527,1.3332685429401936,0.8198177901521766
2023-02-24,5,15,0.014013664956353606,0.059426752846837044,0.07344041780319065,-0.03398924209953596,0.04800290705588957,1.3519525215978032,0.880025551183441
2023-03-27,5,15,0.028519357178509234,0.02801491291835904,0.056534270096868275,0.0069277805586655935,0.02159157661984364,1.3905093384496372,0.9297771533861909
2023-04-26,5,16,-0.019154541943073273,0.01665712035834789,-0.0024974215847253824,-0.023719050972431432,0.00456450902935816,1.3638747690040685,0.9274551078543397
2023-05-30,5,15,0.010822264101505278,-0.01893255920507014,-0.008110295103564862,0.019602814580624302,-0.008780550479119024,1.3786349819556099,0.9199331732343324
2023-06-30,5,15,0.04049191642194986,-0.03708091862857342,0.00341099779337644,0.050615997550388175,-0.010124081128438316,1.4344585544213329,0.9230710632582886
