signal_date,exit,capital_ret,equity
2010-03-25,2010-04-26,0.022665942790903948,1022665.9427909038
2010-06-24,2010-07-23,-0.00929486904314969,1013160.3967777732
2010-09-21,2010-11-01,0.07571255059759663,1089869.3545822913
2010-12-27,2011-01-26,-0.07367941689931379,1009568.4160402366
2011-03-25,2011-04-27,-0.02937520486198142,979912.1369968685
2011-06-24,2011-07-25,0.03996929515766823,1019078.5344290778
2011-09-26,2011-11-01,-0.03550464810610543,982896.5096716877
2011-12-26,2012-02-02,-0.0026385871119974924,980303.0516088407
2012-03-26,2012-04-27,0.03759464188498218,1017157.1937728302
2012-06-25,2012-07-24,-0.05627974992455598,959911.8412733321
2012-09-24,2012-10-30,0.00867346738295538,968237.605319129
2012-12-25,2013-01-28,0.04807793970590124,1014788.4745286482
2013-03-25,2013-04-25,-0.04117046768821375,973009.1584276948
2013-06-24,2013-07-23,0.048952690820151856,1020640.5749253818
2013-09-24,2013-10-30,-0.05465542627547393,964857.0292287903
2013-12-25,2014-01-24,-0.019603040494691082,945942.897813231
2014-03-25,2014-04-24,-0.028359624334884703,919116.3125889956
2014-06-24,2014-07-23,0.06103224009004271,975212.0400496018
2014-09-24,2014-10-30,0.020749740828494234,995447.4371334582
2014-12-25,2015-01-27,0.05987705849559233,1055051.9015559857
2015-03-25,2015-04-24,0.17090184491125338,1235362.2180090297
2015-06-24,2015-07-23,-0.2515204895023263,924643.308222719
2015-09-24,2015-10-30,0.16934973739528014,1081231.4096545395
2015-12-25,2016-01-26,-0.2548732919216411,805654.4009468106
2016-03-25,2016-04-26,-0.013987099827478033,794385.6324143206
2016-06-24,2016-07-25,0.0810722862185107,858788.2917732871
2016-09-26,2016-11-01,0.043295373517627134,895969.8516381765
2016-12-26,2017-01-25,-0.023796456284055134,874648.9442318373
2017-03-27,2017-04-27,-0.09359652384525019,792784.8434668193
2017-06-26,2017-07-25,0.001428075258707029,793916.9998872521
2017-09-25,2017-10-31,-0.021441326098572633,776894.3665974691
2017-12-25,2018-01-24,0.02938049995340375,799719.9114990856
2018-03-26,2018-04-26,-0.013841948849896646,788650.2293898714
2018-06-25,2018-07-24,0.024597242548263898,808048.8503679179
2018-09-21,2018-10-30,-0.12325101762628188,708456.0072683248
2018-12-24,2019-01-24,0.028569118755442213,728695.9710729801
2019-03-25,2019-04-24,0.02161208634393441,744444.6113182864
2019-06-24,2019-07-23,-0.07113459999381222,691488.8416746111
2019-09-24,2019-10-30,-0.030147588326338348,670642.1207435484
2019-12-25,2020-02-03,0.00017210559611791076,670757.5420055207
2020-03-25,2020-04-24,0.009514141810380794,677139.2243805436
2020-06-22,2020-07-23,0.13123635608148287,766004.5087480877
2020-09-24,2020-11-02,-0.04426881921125403,732094.3936353131
2020-12-25,2021-01-26,-0.04125172016472689,701894.2405749038
2021-03-25,2021-04-26,0.02434221702048678,718979.9025044078
2021-06-24,2021-07-23,0.018588900206286008,732344.9481623875
2021-09-24,2021-11-01,-0.08023390015226184,673586.0567145131
2021-12-27,2022-01-26,-0.06133402330662474,632272.3138129677
2022-03-25,2022-04-27,-0.16710916652134522,526613.8144371603
2022-06-24,2022-07-25,-0.003301328952755256,524875.289004638
2022-09-26,2022-11-01,-0.025235897801708762,511629.5898526746
2022-12-26,2023-02-01,0.05131026748494305,537881.440961227
2023-03-27,2023-04-26,-0.05339527008979095,509161.1161448164
2023-06-26,2023-07-25,0.043293177211062295,531204.3185750562
2023-09-22,2023-10-31,-0.020913507249224028,520094.9732077176
2023-12-25,2024-01-24,-0.08449988098489514,476147.00987082324
