signal_date,exit,capital_ret,equity
2010-01-28,2010-03-05,0.06530758883198962,1065307.5888319896
2010-03-30,2010-04-29,-0.035991103877245134,1026965.9927411199
2010-04-29,2010-05-31,-0.09657525990366755,927786.4850799183
2010-05-28,2010-07-01,-0.12476692016617819,812029.422764693
2010-06-30,2010-07-29,0.13862486687059516,924596.8933904548
2010-07-29,2010-08-27,0.03485592249199576,956824.5710428127
2010-08-30,2010-10-08,0.01636453745985955,972482.5625781568
2010-09-30,2010-11-05,0.10095992251003172,1070664.3267384046
2010-11-29,2010-12-28,-0.07031761463780095,995377.7652043728
2010-12-30,2011-01-31,-0.03424562003860754,961290.4364623056
2011-01-28,2011-03-07,0.1281875879479062,1084515.9388297985
2011-03-30,2011-05-03,-0.03641758516051674,1045020.4872695266
2011-04-29,2011-05-31,-0.09632325568131939,944360.711682047
2011-05-30,2011-06-29,0.027281358031717495,970124.1543685325
2011-06-29,2011-07-28,0.013895675210769287,983604.6845317597
2011-07-28,2011-08-26,-0.03902935539576091,945215.2277302344
2011-08-30,2011-09-29,-0.10127747273651644,849486.2182736454
2011-09-29,2011-11-04,0.05228052777989478,893897.8061067385
2011-11-29,2011-12-28,-0.19770192852837465,717172.4859321532
2011-12-29,2012-02-07,0.05832509200817215,759001.6371598756
2012-02-28,2012-03-28,-0.03258214320914221,734271.7371219591
2012-03-29,2012-05-04,0.11428990859926325,818191.58684465
2012-05-30,2012-06-29,-0.09106912019864777,743679.5988767722
2012-06-28,2012-07-27,-0.04271210875092524,711915.474973703
2012-07-30,2012-08-28,-0.007640873837757689,706475.8186462816
2012-08-30,2012-09-28,-2.7103201194922377e-05,706456.6708900295
2012-09-27,2012-11-02,0.042806590264061306,736697.6721401318
2012-11-29,2012-12-28,0.1462819999061602,844463.280947003
2012-12-28,2013-01-31,0.06592469188361472,900134.2625504605
2013-01-30,2013-03-07,0.00837854254422954,907676.0757647583
2013-03-28,2013-05-03,-0.029791779016072883,880634.7906973984
2013-05-30,2013-07-03,-0.16248138537371692,737548.0298965918
2013-07-30,2013-08-28,0.10314837465164972,813624.9104079516
2013-08-29,2013-10-08,0.03320482551127357,840641.1835896733
2013-09-30,2013-11-05,-0.028174474137941385,816956.5603033375
2013-11-28,2013-12-27,-0.06388302793376444,764766.9015408073
2013-12-30,2014-01-29,-0.006280530729352418,759963.7595148886
2014-01-29,2014-03-06,0.05155758437042168,799145.6551645403
2014-03-28,2014-04-29,-0.05983585316146833,751328.0930874895
2014-04-29,2014-05-30,0.010505831180947611,759221.4191949699
2014-05-29,2014-06-30,0.005898794996186618,763699.9107035149
2014-06-27,2014-07-28,0.05585719369307207,806358.044539063
2014-07-30,2014-08-28,0.04790168674418105,844983.9549922235
2014-08-28,2014-09-29,0.12239466638067786,948405.4842605225
2014-09-29,2014-11-04,0.024093820457871784,971256.1957195564
2014-11-27,2014-12-26,0.004333809072358585,975465.4346321503
2014-12-30,2015-01-30,0.06961625093157009,1043373.6811045753
2015-01-29,2015-03-06,0.09133905539383291,1138674.4475594535
2015-03-30,2015-04-29,0.11025943415816464,1264224.0478377196
2015-04-29,2015-05-29,0.1198229945000473,1415707.1589686063
2015-05-28,2015-06-29,-0.029227643473663245,1374329.3748631591
2015-06-29,2015-07-28,-0.1492230680465645,1169247.7290395615
2015-07-30,2015-08-28,-0.11644693668698336,1033092.4127646926
2015-08-28,2015-09-30,-0.08790409219480833,942279.362067268
2015-09-29,2015-11-04,0.17804408250621928,1110046.6265510803
2015-11-27,2015-12-28,0.10146649132539642,1222679.162954811
2015-12-30,2016-01-29,-0.3301883373281199,818964.7630530245
2016-01-28,2016-03-04,0.10777247097532361,907226.6192089694
2016-03-30,2016-04-29,-0.019327971716915582,889691.7687720655
2016-04-28,2016-05-30,-0.07996853360371425,818544.4226640686
2016-05-30,2016-06-30,0.04488793051012774,855287.187828066
2016-06-29,2016-07-28,0.01371715787376826,867019.2972109148
2016-07-28,2016-08-26,0.030046808322586216,893070.4598461945
2016-08-30,2016-09-30,-0.011825019665215097,882509.8840960906
2016-09-29,2016-11-04,0.042474232419757785,919993.8140259215
2016-11-29,2016-12-28,-0.0295671637331264,892792.2062931537
2016-12-29,2017-02-06,-0.020377724106430017,874599.1330289409
2017-02-27,2017-03-28,-0.005942799703102408,869401.5655608429
2017-03-30,2017-05-03,-0.05872778594267425,818343.5365203598
2017-05-26,2017-06-28,0.02458585212772424,838463.2096989283
2017-06-29,2017-07-28,0.006806682503373018,844170.362558108
2017-07-28,2017-08-28,0.010488042819458254,853024.057467535
2017-08-30,2017-09-28,-0.0008799195617804623,852273.4649127
2017-09-28,2017-11-03,-0.03139121430686609,825519.5659275701
2017-11-29,2017-12-28,-0.03616249557934614,795666.7182740506
2017-12-28,2018-01-29,0.029906095866123028,819462.0034282379
2018-01-30,2018-03-07,-0.05297756276651422,776048.9037068449
2018-03-29,2018-05-03,-0.04717492242725618,739438.8568747173
2018-05-30,2018-06-29,-0.1353505232952219,639355.4206519036
2018-06-28,2018-07-27,0.049827121965333676,671212.6611759232
2018-07-30,2018-08-28,-0.051652078458997774,636543.1321381917
2018-08-30,2018-10-08,-0.013065311678222336,628226.4977201744
2018-09-28,2018-11-05,-0.06071448207955987,590084.0512824382
2018-11-29,2018-12-28,-0.04811968457432181,561689.3928623893
2018-12-27,2019-01-29,0.029685836420825007,578363.6122982147
2019-01-30,2019-03-07,0.27112297017205633,735171.2727039463
2019-03-28,2019-04-29,0.012308997291218038,744220.4939082405
2019-04-29,2019-05-31,-0.04363578787004452,711745.8463075208
2019-05-30,2019-07-01,0.0023819349627918207,713441.1786234624
2019-06-28,2019-07-29,-0.04723581964108192,679741.1997854837
2019-07-30,2019-08-28,-0.013562152262954763,670522.4461345894
2019-08-29,2019-09-30,-0.01435471195075344,660897.2895638128
2019-09-27,2019-11-04,-0.008148676685497347,655511.8512288358
2019-11-28,2019-12-27,0.0566053773391737,692617.3469179443
2019-12-30,2020-02-06,-0.08962071766720892,630544.4832183999
2020-02-27,2020-03-27,-0.02377056900021335,615556.0820723531
2020-03-30,2020-04-29,-0.018725345270414806,604029.5819022445
2020-04-29,2020-06-02,0.049498252781469354,633927.9908347271
2020-06-29,2020-07-28,0.11035514086130682,703885.2035592186
2020-07-30,2020-08-28,0.00826613590163272,709703.6143109874
2020-08-28,2020-09-28,-0.07359184423680132,657475.2164723183
