signal_date,exit,capital_ret,equity
2010-01-04,2010-02-02,-0.04248590668905072,957514.0933109493
2010-02-01,2010-03-09,0.07787899639890883,1032084.329935817
2010-03-08,2010-04-07,0.02849965456016701,1061498.3768159493
2010-04-06,2010-05-06,-0.09926666185920796,956126.9763804624
2010-05-05,2010-06-03,-0.11405837004472863,847072.6918987121
2010-06-02,2010-07-06,-0.12017320420272892,745277.2523206129
2010-07-05,2010-08-03,0.1993452328161307,893844.7196970317
2010-08-02,2010-08-31,0.03804793231714121,927853.6630940983
2010-08-30,2010-10-08,0.01636453745985955,943037.5591210696
2010-09-30,2010-11-05,0.10095992251003172,1038246.5580139823
2010-11-04,2010-12-03,-0.048704386217796936,987679.396663171
2010-12-02,2010-12-31,-0.058410126629160564,929988.9180350623
2010-12-30,2011-01-31,-0.03424562003860765,898140.8709079177
2011-01-28,2011-03-07,0.1281875879479062,1013271.3827870355
2011-03-04,2011-04-06,-0.00337781402978643,1009848.7404942764
2011-04-01,2011-05-05,-0.04327788163616875,966144.626232731
2011-05-04,2011-06-02,-0.06900900946910504,899471.9425725115
2011-06-01,2011-07-01,0.009698496641111998,908195.4681863255
2011-06-30,2011-07-29,-0.002124856903012118,906265.6827764654
2011-07-28,2011-08-26,-0.03902935539576091,870894.7173604008
2011-08-25,2011-09-26,-0.0832920047919613,798356.1503887245
2011-09-23,2011-10-31,-0.033204558759772906,771847.086681916
2011-10-28,2011-11-28,-0.021728530327835838,755075.9838504962
2011-11-25,2011-12-26,-0.15984486014989718,634380.9688093676
2011-12-23,2012-02-01,-0.0044190878003017575,631577.5836093585
2012-01-31,2012-02-29,0.13820128215121996,718862.4154421412
2012-02-28,2012-03-28,-0.0325821432091421,695440.3372745356
2012-03-27,2012-05-02,0.0514628251000131,731229.661719189
2012-04-27,2012-05-30,-0.017702007779407447,718285.4285589025
2012-05-29,2012-06-28,-0.07475631196386301,664589.0589824561
2012-06-27,2012-07-26,-0.058126919878285443,625958.5439989978
2012-07-25,2012-08-23,-0.012949679683378346,617852.5813591368
2012-08-22,2012-09-20,-0.01703188136981315,607329.3894893952
2012-09-19,2012-10-25,0.01749227366694517,617952.9613763224
2012-10-24,2012-11-22,-0.06941809881015326,575055.8416434741
2012-11-21,2012-12-20,0.021584739423358146,587468.2721392283
2012-12-19,2013-01-22,0.11285416972369933,653766.5162305172
2013-01-21,2013-02-26,0.004236666067503725,656536.3066459012
2013-02-25,2013-03-26,-0.007757403799443452,651443.2894062537
2013-03-25,2013-04-25,-0.04117046768821375,624623.0645090499
2013-04-24,2013-05-28,0.06820833956165329,667227.5665911236
2013-05-27,2013-06-28,-0.17501124546012958,550455.2391566795
2013-06-27,2013-07-26,0.06552045773584059,586521.3183893167
2013-07-25,2013-08-23,0.06315600332938054,623563.660726265
2013-08-22,2013-09-24,0.08246967698074448,674988.7544032907
2013-09-23,2013-10-29,-0.025941213297405397,657478.7271519649
2013-10-28,2013-11-26,0.011692433417441306,665166.2533925733
2013-11-25,2013-12-24,-0.0373239078001566,640339.6494791734
2013-12-23,2014-01-22,-0.034385211658256476,618321.4350986582
2014-01-21,2014-02-26,0.05526295896956657,652491.7071965189
2014-02-25,2014-03-26,0.05172370784475944,686240.99763068
2014-03-25,2014-04-24,-0.028359624334884925,666779.4607346773
2014-04-23,2014-05-26,-0.03327138055596346,644594.7875496737
2014-05-23,2014-06-24,-0.02033033302763554,631489.9608509109
2014-06-23,2014-07-22,0.05266036471674895,664744.4525042854
2014-07-21,2014-08-19,0.11210501779590243,739265.6411820056
2014-08-18,2014-09-17,0.05036502184236569,776498.7713474479
2014-09-16,2014-10-22,0.04732770152250931,813248.6734303752
2014-10-21,2014-11-19,0.022472513983091247,831524.4156157697
2014-11-18,2014-12-17,0.11616896053463788,928121.7426370259
2014-12-16,2015-01-16,-0.04062794097054734,890414.0672636873
2015-01-15,2015-02-13,0.04332981782547174,928995.5465874601
2015-02-12,2015-03-20,0.19590498298087344,1110990.4033309836
2015-03-19,2015-04-20,0.15579603106530704,1284078.2987215954
2015-04-17,2015-05-19,0.07925368501200425,1385846.235739227
2015-05-18,2015-06-16,0.2715187802105312,1762129.5152264982
2015-06-15,2015-07-15,-0.2708920408271137,1284782.6546450995
2015-07-14,2015-08-12,0.0847588202493379,1393679.3167296306
2015-08-11,2015-09-11,-0.21255264595377943,1097449.0903476921
2015-09-10,2015-10-16,0.10804125993041525,1216018.872778345
2015-10-15,2015-11-13,0.1214862415488962,1363748.4352847114
2015-11-12,2015-12-11,-0.0158917795202419,1342076.045830092
2015-12-10,2016-01-11,-0.11048797975717106,1193792.7748458325
2016-01-08,2016-02-15,-0.1486480488002172,1016337.8081932025
2016-02-05,2016-03-14,0.024082360136356673,1040813.6213103066
2016-03-11,2016-04-12,0.13559932549160658,1181947.2463224607
2016-04-11,2016-05-11,-0.08659054587111548,1079601.789072537
2016-05-10,2016-06-08,0.014373181113194633,1095119.1011170056
