signal_date,entry,exit,n_sel,n_fill,lo_ret,idx_ret,capital_ret,net_yuan,equity
2012-01-04,2012-01-05,2012-02-09,417,403,0.038304683855360455,0.10250220448930047,-0.05388153423486456,-53881.53423486452,946118.4657651355
2012-02-08,2012-02-09,2012-03-08,418,410,0.08526546478531039,0.03437216650366848,0.04154626560984558,39307.689077057876,985426.1548421934
2012-03-07,2012-03-08,2012-04-10,423,403,-0.07752237018662134,-0.0467462869392129,-0.030245372175492863,-29804.58080466697,955621.5740375264
2012-04-09,2012-04-10,2012-05-10,421,391,0.01633336003027064,0.06729765327593662,-0.041394889652940615,-39557.84960725275,916063.7244302736
2012-05-09,2012-05-10,2012-06-07,421,399,-0.0787019355605898,-0.02951235387735296,-0.045317509480873736,-41513.72651695344,874549.9979133202
2012-06-06,2012-06-07,2012-07-06,430,423,-0.017831701813480816,-0.05596972974649439,0.029364031945425778,25680.31407659885,900230.311989919
2012-07-05,2012-07-06,2012-08-03,440,435,-0.08519967098554393,-0.03893538557571474,-0.04199093674809769,-37801.51408948901,862428.79790043
2012-08-02,2012-08-03,2012-08-31,447,445,0.0027106515787551633,-0.05754940711462442,0.048696008704920225,41996.840249933186,904425.6381503632
2012-08-30,2012-08-31,2012-09-28,454,453,-0.025827683759425457,0.013370693290169822,-0.035605022765704354,-32202.095436230302,872223.5427141329
2012-09-27,2012-09-28,2012-11-02,460,459,0.027553157109715842,0.02811557631562467,-0.0027376056939757525,-2387.8041369538987,869835.738577179
2012-11-01,2012-11-02,2012-11-30,463,453,-0.14987214818366257,-0.07992514904913195,-0.06318876241425433,-54963.843824380776,814871.8947527983
2012-11-29,2012-11-30,2012-12-28,466,454,0.1623422174535114,0.15790071136673234,0.004974591324913569,4053.654658553074,818925.5494113513
2012-12-27,2012-12-28,2013-01-30,464,460,0.08435718427985583,0.0940941472500898,-0.009883503410373445,-8093.853460449027,810831.6959509023
2013-01-29,2013-01-30,2013-03-06,463,454,0.04342624517204752,-0.01626325870005929,0.04819585758165885,39078.728940744535,849910.4248916468
2013-03-05,2013-03-06,2013-04-03,464,457,-0.05284469363189148,-0.05350928129281507,-0.002402855008141608,-2042.2115209227195,847868.2133707241
2013-04-02,2013-04-03,2013-05-08,464,451,0.011242997556952794,0.01940349976743061,-0.008725974234562256,-7398.476184177212,840469.7371865469
2013-05-07,2013-05-08,2013-06-05,468,455,-0.0014827237098370416,0.009070633724977961,-0.011008375817156116,-9252.206729895901,831217.530456651
2013-06-04,2013-06-05,2013-07-08,466,454,-0.10675592537764866,-0.14458568683171358,0.026733661473750003,22221.488070274703,853439.0185269257
2013-07-05,2013-07-08,2013-08-05,465,448,0.08962007133473038,0.025318763044449133,0.053211052035098905,45412.38802362012,898851.4065505458
2013-08-02,2013-08-05,2013-09-02,464,447,0.017042336912939993,0.031102498688877267,-0.013214200844318564,-11877.603015357163,886973.8035351887
