signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2010-06-10,2010-06-11,2010-07-14,298,294,-0.14239627188380044,-142396.2718838004
2010-07-13,2010-07-14,2010-08-11,305,295,0.09709063810229468,83265.2932017087
2010-08-10,2010-08-11,2010-09-08,308,293,0.060430107507666087,56856.81610887381
2010-09-07,2010-09-08,2010-10-18,313,301,0.023687362943644485,23633.494029379915
2010-10-15,2010-10-18,2010-11-15,316,310,0.1151471719180579,117606.63852929533
2010-11-12,2010-11-15,2010-12-13,324,308,-0.028925402586743476,-32945.04921443015
2010-12-10,2010-12-13,2011-01-11,334,323,-0.01779538543914816,-19682.068588881986
2011-01-10,2011-01-11,2011-02-15,341,327,0.01896754464870254,20605.180682385108
2011-02-14,2011-02-15,2011-03-15,345,329,0.039507297470702696,43732.36718979827
2011-03-14,2011-03-15,2011-04-14,350,335,-0.042044356830873264,-48379.44916074886
2011-04-13,2011-04-14,2011-05-13,360,337,-0.09951606531316115,-109696.25535962381
2011-05-12,2011-05-13,2011-06-13,358,340,-0.10136974725963199,-100619.68163601204
2011-06-10,2011-06-13,2011-07-11,366,355,0.05214790437849692,46514.94062018476
2011-07-08,2011-07-11,2011-08-08,378,362,-0.04022411558766059,-37750.16975308908
2011-08-05,2011-08-08,2011-09-05,382,371,-0.04095856351590388,-36893.253436981584
2011-09-02,2011-09-05,2011-10-11,386,370,-0.08804308075703904,-76056.2381778888
2011-10-10,2011-10-11,2011-11-08,391,384,0.05551320536679083,43733.097408841946
2011-11-07,2011-11-08,2011-12-06,397,387,-0.10514488610231842,-87431.06306105747
2011-12-05,2011-12-06,2012-01-05,404,394,-0.12557966316624514,-93443.6173297594
2012-01-04,2012-01-05,2012-02-09,410,397,0.03088474607917968,20095.305508766905
2012-02-08,2012-02-09,2012-03-08,410,400,0.07158663231435769,48016.73474711634
2012-03-07,2012-03-08,2012-04-10,415,401,-0.07727732738684479,-55544.37348730001
2012-04-09,2012-04-10,2012-05-10,412,388,0.06893943647976886,45722.176926794345
2012-05-09,2012-05-10,2012-06-07,412,398,-0.0422477764883874,-29951.33105428773
2012-06-06,2012-06-07,2012-07-06,420,409,-0.07608812232303275,-51663.31939362304
2012-07-05,2012-07-06,2012-08-03,429,418,-0.07795260864519038,-48902.00245238608
2012-08-02,2012-08-03,2012-08-31,436,431,-0.007622976357849032,-4409.342213763273
2012-08-30,2012-08-31,2012-09-28,443,439,-0.0016216048283268503,-930.8312664174009
2012-09-27,2012-09-28,2012-11-02,449,444,0.014243043876587702,8162.513647675631
2012-11-01,2012-11-02,2012-11-30,454,445,-0.14338290302895496,-83341.34695960989
2012-11-29,2012-11-30,2012-12-28,460,454,0.14234134804042964,70873.02319764253
2012-12-27,2012-12-28,2013-01-30,462,455,0.09487985542867361,53965.946090395795
2013-07-18,2013-07-19,2013-08-16,462,450,0.04935861542681241,30737.972300351597
2013-08-15,2013-08-16,2013-09-13,460,446,0.07282287536365062,47588.71756942873
2013-09-12,2013-09-13,2013-10-22,461,451,0.05671743775143012,39763.15233754809
2013-10-21,2013-10-22,2013-11-19,460,440,-0.04691431243106925,-34755.891584355966
2013-11-18,2013-11-19,2013-12-17,458,444,-0.018827150282235472,-13293.508425278473
2013-12-16,2013-12-17,2014-01-15,458,448,-0.04387006312551378,-30392.666701785638
2014-01-14,2014-01-15,2014-02-19,458,436,0.170048566877276,112639.42911007337
2014-02-18,2014-02-19,2014-03-19,455,428,-0.0575959907467547,-44638.91260869254
2014-03-18,2014-03-19,2014-04-17,456,438,0.024734412213462953,18065.91958818934
2014-04-16,2014-04-17,2014-05-19,456,442,-0.11629222608979617,-87040.32085073355
2014-05-16,2014-05-19,2014-06-17,455,434,0.07524657627087006,49769.72247416724
2014-06-16,2014-06-17,2014-07-15,451,425,0.027705520370868264,19703.92994441616
2014-07-14,2014-07-15,2014-08-12,449,436,0.0808981248582048,59128.06786242861
2014-08-11,2014-08-12,2014-09-10,451,425,0.08349258247504876,65961.10009982472
2014-09-09,2014-09-10,2014-10-15,451,418,0.04647396216365496,39780.99473146058
2014-10-14,2014-10-15,2014-11-12,449,443,-0.014262816998448447,-12776.140388525906
2014-11-11,2014-11-12,2014-12-10,454,429,0.006468134783450763,5711.294638601947
2014-12-09,2014-12-10,2015-01-09,451,426,0.057186104074003374,50821.33206793363
2015-01-08,2015-01-09,2015-02-06,456,422,0.0802923575397676,75436.44080667966
2015-02-05,2015-02-06,2015-03-13,455,431,0.12442299680783875,126284.17776151444
2015-03-12,2015-03-13,2015-04-13,456,409,0.2508312247015676,286259.29764938285
2015-04-10,2015-04-13,2015-05-12,449,402,0.06912714156023925,98679.13088503061
2015-05-11,2015-05-12,2015-06-09,453,392,0.19669884284935724,300198.05688492884
2015-06-08,2015-06-09,2015-07-08,438,16,-0.0130061081285745,-23754.084833686007
2015-07-07,2015-07-08,2015-08-05,378,32,0.00022976604623359265,414.18203627341427
2015-08-04,2015-08-05,2015-09-02,434,339,-0.2277496172055603,-410641.5005460717
2015-09-01,2015-09-02,2015-10-09,446,385,0.13107554183465253,182509.29035222204
2015-10-08,2015-10-09,2015-11-06,458,437,0.21328213890625713,335899.54348176206
2015-11-05,2015-11-06,2015-12-04,468,452,0.07179359403922558,137183.6726172804
2015-12-03,2015-12-04,2016-01-04,482,459,0.030967049180767425,63420.215187369846
2015-12-31,2016-01-04,2016-02-01,491,472,-0.2972319725880309,-627578.701291316
2016-01-29,2016-02-01,2016-03-07,495,471,0.02521621135297103,37416.61569139408
2016-03-04,2016-03-07,2016-04-05,498,471,0.10650814856128066,162025.34976644488
2016-04-01,2016-04-05,2016-05-04,492,463,0.01024323775779945,17242.17315151915
2016-05-03,2016-05-04,2016-06-01,492,480,-0.07470926815741219,-127044.2995164902
2016-05-31,2016-06-01,2016-07-01,497,483,0.014139836216593427,22248.63093757676
2016-06-30,2016-07-01,2016-07-29,503,491,-0.01265396926323159,-20192.194953775732
2016-07-28,2016-07-29,2016-08-26,513,501,0.039383430898390026,62049.7001522982
2016-08-25,2016-08-26,2016-09-27,519,500,-0.03909719478576301,-64024.69634069968
2016-09-26,2016-09-27,2016-11-01,518,502,0.04740926001441448,74600.98595486023
2016-10-31,2016-11-01,2016-11-29,530,511,0.030850947587227617,50847.113948721206
2016-11-28,2016-11-29,2016-12-27,530,523,-0.0808742838300448,-137405.50166999782
2016-12-26,2016-12-27,2017-01-25,538,522,-0.06427362551879823,-100369.41426010523
2017-01-24,2017-01-25,2017-03-01,546,520,0.04992179576696998,72947.03789652674
2017-02-28,2017-03-01,2017-03-29,548,534,0.006760839584536882,10372.299423208227
2017-03-28,2017-03-29,2017-04-28,561,540,-0.12301367236866101,-190000.22354258318
2017-04-27,2017-04-28,2017-05-31,566,552,-0.05928240505329341,-80300.70629469072
2017-05-26,2017-05-31,2017-06-28,570,561,0.006346254103628768,8086.680319795851
2017-06-27,2017-06-28,2017-07-26,580,567,-0.0394916835725444,-50641.42301208782
2017-07-25,2017-07-26,2017-08-23,584,575,0.023785466599223204,29296.31907855603
2017-08-22,2017-08-23,2017-09-20,596,589,0.03809297002974943,48034.71041384968
2017-09-19,2017-09-20,2017-10-25,605,592,-0.0241552939847689,-31619.785487188026
2017-10-24,2017-10-25,2017-11-22,614,593,-0.07066854354881935,-90272.07867602492
2017-11-21,2017-11-22,2017-12-20,623,609,-0.027564903454127765,-32723.098191022407
2017-12-19,2017-12-20,2018-01-18,625,612,-0.002789514065584364,-3220.231694630813
2018-01-17,2018-01-18,2018-02-22,634,591,-0.10404180024887555,-119771.4367803738
2018-02-14,2018-02-22,2018-03-22,617,605,0.10416205525157185,107434.23360912921
2018-03-21,2018-03-22,2018-04-23,632,609,-0.06401990583473716,-72908.97606930812
2018-04-20,2018-04-23,2018-05-23,635,622,0.03224983685351668,34376.376920883544
2018-05-22,2018-05-23,2018-06-21,643,611,-0.17315484189047936,-190525.03216858348
2018-06-20,2018-06-21,2018-07-19,640,626,-0.023176319646356802,-21085.604830792407
2018-07-18,2018-07-19,2018-08-16,658,656,-0.04588026809776091,-40774.03744188754
2018-08-15,2018-08-16,2018-09-13,665,660,-0.03907366660980138,-33131.78347654175
2018-09-12,2018-09-13,2018-10-19,670,663,-0.1451088009088437,-118234.57544756425
2018-10-18,2018-10-19,2018-11-16,677,665,0.19965637342157683,139073.62259058724
2018-11-15,2018-11-16,2018-12-14,684,679,-0.038339899486853124,-32038.297117823386
2018-12-13,2018-12-14,2019-01-15,692,688,-0.02830542622810328,-22746.24701296515
2019-01-14,2019-01-15,2019-02-19,693,688,0.0781192053094768,60999.692574533634
2019-02-18,2019-02-19,2019-03-19,693,686,0.183917739531668,154831.82493353053
2019-03-18,2019-03-19,2019-04-17,693,684,0.04562703843340343,45475.80761423765
2019-04-16,2019-04-17,2019-05-20,695,683,-0.1413460969121002,-147305.4331832208
2019-05-17,2019-05-20,2019-06-18,689,681,-0.013515084505559716,-12094.052763149259
2019-06-17,2019-06-18,2019-07-16,690,681,0.014584359834482141,12874.516055258224
2019-07-15,2019-07-16,2019-08-13,692,687,-0.0393492367827144,-35242.606324030436
2019-08-12,2019-08-13,2019-09-10,694,686,0.14494952461398802,124713.66234626994
2019-09-09,2019-09-10,2019-10-16,696,689,-0.033297022879294924,-32801.143427898875
2019-10-15,2019-10-16,2019-11-13,704,700,-0.049539013083206185,-47176.311793393805
2019-11-12,2019-11-13,2019-12-11,707,699,0.01724590140188198,15609.78167557239
2019-12-10,2019-12-11,2020-01-09,706,699,0.08694791899696908,80056.4026086803
2020-01-08,2020-01-09,2020-02-14,713,706,-0.07072051008292235,-70776.81229358434
2020-02-13,2020-02-14,2020-03-13,720,706,-0.0001575629904785325,-146.53662376652937
2020-03-12,2020-03-13,2020-04-13,722,708,0.017906041050347987,16650.34006078355
2020-04-10,2020-04-13,2020-05-14,726,720,0.036220157177130785,34283.215958899
2020-05-13,2020-05-14,2020-06-11,718,712,-0.014857793579501455,-14572.617991190287
2020-06-10,2020-06-11,2020-07-13,720,700,0.15780201768053614,152473.6292908832
2020-07-10,2020-07-13,2020-08-10,722,710,0.0008019294688477174,897.1243839280214
2020-08-07,2020-08-10,2020-09-07,726,715,0.034674321247286866,38821.52490970143
2020-09-04,2020-09-07,2020-10-13,731,728,-0.020856860601535687,-24161.12940101023
2020-10-12,2020-10-13,2020-11-10,739,732,-0.0009851627086384651,-1117.435442871647
2020-11-09,2020-11-10,2020-12-08,753,749,-0.0020920892026033977,-2370.6454941686243
2020-12-07,2020-12-08,2021-01-06,763,757,-0.06105224847557644,-69036.46495273011
2021-01-05,2021-01-06,2021-02-03,770,765,-0.059820626287820144,-63513.97061071615
2021-02-02,2021-02-03,2021-03-10,776,768,-0.0007785420725822112,-777.1612072282005
2021-03-09,2021-03-10,2021-04-08,783,783,0.02482988145767151,24766.54498360399
2021-04-07,2021-04-08,2021-05-11,792,778,-0.04925082239663148,-50344.96528912999
2021-05-10,2021-05-11,2021-06-08,791,786,0.04484029013078117,43578.966986293555
2021-06-07,2021-06-08,2021-07-07,806,801,-0.006686972087610599,-6790.284001349239
2021-07-06,2021-07-07,2021-08-04,819,817,0.01880971588679481,18972.597607081756
2021-08-03,2021-08-04,2021-09-01,828,825,-0.028834883831534097,-29631.65060094942
2021-08-31,2021-09-01,2021-10-08,838,833,-0.007129143760150836,-7114.888274916564
2021-09-30,2021-10-08,2021-11-05,845,843,-0.040350574974084785,-39982.79985215771
2021-11-04,2021-11-05,2021-12-03,853,850,0.0679278852466505,64592.80982241209
2021-12-02,2021-12-03,2021-12-31,861,860,0.02074759256699954,21069.087194064283
2021-12-30,2021-12-31,2022-02-07,869,860,-0.0796442912380031,-82556.45304583409
2022-01-28,2022-02-07,2022-03-07,870,864,0.02324705290795759,22177.877912525786
2022-03-04,2022-03-07,2022-04-06,883,876,-0.059432580414201186,-58017.25453884096
2022-04-01,2022-04-06,2022-05-09,886,869,-0.12060680204507368,-110737.39936378447
2022-05-06,2022-05-09,2022-06-07,885,874,0.11908596392883353,96153.74335153296
2022-06-06,2022-06-07,2022-07-05,896,883,0.00887623445328467,8020.433340597083
2022-07-04,2022-07-05,2022-08-02,904,901,-0.025250377490815157,-23018.3842506347
2022-08-01,2022-08-02,2022-08-30,908,904,0.009012081934567595,8008.020340316696
2022-08-29,2022-08-30,2022-09-28,914,911,-0.06850551226187418,-61421.71248859272
2022-09-27,2022-09-28,2022-11-02,919,912,-0.023563168984121807,-19679.33368057164
2022-11-01,2022-11-02,2022-11-30,919,914,0.07014966682894008,57206.64218974183
2022-11-29,2022-11-30,2022-12-28,921,906,-0.04676316192427532,-40810.24796750792
2022-12-27,2022-12-28,2023-02-02,920,917,0.09493452786598522,78975.1350589781
2023-02-01,2023-02-02,2023-03-02,919,915,0.017564933196515087,15999.294623857946
2023-03-01,2023-03-02,2023-03-30,920,920,-0.05305458972511812,-49174.44036620832
2023-03-29,2023-03-30,2023-04-28,921,911,-0.029152495967033842,-25586.86943438428
2023-04-27,2023-04-28,2023-05-31,955,947,0.0404238196483806,34445.28441668372
2023-05-30,2023-05-31,2023-06-30,954,951,-0.03432967385768393,-30434.93590254383
2023-06-29,2023-06-30,2023-07-28,964,962,0.014637130993256031,12531.052794768359
2023-07-27,2023-07-28,2023-08-25,965,963,-0.06652138341075375,-57783.470748463995
2023-08-24,2023-08-25,2023-09-22,972,968,-0.004685192553223416,-3799.042656015721
2023-09-21,2023-09-22,2023-10-30,980,976,-0.013184194142094152,-10640.469232603558
2023-10-27,2023-10-30,2023-11-27,985,983,0.04469842730943774,35598.81410709862
2023-11-24,2023-11-27,2023-12-25,988,985,-0.05705012938948717,-47466.899225257686
2023-12-22,2023-12-25,2024-01-23,989,985,-0.10089480128084483,-79157.41863253398
2024-01-22,2024-01-23,2024-02-28,992,987,0.007756941148823415,5471.7196689517
2024-02-27,2024-02-28,2024-03-27,994,988,-0.006306845168254416,-4483.3362289225915
