signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2010-03-16,2010-03-17,2010-04-15,298,286,0.12329915281512394,123299.15281512402
2010-04-14,2010-04-15,2010-05-14,301,278,-0.16495770975342727,-185296.85561634798
2010-05-13,2010-05-14,2010-06-11,296,283,0.008528549578511013,7999.799096417031
2010-06-10,2010-06-11,2010-07-14,303,296,-0.10524500726231345,-99561.99749475135
2010-07-13,2010-07-14,2010-08-11,311,300,0.09191399689839708,77799.69261582277
2010-08-10,2010-08-11,2010-09-08,317,306,0.06321251866780497,58423.52506842883
2010-09-07,2010-09-08,2010-10-18,323,314,0.023168070488457593,22766.412982738926
2010-10-15,2010-10-18,2010-11-15,327,314,0.08930276636221035,89787.65622425056
2010-11-12,2010-11-15,2010-12-13,333,320,-0.015418115015505163,-16886.1876195753
2010-12-10,2010-12-13,2011-01-11,341,329,-0.029186561226400287,-31472.77953486913
2011-01-10,2011-01-11,2011-02-15,348,332,0.011514042136578917,12053.571942070033
2011-02-14,2011-02-15,2011-03-15,352,339,0.0521189350907969,55189.36529865768
2011-03-14,2011-03-15,2011-04-14,356,347,-0.028663542127161157,-31934.091145269107
2011-04-13,2011-04-14,2011-05-13,364,346,-0.1239716454036831,-134158.05639851838
2011-05-12,2011-05-13,2011-06-13,362,337,-0.11080319919216042,-105042.453135974
2011-06-10,2011-06-13,2011-07-11,369,358,0.06369404293854042,53691.96069498721
2011-07-08,2011-07-11,2011-08-08,383,367,-0.04775401084643949,-42819.050039542606
2011-08-05,2011-08-08,2011-09-05,387,373,-0.03183075259560053,-27178.359156914637
2011-09-02,2011-09-05,2011-10-11,393,381,-0.0880422113019862,-72781.08943056571
2011-10-10,2011-10-11,2011-11-08,395,380,0.04607806293094141,34737.34008897457
2011-11-07,2011-11-08,2011-12-06,402,393,-0.09033671767110463,-71241.1216202341
2011-12-05,2011-12-06,2012-01-05,407,392,-0.1284524752507883,-92148.77884389192
2012-01-04,2012-01-05,2012-02-09,413,398,0.04462875027272273,27903.12895852595
2012-02-08,2012-02-09,2012-03-08,413,405,0.11234030480665247,73372.91154971218
2012-03-07,2012-03-08,2012-04-10,417,404,-0.08031653312816323,-58350.25827186869
2012-04-09,2012-04-10,2012-05-10,414,383,0.02430894870997191,16242.107679708046
2012-05-09,2012-05-10,2012-06-07,413,393,-0.03182876035432858,-21783.46184370981
2012-06-06,2012-06-07,2012-07-06,421,415,-0.04630262926287709,-30680.681710531353
2012-07-05,2012-07-06,2012-08-03,431,427,-0.060206242901336915,-38046.21555520338
2012-08-02,2012-08-03,2012-08-31,439,431,0.0033232987562663574,1973.657905308297
