signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2011-07-18,2011-07-19,2011-08-16,376,369,-0.037222017885542136,-37222.017885542125
2011-08-15,2011-08-16,2011-09-14,384,371,-0.07232540121586462,-69633.30383822869
2011-09-13,2011-09-14,2011-10-19,389,374,-0.06793453136574246,-60675.36516050249
2011-10-18,2011-10-19,2011-11-16,393,377,0.09455669177169201,78715.54424967594
2011-11-15,2011-11-16,2011-12-14,395,385,-0.14595956435506763,-132996.14482798858
2011-12-13,2011-12-14,2012-01-13,409,400,-0.0705851397394156,-54928.55901808932
2012-01-12,2012-01-13,2012-02-17,410,390,0.0791889195939921,57274.19014258019
2012-02-16,2012-02-17,2012-03-16,413,401,0.03130740173756097,24436.50226698676
2012-03-15,2012-03-16,2012-04-18,414,388,-0.05157342798717568,-41515.10595428955
2012-04-17,2012-04-18,2012-05-18,411,372,-0.003522933659657279,-2689.6039240150712
2012-05-17,2012-05-18,2012-06-15,412,379,-0.04225950662721556,-32149.601568190963
2012-06-14,2012-06-15,2012-07-16,427,412,-0.05336129208745166,-38879.91971626191
2012-07-13,2012-07-16,2012-08-13,433,426,-0.013771773697420886,-9498.896569384378
2012-08-10,2012-08-13,2012-09-10,438,429,0.010584945160275305,7200.278943063342
2012-09-07,2012-09-10,2012-10-15,446,430,-0.03422468915449384,-23527.351765097934
2012-10-12,2012-10-15,2012-11-12,450,445,-0.04772821828265106,-31687.272202620166
2012-11-09,2012-11-12,2012-12-10,457,447,-0.06624057002937356,-41878.83662481292
2012-12-07,2012-12-10,2013-01-10,460,447,0.1420928824966632,83883.75686416007
2013-01-09,2013-01-10,2013-02-07,462,459,0.053971862445950425,36389.35670917027
2013-07-18,2013-07-19,2013-08-16,462,452,0.05479404779225949,38937.617482731934
2013-08-15,2013-08-16,2013-09-13,460,448,0.08703429458657408,65237.01396950777
2013-09-12,2013-09-13,2013-10-22,461,440,0.0809331670523934,65943.71983753645
2013-10-21,2013-10-22,2013-11-19,460,441,-0.049617019841383225,-43699.49565699976
2013-11-18,2013-11-19,2013-12-17,458,442,-0.009114192045248215,-7628.911462319898
2013-12-16,2013-12-17,2014-01-15,458,443,-0.030521193813731196,-25314.509935938288
2014-01-14,2014-01-15,2014-02-19,458,450,0.1042194729304351,83802.15743849962
2014-02-18,2014-02-19,2014-03-19,455,436,-0.056624078166355285,-50276.249574857415
