signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2011-04-21,2011-04-22,2011-05-23,359,330,-0.11767603673915161,-117676.03673915158
2011-05-20,2011-05-23,2011-06-21,355,339,-0.11662176720886641,-102898.1798462111
2011-06-20,2011-06-21,2011-07-19,373,367,0.13713809854691994,106888.96989592677
2011-07-18,2011-07-19,2011-08-16,382,374,-0.04769451808590919,-42272.3550315788
2011-08-15,2011-08-16,2011-09-14,391,378,-0.06750836549338268,-56979.92271492898
2011-09-13,2011-09-14,2011-10-19,395,381,-0.07064400671431281,-55601.24680833088
2011-10-18,2011-10-19,2011-11-16,398,385,0.09431686993885635,68989.13357786974
2011-11-15,2011-11-16,2011-12-14,398,390,-0.15960139610763535,-127752.99534330436
2011-12-13,2011-12-14,2012-01-13,411,400,-0.05972252909023945,-40175.18806900515
2012-01-12,2012-01-13,2012-02-17,413,395,0.07980970515161223,50481.408601563075
2012-02-16,2012-02-17,2012-03-16,416,409,0.03838495039592793,26217.05882730533
2012-03-15,2012-03-16,2012-04-18,417,393,-0.04616379495917955,-32740.316498925327
2012-04-17,2012-04-18,2012-05-18,412,367,-0.0246283204142822,-16660.574317535385
2012-05-17,2012-05-18,2012-06-15,413,376,-0.0453112240702338,-29897.240788954077
2012-06-14,2012-06-15,2012-07-16,428,415,-0.04952478440504349,-31196.776734616025
2012-07-13,2012-07-16,2012-08-13,436,431,-0.009379292215584756,-5615.623653788585
2012-08-10,2012-08-13,2012-09-10,443,436,0.008959362927024372,5313.888770207297
2012-09-07,2012-09-10,2012-10-15,454,436,-0.033109360551320965,-19813.43608208152
2012-10-12,2012-10-15,2012-11-12,459,450,-0.05137630809643301,-29726.874760327977
2012-11-09,2012-11-12,2012-12-10,463,451,-0.053522119674630164,-29377.418665884237
2012-12-07,2012-12-10,2013-01-10,463,453,0.14377267318234632,74690.80569309503
2013-01-09,2013-01-10,2013-02-07,463,458,0.06669689505020315,39631.10023796593
2013-04-17,2013-04-18,2013-05-21,463,455,0.09922434460358809,62891.185707065626
2013-05-20,2013-05-21,2013-06-21,464,452,-0.0992206178256142,-69128.92587180727
2013-06-20,2013-06-21,2013-07-19,461,453,-0.02521093479886427,-15822.141647714889
2013-07-18,2013-07-19,2013-08-16,462,447,0.0532780002613269,32593.791526695597
2013-08-15,2013-08-16,2013-09-13,460,446,0.086350213505344,55640.803982656915
2013-09-12,2013-09-13,2013-10-22,461,436,0.07378638697669748,51650.684365872294
2013-10-21,2013-10-22,2013-11-19,460,444,-0.04577953826505998,-34410.35371836135
2013-11-18,2013-11-19,2013-12-17,458,443,-0.01025035563697696,-7351.998123122496
2013-12-16,2013-12-17,2014-01-15,458,444,-0.0037933209820673053,-2692.8452817010693
2014-01-14,2014-01-15,2014-02-19,458,449,0.12026905730434256,85054.08254855685
2014-02-18,2014-02-19,2014-03-19,455,442,-0.05472246674939851,-43354.00906569592
2014-03-18,2014-03-19,2014-04-17,456,425,-0.03385806822067505,-25356.254944933695
2014-04-16,2014-04-17,2014-05-19,456,440,-0.1129823461446684,-81747.49518072268
2014-05-16,2014-05-19,2014-06-17,455,440,0.002672914713470975,1715.4625069380272
2014-06-16,2014-06-17,2014-07-15,451,430,0.03423766118253502,22032.283043111907
2014-07-14,2014-07-15,2014-08-12,449,427,0.038888861150055964,25882.187904034858
2014-08-11,2014-08-12,2014-09-10,452,437,0.09208971915132369,63673.10066327965
2014-09-09,2014-09-10,2014-10-15,451,425,0.06203721764902581,46844.162716326304
2014-10-14,2014-10-15,2014-11-12,450,439,-0.01810322242888185,-14517.732603046461
2014-11-11,2014-11-12,2014-12-10,455,438,0.0536441568184407,42240.70555493899
2014-12-09,2014-12-10,2015-01-09,451,421,0.02410311727376757,19997.50974706991
2015-01-08,2015-01-09,2015-02-06,456,434,0.026204233789890674,22264.751736532548
2015-02-05,2015-02-06,2015-03-13,455,426,0.1275064463113571,111176.33044099214
2015-03-12,2015-03-13,2015-04-13,456,411,0.2768521376359181,272174.295956534
2015-04-10,2015-04-13,2015-05-12,449,407,0.05090919918775483,63905.18559681461
2015-05-11,2015-05-12,2015-06-09,453,390,0.19751624046371696,260560.0561969392
2015-06-08,2015-06-09,2015-07-08,438,20,-0.01650123368797385,-26067.70846450329
2015-07-07,2015-07-08,2015-08-05,378,13,0.008802762717256885,13676.634960158728
2015-08-04,2015-08-05,2015-09-02,434,381,-0.22171057848559883,-347498.5030469694
