signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2010-03-24,2010-03-25,2010-04-23,287,267,0.03738219630222339,37382.19630222337
2010-04-22,2010-04-23,2010-05-24,279,265,-0.1836951315980574,-190562.05906721868
2010-05-21,2010-05-24,2010-06-24,281,273,0.01912667041223637,16196.849663338624
2010-06-23,2010-06-24,2010-07-22,293,288,-0.035878146010496215,-30963.449465477257
2010-07-21,2010-07-22,2010-08-19,302,292,0.1282994081295008,106751.9763846941
2010-08-18,2010-08-19,2010-09-16,306,295,0.02024874115569797,19009.629844833864
2010-09-15,2010-09-16,2010-10-26,308,297,0.127854983996055,122461.43986413442
2010-10-25,2010-10-26,2010-11-23,319,313,-0.0013819647932480361,-1492.9042054039892
2010-11-22,2010-11-23,2010-12-21,324,315,0.006925271283615642,7470.869635635754
2010-12-20,2010-12-21,2011-01-19,329,319,-0.09227537658256135,-100234.5475695054
2011-01-18,2011-01-19,2011-02-23,336,325,0.07165408138717289,70652.35742878262
2011-02-22,2011-02-23,2011-03-23,338,328,0.02713574885930181,28673.59575539804
2011-03-22,2011-03-23,2011-04-22,340,311,0.003404162083451512,3694.6935459794477
2011-04-21,2011-04-22,2011-05-23,344,315,-0.10757310721164359,-117151.48639777245
2011-05-20,2011-05-23,2011-06-21,340,328,-0.1277633498423303,-124171.81497675576
2011-06-20,2011-06-21,2011-07-19,360,351,0.14259408697172682,120879.48106889671
2011-07-18,2011-07-19,2011-08-16,368,356,-0.055011017096407655,-53283.49665428023
2011-08-15,2011-08-16,2011-09-14,377,369,-0.08092953343740972,-74075.88083961804
2011-09-13,2011-09-14,2011-10-19,382,373,-0.07237263944330041,-60882.57467805769
2011-10-18,2011-10-19,2011-11-16,385,374,0.08714269471744096,68002.22669914807
2011-11-15,2011-11-16,2011-12-14,386,378,-0.16409196076715482,-139208.58035354433
2011-12-13,2011-12-14,2012-01-13,400,389,-0.062373126797687695,-44231.8106801901
2012-01-12,2012-01-13,2012-02-17,402,389,0.07374680837077152,49035.48529115121
2012-02-16,2012-02-17,2012-03-16,407,397,0.02398590863994765,17124.792160851066
2012-03-15,2012-03-16,2012-04-18,409,383,-0.03640132194128243,-26612.16883161571
2012-04-17,2012-04-18,2012-05-18,407,366,-0.012796947582953022,-9014.999374622712
2012-05-17,2012-05-18,2012-06-15,410,369,-0.0252431163385759,-17555.32072781073
2012-06-14,2012-06-15,2012-07-16,424,406,-0.0825038706066068,-55928.92009834328
2012-07-13,2012-07-16,2012-08-13,430,425,-0.011845563530043846,-7367.53278813127
2012-08-10,2012-08-13,2012-09-10,433,429,0.013416695450578553,8245.874820270343
2012-09-07,2012-09-10,2012-10-15,441,433,-0.04231184714414016,-26353.676812038524
2012-10-12,2012-10-15,2012-11-12,445,439,-0.045415611599377015,-27089.969287237152
2012-11-09,2012-11-12,2012-12-10,451,443,-0.06027895337382905,-34322.852667416795
2012-12-07,2012-12-10,2013-01-10,453,447,0.12893415404400876,68989.75488130224
2013-01-09,2013-01-10,2013-02-07,455,448,0.04786231795742646,28912.05533493578
2013-02-06,2013-02-07,2013-03-14,462,454,-0.004647002740195472,-2941.456231197575
2013-03-13,2013-03-14,2013-04-15,462,454,-0.02905981762414489,-18308.782895224984
2013-04-12,2013-04-15,2013-05-16,463,457,0.022106073361433998,13522.92602045124
2013-05-15,2013-05-16,2013-06-18,467,456,-0.04451823044168535,-27835.109063143143
2013-06-17,2013-06-18,2013-07-16,463,449,-0.042587634305051414,-25442.568676151684
2013-07-15,2013-07-16,2013-08-13,463,452,0.06167731654558706,35277.836402038345
2013-08-12,2013-08-13,2013-09-10,461,443,0.05470968877532245,33222.57223730814
2013-09-09,2013-09-10,2013-10-17,463,454,0.004747382857986704,3040.578379135346
2013-10-16,2013-10-17,2013-11-14,461,452,-0.07514116165849416,-48354.48188052687
2013-11-13,2013-11-14,2013-12-12,462,445,0.06427498011112154,38253.94520843285
2013-12-11,2013-12-12,2014-01-10,460,451,-0.06385278089436353,-40445.289588732645
2014-01-09,2014-01-10,2014-02-14,461,441,0.10261455523065233,60847.29156643385
2014-02-13,2014-02-14,2014-03-14,459,444,-0.03669709770740903,-23993.175127603812
2014-03-13,2014-03-14,2014-04-14,457,438,-0.0015856154701895386,-998.6579160999972
2014-04-11,2014-04-14,2014-05-14,450,435,-0.06369428141318967,-40052.54769701359
2014-05-13,2014-05-14,2014-06-12,445,429,-0.006343590426243995,-3734.9304139767773
2014-06-11,2014-06-12,2014-07-10,445,430,0.0077004762474919275,4505.0664757727645
2014-07-09,2014-07-10,2014-08-07,444,427,0.06782014037466855,39982.85171626264
2014-08-06,2014-08-07,2014-09-04,452,425,0.07542696588268916,47483.18345532764
2014-09-03,2014-09-04,2014-10-10,451,415,0.08494164224992651,57506.21254815662
2014-10-09,2014-10-10,2014-11-07,450,431,0.004095171764395333,3007.9638506616466
2014-11-06,2014-11-07,2014-12-05,451,422,0.06104018949194345,45018.523017253145
2014-12-04,2014-12-05,2015-01-06,444,420,-0.07566811287360997,-59213.414684114745
2015-01-05,2015-01-06,2015-02-03,448,431,0.028328316778786222,20490.65820090298
2015-02-02,2015-02-03,2015-03-10,446,413,0.1402828265019065,104344.95149960031
2015-03-09,2015-03-10,2015-04-08,446,417,0.23514157678481906,199438.474452751
2015-04-07,2015-04-08,2015-05-07,438,399,-0.026952501673589646,-28235.490724895033
2015-05-06,2015-05-07,2015-06-04,439,390,0.37221095615097743,379419.3287663093
2015-06-03,2015-06-04,2015-07-03,427,318,-0.29285480390535557,-409641.1095669251
