signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2010-01-04,2010-01-05,2010-02-02,289,282,-0.04295195628364379,-42951.95628364384
2010-02-01,2010-02-02,2010-03-09,294,290,0.081930210422404,78411.14760603115
2010-03-08,2010-03-09,2010-04-07,297,290,0.03918067717833962,40569.99230654712
2010-04-06,2010-04-07,2010-05-06,300,296,-0.10486542086004313,-112838.25319893681
2010-05-05,2010-05-06,2010-06-03,305,295,-0.10808701877624993,-104108.4361825008
2010-06-02,2010-06-03,2010-07-06,312,305,-0.14820956848499856,-127324.24576543772
2010-07-05,2010-07-06,2010-08-03,316,308,0.1798978760162091,131641.75465926377
2010-08-02,2010-08-03,2010-08-31,321,314,0.019166652995943334,16548.48825690616
2010-08-30,2010-08-31,2010-10-08,324,320,-0.0021233101196272974,-1868.4035365366144
2010-09-30,2010-10-08,2010-11-05,334,328,0.11588708899809519,101758.14528948325
2010-11-04,2010-11-05,2010-12-03,339,322,-0.04857769677133561,-47598.2845749791
2010-12-02,2010-12-03,2010-12-31,343,332,-0.05777444963758893,-53859.64995916397
2010-12-30,2010-12-31,2011-01-31,345,333,-0.06572390936367867,-57730.58713314682
2011-01-28,2011-01-31,2011-03-07,353,342,0.11204911529481865,91953.0741387175
2011-03-04,2011-03-07,2011-04-06,357,339,-0.025800219020377768,-23545.351747669978
2011-04-01,2011-04-06,2011-05-05,361,346,-0.11014282724101077,-97923.29934662313
2011-05-04,2011-05-05,2011-06-02,369,357,-0.08980258427393106,-71045.88978796208
2011-06-01,2011-06-02,2011-07-01,378,368,0.019340072813387676,13926.5590853428
2011-06-30,2011-07-01,2011-07-29,378,366,0.014204339146099532,10426.195211797836
2011-07-28,2011-07-29,2011-08-26,389,381,-0.03137072774524097,-23353.65590320027
2011-08-25,2011-08-26,2011-09-26,395,382,-0.09669255779001851,-69723.77959766309
2011-09-23,2011-09-26,2011-10-31,401,385,-0.04063585019647209,-26468.712191314553
2011-10-28,2011-10-31,2011-11-28,404,393,-0.00106267773417279,-664.0618447238812
2011-11-25,2011-11-28,2011-12-26,409,400,-0.16888919361663612,-105425.83466943027
2011-12-23,2011-12-26,2012-02-01,411,397,-0.057383622435071335,-29770.907645475352
2012-01-31,2012-02-01,2012-02-29,416,409,0.14225256927752095,69566.34967634757
2012-02-28,2012-02-29,2012-03-28,417,404,-0.02466519665273692,-13777.988638898823
2012-03-27,2012-03-28,2012-05-02,421,402,-0.0063972416164346235,-3485.360583451111
2012-04-27,2012-05-02,2012-05-30,409,398,-0.044586255386593,-24136.191856287012
2012-05-29,2012-05-30,2012-06-28,424,407,-0.06940115800729385,-35894.33831373078
2012-06-27,2012-06-28,2012-07-26,433,419,-0.05951110700783524,-28643.08366470551
2012-07-25,2012-07-26,2012-08-23,442,435,0.0009025350142151112,408.54459866380785
2012-08-22,2012-08-23,2012-09-20,447,442,-0.016614487506713793,-7527.558724829054
2012-09-19,2012-09-20,2012-10-25,455,450,-0.018144096803765053,-8084.001081029302
2012-10-24,2012-10-25,2012-11-22,458,456,-0.0804954444306174,-35213.570815830724
2012-11-21,2012-11-22,2012-12-20,463,450,0.008544971173824578,3437.187719058362
2012-12-19,2012-12-20,2013-01-22,463,453,0.1376576468096684,55845.50967531605
2013-01-21,2013-01-22,2013-02-26,463,457,0.013110555602267482,6050.90876412316
2013-02-25,2013-02-26,2013-03-26,465,458,0.004486058436845797,2097.5932403036277
2013-03-25,2013-03-26,2013-04-25,464,458,-0.032129388874859055,-15090.468623854103
2013-04-24,2013-04-25,2013-05-28,465,453,0.04503143339348159,20470.730265288148
2013-05-27,2013-05-28,2013-06-28,465,459,-0.18938159498417995,-89967.30023522885
2013-06-27,2013-06-28,2013-07-26,464,451,0.1125969075847344,43360.056705575495
2013-07-25,2013-07-26,2013-08-23,463,455,0.059380435911671414,25441.61102388939
2013-08-22,2013-08-23,2013-09-24,462,448,0.06549873926468441,29729.398060197767
2013-09-23,2013-09-24,2013-10-29,461,446,-0.017490358607769263,-8458.72351147997
2013-10-28,2013-10-29,2013-11-26,462,440,0.02568717696217071,12205.605079610366
2013-11-25,2013-11-26,2013-12-24,459,443,-0.04384483923687099,-21368.613522438332
2013-12-23,2013-12-24,2014-01-22,460,447,0.008508040149394214,3964.749622960284
2014-01-21,2014-01-22,2014-02-26,460,448,0.05303065609578139,24922.55717327399
2014-02-25,2014-02-26,2014-03-26,457,430,-0.004721736657019249,-2336.729154421191
