signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2017-01-19,2017-01-20,2017-02-24,524,509,0.07181926720519849,72270.43300831039
2017-02-23,2017-02-24,2017-03-24,526,505,-0.0008172744107066698,-881.4732718593441
2017-03-23,2017-03-24,2017-04-25,532,516,-0.12507255268707018,-134787.05295650044
2017-04-24,2017-04-25,2017-05-24,534,509,-0.09499439213938865,-89568.67983477877
2017-05-23,2017-05-24,2017-06-23,537,524,0.022604724244910557,19288.954507259186
2017-06-22,2017-06-23,2017-07-21,543,525,-0.030479112733848734,-26596.20001603011
2017-07-20,2017-07-21,2017-08-18,550,544,0.04229275475698646,35780.006412775256
2017-08-17,2017-08-18,2017-09-15,566,555,0.05164851403480997,45543.03722847649
2017-09-14,2017-09-15,2017-10-20,576,556,-0.03228194754518532,-29936.050234966562
2017-10-19,2017-10-20,2017-11-17,587,577,-0.020342770452214,-18255.49917561584
2017-11-16,2017-11-17,2017-12-15,599,587,-0.0670063423247349,-58907.9180141479
2017-12-14,2017-12-15,2018-01-15,599,590,0.007416027503670541,6082.859498349484
2018-01-12,2018-01-15,2018-02-12,606,582,-0.14451280408803568,-119413.00777946657
2018-02-09,2018-02-12,2018-03-19,586,570,0.0874221828084103,61798.860788575024
2018-03-16,2018-03-19,2018-04-18,608,596,-0.01721803686728729,-13235.508912215359
2018-04-17,2018-04-18,2018-05-18,618,607,-0.007821349214322093,-5908.753408262273
2018-05-17,2018-05-18,2018-06-15,632,620,-0.10227954366456682,-76664.24239768542
2018-06-14,2018-06-15,2018-07-16,634,601,-0.10017438909016196,-67406.51757481461
2018-07-13,2018-07-16,2018-08-13,647,643,-0.06592261824053569,-39915.17024460714
2018-08-10,2018-08-13,2018-09-10,658,642,-0.03861264495305683,-21838.155079944874
2018-09-07,2018-09-10,2018-10-16,664,649,-0.11178666733336817,-60781.97513353347
2018-10-15,2018-10-16,2018-11-13,671,659,0.038604161213782406,18643.87610493478
2018-11-12,2018-11-13,2018-12-11,677,670,-0.011937890164471221,-5987.971501307096
2018-12-10,2018-12-11,2019-01-10,686,677,-0.020661810413400206,-10240.113338896888
2019-01-09,2019-01-10,2019-02-14,688,680,0.016840010362400015,8173.563404439366
2019-02-13,2019-02-14,2019-03-14,689,669,0.20980631703844033,103547.65500536322
2019-03-13,2019-03-14,2019-04-12,688,679,0.054286423846959364,32413.71348399378
2019-04-11,2019-04-12,2019-05-15,688,677,-0.1290428399908965,-81232.54921514716
2019-05-14,2019-05-15,2019-06-13,681,670,-0.04691478848147512,-25721.88109347783
2019-06-12,2019-06-13,2019-07-11,682,670,-0.01965976565487426,-10273.135851699102
2019-07-10,2019-07-11,2019-08-08,683,677,-0.06701401078072089,-34329.47269754863
2019-08-07,2019-08-08,2019-09-05,687,682,0.10028523000212042,47930.68307755026
2019-09-04,2019-09-05,2019-10-11,687,680,-0.003551679405962682,-1867.7368338318774
2019-10-10,2019-10-11,2019-11-08,689,686,-0.022572551489941528,-11828.16457137739
2019-11-07,2019-11-08,2019-12-06,692,686,-0.020431014958065985,-10464.324018951796
2019-12-05,2019-12-06,2020-01-06,693,687,0.07984484482514209,40059.28046170238
2020-01-03,2020-01-06,2020-02-11,695,687,-0.057503477045001916,-31153.850266655732
2020-02-10,2020-02-11,2020-03-10,703,697,0.04629983852822073,23641.599478253687
2020-03-09,2020-03-10,2020-04-08,705,675,-0.03921812549660986,-20952.718067074195
2020-04-07,2020-04-08,2020-05-11,706,691,0.01769229926757232,9081.60514850216
2020-05-08,2020-05-11,2020-06-08,700,693,0.01186232963723155,6196.761983766104
2020-06-05,2020-06-08,2020-07-08,704,691,0.0774871328117237,40958.670045343926
2020-07-07,2020-07-08,2020-08-05,706,691,0.05359263172837214,30523.436804817873
2020-08-04,2020-08-05,2020-09-02,710,701,0.017013900316105612,10209.51134998526
2020-09-01,2020-09-02,2020-09-30,713,706,-0.06673600437479799,-40727.53842517291
2020-09-29,2020-09-30,2020-11-05,714,712,0.036868843918119065,20998.679859224125
2020-11-04,2020-11-05,2020-12-03,720,717,0.011799795745352615,6968.363339264877
2020-12-02,2020-12-03,2020-12-31,724,720,-0.03737421995902268,-22331.763615982723
2020-12-30,2020-12-31,2021-01-29,729,722,-0.06126572565678834,-35239.19306940981
2021-01-28,2021-01-29,2021-03-05,739,729,0.026749211309879728,14443.153588786605
2021-03-04,2021-03-05,2021-04-02,750,745,-0.006072716240517528,-3366.653451264603
2021-04-01,2021-04-02,2021-05-06,765,757,0.010245376020901587,5645.441878853599
2021-04-30,2021-05-06,2021-06-03,762,760,0.035145742520947376,19564.539613003028
2021-06-02,2021-06-03,2021-07-02,774,771,0.007624918053977581,4393.732276286464
2021-07-01,2021-07-02,2021-07-30,786,783,0.020195816349959372,11726.238457996864
2021-07-29,2021-07-30,2021-08-27,793,790,0.07051796864193438,41771.55476990191
2021-08-26,2021-08-27,2021-09-28,801,797,-0.023085899136036536,-14639.34352885303
2021-09-27,2021-09-28,2021-11-02,805,803,-0.017603670433415375,-10905.219610830769
2021-11-01,2021-11-02,2021-11-30,817,815,0.0909869098614251,55372.844441751135
2021-11-29,2021-11-30,2021-12-28,826,822,-0.024010039529313465,-15941.542178393458
2021-12-27,2021-12-28,2022-01-26,836,832,-0.09040791924308511,-58585.38412567915
2022-01-25,2022-01-26,2022-03-02,844,828,0.0425840433657354,25100.15329191601
2022-03-01,2022-03-02,2022-03-30,853,853,-0.10353448363203255,-63624.674574931385
2022-03-29,2022-03-30,2022-04-29,860,855,-0.20446353461905298,-112639.31612650974
2022-04-28,2022-04-29,2022-06-01,866,853,0.1436754865486669,62967.56638052594
2022-05-31,2022-06-01,2022-06-30,873,862,0.04805601665301418,24087.11655611318
2022-06-29,2022-06-30,2022-07-28,881,871,0.04480984722535997,23539.379112186492
2022-07-27,2022-07-28,2022-08-25,886,879,-0.004199396290164414,-2304.8658731172327
2022-08-24,2022-08-25,2022-09-23,891,889,-0.08747699978673462,-47810.695581826265
2022-09-22,2022-09-23,2022-10-28,899,890,-0.009202381905241586,-4589.604419940151
2022-10-27,2022-10-28,2022-11-25,905,904,0.04511300265079221,22292.649621071178
2022-11-24,2022-11-25,2022-12-23,910,903,-0.04273939630244217,-22072.50330755068
2022-12-22,2022-12-23,2023-01-30,914,909,0.10404788055437852,51438.3028429253
2023-01-20,2023-01-30,2023-02-27,919,912,0.028942604128689542,15797.155957665527
2023-02-24,2023-02-27,2023-03-27,927,926,-0.03739903204485495,-21003.555233117193
2023-03-24,2023-03-27,2023-04-25,936,932,-0.058989957377276525,-31890.16950148676
2023-04-24,2023-04-25,2023-05-26,943,937,-0.011123419081500163,-5658.630073762266
2023-05-25,2023-05-26,2023-06-27,939,934,-0.04563851807500663,-22958.66490944242
2023-06-26,2023-06-27,2023-07-25,947,946,0.003373441947982281,1619.5756522616139
2023-07-24,2023-07-25,2023-08-22,948,946,-0.045105077600714805,-21727.81396621291
2023-08-21,2023-08-22,2023-09-19,952,951,0.008143822340398676,3746.0578055586084
2023-09-18,2023-09-19,2023-10-25,956,953,-0.033448033110758946,-15510.980845251877
2023-10-24,2023-10-25,2023-11-22,963,948,0.048755594348199205,21853.366083020985
2023-11-21,2023-11-22,2023-12-20,968,963,-0.03757414792947111,-17662.709143404965
2023-12-19,2023-12-20,2024-01-18,972,966,-0.111500076279475,-50444.12825477088
2024-01-17,2024-01-18,2024-02-23,979,975,-0.08583986831933377,-34504.989081661275
2024-02-22,2024-02-23,2024-03-22,985,970,0.16297168961561637,59886.27450006863
