signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2011-10-28,2011-10-31,2011-11-28,404,389,0.0018376614645323475,1400.9477394113783
2011-11-25,2011-11-28,2011-12-26,409,394,-0.16082196144787875,-122828.49623592373
2011-12-23,2011-12-26,2012-02-01,411,393,-0.07984330041356169,-51173.64720386965
2012-01-31,2012-02-01,2012-02-29,416,406,0.14013436337129215,82644.57058129006
2012-02-28,2012-02-29,2012-03-28,417,405,-0.028061839690110113,-18868.694687055773
2012-03-27,2012-03-28,2012-05-02,421,402,-0.036226543334019756,-23675.068716169917
2012-04-27,2012-05-02,2012-05-30,409,389,-0.018970919632067873,-11948.893688093056
2012-05-29,2012-05-30,2012-06-28,424,406,-0.0693763767015092,-42867.9591807035
2012-06-27,2012-06-28,2012-07-26,433,421,-0.06579737014253151,-37835.876779449754
2012-07-25,2012-07-26,2012-08-23,442,435,0.007736852930528837,4156.240727816126
2012-08-22,2012-08-23,2012-09-20,447,443,-0.021432764183701103,-11602.769881513435
2012-09-19,2012-09-20,2012-10-25,455,444,-0.0068409747057669446,-3624.0330418855883
2012-10-24,2012-10-25,2012-11-22,458,453,-0.07577052617081559,-39865.13698323304
2012-11-21,2012-11-22,2012-12-20,463,454,0.0023815500965671532,1158.0638187034638
2012-12-19,2012-12-20,2013-01-22,463,452,0.13222526329505802,64449.60747159325
2013-01-21,2013-01-22,2013-02-26,463,458,0.019868516514518486,10964.88595243718
2013-02-25,2013-02-26,2013-03-26,465,457,-0.022661730264254443,-12754.866824362194
2013-03-25,2013-03-26,2013-04-25,464,453,-0.041229542278602205,-22679.646478858893
2013-04-24,2013-04-25,2013-05-28,465,457,0.06560843568266894,34602.071083472925
2013-05-27,2013-05-28,2013-06-28,465,453,-0.17484654635403085,-98264.60648125375
2013-06-27,2013-06-28,2013-07-26,464,452,0.09734191268800418,45141.36197414034
2013-07-25,2013-07-26,2013-08-23,463,456,0.06436938860242547,32756.397604742844
2013-08-22,2013-08-23,2013-09-24,462,446,0.03582137657571294,19402.218758780742
2013-09-23,2013-09-24,2013-10-29,461,445,-0.02981558800226569,-16727.7440094403
2013-10-28,2013-10-29,2013-11-26,462,445,0.02717631823624722,14792.409028485767
2013-11-25,2013-11-26,2013-12-24,459,449,-0.04353884375036077,-24342.780166436918
2013-12-23,2013-12-24,2014-01-22,460,449,-0.008068416743163276,-4314.683508825256
2014-01-21,2014-01-22,2014-02-26,460,445,0.052703367595593686,27956.365361595992
2014-02-25,2014-02-26,2014-03-26,457,437,0.02756055320591666,15389.91723433428
2014-03-25,2014-03-26,2014-04-24,455,434,-0.039808661259615685,-22841.959135917714
2014-04-23,2014-04-24,2014-05-26,451,432,-0.036981153016487966,-20374.830726228654
2014-05-23,2014-05-26,2014-06-24,457,433,-0.002188667146082679,-1161.2562571711605
2014-06-23,2014-06-24,2014-07-22,454,422,0.029279760150816347,15501.163439056487
2014-07-21,2014-07-22,2014-08-19,450,424,0.11840409787385453,64520.38446762459
2014-08-18,2014-08-19,2014-09-17,450,432,0.03665098583646209,22336.474342728383
2014-09-16,2014-09-17,2014-10-22,450,419,0.050316413889206046,31788.585898503894
2014-10-21,2014-10-22,2014-11-19,451,427,0.02173409807180593,14421.92733412038
2014-11-18,2014-11-19,2014-12-17,453,424,0.053355305028057964,36174.05336129735
2014-12-16,2014-12-17,2015-01-16,453,424,-0.06631264336816323,-47357.721024297294
2015-01-15,2015-01-16,2015-02-13,452,438,0.04295968426179675,28645.53998543031
2015-02-12,2015-02-13,2015-03-20,455,428,0.19581558659054132,136179.1790014546
2015-03-19,2015-03-20,2015-04-20,450,409,0.14727222117578753,122475.29675066494
2015-04-17,2015-04-20,2015-05-19,445,400,0.08673624984171613,82755.10280653881
2015-05-18,2015-05-19,2015-06-16,445,369,0.1573161593887631,163114.14755779156
2015-06-15,2015-06-16,2015-07-15,435,247,-0.20427965794225555,-245129.4183048486
2015-07-14,2015-07-15,2015-08-12,370,281,0.05710351478726561,54524.74130207347
2015-08-11,2015-08-12,2015-09-11,435,414,-0.25465098880225945,-257035.82416529395
2015-09-10,2015-09-11,2015-10-16,451,430,0.13769536178267971,103592.25364762021
2015-10-15,2015-10-16,2015-11-13,460,440,0.16657995296988193,142579.37034320633
2015-11-12,2015-11-13,2015-12-11,478,462,-0.02269315985072229,-22659.14083273406
2015-12-10,2015-12-11,2016-01-11,491,466,-0.13132428757123515,-128151.72552909027
2016-01-08,2016-01-11,2016-02-15,495,476,-0.1344833363525838,-114000.18568215996
2016-02-05,2016-02-15,2016-03-14,496,474,-0.0023071139387513817,-1692.7061052303761
2016-03-11,2016-03-14,2016-04-12,498,464,0.1742640386091192,127560.78047720471
2016-04-11,2016-04-12,2016-05-11,490,468,-0.1018412150136212,-87538.42452156416
2016-05-10,2016-05-11,2016-06-08,493,469,0.017074115018771874,13181.549926451524
2016-06-07,2016-06-08,2016-07-08,498,483,0.022636562952973893,17774.253244947293
2016-07-07,2016-07-08,2016-08-05,504,493,-0.0676252453607451,-54301.402635111706
2016-08-04,2016-08-05,2016-09-02,513,495,0.018643663215120565,13958.024263430154
2016-09-01,2016-09-02,2016-10-11,518,497,0.012497491285051732,9530.985970555106
2016-10-10,2016-10-11,2016-11-08,519,507,0.025220438051780425,19474.287132766447
2016-11-07,2016-11-08,2016-12-06,527,513,-0.01789289011629358,-14164.677589720348
2016-12-05,2016-12-06,2017-01-04,530,517,-0.02625939149894929,-20415.95557774615
2017-01-03,2017-01-04,2017-02-08,535,515,-0.03057120291165827,-23144.13019045058
2017-02-07,2017-02-08,2017-03-08,540,527,0.027666295561434406,20304.638632886577
2017-03-07,2017-03-08,2017-04-07,544,528,-0.009583242683967486,-7227.845353455632
2017-04-06,2017-04-07,2017-05-08,553,524,-0.1216094132727984,-90840.92304672464
2017-05-05,2017-05-08,2017-06-07,558,539,-0.07061888429529106,-46336.461987921386
2017-06-06,2017-06-07,2017-07-05,561,549,0.015402347658044713,9392.534177077934
2017-07-04,2017-07-05,2017-08-02,573,559,-0.034212526136087607,-21184.546304699616
2017-08-01,2017-08-02,2017-08-30,582,569,0.02920165335544933,17463.168114024098
2017-08-29,2017-08-30,2017-09-27,595,581,0.008657337468655601,5328.444121300476
2017-09-26,2017-09-27,2017-11-01,605,594,-0.021171500308940105,-13143.509886624757
2017-10-31,2017-11-01,2017-11-29,613,602,-0.06347703024379281,-38572.95645608497
2017-11-28,2017-11-29,2017-12-27,617,598,-0.04202104080686475,-23913.963692323305
2017-12-26,2017-12-27,2018-01-25,621,609,0.01452693183728937,7919.807571700658
2018-01-24,2018-01-25,2018-03-01,629,606,-0.08614479215452919,-47646.7561588611
2018-02-28,2018-03-01,2018-03-29,623,602,0.024915510575742372,12593.646356473851
2018-03-28,2018-03-29,2018-05-02,629,612,-0.031225269104026343,-16176.179514674644
2018-04-27,2018-05-02,2018-05-30,634,620,-0.021971347637444794,-11026.794119784376
2018-05-29,2018-05-30,2018-06-28,643,618,-0.15431636522144676,-75745.37738907285
2018-06-27,2018-06-28,2018-07-26,644,640,0.029345065696114503,12181.118299030175
2018-07-25,2018-07-26,2018-08-23,659,654,-0.12082824358064581,-51627.550983186055
2018-08-22,2018-08-23,2018-09-20,666,655,-0.02084218503077384,-7829.428038229176
2018-09-19,2018-09-20,2018-10-26,671,654,-0.10743781172708111,-39518.15299701149
2018-10-25,2018-10-26,2018-11-23,674,666,0.09121799212020631,29947.355451850453
2018-11-22,2018-11-23,2018-12-21,686,682,-0.07542231805751165,-27020.25001028279
2018-12-20,2018-12-21,2019-01-22,691,682,0.03236299015770716,10719.672916234005
2019-01-21,2019-01-22,2019-02-26,691,668,0.11993511533771661,41012.068773083214
2019-02-25,2019-02-26,2019-03-26,692,662,0.11099708524131602,42507.91039082286
2019-03-25,2019-03-26,2019-04-24,691,685,0.002628902693571522,1118.5247874446213
2019-04-23,2019-04-24,2019-05-27,694,683,-0.14604222092539676,-62300.24436508177
2019-05-24,2019-05-27,2019-06-25,688,679,0.024796611921381828,9033.167545766395
2019-06-24,2019-06-25,2019-07-23,689,683,-0.07296869120670657,-27240.931738711894
2019-07-22,2019-07-23,2019-08-20,691,680,0.006580296812380038,2277.3264307976933
2019-08-19,2019-08-20,2019-09-18,693,687,0.06497930807059538,22636.188965788053
2019-09-17,2019-09-18,2019-10-23,695,691,-0.03950261040269176,-14655.31621524546
2019-10-22,2019-10-23,2019-11-20,701,693,-0.015810709536817735,-5634.001355398039
2019-11-19,2019-11-20,2019-12-18,705,699,0.04975940869125828,17450.964405254927
2019-12-17,2019-12-18,2020-01-16,706,699,0.06179449678037674,22750.12554227974
2020-01-15,2020-01-16,2020-02-21,707,698,0.010325518901684427,4036.3270997330546
2020-02-20,2020-02-21,2020-03-20,716,700,-0.08037791303478925,-31744.79421428725
2020-03-19,2020-03-20,2020-04-20,719,716,0.03180766767753829,11552.527445536864
2020-04-17,2020-04-20,2020-05-21,723,717,-0.015320797593138202,-5741.499212987605
2020-05-20,2020-05-21,2020-06-18,715,707,0.014381134474201751,5306.789327607839
2020-06-17,2020-06-18,2020-07-20,718,705,0.09364288251691466,35052.148025806935
2020-07-17,2020-07-20,2020-08-17,718,708,0.03781142590024622,15478.841369940608
2020-08-14,2020-08-17,2020-09-14,724,714,-0.04121767755720818,-17511.25851684087
2020-09-11,2020-09-14,2020-10-20,725,718,0.026913324395007043,10962.792810308281
2020-10-19,2020-10-20,2020-11-17,733,732,-0.007997442728293502,-3345.328633648227
2020-11-16,2020-11-17,2020-12-15,742,738,-0.044351018524714125,-18403.65311314189
2020-12-14,2020-12-15,2021-01-13,755,749,-0.05778605085402666,-22915.10531546868
2021-01-12,2021-01-13,2021-02-10,765,761,-0.06510649671878677,-24326.11182906531
2021-02-09,2021-02-10,2021-03-17,771,765,0.09194336516529611,32116.69951943698
2021-03-16,2021-03-17,2021-04-15,776,771,0.013115534571426002,5002.609733763384
2021-04-14,2021-04-15,2021-05-18,788,770,-0.017528293421035124,-6773.439195452025
2021-05-17,2021-05-18,2021-06-16,790,783,0.03660949241113953,13898.993815359601
2021-06-15,2021-06-16,2021-07-14,800,798,0.0417340045611001,16424.60352292034
2021-07-13,2021-07-14,2021-08-11,811,802,0.003030191766175472,1242.3151749124518
2021-08-10,2021-08-11,2021-09-08,823,814,0.0727174654227567,29902.976202279737
2021-09-07,2021-09-08,2021-10-15,830,822,-0.07153692298498282,-31556.678822003014
2021-10-14,2021-10-15,2021-11-12,839,836,0.01249735837936794,5118.513996882597
2021-11-11,2021-11-12,2021-12-10,847,845,0.03298746176697165,13679.444756794139
2021-12-09,2021-12-10,2022-01-10,854,851,0.008207575478361262,3515.843259418616
2022-01-07,2022-01-10,2022-02-14,862,854,-0.09772894060623116,-42207.31907364511
2022-02-11,2022-02-14,2022-03-14,870,863,-0.010927925749455003,-4258.330248532002
2022-03-11,2022-03-14,2022-04-13,876,870,-0.0835985932628015,-32220.22089445463
2022-04-12,2022-04-13,2022-05-16,885,877,-0.045904796423578365,-16213.372360853828
2022-05-13,2022-05-16,2022-06-14,884,877,0.009763428055436618,3290.1017876562546
2022-06-13,2022-06-14,2022-07-12,897,874,0.03068501981529037,10441.263334926858
2022-07-11,2022-07-12,2022-08-09,900,897,0.025496483716202833,8941.963543061982
2022-08-08,2022-08-09,2022-09-06,906,902,-0.024176510199163004,-8695.216354300792
2022-09-05,2022-09-06,2022-10-12,911,909,-0.11900348415878526,-41765.503891186905
2022-10-11,2022-10-12,2022-11-09,916,911,0.1203554205877464,37213.275180223456
2022-11-08,2022-11-09,2022-12-07,922,921,-0.008697771963464218,-3012.9788043053704
2022-12-06,2022-12-07,2023-01-05,930,927,-0.02586689547763632,-8882.566136370646
2023-01-04,2023-01-05,2023-02-09,939,933,0.07653411376414243,25601.623213374638
2023-02-08,2023-02-09,2023-03-09,943,937,0.016285415137954562,5864.609160245338
2023-03-08,2023-03-09,2023-04-07,949,948,-0.019119096561836746,-6997.184093507705
2023-04-06,2023-04-07,2023-05-10,954,943,-0.049562536042692784,-17792.039475917933
2023-05-09,2023-05-10,2023-06-07,945,941,-0.01497099488818987,-5107.947464722558
2023-06-06,2023-06-07,2023-07-07,952,947,0.02930839371803229,9850.012820739765
2023-07-06,2023-07-07,2023-08-04,959,950,-0.0013506263177116562,-467.2243849460501
2023-08-03,2023-08-04,2023-09-01,963,962,-0.027526664933596123,-9509.483374756179
2023-08-31,2023-09-01,2023-10-09,969,968,-0.019143809287942348,-6431.457263175747
2023-09-28,2023-10-09,2023-11-06,975,968,0.0026705799764106253,880.0188095190679
2023-11-03,2023-11-06,2023-12-04,982,979,0.02658794784261098,8784.751014011563
2023-12-01,2023-12-04,2024-01-02,986,983,-0.019011821363048353,-6448.586428854382
2023-12-29,2024-01-02,2024-01-30,989,984,-0.14624816051235057,-48662.563814544934
2024-01-29,2024-01-30,2024-03-06,991,988,-0.0009140011553954164,-259.64679794741096
