date,equity,cash,invested
2013-01-14,595306.1497410396,9456.999685336414,585849.1500557032
2013-01-15,603705.8577779295,9456.999685336414,594248.8580925931
2013-01-16,601728.301790256,9456.999685336414,592271.3021049197
2013-01-17,597232.0140828466,9456.999685336414,587775.0143975102
2013-01-18,605779.1377774858,9456.999685336414,596322.1380921494
2013-01-21,610490.2864975987,9456.999685336414,601033.2868122624
2013-01-22,608903.2868935235,608903.2868935235,0.0
2013-01-22,600954.7878574028,7907.834894719913,593046.9529626829
2013-01-23,602537.1007294179,7907.834894719913,594629.265834698
2013-01-24,591157.9438199011,7907.834894719913,583250.1089251812
2013-01-25,591895.9308152538,7907.834894719913,583988.0959205339
2013-01-28,604294.1723657305,7907.834894719913,596386.3374710106
2013-01-29,607839.5158327739,7907.834894719913,599931.680938054
2013-01-30,612027.1430826316,7907.834894719913,604119.3081879118
2013-01-31,612555.2182734016,7907.834894719913,604647.3833786817
2013-02-01,615951.9700529397,7907.834894719913,608044.1351582198
2013-02-04,615401.856661976,7907.834894719913,607494.0217672561
2013-02-05,620813.8819719285,7907.834894719913,612906.0470772086
2013-02-06,621560.4465953402,7907.834894719913,613652.6117006203
2013-02-07,622267.3052627355,7907.834894719913,614359.4703680156
2013-02-08,629317.2156843847,7907.834894719913,621409.3807896648
2013-02-18,630885.2161348917,7907.834894719913,622977.3812401718
2013-02-19,623309.3670331285,7907.834894719913,615401.5321384086
2013-02-20,632874.4244438072,7907.834894719913,624966.5895490873
2013-02-21,619283.8644540559,7907.834894719913,611376.029559336
2013-02-22,617499.6050492765,7907.834894719913,609591.7701545566
2013-02-25,622718.4197587173,7907.834894719913,614810.5848639974
2013-02-26,619125.2919191115,619125.2919191115,0.0
2013-02-26,611219.68686849,3994.356722053988,607225.330146436
2013-02-27,611147.6957000943,3994.356722053988,607153.3389780404
2013-02-28,621719.2073761337,3994.356722053988,617724.8506540797
2013-03-01,626095.5141346949,3994.356722053988,622101.157412641
2013-03-04,609781.8386780141,3994.356722053988,605787.4819559602
2013-03-05,621584.1436488668,3994.356722053988,617589.7869268128
2013-03-06,631543.2734295727,3994.356722053988,627548.9167075187
2013-03-07,628610.9055065359,3994.356722053988,624616.548784482
2013-03-08,626163.4312870861,3994.356722053988,622169.0745650321
2013-03-11,626372.023193273,3994.356722053988,622377.666471219
2013-03-12,613474.9038678705,3994.356722053988,609480.5471458165
2013-03-13,609329.6551294022,3994.356722053988,605335.2984073482
2013-03-14,610838.3232235906,3994.356722053988,606843.9665015367
2013-03-15,612128.3179509377,3994.356722053988,608133.9612288837
2013-03-18,605248.2377760122,3994.356722053988,601253.8810539582
2013-03-19,607200.1126249927,3994.356722053988,603205.7559029388
2013-03-20,619590.889317161,3994.356722053988,615596.5325951071
2013-03-21,624126.250432275,3994.356722053988,620131.893710221
2013-03-22,626041.2800922311,3994.356722053988,622046.9233701772
2013-03-25,626732.4618572528,3994.356722053988,622738.1051351988
2013-03-26,623811.3377007497,623811.3377007497,0.0
2013-03-26,619562.928945274,2688.8419728453473,616874.0869724286
2013-03-27,620686.9205897825,2688.8419728453473,617998.0786169372
2013-03-28,606066.1619649187,2688.8419728453473,603377.3199920733
2013-03-29,607492.8616727176,2688.8419728453473,604804.0196998722
2013-04-01,609173.6434785859,2688.8419728453473,606484.8015057405
2013-04-02,606485.9738428055,2688.8419728453473,603797.1318699601
2013-04-03,602290.9103496147,2688.8419728453473,599602.0683767693
2013-04-08,600117.9937664261,2688.8419728453473,597429.1517935807
2013-04-09,604442.7798017496,2688.8419728453473,601753.9378289043
2013-04-10,603604.7530709745,2688.8419728453473,600915.9110981291
2013-04-11,600677.6531855887,2688.8419728453473,597988.8112127433
2013-04-12,596303.7469514976,2688.8419728453473,593614.9049786523
2013-04-15,588688.0867628892,2688.8419728453473,585999.2447900438
2013-04-16,592586.5828846316,2688.8419728453473,589897.7409117862
2013-04-17,593597.5563056055,2688.8419728453473,590908.7143327601
2013-04-18,593507.5340427659,2688.8419728453473,590818.6920699205
2013-04-19,602636.3321162958,2688.8419728453473,599947.4901434504
2013-04-22,603658.8936547323,2688.8419728453473,600970.0516818869
2013-04-23,589572.3823857148,2688.8419728453473,586883.5404128694
2013-04-24,598167.5133094008,2688.8419728453473,595478.6713365554
2013-04-25,595587.3548968631,595587.3548968631,0.0
2013-04-25,589620.1221610787,12808.330212836818,576811.7919482419
2013-04-26,583256.8525898774,12808.330212836818,570448.5223770406
2013-05-02,584634.2382203945,12808.330212836818,571825.9080075576
2013-05-03,592593.9393508821,12808.330212836818,579785.6091380452
2013-05-06,598532.9673401329,12808.330212836818,585724.6371272961
2013-05-07,598512.9305920752,12808.330212836818,585704.6003792384
2013-05-08,601435.9778520773,12808.330212836818,588627.6476392405
2013-05-09,600118.8614854009,12808.330212836818,587310.5312725641
2013-05-10,605231.9661106128,12808.330212836818,592423.635897776
2013-05-13,605598.6297965528,12808.330212836818,592790.299583716
2013-05-14,600845.6477276055,12808.330212836818,588037.3175147687
2013-05-15,605221.6710402126,12808.330212836818,592413.3408273758
2013-05-16,610137.1006018877,12808.330212836818,597328.7703890508
2013-05-17,617304.0266495903,12808.330212836818,604495.6964367535
2013-05-20,623403.0557746615,12808.330212836818,610594.7255618246
2013-05-21,628452.0475537654,12808.330212836818,615643.7173409285
2013-05-22,623547.2240532615,12808.330212836818,610738.8938404246
2013-05-23,619306.1281840552,12808.330212836818,606497.7979712184
2013-05-24,625880.8461127135,12808.330212836818,613072.5158998766
2013-05-27,628107.6247180908,12808.330212836818,615299.2945052539
2013-05-28,626424.6541888912,626424.6541888912,0.0
2013-05-28,630902.6545843515,8082.898763727391,622819.7558206241
2013-05-29,632667.2546426826,8082.898763727391,624584.3558789552
2013-05-30,633666.0500290602,8082.898763727391,625583.1512653328
2013-05-31,630775.1831040945,8082.898763727391,622692.2843403671
2013-06-03,629790.306830255,8082.898763727391,621707.4080665276
2013-06-04,619873.5133268913,8082.898763727391,611790.614563164
2013-06-05,621077.8113869511,8082.898763727391,612994.9126232237
2013-06-06,611911.8186119497,8082.898763727391,603828.9198482223
2013-06-07,601605.509160007,8082.898763727391,593522.6103962796
2013-06-13,583856.101656066,8082.898763727391,575773.2028923386
2013-06-14,589534.1872500425,8082.898763727391,581451.288486315
2013-06-17,589469.5329473439,8082.898763727391,581386.6341836165
2013-06-18,590663.6592753679,8082.898763727391,582580.7605116405
2013-06-19,586909.5540531948,8082.898763727391,578826.6552894674
2013-06-20,572672.8686916208,8082.898763727391,564589.9699278934
2013-06-21,568837.8019798327,8082.898763727391,560754.9032161053
2013-06-24,535049.4303141728,8082.898763727391,526966.5315504454
2013-06-25,528427.4987858142,8082.898763727391,520344.60002208676
2013-06-26,529986.2621748869,8082.898763727391,521903.3634111595
2013-06-27,523718.44406281796,8082.898763727391,515635.54529909056
2013-06-28,519802.87718402897,519802.87718402897,0.0
2013-06-28,522894.94293603394,7841.853750625188,515053.0891854088
2013-07-01,527132.6088114479,7841.853750625188,519290.75506082264
2013-07-02,530500.016459132,7841.853750625188,522658.16270850674
2013-07-03,526661.0155743134,7841.853750625188,518819.16182368813
2013-07-04,531433.0502382186,7841.853750625188,523591.1964875934
2013-07-05,531759.6234616858,7841.853750625188,523917.7697110607
2013-07-08,513882.41363072995,7841.853750625188,506040.5598801048
2013-07-09,516347.3640092839,7841.853750625188,508505.51025865873
2013-07-10,530063.4696283987,7841.853750625188,522221.6158777735
2013-07-11,544067.2183261549,7841.853750625188,536225.3645755297
2013-07-12,537256.2444437126,7841.853750625188,529414.3906930875
2013-07-15,543296.209061767,7841.853750625188,535454.3553111418
2013-07-16,548263.9260342357,7841.853750625188,540422.0722836106
2013-07-17,543001.5316720463,7841.853750625188,535159.6779214211
2013-07-18,538742.6130156076,7841.853750625188,530900.7592649824
2013-07-19,528687.8395023112,7841.853750625188,520845.98575168604
2013-07-22,532435.5230448942,7841.853750625188,524593.669294269
2013-07-23,544638.0196648048,7841.853750625188,536796.1659141796
2013-07-24,543386.6347219069,7841.853750625188,535544.7809712817
2013-07-25,539540.952532945,7841.853750625188,531699.0987823198
2013-07-26,536183.2005280802,536183.2005280802,0.0
2013-07-26,536235.245962681,10422.567612859566,525812.6783498215
2013-07-29,528684.4574537093,10422.567612859566,518261.8898408498
2013-07-30,531359.1036613025,10422.567612859566,520936.53604844294
2013-07-31,533175.191973357,10422.567612859566,522752.62436049746
2013-08-01,542770.990115079,10422.567612859566,532348.4225022194
2013-08-02,544117.6647878701,10422.567612859566,533695.0971750106
2013-08-05,551286.3853348439,10422.567612859566,540863.8177219843
2013-08-06,556729.7202413225,10422.567612859566,546307.152628463
2013-08-07,554004.0751780795,10422.567612859566,543581.50756522
2013-08-08,555069.4345248229,10422.567612859566,544646.8669119633
2013-08-09,558224.284713858,10422.567612859566,547801.7171009985
2013-08-12,568278.4129415504,10422.567612859566,557855.8453286908
2013-08-13,572057.1161526401,10422.567612859566,561634.5485397805
2013-08-14,569540.0488683901,10422.567612859566,559117.4812555306
2013-08-15,564991.3335877368,10422.567612859566,554568.7659748773
2013-08-16,557844.0189959701,10422.567612859566,547421.4513831106
2013-08-19,564822.7690888057,10422.567612859566,554400.2014759461
2013-08-20,563144.1624211246,10422.567612859566,552721.5948082651
2013-08-21,566887.2323443313,10422.567612859566,556464.6647314718
2013-08-22,566854.4340563193,10422.567612859566,556431.8664434598
2013-08-23,566684.6569106188,566684.6569106188,0.0
2013-08-23,561943.2451010824,15945.67216415656,545997.5729369258
2013-08-26,573306.6869200479,15945.67216415656,557361.0147558913
2013-08-27,579871.3619725057,15945.67216415656,563925.6898083491
2013-08-28,581384.9525311906,15945.67216415656,565439.280367034
2013-08-29,585630.1115476551,15945.67216415656,569684.4393834985
2013-08-30,589723.0842745304,15945.67216415656,573777.4121103738
2013-09-02,586626.6704804268,15945.67216415656,570680.9983162702
2013-09-03,592903.6882710154,15945.67216415656,576958.0161068588
2013-09-04,594545.6584245913,15945.67216415656,578599.9862604347
2013-09-05,591091.6157221013,15945.67216415656,575145.9435579447
2013-09-06,595569.5887424849,15945.67216415656,579623.9165783284
2013-09-09,604767.3564212838,15945.67216415656,588821.6842571272
2013-09-10,615021.5663658339,15945.67216415656,599075.8942016773
2013-09-11,616760.6166274082,15945.67216415656,600814.9444632516
2013-09-12,619874.6654804599,15945.67216415656,603928.9933163034
2013-09-13,616584.3116051327,15945.67216415656,600638.6394409761
2013-09-16,615822.2028510673,15945.67216415656,599876.5306869107
2013-09-17,603121.0474408888,15945.67216415656,587175.3752767323
2013-09-18,607441.2116388076,15945.67216415656,591495.539474651
2013-09-23,616205.8583410375,15945.67216415656,600260.186176881
2013-09-24,614387.4432940306,614387.4432940306,0.0
2013-09-24,611723.9786391199,15992.731712648498,595731.2469264714
2013-09-25,610921.5989083163,15992.731712648498,594928.8671956678
2013-09-26,600963.0786610701,15992.731712648498,584970.3469484216
2013-09-27,602201.9605523123,15992.731712648498,586209.2288396638
2013-09-30,606275.1363013621,15992.731712648498,590282.4045887135
2013-10-08,613447.4466674835,15992.731712648498,597454.714954835
2013-10-09,616242.8011187891,15992.731712648498,600250.0694061406
2013-10-10,615506.3616081082,15992.731712648498,599513.6298954596
2013-10-11,624699.6243618617,15992.731712648498,608706.8926492132
2013-10-14,631605.0297501796,15992.731712648498,615612.2980375311
2013-10-15,633691.6384024165,15992.731712648498,617698.906689768
2013-10-16,622219.7801641559,15992.731712648498,606227.0484515073
2013-10-17,624409.1664787086,15992.731712648498,608416.4347660601
2013-10-18,625765.4671877703,15992.731712648498,609772.7354751218
2013-10-21,636499.2954705762,15992.731712648498,620506.5637579276
2013-10-22,635153.4661049888,15992.731712648498,619160.7343923403
2013-10-23,621826.4801031913,15992.731712648498,605833.7483905428
2013-10-24,619037.2624198388,15992.731712648498,603044.5307071903
2013-10-25,612233.0541221484,15992.731712648498,596240.3224094999
2013-10-28,612250.363188602,15992.731712648498,596257.6314759535
2013-10-29,610909.2508575945,610909.2508575945,0.0
2013-10-29,596006.2141916509,9256.200770571726,586750.0134210791
2013-10-30,606017.3625949911,9256.200770571726,596761.1618244194
2013-10-31,606061.7218660777,9256.200770571726,596805.521095506
2013-11-01,605562.7891625216,9256.200770571726,596306.5883919499
2013-11-04,608129.1075356776,9256.200770571726,598872.9067651059
2013-11-05,612016.339017155,9256.200770571726,602760.1382465833
2013-11-06,607866.7194936993,9256.200770571726,598610.5187231275
2013-11-07,602459.5570947569,9256.200770571726,593203.3563241852
2013-11-08,595511.8743918508,9256.200770571726,586255.6736212791
2013-11-11,600506.1743437006,9256.200770571726,591249.9735731289
2013-11-12,606886.5540778872,9256.200770571726,597630.3533073155
2013-11-13,595952.2543359292,9256.200770571726,586696.0535653575
2013-11-14,602984.272680115,9256.200770571726,593728.0719095432
2013-11-15,613362.1101515086,9256.200770571726,604105.9093809369
2013-11-18,625211.7636165885,9256.200770571726,615955.5628460168
2013-11-19,625940.7431743884,9256.200770571726,616684.5424038167
2013-11-20,630720.5007269974,9256.200770571726,621464.2999564257
2013-11-21,628730.1079275124,9256.200770571726,619473.9071569407
2013-11-22,628504.1021319747,9256.200770571726,619247.9013614029
2013-11-25,628251.646797921,9256.200770571726,618995.4460273493
2013-11-26,626408.7783358705,626408.7783358705,0.0
2013-11-26,627632.0554268459,13647.250072682118,613984.8053541637
2013-11-27,633114.4596136288,13647.250072682118,619467.2095409466
2013-11-28,639055.7592366866,13647.250072682118,625408.5091640045
2013-11-29,641222.1614300471,13647.250072682118,627574.911357365
2013-12-02,618453.4979310951,13647.250072682118,604806.2478584129
2013-12-03,631072.9160339737,13647.250072682118,617425.6659612915
2013-12-04,639127.866512814,13647.250072682118,625480.6164401318
2013-12-05,641536.265893524,13647.250072682118,627889.0158208419
2013-12-06,640285.4108885858,13647.250072682118,626638.1608159037
2013-12-09,644565.1390647843,13647.250072682118,630917.8889921021
2013-12-10,645275.0765343095,13647.250072682118,631627.8264616274
2013-12-11,637972.3885456269,13647.250072682118,624325.1384729447
2013-12-12,639895.2965178018,13647.250072682118,626248.0464451197
2013-12-13,640733.5774230548,13647.250072682118,627086.3273503727
2013-12-16,632002.7437404677,13647.250072682118,618355.4936677855
2013-12-17,630139.6855035849,13647.250072682118,616492.4354309028
2013-12-18,629767.910903424,13647.250072682118,616120.6608307419
2013-12-19,624487.3126112821,13647.250072682118,610840.0625386
2013-12-20,614189.0541644709,13647.250072682118,600541.8040917887
2013-12-23,612255.3972457125,13647.250072682118,598608.1471730303
2013-12-24,611448.5216837375,611448.5216837375,0.0
2013-12-24,612090.8280409874,7975.415500223213,604115.4125407642
2013-12-25,616013.7173878277,7975.415500223213,608038.3018876045
2013-12-26,606652.8853723189,7975.415500223213,598677.4698720957
2013-12-27,614824.1440831202,7975.415500223213,606848.728582897
2013-12-30,615270.5875120586,7975.415500223213,607295.1720118354
2013-12-31,619748.486287216,7975.415500223213,611773.0707869928
2014-01-02,620348.0384756961,7975.415500223213,612372.622975473
2014-01-03,614472.5680446603,7975.415500223213,606497.1525444371
2014-01-06,599311.2154338484,7975.415500223213,591335.7999336253
2014-01-07,599820.3631995957,7975.415500223213,591844.9476993725
2014-01-08,597093.3255794828,7975.415500223213,589117.9100792597
2014-01-09,589490.8501849105,7975.415500223213,581515.4346846873
2014-01-10,582140.328134292,7975.415500223213,574164.9126340689
2014-01-13,582404.6078547422,7975.415500223213,574429.192354519
2014-01-14,590401.7354585675,7975.415500223213,582426.3199583443
2014-01-15,589824.6366441153,7975.415500223213,581849.2211438922
2014-01-16,591766.2120458824,7975.415500223213,583790.7965456592
2014-01-17,584580.0381134207,7975.415500223213,576604.6226131975
2014-01-20,582033.7559225144,7975.415500223213,574058.3404222912
2014-01-21,588225.6897609076,7975.415500223213,580250.2742606844
2014-01-22,587212.9897569361,587212.9897569361,0.0
2014-01-22,599698.0010842878,8935.849844125867,590762.1512401619
2014-01-23,598842.6777950441,8935.849844125867,589906.8279509182
2014-01-24,606122.3645207162,8935.849844125867,597186.5146765903
2014-01-27,602501.7563240029,8935.849844125867,593565.906479877
2014-01-28,601734.0816680226,8935.849844125867,592798.2318238966
2014-01-29,603958.0465088636,8935.849844125867,595022.1966647377
2014-01-30,600454.2923674524,8935.849844125867,591518.4425233265
2014-02-07,605842.001450062,8935.849844125867,596906.1516059361
2014-02-10,620494.2286938091,8935.849844125867,611558.3788496832
2014-02-11,625278.2126206072,8935.849844125867,616342.3627764813
2014-02-12,630031.1863811127,8935.849844125867,621095.3365369868
2014-02-13,625307.7031176593,8935.849844125867,616371.8532735334
2014-02-14,634381.1952948662,8935.849844125867,625445.3454507403
2014-02-17,642167.7315156827,8935.849844125867,633231.8816715567
2014-02-18,638952.9253653985,8935.849844125867,630017.0755212726
2014-02-19,643530.4964483428,8935.849844125867,634594.6466042169
2014-02-20,638830.6631696128,8935.849844125867,629894.8133254868
2014-02-21,631848.0983985947,8935.849844125867,622912.2485544687
2014-02-24,624704.3998787382,8935.849844125867,615768.5500346123
2014-02-25,609226.7783733302,8935.849844125867,600290.9285292043
2014-02-26,605995.7197298364,605995.7197298364,0.0
2014-02-26,611980.6065296405,27846.630447110496,584133.97608253
2014-02-27,610214.3693216526,27846.630447110496,582367.7388745421
2014-02-28,616062.3727069072,27846.630447110496,588215.7422597967
2014-03-03,624171.3304493714,27846.630447110496,596324.7000022609
2014-03-04,623481.7083868065,27846.630447110496,595635.077939696
2014-03-05,621627.484443999,27846.630447110496,593780.8539968885
2014-03-06,623229.9960533181,27846.630447110496,595383.3656062076
2014-03-07,621519.6309365991,27846.630447110496,593673.0004894886
2014-03-10,603513.843774957,27846.630447110496,575667.2133278465
2014-03-11,607077.928785195,27846.630447110496,579231.2983380845
2014-03-12,608642.9447642961,27846.630447110496,580796.3143171855
2014-03-13,613882.4194540257,27846.630447110496,586035.7890069152
2014-03-14,611370.5164666558,27846.630447110496,583523.8860195453
2014-03-17,618350.6390238262,27846.630447110496,590504.0085767157
2014-03-18,619892.43850762,27846.630447110496,592045.8080605095
2014-03-19,622816.8232320119,27846.630447110496,594970.1927849014
2014-03-20,613246.3559749435,27846.630447110496,585399.725527833
2014-03-21,628334.6043314198,27846.630447110496,600487.9738843093
2014-03-24,637093.5347386046,27846.630447110496,609246.904291494
2014-03-25,637407.8507846431,27846.630447110496,609561.2203375326
2014-03-26,636802.7332855501,636802.7332855501,0.0
2014-03-26,634237.6537988766,16794.797361376863,617442.8564374998
2014-03-27,629287.9402344774,16794.797361376863,612493.1428731006
2014-03-28,625234.1255305493,16794.797361376863,608439.3281691725
2014-03-31,622385.6937270141,16794.797361376863,605590.8963656373
2014-04-01,629507.067340911,16794.797361376863,612712.2699795342
2014-04-02,632899.0675888943,16794.797361376863,616104.2702275175
2014-04-03,630139.7418254009,16794.797361376863,613344.944464024
2014-04-04,634252.4576707912,16794.797361376863,617457.6603094144
2014-04-08,640711.0466527753,16794.797361376863,623916.2492913984
2014-04-09,642198.8512998548,16794.797361376863,625404.053938478
2014-04-10,646241.2749035426,16794.797361376863,629446.4775421658
2014-04-11,645542.1941044156,16794.797361376863,628747.3967430388
2014-04-14,648722.3891668177,16794.797361376863,631927.5918054408
2014-04-15,642785.3061340963,16794.797361376863,625990.5087727195
2014-04-16,645782.3560617664,16794.797361376863,628987.5587003896
2014-04-17,645220.4003281974,16794.797361376863,628425.6029668206
2014-04-18,646570.4494552313,16794.797361376863,629775.6520938545
2014-04-21,636491.9514567358,16794.797361376863,619697.154095359
2014-04-22,636446.850852734,16794.797361376863,619652.0534913571
2014-04-23,636408.7401345808,16794.797361376863,619613.942773204
2014-04-24,634242.6651190898,634242.6651190898,0.0
2014-04-24,630423.3000469718,16950.806194724035,613472.4938522477
2014-04-25,621310.5410589249,16950.806194724035,604359.7348642008
2014-04-28,607395.8095219659,16950.806194724035,590445.0033272419
2014-04-29,613330.9310097906,16950.806194724035,596380.1248150666
2014-04-30,616490.5588462112,16950.806194724035,599539.7526514871
2014-05-05,620550.9230610112,16950.806194724035,603600.1168662872
2014-05-06,622409.0752685595,16950.806194724035,605458.2690738355
2014-05-07,615537.8567007978,16950.806194724035,598587.0505060737
2014-05-08,618109.6777509089,16950.806194724035,601158.8715561848
2014-05-09,616920.0416436256,16950.806194724035,599969.2354489015
2014-05-12,632915.7896581782,16950.806194724035,615964.9834634542
2014-05-13,631553.0852357319,16950.806194724035,614602.2790410079
2014-05-14,629847.5587168717,16950.806194724035,612896.7525221476
2014-05-15,619500.5381840571,16950.806194724035,602549.731989333
2014-05-16,620894.5300562792,16950.806194724035,603943.7238615551
2014-05-19,617738.6813159684,16950.806194724035,600787.8751212443
2014-05-20,618298.9917397342,16950.806194724035,601348.1855450101
2014-05-21,622748.1018990572,16950.806194724035,605797.2957043331
2014-05-22,619993.2969861994,16950.806194724035,603042.4907914754
2014-05-23,622772.7661671095,16950.806194724035,605821.9599723854
2014-05-26,622246.2381581584,622246.2381581584,0.0
2014-05-26,623592.9817871038,16630.18899308727,606962.7927940165
2014-05-27,621341.0369083915,16630.18899308727,604710.8479153042
2014-05-28,625226.874235328,16630.18899308727,608596.6852422408
2014-05-29,619610.1143956267,16630.18899308727,602979.9254025394
2014-05-30,620667.292634439,16630.18899308727,604037.1036413517
2014-06-03,620190.5015026099,16630.18899308727,603560.3125095227
2014-06-04,614919.2442629009,16630.18899308727,598289.0552698136
2014-06-05,619342.6437233561,16630.18899308727,602712.4547302688
2014-06-06,616479.157373428,16630.18899308727,599848.9683803407
2014-06-09,614949.4838173898,16630.18899308727,598319.2948243025
2014-06-10,620792.0095601587,16630.18899308727,604161.8205670714
2014-06-11,622655.3817422336,16630.18899308727,606025.1927491464
2014-06-12,620081.8130455256,16630.18899308727,603451.6240524383
2014-06-13,625050.2560752031,16630.18899308727,608420.0670821158
2014-06-16,627885.228913618,16630.18899308727,611255.0399205307
2014-06-17,622580.4155631277,16630.18899308727,605950.2265700405
2014-06-18,618855.5745827702,16630.18899308727,602225.385589683
2014-06-19,605713.4691768737,16630.18899308727,589083.2801837864
2014-06-20,609764.2257683617,16630.18899308727,593134.0367752744
2014-06-23,612380.2726537501,16630.18899308727,595750.0836606629
2014-06-24,610747.9285106397,610747.9285106397,0.0
2014-06-24,613387.6148253927,12107.33778986014,601280.2770355326
2014-06-25,611116.8230626108,12107.33778986014,599009.4852727507
2014-06-26,616823.0567413266,12107.33778986014,604715.7189514665
2014-06-27,621601.815788134,12107.33778986014,609494.4779982739
2014-06-30,626239.0408582191,12107.33778986014,614131.703068359
2014-07-01,628512.5726811303,12107.33778986014,616405.2348912702
2014-07-02,631866.4251232665,12107.33778986014,619759.0873334064
2014-07-03,635075.8627019798,12107.33778986014,622968.5249121197
2014-07-04,633062.6872647164,12107.33778986014,620955.3494748563
2014-07-07,633391.225814989,12107.33778986014,621283.8880251289
2014-07-08,636307.2411955262,12107.33778986014,624199.9034056661
2014-07-09,628966.483715447,12107.33778986014,616859.1459255869
2014-07-10,632627.6561982919,12107.33778986014,620520.3184084318
2014-07-11,637542.9745135545,12107.33778986014,625435.6367236944
2014-07-14,645584.2641538454,12107.33778986014,633476.9263639853
2014-07-15,647685.5505509853,12107.33778986014,635578.2127611252
2014-07-16,647218.661894876,12107.33778986014,635111.324105016
2014-07-17,643936.6445804755,12107.33778986014,631829.3067906154
2014-07-18,646544.1770329513,12107.33778986014,634436.8392430912
2014-07-21,644585.3166368896,12107.33778986014,632477.9788470295
2014-07-22,642046.0137582227,642046.0137582227,0.0
2014-07-22,648504.7874634298,14267.689194624487,634237.0982688053
2014-07-23,648002.0514374326,14267.689194624487,633734.3622428081
2014-07-24,653798.3694881755,14267.689194624487,639530.680293551
2014-07-25,660815.4625038069,14267.689194624487,646547.7733091825
2014-07-28,672539.2779220557,14267.689194624487,658271.5887274313
2014-07-29,675599.7606594926,14267.689194624487,661332.071464868
2014-07-30,676129.2734100099,14267.689194624487,661861.5842153854
2014-07-31,682313.378851827,14267.689194624487,668045.6896572026
2014-08-01,675730.811115369,14267.689194624487,661463.1219207445
2014-08-04,688280.3075370141,14267.689194624487,674012.6183423897
2014-08-05,690721.640970683,14267.689194624487,676453.9517760584
2014-08-06,692813.0059609397,14267.689194624487,678545.3167663153
2014-08-07,684727.7412728043,14267.689194624487,670460.0520781799
2014-08-08,687962.065382235,14267.689194624487,673694.3761876104
2014-08-11,697453.0650649818,14267.689194624487,683185.3758703574
2014-08-12,697955.8738532886,14267.689194624487,683688.1846586642
2014-08-13,698919.4610361755,14267.689194624487,684651.771841551
2014-08-14,694573.06483036,14267.689194624487,680305.3756357355
2014-08-15,701557.9547024467,14267.689194624487,687290.2655078222
2014-08-18,709636.155980404,14267.689194624487,695368.4667857796
2014-08-19,708205.4117000514,708205.4117000514,0.0
2014-08-19,709107.6854790577,31475.7960755555,677631.8894035022
2014-08-20,710829.597599396,31475.7960755555,679353.8015238405
2014-08-21,708503.4677013906,31475.7960755555,677027.6716258351
2014-08-22,714518.186236674,31475.7960755555,683042.3901611185
2014-08-25,710162.3526506847,31475.7960755555,678686.5565751292
2014-08-26,697004.8575914735,31475.7960755555,665529.061515918
2014-08-27,699728.09105662,31475.7960755555,668252.2949810645
2014-08-28,695798.7596358063,31475.7960755555,664322.9635602508
2014-08-29,702822.6832681951,31475.7960755555,671346.8871926396
2014-09-01,712712.3001639289,31475.7960755555,681236.5040883734
2014-09-02,722283.6951840294,31475.7960755555,690807.8991084739
2014-09-03,727809.1993382367,31475.7960755555,696333.4032626812
2014-09-04,734303.7375801384,31475.7960755555,702827.9415045829
2014-09-05,740050.72910593,31475.7960755555,708574.9330303745
2014-09-09,745446.1851224144,31475.7960755555,713970.3890468589
2014-09-10,749988.1615388184,31475.7960755555,718512.3654632629
2014-09-11,749493.4680615973,31475.7960755555,718017.6719860418
2014-09-12,760773.4761842296,31475.7960755555,729297.6801086741
2014-09-15,770929.8260203559,31475.7960755555,739454.0299448004
2014-09-16,752915.8648570718,31475.7960755555,721440.0687815163
2014-09-17,751740.2483608748,751740.2483608748,0.0
2014-09-17,760400.8352798808,23387.474393454133,737013.3608864266
2014-09-18,766439.9468493399,23387.474393454133,743052.4724558857
2014-09-19,771650.0041662807,23387.474393454133,748262.5297728266
2014-09-22,761020.891837092,23387.474393454133,737633.4174436379
2014-09-23,771171.4901290031,23387.474393454133,747784.0157355489
2014-09-24,780960.9118002176,23387.474393454133,757573.4374067634
2014-09-25,779481.3001519077,23387.474393454133,756093.8257584536
2014-09-26,784353.9587440373,23387.474393454133,760966.4843505832
2014-09-29,792795.4305636532,23387.474393454133,769407.9561701991
2014-09-30,795657.8538790119,23387.474393454133,772270.3794855578
2014-10-08,806077.1105687129,23387.474393454133,782689.6361752588
2014-10-09,807858.8239439492,23387.474393454133,784471.349550495
2014-10-10,804430.2979470519,23387.474393454133,781042.8235535978
2014-10-13,805691.6833281401,23387.474393454133,782304.2089346859
2014-10-14,803861.5998985993,23387.474393454133,780474.1255051452
2014-10-15,811335.3633981183,23387.474393454133,787947.8890046641
2014-10-16,802871.5314704843,23387.474393454133,779484.0570770302
2014-10-17,792731.1141175529,23387.474393454133,769343.6397240987
2014-10-20,802905.5375238961,23387.474393454133,779518.0631304419
2014-10-21,796090.8005975635,23387.474393454133,772703.3262041094
2014-10-22,794045.5906952206,794045.5906952206,0.0
2014-10-22,784304.6993265661,30064.086952825077,754240.612373741
2014-10-23,771699.9170272336,30064.086952825077,741635.8300744086
2014-10-24,773091.999816602,30064.086952825077,743027.9128637769
2014-10-27,775846.9977528282,30064.086952825077,745782.9108000031
2014-10-28,793684.3970925191,30064.086952825077,763620.310139694
2014-10-29,805929.0999699403,30064.086952825077,775865.0130171152
2014-10-30,811401.3444697751,30064.086952825077,781337.25751695
2014-10-31,817540.6365233591,30064.086952825077,787476.549570534
