timestamp_utc,timestamp_unix,open,high,low,close,tick_volume,real_volume,spread
2018-12-12T08:00:00Z,1544601600,21580.0,21585.0,21495.0,21500.0,325,0,15
2018-12-12T09:00:00Z,1544605200,21495.0,21570.0,21490.0,21550.0,739,0,15
2018-12-12T10:00:00Z,1544608800,21550.0,21670.0,21550.0,21665.0,498,0,15
2018-12-12T11:00:00Z,1544612400,21660.0,21670.0,21635.0,21660.0,351,0,15
2018-12-12T12:00:00Z,1544616000,21655.0,21665.0,21625.0,21630.0,391,0,15
2018-12-12T13:00:00Z,1544619600,21630.0,21670.0,21620.0,21645.0,580,0,15
2018-12-12T14:00:00Z,1544623200,21645.0,21710.0,21640.0,21695.0,455,0,15
2018-12-12T15:00:00Z,1544626800,21695.0,21700.0,21645.0,21670.0,805,0,15
2018-12-12T16:00:00Z,1544630400,21665.0,21715.0,21645.0,21710.0,877,0,15
2018-12-12T17:00:00Z,1544634000,21710.0,21720.0,21665.0,21675.0,957,0,15
2018-12-13T00:00:00Z,1544659200,21640.0,21685.0,21640.0,21680.0,111,0,15
2018-12-13T01:00:00Z,1544662800,21675.0,21710.0,21605.0,21615.0,709,0,15
2018-12-13T02:00:00Z,1544666400,21620.0,21695.0,21610.0,21695.0,693,0,15
2018-12-13T03:00:00Z,1544670000,21700.0,21780.0,21695.0,21760.0,671,0,15
2018-12-13T04:00:00Z,1544673600,21760.0,21795.0,21735.0,21745.0,538,0,15
2018-12-13T05:00:00Z,1544677200,21750.0,21770.0,21740.0,21755.0,252,0,15
2018-12-13T06:00:00Z,1544680800,21750.0,21765.0,21745.0,21760.0,127,0,15
2018-12-13T07:00:00Z,1544684400,21770.0,21785.0,21760.0,21785.0,62,0,15
2018-12-13T08:00:00Z,1544688000,21780.0,21805.0,21780.0,21805.0,288,0,15
2018-12-13T09:00:00Z,1544691600,21800.0,21840.0,21750.0,21750.0,605,0,15
2018-12-13T10:00:00Z,1544695200,21750.0,21775.0,21680.0,21685.0,517,0,15
2018-12-13T11:00:00Z,1544698800,21685.0,21745.0,21685.0,21715.0,504,0,15
2018-12-13T12:00:00Z,1544702400,21715.0,21735.0,21665.0,21675.0,467,0,15
2018-12-13T13:00:00Z,1544706000,21670.0,21715.0,21665.0,21700.0,451,0,15
2018-12-13T14:00:00Z,1544709600,21700.0,21745.0,21700.0,21730.0,549,0,15
2018-12-13T15:00:00Z,1544713200,21725.0,21760.0,21680.0,21685.0,842,0,15
2018-12-13T16:00:00Z,1544716800,21690.0,21780.0,21640.0,21680.0,1107,0,15
2018-12-13T17:00:00Z,1544720400,21685.0,21730.0,21645.0,21690.0,1218,0,15
2018-12-14T00:00:00Z,1544745600,21655.0,21670.0,21600.0,21600.0,162,0,15
2018-12-14T01:00:00Z,1544749200,21580.0,21680.0,21445.0,21470.0,972,0,15
2018-12-14T02:00:00Z,1544752800,21470.0,21475.0,21330.0,21345.0,1095,0,15
2018-12-14T03:00:00Z,1544756400,21345.0,21345.0,21270.0,21330.0,742,0,15
2018-12-14T04:00:00Z,1544760000,21325.0,21400.0,21315.0,21390.0,527,0,15
2018-12-14T05:00:00Z,1544763600,21390.0,21425.0,21310.0,21315.0,590,0,15
2018-12-14T06:00:00Z,1544767200,21310.0,21370.0,21310.0,21340.0,229,0,15
2018-12-14T07:00:00Z,1544770800,21295.0,21320.0,21295.0,21310.0,42,0,15
2018-12-14T08:00:00Z,1544774400,21355.0,21360.0,21295.0,21325.0,243,0,15
2018-12-14T09:00:00Z,1544778000,21325.0,21355.0,21265.0,21265.0,762,0,15
2018-12-14T10:00:00Z,1544781600,21260.0,21290.0,21195.0,21225.0,544,0,15
2018-12-14T11:00:00Z,1544785200,21225.0,21285.0,21225.0,21275.0,632,0,15
2018-12-14T12:00:00Z,1544788800,21275.0,21320.0,21265.0,21305.0,538,0,15
2018-12-14T13:00:00Z,1544792400,21310.0,21340.0,21290.0,21320.0,333,0,15
2018-12-14T14:00:00Z,1544796000,21315.0,21340.0,21290.0,21330.0,531,0,15
2018-12-14T15:00:00Z,1544799600,21330.0,21390.0,21295.0,21385.0,814,0,15
2018-12-14T16:00:00Z,1544803200,21380.0,21410.0,21300.0,21330.0,1036,0,15
2018-12-14T17:00:00Z,1544806800,21325.0,21365.0,21245.0,21250.0,1063,0,15
2018-12-17T00:00:00Z,1545004800,21245.0,21310.0,21245.0,21305.0,120,0,15
2018-12-17T01:00:00Z,1545008400,21310.0,21485.0,21285.0,21390.0,728,0,15
2018-12-17T02:00:00Z,1545012000,21390.0,21475.0,21370.0,21415.0,524,0,15
2018-12-17T03:00:00Z,1545015600,21410.0,21480.0,21385.0,21480.0,507,0,15
2018-12-17T04:00:00Z,1545019200,21480.0,21485.0,21420.0,21435.0,349,0,15
2018-12-17T05:00:00Z,1545022800,21430.0,21470.0,21415.0,21445.0,286,0,15
